environment,group,label,grid_dir,resolution,repeats,extent,spacing,anchor,fdc_best,fdc_top5,lambda_w,neutral_frac,neutral_frac_shared,neutral_frac_noise,plateau_largest,dispersion_05,viable_frac,r2_quadratic,f_range,f_range_norm,lambda_cells,norm_lo,norm_hi
hard,succeeded,2001,"landscape/out/slices_h128_companion/evolution_succeed_roam60d5_w500_evolution_h128_seed2001_r9",47,5,86.0,1.8695652173913047,"trajectory mean of roam60d5_w500_evolution_h128_seed2001_r9",-0.8529047061153628,-0.8790545030195691,10.517153000070122,0.6567992599444958,0.7543940795559667,0.9442645698427382,0.4368492530556813,0.27572922843795894,0.6165685830692621,0.9049973615502942,16.363960000000002,0.7170420148035975,5.625453930270065,1.26592,24.0874
hard,succeeded,2002,"landscape/out/slices_h128_companion/evolution_succeed_roam60d5_w500_evolution_h128_seed2002_r9",47,5,86.0,1.8695652173913047,"trajectory mean of roam60d5_w500_evolution_h128_seed2002_r9",-0.823516685117098,-0.8198573389299824,10.022061273168097,0.526827012025902,0.6241905642923219,0.9539777983348752,0.22634676324128564,0.2846547510308962,0.8854685377999094,0.7960778351268988,18.05458,0.7911222234491366,5.360637425182935,1.26592,24.0874
hard,succeeded,2007,"landscape/out/slices_h128_companion/evolution_succeed_roam60d5_w500_evolution_h128_seed2007_r4",47,5,86.0,1.8695652173913047,"trajectory mean of roam60d5_w500_evolution_h128_seed2007_r4",-0.9697526330223627,-0.9749762513423983,9.580058909182545,0.580249768732655,0.67368177613321,0.9653098982423681,0.3580805794477139,0.260420055384076,0.9447713897691263,0.9167856919372896,18.56858,0.8136448643996798,5.124217556074384,1.26592,24.0874
hard,failed,2004,"landscape/out/slices_h128_companion/evolution_underperform_roam60d5_w500_evolution_h128_seed2004_r6",47,5,86.0,1.8695652173913047,"trajectory mean of roam60d5_w500_evolution_h128_seed2004_r6",-0.6091224080323867,-0.6388514386059844,10.221749071159396,0.36725254394079554,0.9956059204440333,0.9854301572617946,0.10004526935264826,0.5601508872371316,0.15346310547759168,0.7099874226317017,3.1990400000000005,0.1401767107128898,5.467447177596886,1.26592,24.0874
hard,failed,2005,"landscape/out/slices_h128_companion/evolution_underperform_roam60d5_w500_evolution_h128_seed2005_r8",47,5,86.0,1.8695652173913047,"trajectory mean of roam60d5_w500_evolution_h128_seed2005_r8",-0.5290971779068232,-0.6975536683542153,10.54529352448836,0.38066604995374653,0.9937557816836263,0.9757169287696578,0.08646446355817111,0.7899010997664343,0.6020823902218199,0.5575999104115859,3.6709600000000013,0.16085547475448575,5.640505838679819,1.26592,24.0874
hard,failed,2008,"landscape/out/slices_h128_companion/evolution_underperform_roam60d5_w500_evolution_h128_seed2008_r4",47,5,86.0,1.8695652173913047,"trajectory mean of roam60d5_w500_evolution_h128_seed2008_r4",-0.27115579851324395,-0.4281335538827607,10.438088932259314,0.702358926919519,0.9935245143385754,0.982886216466235,0.7664101403349932,0.72946971697214,0.6437301946582163,0.6734613527988333,6.737120000000001,0.29520960077961644,5.583163847487539,1.26592,24.0874
