condition,hidden_size,unit,metric,value
evolution,128,seed999_r5,peak_population,197.87
evolution,128,seed999_r5,total_agents,207.995
evolution,128,seed999_r5,avg_lifetime,798.9614999999999
evolution,128,seed999_r5,lifetime_p90,1295.736
evolution,128,seed999_r5,survived_frac,0.0
evolution,128,seed999_r5,avg_learned_weight_diff,0.0
evolution,128,seed999_r5,genome_variance,0.027389245
evolution,128,seed999_r5,cells_visited,431.0181096215119
evolution,128,seed999_r5,cave_entries,0.16443834008251457
evolution,128,seed999_r5,food_total,4.81448365667509
learning,32,seed1_r1,avg_fitness,7.286852
learning,32,seed1_r1,top20percent_fitness,20.1885245
learning,32,seed1_r1,peak_population,466.28
learning,32,seed1_r1,total_agents,1301.005
learning,32,seed1_r1,avg_lifetime,1645.6975
learning,32,seed1_r1,lifetime_p90,2110.23
learning,32,seed1_r1,survived_frac,0.025378803389800114
learning,32,seed1_r1,avg_learned_weight_diff,0.01187068
learning,32,seed1_r1,genome_variance,0.04623437500000001
learning,32,seed1_r1,cells_visited,907.0703181307865
learning,32,seed1_r1,cave_entries,1.2298595345459957
learning,32,seed1_r1,food_total,7.632382887123325
learning,32,seed1_r2,avg_fitness,7.263885
learning,32,seed1_r2,top20percent_fitness,20.364825
learning,32,seed1_r2,peak_population,479.505
learning,32,seed1_r2,total_agents,1329.635
learning,32,seed1_r2,avg_lifetime,1646.477
learning,32,seed1_r2,lifetime_p90,2108.7255
learning,32,seed1_r2,survived_frac,0.02415921418074884
learning,32,seed1_r2,avg_learned_weight_diff,0.011731829999999999
learning,32,seed1_r2,genome_variance,0.045490975
learning,32,seed1_r2,cells_visited,901.5901272488828
learning,32,seed1_r2,cave_entries,1.3666974321726184
learning,32,seed1_r2,food_total,7.537038353957402
learning,32,seed1_r3,avg_fitness,7.27182
learning,32,seed1_r3,top20percent_fitness,20.2939445
learning,32,seed1_r3,peak_population,488.185
learning,32,seed1_r3,total_agents,1344.315
learning,32,seed1_r3,avg_lifetime,1685.652
learning,32,seed1_r3,lifetime_p90,2170.9215000000004
learning,32,seed1_r3,survived_frac,0.029324168921685302
learning,32,seed1_r3,avg_learned_weight_diff,0.01143424
learning,32,seed1_r3,genome_variance,0.047257705000000004
learning,32,seed1_r3,cells_visited,862.396343253913
learning,32,seed1_r3,cave_entries,2.1705598586628168
learning,32,seed1_r3,food_total,7.5689363252190995
learning,32,seed1_r4,avg_fitness,7.200087000000001
learning,32,seed1_r4,top20percent_fitness,19.966545500000002
learning,32,seed1_r4,peak_population,481.335
learning,32,seed1_r4,total_agents,1329.57
learning,32,seed1_r4,avg_lifetime,1640.2559999999999
learning,32,seed1_r4,lifetime_p90,2109.4265
learning,32,seed1_r4,survived_frac,0.025562195488068394
learning,32,seed1_r4,avg_learned_weight_diff,0.011891185
learning,32,seed1_r4,genome_variance,0.047754895
learning,32,seed1_r4,cells_visited,864.5356709586928
learning,32,seed1_r4,cave_entries,1.1135900665833895
learning,32,seed1_r4,food_total,7.50479308577255
learning,32,seed1_r5,avg_fitness,7.234472499999999
learning,32,seed1_r5,top20percent_fitness,20.2277405
learning,32,seed1_r5,peak_population,493.64
learning,32,seed1_r5,total_agents,1337.34
learning,32,seed1_r5,avg_lifetime,1713.8034999999998
learning,32,seed1_r5,lifetime_p90,2209.696
learning,32,seed1_r5,survived_frac,0.03054858438216392
learning,32,seed1_r5,avg_learned_weight_diff,0.011253129999999998
learning,32,seed1_r5,genome_variance,0.04600196
learning,32,seed1_r5,cells_visited,884.1004377374984
learning,32,seed1_r5,cave_entries,1.9147709676281672
learning,32,seed1_r5,food_total,7.563189017373364
learning,32,seed42_r1,avg_fitness,7.235437999999999
learning,32,seed42_r1,top20percent_fitness,20.2041075
learning,32,seed42_r1,peak_population,483.07
learning,32,seed42_r1,total_agents,1320.435
learning,32,seed42_r1,avg_lifetime,1668.0785
learning,32,seed42_r1,lifetime_p90,2170.389
learning,32,seed42_r1,survived_frac,0.03137838172687558
learning,32,seed42_r1,avg_learned_weight_diff,0.011975965
learning,32,seed42_r1,genome_variance,0.046309015
learning,32,seed42_r1,cells_visited,867.2360494048536
learning,32,seed42_r1,cave_entries,1.6616393793696935
learning,32,seed42_r1,food_total,7.4984331284594825
learning,32,seed42_r2,avg_fitness,7.331018499999999
learning,32,seed42_r2,top20percent_fitness,20.3366195
learning,32,seed42_r2,peak_population,494.01
learning,32,seed42_r2,total_agents,1329.175
learning,32,seed42_r2,avg_lifetime,1717.0
learning,32,seed42_r2,lifetime_p90,2162.3625
learning,32,seed42_r2,survived_frac,0.03543039258514906
learning,32,seed42_r2,avg_learned_weight_diff,0.010713170000000001
learning,32,seed42_r2,genome_variance,0.045699085
learning,32,seed42_r2,cells_visited,913.5161466000457
learning,32,seed42_r2,cave_entries,1.8506382098351821
learning,32,seed42_r2,food_total,7.573221007521281
learning,32,seed42_r3,avg_fitness,5.645412
learning,32,seed42_r3,top20percent_fitness,16.201605
learning,32,seed42_r3,peak_population,226.34
learning,32,seed42_r3,total_agents,538.785
learning,32,seed42_r3,avg_lifetime,1339.4709999999998
learning,32,seed42_r3,lifetime_p90,1978.2434999999998
learning,32,seed42_r3,survived_frac,0.005158662738110652
learning,32,seed42_r3,avg_learned_weight_diff,0.015583274999999999
learning,32,seed42_r3,genome_variance,0.02355243
learning,32,seed42_r3,cells_visited,652.2529314001448
learning,32,seed42_r3,cave_entries,0.8104775858894725
learning,32,seed42_r3,food_total,6.125991758396736
learning,32,seed42_r4,avg_fitness,7.2005225
learning,32,seed42_r4,top20percent_fitness,20.003501999999997
learning,32,seed42_r4,peak_population,498.09
learning,32,seed42_r4,total_agents,1343.68
learning,32,seed42_r4,avg_lifetime,1680.2625
learning,32,seed42_r4,lifetime_p90,2117.909
learning,32,seed42_r4,survived_frac,0.03164317118845969
learning,32,seed42_r4,avg_learned_weight_diff,0.01074663
learning,32,seed42_r4,genome_variance,0.045884485
learning,32,seed42_r4,cells_visited,894.569341161595
learning,32,seed42_r4,cave_entries,1.17539835908066
learning,32,seed42_r4,food_total,7.4226673299330885
learning,32,seed42_r5,avg_fitness,7.122139
learning,32,seed42_r5,top20percent_fitness,19.821254999999997
learning,32,seed42_r5,peak_population,498.245
learning,32,seed42_r5,total_agents,1335.13
learning,32,seed42_r5,avg_lifetime,1674.2965
learning,32,seed42_r5,lifetime_p90,2127.976
learning,32,seed42_r5,survived_frac,0.029662588162100968
learning,32,seed42_r5,avg_learned_weight_diff,0.011575905
learning,32,seed42_r5,genome_variance,0.04393179
learning,32,seed42_r5,cells_visited,897.9910751222415
learning,32,seed42_r5,cave_entries,1.454600827115329
learning,32,seed42_r5,food_total,7.3522361180102305
learning,32,seed999_r1,avg_fitness,6.655024000000001
learning,32,seed999_r1,top20percent_fitness,18.5131975
learning,32,seed999_r1,peak_population,356.755
learning,32,seed999_r1,total_agents,984.485
learning,32,seed999_r1,avg_lifetime,1561.9
learning,32,seed999_r1,lifetime_p90,2111.4004999999997
learning,32,seed999_r1,survived_frac,0.013894605015723396
learning,32,seed999_r1,avg_learned_weight_diff,0.011755524999999998
learning,32,seed999_r1,genome_variance,0.033969734999999994
learning,32,seed999_r1,cells_visited,774.2515635708547
learning,32,seed999_r1,cave_entries,2.0940644003665367
learning,32,seed999_r1,food_total,6.987080481334369
learning,32,seed999_r2,avg_fitness,7.062691500000001
learning,32,seed999_r2,top20percent_fitness,19.6253995
learning,32,seed999_r2,peak_population,477.72
learning,32,seed999_r2,total_agents,1311.67
learning,32,seed999_r2,avg_lifetime,1682.4955
learning,32,seed999_r2,lifetime_p90,2174.7670000000003
learning,32,seed999_r2,survived_frac,0.02447563660551742
learning,32,seed999_r2,avg_learned_weight_diff,0.012189135
learning,32,seed999_r2,genome_variance,0.043200805
learning,32,seed999_r2,cells_visited,888.2550215960781
learning,32,seed999_r2,cave_entries,1.8680198093065548
learning,32,seed999_r2,food_total,7.426860688487702
learning,32,seed999_r3,avg_fitness,7.112488000000001
learning,32,seed999_r3,top20percent_fitness,19.800700499999998
learning,32,seed999_r3,peak_population,479.525
learning,32,seed999_r3,total_agents,1301.81
learning,32,seed999_r3,avg_lifetime,1723.855
learning,32,seed999_r3,lifetime_p90,2233.395
learning,32,seed999_r3,survived_frac,0.026374801483933827
learning,32,seed999_r3,avg_learned_weight_diff,0.010908385
learning,32,seed999_r3,genome_variance,0.046512185000000004
learning,32,seed999_r3,cells_visited,871.7847734581502
learning,32,seed999_r3,cave_entries,2.193222524653365
learning,32,seed999_r3,food_total,7.518408217524946
learning,32,seed999_r4,avg_fitness,7.169422000000001
learning,32,seed999_r4,top20percent_fitness,20.0597235
learning,32,seed999_r4,peak_population,479.58
learning,32,seed999_r4,total_agents,1319.075
learning,32,seed999_r4,avg_lifetime,1717.4460000000004
learning,32,seed999_r4,lifetime_p90,2218.449
learning,32,seed999_r4,survived_frac,0.02915546678051734
learning,32,seed999_r4,avg_learned_weight_diff,0.011470590000000001
learning,32,seed999_r4,genome_variance,0.046202679999999996
learning,32,seed999_r4,cells_visited,885.0749532210693
learning,32,seed999_r4,cave_entries,2.0526818530731714
learning,32,seed999_r4,food_total,7.525260375985661
learning,32,seed999_r5,avg_fitness,7.192743
learning,32,seed999_r5,top20percent_fitness,20.1534785
learning,32,seed999_r5,peak_population,479.21
learning,32,seed999_r5,total_agents,1318.965
learning,32,seed999_r5,avg_lifetime,1711.9289999999999
learning,32,seed999_r5,lifetime_p90,2216.6825
learning,32,seed999_r5,survived_frac,0.028955101946447123
learning,32,seed999_r5,avg_learned_weight_diff,0.01165353
learning,32,seed999_r5,genome_variance,0.04558917
learning,32,seed999_r5,cells_visited,882.2285696846798
learning,32,seed999_r5,cave_entries,1.8668912931055277
learning,32,seed999_r5,food_total,7.516326494152662
learning,64,seed1_r1,avg_fitness,7.1479099999999995
learning,64,seed1_r1,top20percent_fitness,19.8977825
learning,64,seed1_r1,peak_population,498.03
learning,64,seed1_r1,total_agents,1348.25
learning,64,seed1_r1,avg_lifetime,1676.126
learning,64,seed1_r1,lifetime_p90,2117.3875
learning,64,seed1_r1,survived_frac,0.028583231356021557
learning,64,seed1_r1,avg_learned_weight_diff,0.00873339
learning,64,seed1_r1,genome_variance,0.04778220999999999
learning,64,seed1_r1,cells_visited,848.3139972009635
learning,64,seed1_r1,cave_entries,1.2225751487232983
learning,64,seed1_r1,food_total,7.469833947741211
learning,64,seed1_r2,avg_fitness,7.1880049999999995
learning,64,seed1_r2,top20percent_fitness,19.8922765
learning,64,seed1_r2,peak_population,495.47
learning,64,seed1_r2,total_agents,1339.47
learning,64,seed1_r2,avg_lifetime,1705.8894999999998
learning,64,seed1_r2,lifetime_p90,2153.2690000000002
learning,64,seed1_r2,survived_frac,0.02915698382150118
learning,64,seed1_r2,avg_learned_weight_diff,0.008154749999999999
learning,64,seed1_r2,genome_variance,0.045507349999999995
learning,64,seed1_r2,cells_visited,870.2436678267129
learning,64,seed1_r2,cave_entries,1.6311402368781167
learning,64,seed1_r2,food_total,7.530794480062384
learning,64,seed1_r3,avg_fitness,7.214308000000001
learning,64,seed1_r3,top20percent_fitness,20.157072499999998
learning,64,seed1_r3,peak_population,494.545
learning,64,seed1_r3,total_agents,1321.955
learning,64,seed1_r3,avg_lifetime,1708.477
learning,64,seed1_r3,lifetime_p90,2237.3985000000002
learning,64,seed1_r3,survived_frac,0.03019294724944931
learning,64,seed1_r3,avg_learned_weight_diff,0.009024425
learning,64,seed1_r3,genome_variance,0.045577905
learning,64,seed1_r3,cells_visited,837.1349287713882
learning,64,seed1_r3,cave_entries,1.8161179319048564
learning,64,seed1_r3,food_total,7.5248307378881805
learning,64,seed1_r4,avg_fitness,7.226916000000001
learning,64,seed1_r4,top20percent_fitness,19.990471
learning,64,seed1_r4,peak_population,482.345
learning,64,seed1_r4,total_agents,1316.98
learning,64,seed1_r4,avg_lifetime,1686.6915000000001
learning,64,seed1_r4,lifetime_p90,2158.9565
learning,64,seed1_r4,survived_frac,0.028454847913499438
learning,64,seed1_r4,avg_learned_weight_diff,0.008710405
learning,64,seed1_r4,genome_variance,0.047726120000000004
learning,64,seed1_r4,cells_visited,835.2850290011864
learning,64,seed1_r4,cave_entries,2.1141702405930807
learning,64,seed1_r4,food_total,7.554120713725367
learning,64,seed1_r5,avg_fitness,7.234534
learning,64,seed1_r5,top20percent_fitness,20.0797275
learning,64,seed1_r5,peak_population,492.225
learning,64,seed1_r5,total_agents,1321.98
learning,64,seed1_r5,avg_lifetime,1712.1070000000002
learning,64,seed1_r5,lifetime_p90,2172.575
learning,64,seed1_r5,survived_frac,0.028450132831227593
learning,64,seed1_r5,avg_learned_weight_diff,0.008452105
learning,64,seed1_r5,genome_variance,0.04734375999999999
learning,64,seed1_r5,cells_visited,866.0821371059574
learning,64,seed1_r5,cave_entries,1.8730081419845692
learning,64,seed1_r5,food_total,7.503783431820184
learning,64,seed42_r1,avg_fitness,7.257945500000001
learning,64,seed42_r1,top20percent_fitness,20.242284499999997
learning,64,seed42_r1,peak_population,501.015
learning,64,seed42_r1,total_agents,1341.9
learning,64,seed42_r1,avg_lifetime,1693.6140000000003
learning,64,seed42_r1,lifetime_p90,2127.995
learning,64,seed42_r1,survived_frac,0.031139603785902484
learning,64,seed42_r1,avg_learned_weight_diff,0.00818436
learning,64,seed42_r1,genome_variance,0.0461365
learning,64,seed42_r1,cells_visited,858.5186902858824
learning,64,seed42_r1,cave_entries,1.5935276609391562
learning,64,seed42_r1,food_total,7.442186623496292
learning,64,seed42_r2,avg_fitness,7.203665
learning,64,seed42_r2,top20percent_fitness,20.123439000000005
learning,64,seed42_r2,peak_population,487.145
learning,64,seed42_r2,total_agents,1349.445
learning,64,seed42_r2,avg_lifetime,1662.5769999999998
learning,64,seed42_r2,lifetime_p90,2137.301
learning,64,seed42_r2,survived_frac,0.032813335404605334
learning,64,seed42_r2,avg_learned_weight_diff,0.00843177
learning,64,seed42_r2,genome_variance,0.046400465
learning,64,seed42_r2,cells_visited,868.8500395895161
learning,64,seed42_r2,cave_entries,1.2907049458948858
learning,64,seed42_r2,food_total,7.439342825937356
learning,64,seed42_r3,avg_fitness,7.2681885
learning,64,seed42_r3,top20percent_fitness,20.4177055
learning,64,seed42_r3,peak_population,479.255
learning,64,seed42_r3,total_agents,1324.49
learning,64,seed42_r3,avg_lifetime,1664.4475
learning,64,seed42_r3,lifetime_p90,2193.35
learning,64,seed42_r3,survived_frac,0.0327438345651331
learning,64,seed42_r3,avg_learned_weight_diff,0.009434805000000001
learning,64,seed42_r3,genome_variance,0.04470027
learning,64,seed42_r3,cells_visited,824.6241433412023
learning,64,seed42_r3,cave_entries,2.365140154789774
learning,64,seed42_r3,food_total,7.437092483664948
learning,64,seed42_r4,avg_fitness,7.172805499999999
learning,64,seed42_r4,top20percent_fitness,20.046294
learning,64,seed42_r4,peak_population,492.97
learning,64,seed42_r4,total_agents,1329.3
learning,64,seed42_r4,avg_lifetime,1705.723
learning,64,seed42_r4,lifetime_p90,2287.1715000000004
learning,64,seed42_r4,survived_frac,0.031994383592723
learning,64,seed42_r4,avg_learned_weight_diff,0.00860197
learning,64,seed42_r4,genome_variance,0.045863075
learning,64,seed42_r4,cells_visited,831.4854147553131
learning,64,seed42_r4,cave_entries,2.2280295285122484
learning,64,seed42_r4,food_total,7.387746866200214
learning,64,seed42_r5,avg_fitness,7.176512
learning,64,seed42_r5,top20percent_fitness,20.095471500000002
learning,64,seed42_r5,peak_population,498.355
learning,64,seed42_r5,total_agents,1361.915
learning,64,seed42_r5,avg_lifetime,1692.4129999999998
learning,64,seed42_r5,lifetime_p90,2154.9534999999996
learning,64,seed42_r5,survived_frac,0.034450765146988555
learning,64,seed42_r5,avg_learned_weight_diff,0.008424615
learning,64,seed42_r5,genome_variance,0.046640724999999994
learning,64,seed42_r5,cells_visited,882.5356678371807
learning,64,seed42_r5,cave_entries,1.8012847061012764
learning,64,seed42_r5,food_total,7.425672845709411
learning,64,seed999_r1,avg_fitness,7.126655
learning,64,seed999_r1,top20percent_fitness,19.843716999999998
learning,64,seed999_r1,peak_population,474.38
learning,64,seed999_r1,total_agents,1319.215
learning,64,seed999_r1,avg_lifetime,1663.0004999999999
learning,64,seed999_r1,lifetime_p90,2119.385
learning,64,seed999_r1,survived_frac,0.024491758751941095
learning,64,seed999_r1,avg_learned_weight_diff,0.008682035
learning,64,seed999_r1,genome_variance,0.04636281500000001
learning,64,seed999_r1,cells_visited,847.3476113562762
learning,64,seed999_r1,cave_entries,1.6364700372433916
learning,64,seed999_r1,food_total,7.466316685145638
learning,64,seed999_r2,avg_fitness,7.127125000000001
learning,64,seed999_r2,top20percent_fitness,19.9646085
learning,64,seed999_r2,peak_population,486.025
learning,64,seed999_r2,total_agents,1328.995
learning,64,seed999_r2,avg_lifetime,1715.5795
learning,64,seed999_r2,lifetime_p90,2247.5445
learning,64,seed999_r2,survived_frac,0.028803358003102256
learning,64,seed999_r2,avg_learned_weight_diff,0.00867386
learning,64,seed999_r2,genome_variance,0.04598800000000001
learning,64,seed999_r2,cells_visited,844.6669826472315
learning,64,seed999_r2,cave_entries,2.204649977438738
learning,64,seed999_r2,food_total,7.443665426985583
learning,64,seed999_r3,avg_fitness,7.167186500000001
learning,64,seed999_r3,top20percent_fitness,19.9758635
learning,64,seed999_r3,peak_population,470.65
learning,64,seed999_r3,total_agents,1314.15
learning,64,seed999_r3,avg_lifetime,1703.729
learning,64,seed999_r3,lifetime_p90,2206.9125
learning,64,seed999_r3,survived_frac,0.02896153225262961
learning,64,seed999_r3,avg_learned_weight_diff,0.00836686
learning,64,seed999_r3,genome_variance,0.049130795000000005
learning,64,seed999_r3,cells_visited,877.2276627228428
learning,64,seed999_r3,cave_entries,1.9432978723175183
learning,64,seed999_r3,food_total,7.571426201346408
learning,64,seed999_r4,avg_fitness,3.5324969999999998
learning,64,seed999_r4,top20percent_fitness,12.4914455
learning,64,seed999_r4,peak_population,187.395
learning,64,seed999_r4,total_agents,197.14
learning,64,seed999_r4,avg_lifetime,883.4910000000001
learning,64,seed999_r4,lifetime_p90,1498.62
learning,64,seed999_r4,survived_frac,0.0
learning,64,seed999_r4,avg_learned_weight_diff,0.009895335
learning,64,seed999_r4,genome_variance,0.026403595000000002
learning,64,seed999_r4,cells_visited,405.589863527586
learning,64,seed999_r4,cave_entries,0.13689224547022344
learning,64,seed999_r4,food_total,4.170897511628167
learning,64,seed999_r5,avg_fitness,7.172064000000001
learning,64,seed999_r5,top20percent_fitness,19.945121999999998
learning,64,seed999_r5,peak_population,477.825
learning,64,seed999_r5,total_agents,1305.445
learning,64,seed999_r5,avg_lifetime,1744.615
learning,64,seed999_r5,lifetime_p90,2234.398
learning,64,seed999_r5,survived_frac,0.030350592887920917
learning,64,seed999_r5,avg_learned_weight_diff,0.008013669999999999
learning,64,seed999_r5,genome_variance,0.04739990000000001
learning,64,seed999_r5,cells_visited,873.8010372430406
learning,64,seed999_r5,cave_entries,1.4368387919672565
learning,64,seed999_r5,food_total,7.521832641215992
learning,128,seed1_r1,avg_fitness,7.177433000000001
learning,128,seed1_r1,top20percent_fitness,19.986137999999997
learning,128,seed1_r1,peak_population,489.035
learning,128,seed1_r1,total_agents,1326.725
learning,128,seed1_r1,avg_lifetime,1691.9625
learning,128,seed1_r1,lifetime_p90,2212.937
learning,128,seed1_r1,survived_frac,0.029099600301140574
learning,128,seed1_r1,avg_learned_weight_diff,0.006835175
learning,128,seed1_r1,genome_variance,0.046047519999999995
learning,128,seed1_r1,cells_visited,824.4028534086037
learning,128,seed1_r1,cave_entries,1.3805515911158688
learning,128,seed1_r1,food_total,7.5249771393923375
learning,128,seed1_r2,avg_fitness,7.209648
learning,128,seed1_r2,top20percent_fitness,20.061615000000003
learning,128,seed1_r2,peak_population,489.555
learning,128,seed1_r2,total_agents,1320.155
learning,128,seed1_r2,avg_lifetime,1718.77
learning,128,seed1_r2,lifetime_p90,2239.9604999999997
learning,128,seed1_r2,survived_frac,0.02770245888784995
learning,128,seed1_r2,avg_learned_weight_diff,0.006424665
learning,128,seed1_r2,genome_variance,0.045967354999999994
learning,128,seed1_r2,cells_visited,816.8087683445503
learning,128,seed1_r2,cave_entries,1.5084559606088834
learning,128,seed1_r2,food_total,7.509704909994386
learning,128,seed1_r3,avg_fitness,7.152149999999999
learning,128,seed1_r3,top20percent_fitness,19.986292
learning,128,seed1_r3,peak_population,491.15
learning,128,seed1_r3,total_agents,1344.94
learning,128,seed1_r3,avg_lifetime,1663.736
learning,128,seed1_r3,lifetime_p90,2133.3940000000002
learning,128,seed1_r3,survived_frac,0.027612668920110855
learning,128,seed1_r3,avg_learned_weight_diff,0.00674166
learning,128,seed1_r3,genome_variance,0.047407725000000005
learning,128,seed1_r3,cells_visited,834.4611490502909
learning,128,seed1_r3,cave_entries,1.5522785594874504
learning,128,seed1_r3,food_total,7.472188071623099
learning,128,seed1_r4,avg_fitness,7.201193
learning,128,seed1_r4,top20percent_fitness,19.971961
learning,128,seed1_r4,peak_population,482.88
learning,128,seed1_r4,total_agents,1324.985
learning,128,seed1_r4,avg_lifetime,1658.307
learning,128,seed1_r4,lifetime_p90,2126.2675
learning,128,seed1_r4,survived_frac,0.02693049826485466
learning,128,seed1_r4,avg_learned_weight_diff,0.00675473
learning,128,seed1_r4,genome_variance,0.04611383
learning,128,seed1_r4,cells_visited,831.6265313901474
learning,128,seed1_r4,cave_entries,1.040790757283056
learning,128,seed1_r4,food_total,7.5393788801554855
learning,128,seed1_r5,avg_fitness,7.2099885
learning,128,seed1_r5,top20percent_fitness,19.9145295
learning,128,seed1_r5,peak_population,486.15
learning,128,seed1_r5,total_agents,1335.63
learning,128,seed1_r5,avg_lifetime,1670.5295
learning,128,seed1_r5,lifetime_p90,2127.4120000000003
learning,128,seed1_r5,survived_frac,0.027545816696725685
learning,128,seed1_r5,avg_learned_weight_diff,0.006549155
learning,128,seed1_r5,genome_variance,0.047535875
learning,128,seed1_r5,cells_visited,839.8616026159166
learning,128,seed1_r5,cave_entries,1.2065652928326438
learning,128,seed1_r5,food_total,7.508806774013519
learning,128,seed42_r1,avg_fitness,7.1612670000000005
learning,128,seed42_r1,top20percent_fitness,19.876675
learning,128,seed42_r1,peak_population,489.54
learning,128,seed42_r1,total_agents,1320.635
learning,128,seed42_r1,avg_lifetime,1686.6609999999998
learning,128,seed42_r1,lifetime_p90,2156.3975
learning,128,seed42_r1,survived_frac,0.03239982673498612
learning,128,seed42_r1,avg_learned_weight_diff,0.006746025
learning,128,seed42_r1,genome_variance,0.045503735000000003
learning,128,seed42_r1,cells_visited,838.7518393222418
learning,128,seed42_r1,cave_entries,1.2406340468425554
learning,128,seed42_r1,food_total,7.405615687653308
learning,128,seed42_r2,avg_fitness,7.265777000000001
learning,128,seed42_r2,top20percent_fitness,20.2616485
learning,128,seed42_r2,peak_population,500.51
learning,128,seed42_r2,total_agents,1351.78
learning,128,seed42_r2,avg_lifetime,1723.9560000000001
learning,128,seed42_r2,lifetime_p90,2193.813
learning,128,seed42_r2,survived_frac,0.034665710594500306
learning,128,seed42_r2,avg_learned_weight_diff,0.00628083
learning,128,seed42_r2,genome_variance,0.047519729999999996
learning,128,seed42_r2,cells_visited,833.9259856930012
learning,128,seed42_r2,cave_entries,1.386504545251289
learning,128,seed42_r2,food_total,7.49494199704872
learning,128,seed42_r3,avg_fitness,7.1744025
learning,128,seed42_r3,top20percent_fitness,20.003469
learning,128,seed42_r3,peak_population,493.1
learning,128,seed42_r3,total_agents,1348.825
learning,128,seed42_r3,avg_lifetime,1659.6075
learning,128,seed42_r3,lifetime_p90,2125.1625
learning,128,seed42_r3,survived_frac,0.031830725816069244
learning,128,seed42_r3,avg_learned_weight_diff,0.00638792
learning,128,seed42_r3,genome_variance,0.044699905
learning,128,seed42_r3,cells_visited,832.5905655172251
learning,128,seed42_r3,cave_entries,0.9899486818074518
learning,128,seed42_r3,food_total,7.404262359712209
learning,128,seed42_r4,avg_fitness,7.1663559999999995
learning,128,seed42_r4,top20percent_fitness,20.1109825
learning,128,seed42_r4,peak_population,492.435
learning,128,seed42_r4,total_agents,1328.48
learning,128,seed42_r4,avg_lifetime,1680.9925
learning,128,seed42_r4,lifetime_p90,2137.1765
learning,128,seed42_r4,survived_frac,0.030721597806815333
learning,128,seed42_r4,avg_learned_weight_diff,0.00654343
learning,128,seed42_r4,genome_variance,0.045358985
learning,128,seed42_r4,cells_visited,853.8327024701797
learning,128,seed42_r4,cave_entries,1.3467461363131759
learning,128,seed42_r4,food_total,7.4274455754199336
learning,128,seed42_r5,avg_fitness,7.0911
learning,128,seed42_r5,top20percent_fitness,19.9172795
learning,128,seed42_r5,peak_population,500.36
learning,128,seed42_r5,total_agents,1352.61
learning,128,seed42_r5,avg_lifetime,1663.065
learning,128,seed42_r5,lifetime_p90,2141.8675
learning,128,seed42_r5,survived_frac,0.03244753314869603
learning,128,seed42_r5,avg_learned_weight_diff,0.0065093749999999995
learning,128,seed42_r5,genome_variance,0.046369925
learning,128,seed42_r5,cells_visited,844.7127700864559
learning,128,seed42_r5,cave_entries,1.1431851506754107
learning,128,seed42_r5,food_total,7.344579793826527
learning,128,seed999_r1,avg_fitness,7.183064999999999
learning,128,seed999_r1,top20percent_fitness,19.884808
learning,128,seed999_r1,peak_population,470.865
learning,128,seed999_r1,total_agents,1303.47
learning,128,seed999_r1,avg_lifetime,1689.4470000000001
learning,128,seed999_r1,lifetime_p90,2158.6525
learning,128,seed999_r1,survived_frac,0.027186012076179766
learning,128,seed999_r1,avg_learned_weight_diff,0.006738474999999999
learning,128,seed999_r1,genome_variance,0.044415180000000005
learning,128,seed999_r1,cells_visited,822.5160872892209
learning,128,seed999_r1,cave_entries,1.5761276503925734
learning,128,seed999_r1,food_total,7.501940426280373
learning,128,seed999_r2,avg_fitness,7.0901440000000004
learning,128,seed999_r2,top20percent_fitness,19.694705
learning,128,seed999_r2,peak_population,476.975
learning,128,seed999_r2,total_agents,1322.35
learning,128,seed999_r2,avg_lifetime,1665.634
learning,128,seed999_r2,lifetime_p90,2158.4855000000002
learning,128,seed999_r2,survived_frac,0.026176950060592636
learning,128,seed999_r2,avg_learned_weight_diff,0.006931135000000001
learning,128,seed999_r2,genome_variance,0.044417145
learning,128,seed999_r2,cells_visited,822.71917876433
learning,128,seed999_r2,cave_entries,2.056861990863266
learning,128,seed999_r2,food_total,7.426836960143901
learning,128,seed999_r3,avg_fitness,7.154059999999999
learning,128,seed999_r3,top20percent_fitness,19.819873
learning,128,seed999_r3,peak_population,481.175
learning,128,seed999_r3,total_agents,1314.84
learning,128,seed999_r3,avg_lifetime,1718.4229999999998
learning,128,seed999_r3,lifetime_p90,2188.965
learning,128,seed999_r3,survived_frac,0.028752736165875772
learning,128,seed999_r3,avg_learned_weight_diff,0.006175999999999999
learning,128,seed999_r3,genome_variance,0.04650038499999999
learning,128,seed999_r3,cells_visited,844.5449366279122
learning,128,seed999_r3,cave_entries,1.6016368468051794
learning,128,seed999_r3,food_total,7.528813215768168
learning,128,seed999_r4,avg_fitness,7.1814815
learning,128,seed999_r4,top20percent_fitness,20.1783665
learning,128,seed999_r4,peak_population,482.5
learning,128,seed999_r4,total_agents,1316.445
learning,128,seed999_r4,avg_lifetime,1748.1575
learning,128,seed999_r4,lifetime_p90,2290.5445
learning,128,seed999_r4,survived_frac,0.029366337227172537
learning,128,seed999_r4,avg_learned_weight_diff,0.006139305
learning,128,seed999_r4,genome_variance,0.04690271
learning,128,seed999_r4,cells_visited,838.9923028254334
learning,128,seed999_r4,cave_entries,1.8332909907743271
learning,128,seed999_r4,food_total,7.508965654529099
learning,128,seed999_r5,avg_fitness,7.1335735
learning,128,seed999_r5,top20percent_fitness,19.8149825
learning,128,seed999_r5,peak_population,471.865
learning,128,seed999_r5,total_agents,1307.89
