seed,rep,run,cells_visited,predator_touches,drained_ticks,cave_entries,cave_entries_night,food_prestige,food_low,energy_at_death,frac_death_drained,frac_death_starved
2001,1,base_w500_purerl_h128_noeps_lr0.01_seed2001_r1,918.2493323087186,0.0,0.0,2.5218357916631855,1.2989901691068604,1.6455827586987342,2.643307791730836,3.4294113266375796,0.0,0.9484718905309627
2001,2,base_w500_purerl_h128_noeps_lr0.01_seed2001_r2,990.0504639563455,0.0,0.0,1.39280986621711,0.7199118202688192,1.5984034002323306,2.745478843774164,4.147479674942901,0.0,0.9404321882510057
2001,3,base_w500_purerl_h128_noeps_lr0.01_seed2001_r3,939.3019074162205,0.0,0.0,2.0413248177707244,1.0508075494816658,1.5795724119450747,2.5722836617865372,3.9256220936054973,0.0,0.9422895814437667
2001,4,base_w500_purerl_h128_noeps_lr0.01_seed2001_r4,947.7402860731424,0.0,0.0,1.2685170543532918,0.6508706271328889,1.6514160232115225,2.689663343955248,3.526577728327432,0.0,0.9467879426939162
2001,5,base_w500_purerl_h128_noeps_lr0.01_seed2001_r5,891.3703308478638,0.0,0.0,1.748961948603505,0.9063772513471834,1.5447164562214397,2.7099492206319344,3.35198782566251,0.0,0.950159713784489
2001,6,base_w500_purerl_h128_noeps_lr0.01_seed2001_r6,922.6726213059509,0.0,0.0,1.8550235054164894,0.9544684099392772,1.5572159133226129,2.819250044839886,3.932753055844612,0.0,0.9429867358650962
2001,7,base_w500_purerl_h128_noeps_lr0.01_seed2001_r7,918.174582840253,0.0,0.0,1.2001826320706364,0.6173718532722602,1.617446335853613,2.8991535723530517,4.136151744050538,0.0,0.9391969292869224
2001,8,base_w500_purerl_h128_noeps_lr0.01_seed2001_r8,895.7351895792261,0.0,0.0,2.5137380269808345,1.293419581836173,1.6755774980396598,2.6219703815998594,2.9696064180597865,0.0,0.9508172819340546
2001,9,base_w500_purerl_h128_noeps_lr0.01_seed2001_r9,957.5545584167091,0.0,0.0,2.761959821456693,1.4071855125422001,1.7693555556273026,2.473821690731779,3.478006623170251,0.0,0.9470481285958526
2001,10,base_w500_purerl_h128_noeps_lr0.01_seed2001_r10,929.0109459718977,0.0,0.0,1.2120055231938545,0.6245548043631107,1.6895534124699538,2.7128459284047555,3.100418887176541,0.0,0.9491361047721253
2002,1,base_w500_purerl_h128_noeps_lr0.01_seed2002_r1,925.3165583566989,0.0,0.0,2.9653211207694454,1.531405632933334,1.601559449113913,2.9285427503477477,4.473264038142955,0.0,0.9392646229084248
2002,2,base_w500_purerl_h128_noeps_lr0.01_seed2002_r2,1005.1932186034526,0.0,0.0,1.580240798516428,0.8009497520596359,1.5473456818002047,2.7793282213275807,3.4714134954731035,0.0,0.9459809503397912
2002,3,base_w500_purerl_h128_noeps_lr0.01_seed2002_r3,922.2486973959884,0.0,0.0,2.2608733628196234,1.1264276807755609,1.744644192134339,2.757038634248671,4.490858409726309,0.0,0.9408600543057863
2002,4,base_w500_purerl_h128_noeps_lr0.01_seed2002_r4,924.0095234715085,0.0,0.0,0.7006783943484476,0.35178909170824757,1.7588061388488276,2.64079945783045,2.7746551341710957,0.0,0.9517599003143219
2002,5,base_w500_purerl_h128_noeps_lr0.01_seed2002_r5,980.5167376833633,0.0,0.0,2.4545037273569315,1.2524004598141487,1.6076305212360265,2.847855556182743,3.9179628694075563,0.0,0.9426836204233655
2002,6,base_w500_purerl_h128_noeps_lr0.01_seed2002_r6,976.9553978840474,0.0,0.0,2.4534850148079785,1.2329748179877529,1.6495678182987128,2.557594359940513,3.249991271047802,0.0,0.948254850151167
2002,7,base_w500_purerl_h128_noeps_lr0.01_seed2002_r7,897.1383257156198,0.0,0.0,2.080653113471576,1.0577217332921078,1.6755678577187123,2.9934079723234657,3.972874506270787,0.0,0.9442281679838412
2002,8,base_w500_purerl_h128_noeps_lr0.01_seed2002_r8,927.0359959490333,0.0,0.0,1.9352088654011659,1.0037950460549485,1.674399575852077,2.794149111276901,4.105144328769702,0.0,0.9418644182268815
2002,9,base_w500_purerl_h128_noeps_lr0.01_seed2002_r9,999.8238996206657,0.0,0.0,0.9853622116075802,0.5188223658283807,1.64626897606874,2.980626635744014,3.0646692994250584,0.0,0.9477191433508914
2002,10,base_w500_purerl_h128_noeps_lr0.01_seed2002_r10,945.1221513783986,0.0,0.0,1.5817545659624261,0.800321995564802,1.596377961955357,2.9638299039267384,3.7374173211583046,0.0,0.9462292528663866
