seed,rep,run,cells_visited,predator_touches,drained_ticks,cave_entries,cave_entries_night,food_prestige,food_low,energy_at_death,frac_death_drained,frac_death_starved
2002,1,roam60d5_w500_learning_h128_lr0.02_seed2002_r1,828.4722089696025,4.321459637733233,8.953590266632244,1.855506687022864,0.9496931829853692,1.6384005146579224,2.8228773091983084,1.5103026123507954,0.3829289659007325,0.5875820134760503
2002,2,roam60d5_w500_learning_h128_lr0.02_seed2002_r2,814.1410824551458,5.051240676703496,10.396221595515067,0.9450577025152509,0.4901863331328709,1.6399060571101816,2.800166947083708,0.8632396229659078,0.44625943161060144,0.5288446457980908
2002,3,roam60d5_w500_learning_h128_lr0.02_seed2002_r3,857.8939837307937,4.552793166834636,9.315602894448801,1.6322266075846203,0.8371596490313561,1.6153625899303317,2.889911230104194,1.258989088530897,0.4119790526021471,0.5590371632112442
2002,4,roam60d5_w500_learning_h128_lr0.02_seed2002_r4,840.3000986197036,4.696943537868631,9.611673069914678,1.530156482236061,0.7832269649271107,1.6439219551553514,2.7929328066535577,1.5259649805034479,0.4162582112939854,0.554864429725419
2002,5,roam60d5_w500_learning_h128_lr0.02_seed2002_r5,848.4184798978582,4.836123291886481,9.933918135741996,1.636791066842688,0.8505332512514314,1.6232455656609794,2.851103823920838,1.095170225258422,0.43404549605923515,0.5395588503766197
2002,6,roam60d5_w500_learning_h128_lr0.02_seed2002_r6,826.6730113920814,4.96898159005361,10.110553189473634,1.533316011548679,0.7785202170434649,1.6198019943511515,2.816947513232173,1.1470832819834633,0.4242534926845897,0.5495908843324203
2002,7,roam60d5_w500_learning_h128_lr0.02_seed2002_r7,842.689622450941,4.672991164974577,9.597019875036322,1.2350367555028,0.6244066650351081,1.6366080071460418,2.7819072665425217,1.1762654087788849,0.4212866015105523,0.5527517607906884
2002,8,roam60d5_w500_learning_h128_lr0.02_seed2002_r8,837.859119722722,4.989801276618283,10.179485277200975,1.8589813801233452,0.9506895298227608,1.6313255214825377,2.8212987306772077,1.2417513594913905,0.4437941280773241,0.5291247058589805
2002,9,roam60d5_w500_learning_h128_lr0.02_seed2002_r9,838.086152568355,4.798833333028533,9.621700555544985,1.3819944646925366,0.7049623056917369,1.656349634788163,2.840876772103184,1.4954556699721127,0.41237064067543977,0.5578968296420157
2002,10,roam60d5_w500_learning_h128_lr0.02_seed2002_r10,842.4435967376183,4.757702163839149,9.822503246129376,1.6512001922598227,0.8537616337613738,1.6073267203350534,2.8088623455685884,1.3632063762607263,0.42786049808674415,0.543594422956375
2003,1,roam60d5_w500_learning_h128_lr0.02_seed2003_r1,866.3696508233282,4.7463573884499,9.89628911250794,1.3903879044050995,0.7055892324951799,1.5155312230669435,2.9551788735018523,1.7848728818936814,0.4130759443234369,0.5566241495098817
2003,2,roam60d5_w500_learning_h128_lr0.02_seed2003_r2,848.7330799521399,4.8265748755659,9.572001723366684,1.833156280989502,0.9422994952590982,1.5518458593693167,2.9556904179268906,1.7464493000527614,0.41577272733546233,0.552888170775143
2003,3,roam60d5_w500_learning_h128_lr0.02_seed2003_r3,803.9944767720958,5.3446726813511525,10.938184021958135,1.5374824668129319,0.7906338353742065,1.497957392961507,2.7944346229298556,1.0061263471609734,0.4540662628222502,0.5203334069777206
2003,4,roam60d5_w500_learning_h128_lr0.02_seed2003_r4,807.0841090879218,4.912306649664558,10.202703749871047,1.3697640753575473,0.7067767738064732,1.51401513125999,2.965983461994062,1.1969036594091274,0.44015014071979713,0.5316849688400251
2003,5,roam60d5_w500_learning_h128_lr0.02_seed2003_r5,835.2084723122167,4.684764053983494,9.54533159239758,1.3619026229324342,0.7112466693879123,1.5315027660020388,2.9258902564748945,1.6295235035948175,0.40296754494019615,0.5655541402217639
2003,6,roam60d5_w500_learning_h128_lr0.02_seed2003_r6,803.3927755144148,5.240325364710037,10.957288108863054,1.8549917830308562,0.9741900627902104,1.552051583827634,2.899538492570821,1.3312712177633617,0.45997425045942614,0.5118821276475223
2003,7,roam60d5_w500_learning_h128_lr0.02_seed2003_r7,836.0960938554982,5.00048013221221,10.33094342567377,1.5915432428478915,0.82197281241169,1.5484798947863896,2.8784267178906497,1.2256666161134475,0.450091388856315,0.5216702818637391
2003,8,roam60d5_w500_learning_h128_lr0.02_seed2003_r8,832.6771104226254,4.987538162446965,10.087547272293682,1.5111936012782226,0.7732001993101002,1.5657894095322442,2.8923797124017807,1.804232961636145,0.435525083094247,0.5333685570425485
2003,9,roam60d5_w500_learning_h128_lr0.02_seed2003_r9,846.1397889550731,4.547658439796137,9.098133301668803,1.4159902089028658,0.7237264802328669,1.577978799787462,2.889179621224453,1.9967457731648424,0.39824145025422547,0.5690353866842329
2003,10,roam60d5_w500_learning_h128_lr0.02_seed2003_r10,824.1709695183611,5.044763659303395,10.288564944212991,1.7340275780259795,0.8864729880466942,1.575483530591626,2.854699345220545,1.399596338391908,0.442289862939502,0.5291421265494975
2004,1,roam60d5_w500_learning_h128_lr0.02_seed2004_r1,836.4848255771071,5.016141709174888,10.162625189680103,1.7317932068185453,0.8969031518468995,1.5810143066431825,2.854509018601381,1.2199550244374295,0.44031567590032117,0.5322808292293828
2004,2,roam60d5_w500_learning_h128_lr0.02_seed2004_r2,827.3563337764781,4.966950808297287,10.378223208748743,1.711294274779223,0.888836958061774,1.5847117265961554,2.858973512536876,1.2726823697096303,0.45746668400203105,0.5148471300666554
2004,3,roam60d5_w500_learning_h128_lr0.02_seed2004_r3,829.0102189154802,4.9655851690077535,10.12375606747498,1.317416536926343,0.68072405963158,1.5817859194241186,2.887147758609451,1.4796505397922197,0.4270808057086388,0.5422200606837361
2004,4,roam60d5_w500_learning_h128_lr0.02_seed2004_r4,868.208229088611,4.4965880749417355,8.862477343599778,1.1180775041084694,0.5662395304749165,1.6151224071273254,2.8852453630051484,1.5398342960230877,0.3789051330755024,0.5892678315267126
2004,5,roam60d5_w500_learning_h128_lr0.02_seed2004_r5,845.8078340261827,5.109969617010919,10.549648550181885,1.3535902451124202,0.70313968175925,1.5758530183453667,2.8324095908901126,1.098663845684406,0.4527439861946224,0.5210671244297309
2004,6,roam60d5_w500_learning_h128_lr0.02_seed2004_r6,804.7071461628323,5.318323935519601,11.027347651119696,1.8729477326125328,0.9802736557262091,1.5530569889318335,2.9030579451045124,1.042102888292015,0.4633309623670108,0.5102877886531247
2004,7,roam60d5_w500_learning_h128_lr0.02_seed2004_r7,853.1516524878878,4.729280378043124,9.553928453081285,1.4060510306959302,0.7291513188012395,1.5785926317331103,2.909897957766717,1.3066677626108043,0.420737341523721,0.5501419017175815
2004,8,roam60d5_w500_learning_h128_lr0.02_seed2004_r8,854.8891467114896,5.047652407122834,10.397282177531096,1.2048326268739629,0.6223127343540841,1.5958594011371163,2.875100375527592,1.235780656398109,0.451543506652904,0.5189120048360882
2004,9,roam60d5_w500_learning_h128_lr0.02_seed2004_r9,853.2129900145009,4.884437878447735,10.03990962606839,1.4273917448598437,0.7516891655956396,1.5822693905553624,2.8848411644408793,1.3444838238712913,0.4345112343217834,0.5360219802210533
2004,10,roam60d5_w500_learning_h128_lr0.02_seed2004_r10,800.9271409538292,5.0076887929422425,10.263044330145108,2.203779326382191,1.1196928956786407,1.5750915198481692,2.8118082221155927,1.336321928565222,0.4298391929784073,0.5438564538713438
2005,1,roam60d5_w500_learning_h128_lr0.02_seed2005_r1,831.0232110999507,4.37042547987622,9.071571894486476,2.028283830460846,1.0390348991571388,1.5958761925135239,2.9382064141110833,2.149140134809567,0.3878932616417823,0.5766050879449008
2005,2,roam60d5_w500_learning_h128_lr0.02_seed2005_r2,834.124704553678,4.9677188716062775,10.478222379301123,1.1143794755966334,0.5721109294545873,1.5866556305394781,2.8588026380294234,1.4822183206857653,0.4348413010298468,0.5359841415792748
2005,3,roam60d5_w500_learning_h128_lr0.02_seed2005_r3,831.5345166250397,4.690897617233008,9.677729731385124,1.670045156702255,0.8538774086185832,1.5869380853896513,2.8933228305858876,1.9731240813990139,0.41360289423828683,0.5542815925416097
2005,4,roam60d5_w500_learning_h128_lr0.02_seed2005_r4,811.7172083532206,4.913826819456945,10.144483407209824,1.0853613329644984,0.5668197896692092,1.5762350454523661,2.931633426551848,1.5145118609263497,0.43286629146712535,0.5363248013238778
2005,5,roam60d5_w500_learning_h128_lr0.02_seed2005_r5,841.4384694206248,4.975769277838168,10.237158500552773,1.5059568035813078,0.7770142813424485,1.5710406758379347,2.867914802377401,1.6834688948719225,0.44450284150442265,0.5232381832976245
2005,6,roam60d5_w500_learning_h128_lr0.02_seed2005_r6,839.3285430517842,4.4669657923766595,9.055072408101232,2.3271614747041944,1.2043847493313782,1.5662167475942241,2.940632616799881,2.546356201431925,0.3918980107608867,0.5710521423798571
2005,7,roam60d5_w500_learning_h128_lr0.02_seed2005_r7,826.2855592341676,4.603233731207227,9.454093814817037,1.450263418444636,0.7373800247940647,1.609374911629086,2.8773916157938033,2.4555223393818624,0.39793289318749325,0.5644299398224089
2005,8,roam60d5_w500_learning_h128_lr0.02_seed2005_r8,849.224266824551,4.761914538399577,9.635893668827704,1.2607545859378542,0.6540155875617342,1.6037913004263413,2.9466181872664396,1.5308025402340766,0.4279329199050995,0.5411951658038199
2005,9,roam60d5_w500_learning_h128_lr0.02_seed2005_r9,845.3265400274121,4.885695220071517,9.86839000566011,1.5563302478448,0.8020528717269729,1.5992900421594987,2.8975372139125652,1.5229162677868073,0.4218619617005557,0.5488852495046421
2005,10,roam60d5_w500_learning_h128_lr0.02_seed2005_r10,841.7650574373479,4.488138755797691,9.378770362562618,1.273062338555395,0.6528063052698656,1.5649353271577737,2.929118875413762,1.792373864567641,0.40534150658947155,0.5615466184986704
2006,1,roam60d5_w500_learning_h128_lr0.02_seed2006_r1,815.9171843968589,5.025078054153791,10.343805018067325,2.0148291665347076,1.0359648502052174,1.6112978663742965,2.837204725566837,1.1522880378028335,0.44197649471013994,0.5314905148362482
2006,2,roam60d5_w500_learning_h128_lr0.02_seed2006_r2,829.908985883321,4.366423352067939,9.065154995370701,1.8125199824215954,0.9169479769785467,1.5791467193154844,2.9920393548360833,2.331370444172919,0.3925880555117341,0.5715778009850179
2006,3,roam60d5_w500_learning_h128_lr0.02_seed2006_r3,818.5573220180553,4.8810941596092405,10.094922908745144,1.301411260374781,0.669463412080554,1.5752958487056634,2.887283561427466,1.032409367082216,0.4387235541452872,0.535223236672347
2006,4,roam60d5_w500_learning_h128_lr0.02_seed2006_r4,857.2825529580018,4.433070517983216,8.885829693555358,1.425121623170594,0.7330327924519244,1.6029015617151106,2.946186541917131,1.6036031704970615,0.38838884407280944,0.5794213650867229
2006,5,roam60d5_w500_learning_h128_lr0.02_seed2006_r5,824.5224512782547,5.008772458875044,10.23651000442936,1.4501230839206187,0.7431911271305234,1.597916399351807,2.910782174393924,1.5632113895144706,0.42664892020550327,0.5444560819650601
2006,6,roam60d5_w500_learning_h128_lr0.02_seed2006_r6,846.0523910956316,4.653659151501015,9.744444211609851,0.9085886947374388,0.4696991333065787,1.5723746452512366,2.928822481174249,1.2043633225589447,0.4227269467487646,0.5490718151269841
2006,7,roam60d5_w500_learning_h128_lr0.02_seed2006_r7,831.1605833861651,4.77126701692233,9.68259626891882,1.2624751492418809,0.6451045922107673,1.5928075984621526,2.8677062289003983,1.0914424479405234,0.42321758162721934,0.5496447353280776
2006,8,roam60d5_w500_learning_h128_lr0.02_seed2006_r8,822.65770595233,4.867189470304159,10.092801278456296,1.5793200116653585,0.8184839459676241,1.606167192358842,2.9120089925261374,1.4734658369787765,0.4220105392997165,0.5486408336524681
2006,9,roam60d5_w500_learning_h128_lr0.02_seed2006_r9,816.7232509872324,5.111783989338824,10.735848744476895,0.4637782955296897,0.23977536114810152,1.5756103553059029,2.9224164916083826,0.9608890078477991,0.4685263733488355,0.5045954465004147
2006,10,roam60d5_w500_learning_h128_lr0.02_seed2006_r10,841.0407569355834,4.68828874732001,9.550224621184467,2.053279965662229,1.0487705180971956,1.5950703578843906,2.941705521722197,2.036788428650976,0.40863539188474163,0.5568793984550621
2007,1,roam60d5_w500_learning_h128_lr0.02_seed2007_r1,834.7300349240609,4.893783404625967,10.007348072666678,1.2922661585466741,0.6610131221897941,1.6006069431832877,2.8830336309799214,1.3486726024241003,0.4359484117928015,0.5359160461616759
2007,2,roam60d5_w500_learning_h128_lr0.02_seed2007_r2,805.1900204637521,4.776398481114568,9.789480901244456,1.3984748978470032,0.7137272108408277,1.615179665409851,2.9178595897498285,1.5437267811902315,0.4157826836090293,0.5534967682522889
2007,3,roam60d5_w500_learning_h128_lr0.02_seed2007_r3,834.8759282157066,4.405202843528862,8.936966230124192,2.0599998368325565,1.059093205374147,1.6143777140276463,2.9450639154793565,1.941121933560646,0.37816100197244745,0.5887951098206784
2007,4,roam60d5_w500_learning_h128_lr0.02_seed2007_r4,802.7115177890166,4.8783189958551,9.952900543982457,1.8849928328640027,0.9686928224590479,1.6048012574375263,2.9287844464615933,1.5749648126710643,0.4208576613885387,0.548648692983563
2007,5,roam60d5_w500_learning_h128_lr0.02_seed2007_r5,860.9230978291313,4.696029668719304,9.443367618997915,1.331856712165308,0.685045127274559,1.5986949776767412,2.95179499026865,1.379705053093194,0.4190780250677946,0.551156787498264
2007,6,roam60d5_w500_learning_h128_lr0.02_seed2007_r6,816.1982328008578,4.875134680860293,10.156429791042342,2.359873903894193,1.2184429830076935,1.5802071905178188,2.954879403456024,1.5082466198010525,0.4382306336029723,0.5331783248812169
2007,7,roam60d5_w500_learning_h128_lr0.02_seed2007_r7,857.3750713614043,4.42831845353797,9.012111264433427,1.567017639324437,0.8098755659270088,1.5737146379271263,2.926756412292505,1.4354296726800506,0.39746416447082966,0.5726746436824396
2007,8,roam60d5_w500_learning_h128_lr0.02_seed2007_r8,828.0542325819649,5.100970126397948,10.573081783247808,1.410086273267418,0.7224580220091816,1.5955167948645328,2.9345821183736347,1.421271239515025,0.465224019223283,0.5051875534901324
2007,9,roam60d5_w500_learning_h128_lr0.02_seed2007_r9,840.5472265116966,4.816807001479842,9.801504985030638,1.9356542790292715,1.0049126918920068,1.585798125180244,2.923216573651364,1.1375558271255934,0.4306323600480606,0.5422111610989899
2007,10,roam60d5_w500_learning_h128_lr0.02_seed2007_r10,831.0752392927507,4.931838494947563,10.077775292335582,1.5385724578528785,0.7848540946624049,1.5829740768576466,2.858770917643455,1.2262267239623557,0.42781371653730177,0.5441908583752926
2008,1,roam60d5_w500_learning_h128_lr0.02_seed2008_r1,822.3515432048282,5.025968928987442,10.460279693621496,1.8621558709746193,0.943387696147608,1.6171815121317632,2.6716343184802485,1.6187614284199043,0.43925955927107746,0.5315533173982768
2008,2,roam60d5_w500_learning_h128_lr0.02_seed2008_r2,838.2109248800214,4.712663398324168,9.642371365288112,1.5042946908642083,0.7776405581538226,1.6205953306306187,2.652656493214745,1.4706299614995957,0.41228011794194275,0.5589710665740205
2008,3,roam60d5_w500_learning_h128_lr0.02_seed2008_r3,814.7763214914755,5.26161841212898,10.9360795222203,1.5103723016936135,0.7693831826163264,1.6276484579810577,2.595633085620246,0.8387245280327206,0.4553455124716521,0.5212905954448862
2008,4,roam60d5_w500_learning_h128_lr0.02_seed2008_r4,853.6405897103141,4.688219057547942,9.663192233930678,1.276494425720752,0.6767989481480571,1.6103505877322117,2.6435545237548923,1.458102081508537,0.4145138063807234,0.5558648104235686
2008,5,roam60d5_w500_learning_h128_lr0.02_seed2008_r5,838.3306831653261,5.001733181921297,10.143841932358573,0.9591508370028605,0.49482545436145897,1.644091368978414,2.6665375037465573,1.1890726159683376,0.4335968833449686,0.5391086802230638
2008,6,roam60d5_w500_learning_h128_lr0.02_seed2008_r6,817.488118889866,5.280187080006215,10.85553258564107,1.771876049371595,0.8970825984971205,1.6100996258695985,2.645868723956763,1.525548263211032,0.4671505298947607,0.5036907776944811
2008,7,roam60d5_w500_learning_h128_lr0.02_seed2008_r7,842.9234872323087,5.421170687192882,11.147746636209547,1.5400161678237756,0.8010938607587075,1.6338927579442326,2.614830657861183,0.5672805311778955,0.48246545421159703,0.4948010144021967
2008,8,roam60d5_w500_learning_h128_lr0.02_seed2008_r8,835.6106947933243,4.751182390842498,9.640130075177504,2.5350146289914597,1.3055603164806933,1.641670152141176,2.6303586152028977,1.3892714423744688,0.4327593218575667,0.5385234694883643
2008,9,roam60d5_w500_learning_h128_lr0.02_seed2008_r9,844.1955030075503,4.55628922405627,9.526329073976136,1.6056696474164056,0.8307906945377214,1.6295416781707117,2.701846070146869,1.7340287503346639,0.4151451811966321,0.5537323332580819
2008,10,roam60d5_w500_learning_h128_lr0.02_seed2008_r10,824.9572184772851,4.917469573654869,10.218115771431814,1.872238695650294,0.9582923240623864,1.611016498051081,2.619691062910336,1.8029476759223886,0.45728216687482015,0.5108691005589056
2009,1,roam60d5_w500_learning_h128_lr0.02_seed2009_r1,795.2438801076146,4.9458585236607675,10.21313148606677,1.9186556156562713,0.9756562287913646,1.6042964108896465,2.610223779201361,1.562507944907014,0.43306251624413855,0.5373054421357243
2009,2,roam60d5_w500_learning_h128_lr0.02_seed2009_r2,804.9160943807404,5.521065670836077,11.485036468515522,1.5372217534622556,0.7943317721787488,1.5498213639794394,2.6483960247992218,0.8137753233273628,0.49169577298486494,0.48478331530525204
2009,3,roam60d5_w500_learning_h128_lr0.02_seed2009_r3,833.7502271322498,4.793463337679054,9.903886006340572,1.550539413551388,0.7950339541973345,1.6282411633911258,2.6703661293709025,1.1626512560829538,0.4284381314195306,0.5444150606619647
2009,4,roam60d5_w500_learning_h128_lr0.02_seed2009_r4,848.6546369748874,5.0555291107422695,10.325250663623894,1.777618861348368,0.9220662649778396,1.6317412241449238,2.680389590413314,1.2493760804089415,0.4437123563077319,0.5304719622971648
2009,5,roam60d5_w500_learning_h128_lr0.02_seed2009_r5,814.5357528340475,4.970428914622795,10.462749905228765,1.0021883153719575,0.5130899526595863,1.5596118595588098,2.722757583613739,0.9158154805459914,0.44749784901643386,0.5273864443089125
2009,6,roam60d5_w500_learning_h128_lr0.02_seed2009_r6,851.8017361724045,4.8153583521708505,9.897770648565425,1.111685910828611,0.582235674481307,1.6041289440882374,2.7154642746239808,1.0397227870652146,0.4284213489715135,0.5453903865053497
2009,7,roam60d5_w500_learning_h128_lr0.02_seed2009_r7,836.4991457672044,5.095355985408926,10.37343472136166,1.8743139417859076,0.9518418633316,1.6389514928186923,2.715161059477702,1.2476767885963223,0.44923399530730923,0.5228674381872885
2009,8,roam60d5_w500_learning_h128_lr0.02_seed2009_r8,827.2151391669503,5.120180926891661,10.734295192177397,0.9209052885639157,0.4788664093572723,1.6311259411707824,2.6121816961565223,0.6250016277686471,0.4518024653661228,0.5262805024274634
2009,9,roam60d5_w500_learning_h128_lr0.02_seed2009_r9,850.5250390380963,4.768971210768113,9.646674239952118,1.0705439677982813,0.5477809581222174,1.6494266751639268,2.6675908849220775,1.1176616632402223,0.42818579400978524,0.5454855786353661
2009,10,roam60d5_w500_learning_h128_lr0.02_seed2009_r10,811.616825326595,4.84037381861448,9.86793806152748,2.0316814475976925,1.0256276261186175,1.5745485816016478,2.6243332405514197,1.41841993357383,0.4177973744289734,0.5549805822993783
2010,1,roam60d5_w500_learning_h128_lr0.02_seed2010_r1,823.731744390309,4.573305356961087,9.28453303391913,1.8818677235482155,0.9690827303608087,1.6622414368439982,2.760940768346618,1.4679733920686386,0.41309017827745875,0.5569216795191829
2010,2,roam60d5_w500_learning_h128_lr0.02_seed2010_r2,830.9714726669743,4.70796615062452,9.6859121405533,0.814817848709972,0.4213963264849141,1.588734054277214,2.7292426614210292,0.8833948920905841,0.4230289020578176,0.5515656789024255
2010,3,roam60d5_w500_learning_h128_lr0.02_seed2010_r3,845.6173513350066,4.6448566418869115,9.258812696939682,1.5473088652309204,0.8038946986679788,1.5812881843792403,2.8237102192509234,1.6155556385385796,0.40737286802800354,0.5621364573623664
2010,4,roam60d5_w500_learning_h128_lr0.02_seed2010_r4,829.8144648227623,4.958346284004672,10.04015893732426,1.1713354719350735,0.6080723947238834,1.5802385291603982,2.7046530261051633,0.9233625679733183,0.4342571220967792,0.5399763036331573
2010,5,roam60d5_w500_learning_h128_lr0.02_seed2010_r5,822.1210441491947,5.202964726861254,10.817109391833544,0.9466084519455015,0.49594945563665166,1.5733026531906347,2.7245655660495656,0.4911070287327398,0.4639824547336528,0.513708993987901
2010,6,roam60d5_w500_learning_h128_lr0.02_seed2010_r6,823.1890727987775,4.828401319742078,9.94792833478683,1.4029731281369617,0.7255609867261283,1.5664275105686605,2.7373595163798914,1.287065294528954,0.43530722896408724,0.5367370452037231
2010,7,roam60d5_w500_learning_h128_lr0.02_seed2010_r7,807.0810143044763,5.2475546729581,10.755728461648454,1.6149552429914993,0.8345119972967531,1.5867930598822708,2.7075292667762274,0.9952142601743581,0.4603618770102766,0.5145778770950427
2010,8,roam60d5_w500_learning_h128_lr0.02_seed2010_r8,814.6893481544861,4.959892095454195,10.3565139663815,1.207044043192719,0.6230552255221143,1.5777051398161053,2.691704668452551,0.7271689811828835,0.4366338097014332,0.5411001957756855
2010,9,roam60d5_w500_learning_h128_lr0.02_seed2010_r9,795.4005294251527,5.344961674999639,10.948649779011067,1.3252001091977648,0.6729432836827444,1.5675465005690257,2.6880369279698244,1.1392326285956502,0.46502904322178557,0.5090172874532722
2010,10,roam60d5_w500_learning_h128_lr0.02_seed2010_r10,853.6665238843248,4.556314419832444,9.161098883194539,1.3757313753232965,0.7087161149542481,1.5873946822762728,2.788679457964887,1.5067769861055547,0.3961254254554035,0.5737993966704479
