seed,rep,run,n_gens,avg_fitness,top20percent_fitness,best_fitness,total_agents,peak_population,genome_variance,avg_lifetime,avg_energy_end,avg_learned_weight_diff,avg_network_weight_mag,inter_gen_weight_change
2001,1,roam60d5_w500_learning_h128_lr0.02_seed2001_r1,1000,7.158836,19.897492,55.8358,1317.94,481.66,0.047076259999999995,1685.1259999999997,1.7587999999999997,0.006922299999999999,0.611836,-7.010000000000001e-05
2001,2,roam60d5_w500_learning_h128_lr0.02_seed2001_r2,1000,7.2273960000000015,19.828696,55.685599999999994,1322.38,488.14,0.04674621999999999,1704.386,1.6749999999999998,0.00679918,0.610208,1.7599999999999995e-06
2001,3,roam60d5_w500_learning_h128_lr0.02_seed2001_r3,1000,7.168843999999999,19.789530000000003,54.14379999999999,1314.52,484.34,0.04640038,1670.438,0.88388,0.0068654200000000005,0.615328,-1.192e-05
2001,4,roam60d5_w500_learning_h128_lr0.02_seed2001_r4,1000,7.236778,19.975326,56.028800000000004,1314.68,487.12,0.04924525999999999,1738.2259999999997,2.0351000000000004,0.00611844,0.6074440000000001,-4.724e-05
2001,5,roam60d5_w500_learning_h128_lr0.02_seed2001_r5,1000,7.241078,20.12283,56.338,1335.46,489.4,0.044647200000000005,1701.114,1.7005200000000003,0.0067484,0.612706,6.539999999999997e-06
2001,6,roam60d5_w500_learning_h128_lr0.02_seed2001_r6,1000,7.209168000000001,19.936052,55.4066,1330.7,495.16,0.04821764,1704.3199999999997,1.21472,0.00648286,0.6129560000000001,-3.9760000000000006e-05
2001,7,roam60d5_w500_learning_h128_lr0.02_seed2001_r7,1000,7.169502000000001,19.978164,59.4766,1331.16,484.98,0.04662248000000001,1658.3180000000002,1.20528,0.006763,0.6111260000000001,-2.9820000000000002e-05
2001,8,roam60d5_w500_learning_h128_lr0.02_seed2001_r8,1000,7.210774,19.896874,55.3166,1329.3,488.64,0.046285860000000005,1698.15,1.82146,0.0063508,0.610934,4.854e-05
2001,9,roam60d5_w500_learning_h128_lr0.02_seed2001_r9,1000,7.242428000000001,20.02902,54.689400000000006,1331.34,486.22,0.04622892,1677.4720000000002,1.5387799999999998,0.006700899999999999,0.6113000000000001,-1.906e-05
2001,10,roam60d5_w500_learning_h128_lr0.02_seed2001_r10,1000,7.151954000000001,19.79166,55.4846,1306.56,493.02,0.04348261999999999,1703.3919999999998,1.4450399999999999,0.00680224,0.6101300000000001,-2.012e-05
2002,1,roam60d5_w500_learning_h128_lr0.02_seed2002_r1,1000,7.225927999999999,20.211132,57.507,1359.94,512.5,0.05135727999999999,1744.0379999999998,1.51034,0.006147059999999999,0.606102,5.029999999999999e-05
