generation,cells_visited,cave_entries,predator_touches,drained_ticks,food_total,lifetime,cave_entries_day,cave_entries_night,energy_at_death,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,592.5238095238095,0.12244897959183673,0.0,0.0,6.442176870748299,2092.9931972789113,0.08163265306122448,0.04081632653061224,-1.0961224489795918,0.2502639915522703,0.6346356916578669,0.09714889123548047,0.01795142555438226,0.3333333333333333
2,561.9752066115702,0.24793388429752067,0.0,0.0,5.1652892561983474,1982.4793388429753,0.09090909090909091,0.15702479338842976,-1.1475206611570248,0.264,0.6928,0.0416,0.0016,0.6333333333333333
3,573.2695035460993,0.2553191489361702,0.0,0.0,6.773049645390071,2018.936170212766,0.11347517730496454,0.14184397163120568,-0.9743971631205672,0.22094240837696336,0.669109947643979,0.09109947643979058,0.018848167539267015,0.5555555555555556
4,620.5511363636364,0.23863636363636365,0.0,0.0,7.090909090909091,2081.7613636363635,0.17045454545454544,0.06818181818181818,-1.0285227272727273,0.1987179487179487,0.5777243589743589,0.1907051282051282,0.032852564102564104,0.2857142857142857
5,634.3313609467456,0.3076923076923077,0.0,0.0,6.319526627218935,1997.1005917159764,0.1893491124260355,0.11834319526627218,-1.060769230769231,0.20880149812734083,0.5777153558052435,0.15823970037453183,0.0552434456928839,0.38461538461538464
6,649.6728395061729,0.2777777777777778,0.0,0.0,6.074074074074074,2029.4012345679012,0.1111111111111111,0.16666666666666666,-0.44882716049382715,0.23272357723577236,0.4796747967479675,0.25609756097560976,0.031504065040650404,0.6
7,680.295154185022,0.5286343612334802,0.0,0.0,8.140969162995594,2080.396475770925,0.1894273127753304,0.3392070484581498,-0.9482819383259912,0.17532467532467533,0.560064935064935,0.22564935064935066,0.03896103896103896,0.6416666666666667
8,684.1711229946524,0.40641711229946526,0.0,0.0,6.401069518716578,2008.609625668449,0.12834224598930483,0.27807486631016043,-0.9889304812834225,0.214703425229741,0.5004177109440268,0.23558897243107768,0.04928989139515455,0.6842105263157895
9,692.4623655913979,0.23118279569892472,0.0,0.0,6.354838709677419,2027.7956989247311,0.11827956989247312,0.11290322580645161,-0.95,0.19458544839255498,0.5583756345177665,0.2098138747884941,0.03722504230118443,0.4883720930232558
10,744.2241379310345,0.7586206896551724,0.0,0.0,7.879310344827586,2079.0896551724136,0.42758620689655175,0.3310344827586207,-0.9091724137931035,0.16805251641137856,0.46783369803063457,0.27177242888402625,0.09234135667396061,0.43636363636363634
11,728.7222222222222,0.5555555555555556,0.0,0.0,6.138888888888889,2010.9444444444443,0.25555555555555554,0.3,-0.8654999999999999,0.2,0.604524886877828,0.12941176470588237,0.0660633484162896,0.54
12,723.1666666666666,0.6216216216216216,0.0,0.0,6.846846846846847,2037.3513513513512,0.3063063063063063,0.3153153153153153,-0.461981981981982,0.19342105263157894,0.48486842105263156,0.22763157894736843,0.09407894736842105,0.5072463768115942
13,722.9728997289973,0.46612466124661245,0.0,0.0,7.650406504065041,2073.3333333333335,0.2032520325203252,0.26287262872628725,-0.860460704607046,0.12362734679419057,0.495926319518243,0.23662770102727596,0.14381863266029046,0.563953488372093
14,718.945054945055,0.5274725274725275,0.0,0.0,5.93956043956044,1991.532967032967,0.23076923076923078,0.2967032967032967,0.7627472527472527,0.1683626271970398,0.5013876040703052,0.26919518963922295,0.06105457909343201,0.5625
15,745.6744186046511,0.563953488372093,0.0,0.0,5.709302325581396,2032.2093023255813,0.32558139534883723,0.23837209302325582,-0.9324418604651162,0.164969450101833,0.5763747454175153,0.17617107942973523,0.0824847250509165,0.422680412371134
16,766.1940789473684,0.14473684210526316,0.0,0.0,7.131578947368421,2070.592105263158,0.08881578947368421,0.05592105263157895,-0.849703947368421,0.12407749077490775,0.4483394833948339,0.3025830258302583,0.125,0.38636363636363635
