generation,cells_visited,cave_entries,predator_touches,drained_ticks,food_total,lifetime,cave_entries_day,cave_entries_night,energy_at_death,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,483.59638554216866,0.14457831325301204,7.891566265060241,12.590361445783133,7.602409638554217,1600.1807228915663,0.05421686746987952,0.09036144578313253,-2.083614457831325,0.2076069730586371,0.6362916006339144,0.1473851030110935,0.008716323296354992,0.625
2,455.4263565891473,0.10852713178294573,7.232558139534884,12.449612403100776,5.116279069767442,1535.5426356589148,0.06976744186046512,0.03875968992248062,-1.7555038759689923,0.23333333333333334,0.6484848484848484,0.1,0.01818181818181818,0.35714285714285715
3,418.70175438596493,0.09649122807017543,9.070175438596491,15.859649122807017,4.412280701754386,1383.2894736842106,0.05263157894736842,0.043859649122807015,-1.9423684210526317,0.3121272365805169,0.5606361829025845,0.12127236580516898,0.005964214711729622,0.45454545454545453
4,469.8988764044944,0.06179775280898876,8.02247191011236,13.775280898876405,8.061797752808989,1536.4606741573034,0.033707865168539325,0.028089887640449437,-1.9674719101123594,0.15958188153310104,0.7156794425087109,0.11219512195121951,0.012543554006968641,0.45454545454545453
5,482.67808219178085,0.00684931506849315,8.547945205479452,13.835616438356164,5.7534246575342465,1494.5958904109589,0.00684931506849315,0.0,-1.883082191780822,0.1869047619047619,0.675,0.12023809523809524,0.017857142857142856,0.0
6,505.8595041322314,0.3140495867768595,7.586776859504132,12.24793388429752,5.363636363636363,1548.7685950413222,0.19008264462809918,0.12396694214876033,-1.6336363636363638,0.28197226502311246,0.5901386748844376,0.11093990755007704,0.01694915254237288,0.39473684210526316
7,476.84065934065933,0.2857142857142857,10.763736263736265,17.928571428571427,7.181318681318682,1400.1593406593406,0.13736263736263737,0.14835164835164835,-2.0730769230769233,0.13006885998469778,0.6396327467482785,0.19510328997704668,0.03519510328997705,0.5192307692307693
8,504.515873015873,0.15873015873015872,8.293650793650794,13.880952380952381,5.817460317460317,1460.3174603174602,0.07142857142857142,0.0873015873015873,-1.823015873015873,0.17735334242837653,0.7394270122783083,0.0572987721691678,0.02592087312414734,0.55
9,497.7692307692308,0.04487179487179487,8.833333333333334,15.262820512820513,6.371794871794871,1437.9038461538462,0.038461538461538464,0.00641025641025641,-1.820128205128205,0.20724346076458752,0.607645875251509,0.16297786720321933,0.022132796780684104,0.14285714285714285
10,536.3719806763285,0.0966183574879227,9.758454106280194,15.33816425120773,6.555555555555555,1474.8357487922706,0.043478260869565216,0.05314009661835749,-1.9925603864734298,0.1503316138540899,0.5298452468680914,0.24613117170228446,0.07369196757553427,0.55
11,574.9883720930233,0.2616279069767442,7.976744186046512,12.784883720930232,5.819767441860465,1523.9476744186047,0.1511627906976744,0.11046511627906977,-1.710232558139535,0.13386613386613386,0.6123876123876124,0.1978021978021978,0.055944055944055944,0.4222222222222222
12,550.5636363636364,0.806060606060606,10.181818181818182,16.21818181818182,5.218181818181818,1411.260606060606,0.3878787878787879,0.41818181818181815,-1.8896969696969699,0.19744483159117304,0.5284552845528455,0.21370499419279906,0.06039488966318235,0.518796992481203
13,540.4805825242719,0.32038834951456313,11.160194174757281,19.519417475728154,6.266990291262136,1304.7378640776699,0.21359223300970873,0.10679611650485436,-2.1394660194174757,0.13710302091402013,0.5243996901626646,0.2579395817195972,0.08055770720371805,0.3333333333333333
14,591.2987804878048,0.5060975609756098,9.048780487804878,15.628048780487806,5.286585365853658,1415.6097560975609,0.2682926829268293,0.23780487804878048,-1.9023170731707317,0.11764705882352941,0.726643598615917,0.09457900807381776,0.06113033448673587,0.46987951807228917
15,564.3011363636364,0.2215909090909091,10.153409090909092,17.107954545454547,5.255681818181818,1357.0397727272727,0.10795454545454546,0.11363636363636363,-2.043352272727273,0.20216216216216215,0.47243243243243244,0.23243243243243245,0.09297297297297297,0.5128205128205128
16,568.4458333333333,0.8541666666666666,10.5375,18.270833333333332,6.079166666666667,1348.3166666666666,0.43333333333333335,0.42083333333333334,-1.9988750000000002,0.15558601782042494,0.44825222755311855,0.2830705962988348,0.11309115832762166,0.4926829268292683
17,638.5139664804469,0.45251396648044695,6.988826815642458,12.201117318435754,5.229050279329609,1547.7765363128492,0.27932960893854747,0.17318435754189945,-1.5363128491620113,0.10683760683760683,0.5961538461538461,0.25427350427350426,0.042735042735042736,0.38271604938271603
18,613.554794520548,0.4726027397260274,8.561643835616438,14.493150684931507,5.280821917808219,1455.041095890411,0.2945205479452055,0.1780821917808219,-1.8415068493150686,0.2127107652399481,0.6057068741893644,0.11802853437094682,0.06355382619974059,0.37681159420289856
