generation,cells_visited,cave_entries,predator_touches,drained_ticks,food_total,lifetime,cave_entries_day,cave_entries_night,energy_at_death,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,439.28125,0.0546875,8.78125,14.0859375,5.9609375,1531.0859375,0.03125,0.0234375,-2.029140625,0.29750982961992134,0.6343381389252949,0.05504587155963303,0.01310615989515072,0.42857142857142855
2,463.51612903225805,0.20161290322580644,6.524193548387097,10.82258064516129,5.290322580645161,1567.9193548387098,0.04838709677419355,0.1532258064516129,-1.5672580645161291,0.2530487804878049,0.7073170731707317,0.038109756097560975,0.001524390243902439,0.76
3,438.921875,0.21875,8.4609375,15.1171875,6.84375,1448.8515625,0.0546875,0.1640625,-1.97875,0.2534246575342466,0.6723744292237442,0.07077625570776255,0.003424657534246575,0.75
4,474.29411764705884,0.11764705882352941,8.908496732026144,15.235294117647058,6.790849673202614,1479.575163398693,0.06535947712418301,0.05228758169934641,-2.041699346405229,0.20404234841193455,0.6650625601539942,0.12993262752646775,0.0009624639076034649,0.4444444444444444
5,522.1357142857142,0.07857142857142857,6.071428571428571,10.264285714285714,6.15,1609.0428571428572,0.0,0.07857142857142857,-1.8172857142857144,0.1835075493612079,0.6991869918699187,0.10220673635307782,0.015098722415795587,1.0
6,463.6511627906977,0.023255813953488372,8.085271317829458,13.914728682170542,4.953488372093023,1491.4108527131782,0.0,0.023255813953488372,-1.760077519379845,0.3051643192488263,0.48513302034428796,0.19874804381846636,0.010954616588419406,1.0
7,497.3953488372093,0.13953488372093023,8.936046511627907,14.959302325581396,7.558139534883721,1508.1046511627908,0.11627906976744186,0.023255813953488372,-1.760174418604651,0.17307692307692307,0.6523076923076923,0.14846153846153845,0.026153846153846153,0.16666666666666666
8,500.0833333333333,0.3106060606060606,7.393939393939394,12.954545454545455,5.825757575757576,1515.6363636363637,0.10606060606060606,0.20454545454545456,-1.5522727272727272,0.20806241872561768,0.6410923276983095,0.14304291287386217,0.007802340702210663,0.6585365853658537
9,491.96992481203006,0.015037593984962405,7.864661654135339,13.917293233082706,5.774436090225564,1490.0676691729323,0.007518796992481203,0.007518796992481203,-1.7111278195488722,0.25,0.65234375,0.09375,0.00390625,0.5
10,432.8639053254438,0.24260355029585798,11.911242603550296,21.011834319526628,5.781065088757397,1255.8047337278106,0.11834319526627218,0.1242603550295858,-1.9555621301775148,0.15455475946775846,0.6530194472876152,0.1105424769703173,0.08188331627430911,0.5121951219512195
11,483.31538461538463,0.2230769230769231,9.853846153846154,16.03846153846154,5.161538461538462,1397.6846153846154,0.13846153846153847,0.08461538461538462,-1.908923076923077,0.19970193740685543,0.684053651266766,0.08792846497764531,0.028315946348733235,0.3793103448275862
12,524.4057971014493,0.6594202898550725,8.46376811594203,14.231884057971014,5.181159420289855,1465.7173913043478,0.37681159420289856,0.2826086956521739,-2.00963768115942,0.23356643356643356,0.5398601398601398,0.17062937062937064,0.055944055944055944,0.42857142857142855
13,508.253164556962,0.5316455696202531,11.075949367088608,18.561181434599156,6.864978902953586,1342.3755274261603,0.28270042194092826,0.2489451476793249,-1.9876371308016878,0.11862323294406883,0.5703749231714813,0.23355869698832207,0.07744314689612784,0.46825396825396826
14,576.0909090909091,0.42207792207792205,7.14935064935065,13.175324675324676,5.1558441558441555,1497.8831168831168,0.33116883116883117,0.09090909090909091,-1.7196103896103896,0.1486146095717884,0.5365239294710328,0.28967254408060455,0.02518891687657431,0.2153846153846154
15,564.9603174603175,0.35714285714285715,9.30952380952381,15.293650793650794,4.833333333333333,1432.8174603174602,0.1984126984126984,0.15873015873015872,-2.0004761904761903,0.15435139573070608,0.6568144499178982,0.17733990147783252,0.011494252873563218,0.4444444444444444
16,574.1777777777778,0.18222222222222223,9.151111111111112,15.773333333333333,6.017777777777778,1464.951111111111,0.09777777777777778,0.08444444444444445,-1.9083999999999999,0.1189069423929099,0.4327917282127031,0.3353028064992615,0.11299852289512555,0.4634146341463415
17,579.5903614457832,0.8192771084337349,9.397590361445783,16.271084337349397,4.566265060240964,1389.05421686747,0.4457831325301205,0.37349397590361444,-1.916144578313253,0.12137203166226913,0.6200527704485488,0.17282321899736147,0.08575197889182058,0.45588235294117646
18,579.3287671232877,0.4520547945205479,9.835616438356164,16.732876712328768,4.390410958904109,1372.1301369863013,0.1780821917808219,0.273972602739726,-1.8397260273972604,0.14040561622464898,0.5725429017160687,0.20280811232449297,0.0842433697347894,0.6060606060606061
19,529.1917808219179,0.1917808219178082,11.529680365296803,20.863013698630137,6.351598173515982,1238.716894977169,0.1415525114155251,0.0502283105022831,-1.8667123287671232,0.12149532710280374,0.5557153127246586,0.2760603882099209,0.04672897196261682,0.2619047619047619
20,560.7391304347826,0.6211180124223602,10.01863354037267,17.304347826086957,4.900621118012422,1340.3540372670807,0.2857142857142857,0.33540372670807456,-1.9849068322981367,0.11787072243346007,0.596958174904943,0.21799746514575413,0.06717363751584284,0.54
21,604.64,0.72,8.584,15.768,4.112,1401.008,0.328,0.392,-1.91576,0.20038910505836577,0.6789883268482491,0.0933852140077821,0.027237354085603113,0.5444444444444444
22,569.9163763066202,0.4634146341463415,10.456445993031359,18.979094076655052,5.843205574912892,1322.6620209059233,0.25435540069686413,0.20905923344947736,-2.0890243902439023,0.11627906976744186,0.4418604651162791,0.2981514609421586,0.14370900417412044,0.45112781954887216
