condition,period,seed,rep,run,n_gens,avg_fitness,top20percent_fitness,total_agents,peak_population,food_items_eaten,food_prestige,food_medium,food_low,food_default,food_value_per_item,food_score
learning,3000.0,123,2,shufP3000_g1k_learning_noeps_lr0.01_seed123_rep2,1000,7.6937120000000006,22.310962,1525.58,686.12,7.136682058148958,1.5078676175945502,2.4233243000656044,2.7011461751331445,0.5043439653556603,1.0832733574006126,7.693711169427137
learning,3000.0,123,3,shufP3000_g1k_learning_noeps_lr0.01_seed123_rep3,960,7.7311060000000005,22.526384000000004,1498.76,677.14,7.113952180891617,1.5088222398682725,2.3964030648120875,2.699460313740182,0.5092665624710735,1.091088763145593,7.731104286462948
learning,3000.0,456,1,shufP3000_g1k_learning_noeps_lr0.01_seed456_rep1,1000,7.950894,23.167201999999996,1496.08,670.76,7.157600130407068,1.4440984729354762,2.4407834193455944,2.7562091425281867,0.5165090955978104,1.116308354122506,7.950896645249173
learning,3000.0,456,2,shufP3000_g1k_learning_noeps_lr0.01_seed456_rep2,1000,7.911224,23.096407999999997,1488.5,679.08,7.120017555897642,1.431520122022582,2.4381892034700217,2.7396958909202205,0.5106123394848184,1.1168824619495268,7.911221964726196
learning,3000.0,456,3,shufP3000_g1k_learning_noeps_lr0.01_seed456_rep3,1000,7.965970000000001,23.206474,1486.6,672.72,7.1768946758633785,1.4455248750382075,2.442458494656681,2.7713980582218043,0.5175132479466871,1.115590426027333,7.965971250042737
learning,3000.0,999,1,shufP3000_g1k_learning_noeps_lr0.01_seed999_rep1,1000,7.713877999999999,22.149705999999995,1464.76,658.28,7.152457480409709,1.4906502702062485,2.4128378644944037,2.7356280845817453,0.513341261127313,1.0838555075359526,7.713872817987335
learning,3000.0,999,2,shufP3000_g1k_learning_noeps_lr0.01_seed999_rep2,1000,7.77484,22.516617999999998,1484.7,656.4,7.206847616095811,1.5072795390101834,2.4371472608577376,2.745306497155698,0.5171143190721917,1.084100793088647,7.774841622092435
learning,3000.0,999,3,shufP3000_g1k_learning_noeps_lr0.01_seed999_rep3,1000,7.800022,22.67367,1468.24,652.86,7.231259155473472,1.5031303299309138,2.443916146793764,2.766938770138227,0.5172739086105671,1.0834646652665114,7.800018137742469
learning,10000.0,1,1,shufP10000_g1k_learning_noeps_lr0.01_seed1_rep1,1000,7.847514,22.389398,1484.88,661.04,7.265562267656454,1.515322787928623,2.3720036263791697,2.867037268006135,0.5111985853425267,1.0851007677509334,7.847513218810992
learning,10000.0,1,2,shufP10000_g1k_learning_noeps_lr0.01_seed1_rep2,1000,7.7843219999999995,22.52491,1509.48,663.6,7.2244211102467935,1.5200035285294828,2.3498076143893116,2.8426494801121964,0.511960487215803,1.08280618427897,7.784319236623046
learning,10000.0,1,3,shufP10000_g1k_learning_noeps_lr0.01_seed1_rep3,1000,7.80511,22.317909999999998,1504.38,671.24,7.2303444646850235,1.5075347072763097,2.3593711997892033,2.855254730613901,0.5081838270056095,1.0845863684355241,7.805109776550477
learning,10000.0,42,1,shufP10000_g1k_learning_noeps_lr0.01_seed42_rep1,1000,7.851959999999999,22.78823,1520.68,693.6,7.084573400100206,1.531362061151935,2.377250328891092,2.6798334183909667,0.49612759166621195,1.1143979318320316,7.851959201556854
learning,10000.0,42,2,shufP10000_g1k_learning_noeps_lr0.01_seed42_rep2,900,7.775214000000001,22.572276000000002,1505.78,679.48,7.15755686662154,1.5205391095274996,2.422133051293384,2.71293749555979,0.5019472102408661,1.0933597197286422,7.775213635300729
learning,10000.0,42,3,shufP10000_g1k_learning_noeps_lr0.01_seed42_rep3,1000,7.949845999999999,23.160334,1496.16,681.94,7.174037605750884,1.5047566866221507,2.4049208244764095,2.749643831451987,0.5147162632003358,1.1145781743803582,7.949839403043352
learning,10000.0,123,1,shufP10000_g1k_learning_noeps_lr0.01_seed123_rep1,1000,7.873838000000001,22.673404,1511.04,680.26,7.2192738397267044,1.5403412403716477,2.4511968189864253,2.7218881683263216,0.5058476120423105,1.0959987020937298,7.8738360956413604
learning,10000.0,123,2,shufP10000_g1k_learning_noeps_lr0.01_seed123_rep2,860,7.729434000000001,22.419894,1501.38,679.78,7.123026810407679,1.5009449432871158,2.4158024439911174,2.706018447718457,0.5002609754109888,1.090376673446341,7.72943589263684
learning,10000.0,123,3,shufP10000_g1k_learning_noeps_lr0.01_seed123_rep3,1000,7.6766499999999995,22.188024,1511.22,690.14,7.040841071473089,1.4143593586257517,2.4466120180214666,2.6852041127054775,0.49466558212039385,1.0965959515230927,7.67665000554486
learning,10000.0,456,1,shufP10000_g1k_learning_noeps_lr0.01_seed456_rep1,880,7.750900000000001,22.481345999999995,1480.18,659.38,7.265162614711241,1.4906967905187358,2.471274697039989,2.789615849214899,0.5135752779376178,1.0730141061687164,7.750897009871097
learning,10000.0,456,2,shufP10000_g1k_learning_noeps_lr0.01_seed456_rep2,1000,7.674513999999999,22.184232,1473.1,662.58,7.233595322971252,1.4648540533020722,2.456376955698661,2.7938697323036332,0.5184945816668846,1.0695417665338223,7.674515427050095
learning,10000.0,456,3,shufP10000_g1k_learning_noeps_lr0.01_seed456_rep3,935,7.800781999999999,22.454055999999994,1466.58,654.12,7.296960991570928,1.5032436205334043,2.4664742923634595,2.811071061476448,0.5161720171976146,1.0751128100068135,7.80077786655368
learning,10000.0,999,1,shufP10000_g1k_learning_noeps_lr0.01_seed999_rep1,910,7.722503999999999,22.316754,1476.04,673.38,7.13705044065999,1.4600153957212205,2.405023075806131,2.7481516007659486,0.5238603683666898,1.0892079172157771,7.722499520308857
learning,10000.0,999,2,shufP10000_g1k_learning_noeps_lr0.01_seed999_rep2,1000,7.723102,22.413033999999996,1486.92,676.3,7.111429142291505,1.460303105205217,2.391534530600586,2.747239856883238,0.5123516496024643,1.0923514841794495,7.72310975692139
learning,10000.0,999,3,shufP10000_g1k_learning_noeps_lr0.01_seed999_rep3,920,7.710369999999998,22.137457999999995,1490.88,671.42,7.122739760663925,1.4984036439391704,2.4052869725107837,2.7159205051732247,0.5031286390407453,1.0885247369113167,7.710371844229666
learning,100000.0,1,1,shufP100000_g1k_learning_noeps_lr0.01_seed1_rep1,1000,8.066332,23.410640000000004,1518.66,687.74,7.222457257137255,1.4968647951121434,2.385665810351307,2.8408780696489733,0.4990485820248317,1.1242403752809391,8.066330703848303
learning,100000.0,1,2,shufP100000_g1k_learning_noeps_lr0.01_seed1_rep2,910,8.098366,23.484232000000002,1560.24,716.46,6.965846588411967,1.4690164207883247,2.274910638075597,2.7288522343003887,0.4930672952476565,1.1656305216916971,8.098366729729541
learning,100000.0,1,3,shufP100000_g1k_learning_noeps_lr0.01_seed1_rep3,1000,7.852923999999999,22.845978,1529.0,698.38,7.033075166629756,1.4127262682246962,2.3150233361846695,2.810714667391482,0.4946108948289055,1.124980198647945,7.852920549552432
learning,100000.0,42,1,shufP100000_g1k_learning_noeps_lr0.01_seed42_rep1,930,7.796048000000001,22.34957,1464.68,653.3,7.278473700042879,1.5625572193543709,2.437807066050519,2.7559680905395645,0.5221413240984246,1.0758296479080298,7.796050449168337
learning,100000.0,42,2,shufP100000_g1k_learning_noeps_lr0.01_seed42_rep2,1000,7.889386000000001,22.689703999999995,1487.6,669.06,7.233876396482758,1.5545622815996127,2.444674950649626,2.721310114885883,0.5133290493476351,1.0946982895036008,7.889382031761662
learning,100000.0,42,3,shufP100000_g1k_learning_noeps_lr0.01_seed42_rep3,925,7.713981999999999,22.150624000000004,1491.0,661.38,7.211335455467661,1.570709525807854,2.4044234360645977,2.7275442104085865,0.5086582831866233,1.0752270356725848,7.713985336094831
learning,100000.0,123,1,shufP100000_g1k_learning_noeps_lr0.01_seed123_rep1,935,7.693781999999999,22.196186,1451.62,644.32,7.372484075100178,1.5745561455997605,2.528909021917212,2.75565517653216,0.5133637310510444,1.0462439794780665,7.693777916816032
learning,100000.0,123,2,shufP100000_g1k_learning_noeps_lr0.01_seed123_rep2,1000,7.828086000000001,22.421056000000004,1463.96,649.5,7.317864606804986,1.4644770473984081,2.54786131648555,2.7849068800058943,0.5206193629151328,1.0759072786565327,7.828085651742548
learning,100000.0,123,3,shufP100000_g1k_learning_noeps_lr0.01_seed123_rep3,915,7.771384,22.248781999999995,1474.28,661.8,7.303806189058568,1.5269948069264876,2.5016536595146146,2.7654173762803356,0.5097403463371308,1.067763736165223,7.771383547472609
learning,100000.0,456,1,shufP100000_g1k_learning_noeps_lr0.01_seed456_rep1,1000,7.603510000000001,21.939624,1436.68,632.38,7.417738661012754,1.5319760710442458,2.5000953838514564,2.866149311712509,0.5195178944045423,1.0310965337292934,7.60350689964008
learning,100000.0,456,2,shufP100000_g1k_learning_noeps_lr0.01_seed456_rep2,935,7.891070000000001,22.940638,1505.76,697.96,7.000248722586824,1.3453887011351504,2.40568403048021,2.7459037463461597,0.503272244625304,1.1342219985042292,7.891070582108113
learning,100000.0,456,3,shufP100000_g1k_learning_noeps_lr0.01_seed456_rep3,1000,7.510524,21.557882,1436.44,628.76,7.353956522977918,1.4931729557744475,2.4882476311944557,2.8417418224383453,0.5307941135706703,1.027649308875187,7.510519796500814
learning,100000.0,999,1,shufP100000_g1k_learning_noeps_lr0.01_seed999_rep1,1000,7.801380000000002,22.596094000000004,1489.78,668.48,7.1271965268762605,1.48134080056928,2.397848135170498,2.7354204496581387,0.512587141478344,1.0990836323003972,7.8013780306203
learning,100000.0,999,2,shufP100000_g1k_learning_noeps_lr0.01_seed999_rep2,980,7.554333999999999,21.890041999999998,1446.1,639.72,7.2781291051142265,1.4916349919697132,2.474371509597176,2.7842534565418573,0.5278691470054787,1.0418388939549583,7.554329254498749
learning,100000.0,999,3,shufP100000_g1k_learning_noeps_lr0.01_seed999_rep3,1000,7.846850000000001,22.618906000000003,1467.54,661.3,7.1661876087340195,1.4953582950285116,2.390483349923284,2.762539644286024,0.5178063194961995,1.099943939297427,7.846847814427713
pure RL,300.0,1,1,shufP300_g1k_purerl_noeps_lr0.01_seed1_rep1,1000,7.41102,20.914474,1255.04,490.72,6.96401410591568,1.2243896398450358,2.33263825699417,2.8093507607585817,0.5976354483178938,1.0665310373667083,7.4110215927198855
pure RL,300.0,1,2,shufP300_g1k_purerl_noeps_lr0.01_seed1_rep2,1000,7.481294,21.214606000000003,1210.94,461.96,7.074817993527749,1.0948821753653184,2.3055527194166845,3.0171635470914326,0.6572195516543137,1.0594552726526862,7.481293312826422
pure RL,300.0,1,3,shufP300_g1k_purerl_noeps_lr0.01_seed1_rep3,1000,7.394087999999999,20.807898,1238.84,478.5,6.9639699101959085,1.320541659149231,2.077204305895812,2.9572275412451416,0.6089964039057232,1.0638611632383683,7.394091200983772
pure RL,300.0,42,1,shufP300_g1k_purerl_noeps_lr0.01_seed42_rep1,1000,7.395904000000001,20.755536000000003,1234.4,485.14,6.936545551829352,1.36832259733347,2.2886525238687043,2.6819353740065104,0.5976350566206662,1.0679917044005551,7.395901984097174
pure RL,300.0,42,2,shufP300_g1k_purerl_noeps_lr0.01_seed42_rep2,1000,7.254562000000001,20.872966,1194.1,473.84,6.831650965752751,1.197332921380683,2.2711016281734437,2.7372894369328082,0.6259269792658179,1.0641181285145926,7.254565998531984
pure RL,300.0,42,3,shufP300_g1k_purerl_noeps_lr0.01_seed42_rep3,1000,7.578648,21.119028,1269.56,486.56,7.075331517707621,1.2685040507226217,2.3960877888118133,2.818334514087943,0.5924051640852421,1.0732897328684337,7.5786525322089995
pure RL,300.0,123,1,shufP300_g1k_purerl_noeps_lr0.01_seed123_rep1,1000,7.344414,21.008576,1222.48,493.7,6.844870733405468,0.9683047840469091,2.3843406618477174,2.8689378272802926,0.6232874602305504,1.0748262477989938,7.344409875382315
pure RL,300.0,123,2,shufP300_g1k_purerl_noeps_lr0.01_seed123_rep2,1000,7.41842,20.816095999999998,1263.26,505.38,6.8986150530953,1.1490154155594545,2.3421162084896117,2.809690922047324,0.597792506998909,1.0768235172290688,7.4184200211103475
pure RL,300.0,123,3,shufP300_g1k_purerl_noeps_lr0.01_seed123_rep3,1000,7.482371999999999,21.166536,1307.26,522.72,6.886730869255266,1.3027907307539486,2.1911958251777977,2.813004187313181,0.5797401260103383,1.087999346540171,7.482378203601358
pure RL,300.0,456,1,shufP300_g1k_purerl_noeps_lr0.01_seed456_rep1,1000,7.290088,20.55287,1172.28,470.16,6.8710614384035145,0.9931579287181748,2.2832327619252912,2.9558620546264764,0.6388086931335732,1.0632479898179963,7.290086549403072
pure RL,300.0,456,2,shufP300_g1k_purerl_noeps_lr0.01_seed456_rep2,806,7.4436040000000006,20.968214,1232.56,474.0,7.016280256430162,1.1175211304331327,2.3879145636667625,2.896112622325944,0.6147319400043217,1.062637774742869,7.443611322469455
pure RL,300.0,456,3,shufP300_g1k_purerl_noeps_lr0.01_seed456_rep3,1000,7.559684000000001,21.267026,1229.68,481.98,7.043679677734187,1.1028891830950696,2.3925863727830956,2.9426943256676976,0.6055097961883241,1.0757043816039837,7.559685842001516
pure RL,300.0,999,1,shufP300_g1k_purerl_noeps_lr0.01_seed999_rep1,1000,7.392799999999999,21.371384000000003,1187.84,459.02,7.045524247766633,1.1658138208564948,2.3405492951159013,2.9027518397592513,0.6364092920349856,1.0519226393335759,7.392797133904683
pure RL,300.0,999,2,shufP300_g1k_purerl_noeps_lr0.01_seed999_rep2,1000,7.265065999999999,20.599762000000002,1212.94,473.34,6.956741319176377,1.0487892756950743,2.3659626114847736,2.9077379094234037,0.6342515225731249,1.047694067763999,7.265066330231021
pure RL,300.0,999,3,shufP300_g1k_purerl_noeps_lr0.01_seed999_rep3,1000,7.396504,21.052316,1299.84,499.46,7.029717763362188,1.3078319802360978,2.303203791534858,2.8188598192989485,0.5998221722922843,1.0550819539341645,7.396507978059267
pure RL,1000.0,1,1,shufP1000_g1k_purerl_noeps_lr0.01_seed1_rep1,935,7.446809999999999,20.976178,1247.64,483.46,7.07551971230779,1.2558459817470737,2.198741040601651,3.003477041394061,0.6174556485650079,1.057156071099043,7.446809615885535
pure RL,1000.0,1,2,shufP1000_g1k_purerl_noeps_lr0.01_seed1_rep2,1000,7.601264,21.701359999999994,1266.72,483.68,7.122648116443186,1.29584474808864,2.3211853985017745,2.913496126017447,0.5921218438353238,1.070949723974154,7.601260187210746
pure RL,1000.0,1,3,shufP1000_g1k_purerl_noeps_lr0.01_seed1_rep3,796,7.511724,21.708540000000003,1296.08,509.36,7.063075043708543,1.2593062674847746,2.341677171986733,2.857187436211332,0.6049041680257032,1.0684527671658552,7.51172634459292
pure RL,1000.0,42,1,shufP1000_g1k_purerl_noeps_lr0.01_seed42_rep1,1000,7.405942,21.506988,1236.82,483.42,6.878699966730411,1.1840184339480784,2.401443557530713,2.694069319465565,0.5991686557860549,1.080639250693486,7.405942910564313
pure RL,1000.0,42,2,shufP1000_g1k_purerl_noeps_lr0.01_seed42_rep2,825,7.43312,21.325249999999997,1213.74,471.98,6.950612426209522,1.1620166480276997,2.2081923194507764,2.962752914483161,0.6176505442478843,1.0744892586540526,7.4331220240617
pure RL,1000.0,42,3,shufP1000_g1k_purerl_noeps_lr0.01_seed42_rep3,1000,7.630652,21.603702,1269.4,496.52,7.067547692605447,1.3214307750473886,2.3757459118036217,2.7890312983537227,0.581339707400714,1.0836151781649999,7.63065088473375
pure RL,1000.0,123,1,shufP1000_g1k_purerl_noeps_lr0.01_seed123_rep1,1000,7.407414,20.799776,1244.36,502.5,6.958732530872684,1.2307014282246356,2.365922636360757,2.7672191091980647,0.5948893570892265,1.068633063673399,7.407414809036217
pure RL,1000.0,123,2,shufP1000_g1k_purerl_noeps_lr0.01_seed123_rep2,739,7.498571999999999,21.153658,1315.72,506.52,7.0244355183018,1.3966104996455664,2.2635166365105523,2.762564450654404,0.6017439314912775,1.071408997667019,7.498573215350721
pure RL,1000.0,123,3,shufP1000_g1k_purerl_noeps_lr0.01_seed123_rep3,1000,7.240272,20.277226,1220.28,495.54,6.896891986171751,1.0376565840419243,2.3753208741321883,2.8386331242974325,0.6452814037002045,1.0553332388729395,7.240274936899051
pure RL,1000.0,456,1,shufP1000_g1k_purerl_noeps_lr0.01_seed456_rep1,801,7.488974000000001,21.30451,1272.34,498.44,7.05472423029944,1.1900308010347092,2.361472921642721,2.9030312167542287,0.6001892908677803,1.0668484526460436,7.488974829917967
pure RL,1000.0,456,2,shufP1000_g1k_purerl_noeps_lr0.01_seed456_rep2,1000,7.413366,20.779518000000003,1224.26,476.5,7.079807859541587,1.333673493402401,2.323143384717863,2.8201665811310925,0.6028244002902311,1.0510985470765817,7.413370599375505
pure RL,1000.0,456,3,shufP1000_g1k_purerl_noeps_lr0.01_seed456_rep3,873,7.198308000000001,20.688642,1247.56,512.34,6.828834982503079,1.1117015014349725,2.2418032451265266,2.8932968651934505,0.5820333707481299,1.0610932799073374,7.19829889658508
pure RL,1000.0,999,1,shufP1000_g1k_purerl_noeps_lr0.01_seed999_rep1,825,7.331233999999999,20.852360000000004,1206.74,477.16,6.836927717207654,1.0504118042292787,2.318461108630675,2.860915007217406,0.6071397971302956,1.0762244391750047,7.331231589874916
pure RL,1000.0,999,2,shufP1000_g1k_purerl_noeps_lr0.01_seed999_rep2,1000,7.186946000000001,20.50294,1149.48,466.06,6.801271026842682,0.986326475869787,2.210524301389005,2.956029528504644,0.6483907210792466,1.0627863820994679,7.186942848227429
pure RL,1000.0,999,3,shufP1000_g1k_purerl_noeps_lr0.01_seed999_rep3,926,7.3015300000000005,20.600878,1214.92,486.58,6.918913747562135,1.3390920372092174,2.1999458807610592,2.7576187035834776,0.6222571260083799,1.0601040672230788,7.301532795629615
pure RL,3000.0,1,1,shufP3000_g1k_purerl_noeps_lr0.01_seed1_rep1,1000,7.393518000000001,21.01567,1221.66,474.22,6.946595198929165,1.1412347808214995,2.194697411423165,2.9868183001970463,0.6238447064874528,1.0721858843204612,7.393515659301963
pure RL,3000.0,1,2,shufP3000_g1k_purerl_noeps_lr0.01_seed1_rep2,753,7.357348000000001,20.758946,1309.64,495.94,6.952168133819197,1.2084281892015074,2.2931708047569512,2.8556857900575663,0.5948833498031711,1.064397067074684,7.357353605366008
pure RL,3000.0,1,3,shufP3000_g1k_purerl_noeps_lr0.01_seed1_rep3,1000,7.464208,21.430442,1272.94,493.26,6.951719047021892,1.2012672370184243,2.2268235681846815,2.9462659735174452,0.57736226830134,1.0807562348222937,7.46421071007154
pure RL,3000.0,42,1,shufP3000_g1k_purerl_noeps_lr0.01_seed42_rep1,825,7.247166000000001,20.95766,1129.52,445.52,6.841802273719236,0.718840663420205,2.3591205525817114,3.108642044087144,0.6551990136301759,1.0708524387946123,7.247163488242089
pure RL,3000.0,42,2,shufP3000_g1k_purerl_noeps_lr0.01_seed42_rep2,1000,7.327644,21.068942000000003,1214.9,479.12,6.852992940705589,1.0386599133640382,2.320786753101574,2.8779781503814394,0.6155681238585379,1.0747571332959798,7.3276377134805015
pure RL,3000.0,42,3,shufP3000_g1k_purerl_noeps_lr0.01_seed42_rep3,807,7.477712000000001,21.722189999999998,1188.2,470.02,6.974439194219074,1.053847478095315,2.4053683143327214,2.861613437058019,0.6536099647330181,1.0779380398836906,7.477708026167781
pure RL,3000.0,123,1,shufP3000_g1k_purerl_noeps_lr0.01_seed123_rep1,885,7.398797999999999,21.123561999999996,1196.46,464.5,7.000640064272264,0.9507067536182362,2.4183278676039706,2.9873198766575486,0.6442855663925074,1.0635224182012977,7.39879768457483
pure RL,3000.0,123,2,shufP3000_g1k_purerl_noeps_lr0.01_seed123_rep2,1000,7.440274000000001,21.243945999999998,1279.12,510.08,6.986407197779838,1.2952783845375315,2.2979865995242115,2.7976682219107194,0.5954739918073761,1.070846097093236,7.440275017938236
pure RL,3000.0,123,3,shufP3000_g1k_purerl_noeps_lr0.01_seed123_rep3,823,7.47131,21.381497999999997,1243.32,504.84,6.943991976304118,1.1812359506148717,2.4263134087479528,2.741885198620143,0.5945574183211481,1.081782695973652,7.471304945391128
pure RL,3000.0,456,1,shufP3000_g1k_purerl_noeps_lr0.01_seed456_rep1,1000,7.424619999999999,21.694238,1279.6,502.12,6.805987497390323,1.0965521109828575,2.2925971501232056,2.817125744917484,0.5997124913667747,1.1001319602793118,7.424618350096158
pure RL,3000.0,456,2,shufP3000_g1k_purerl_noeps_lr0.01_seed456_rep2,876,7.360758000000001,20.796802000000003,1193.64,468.48,6.848660075861698,1.0727148469486922,2.2248569696216354,2.9326253439604186,0.6184629153309504,1.0830320198337349,7.360759683048461
pure RL,3000.0,456,3,shufP3000_g1k_purerl_noeps_lr0.01_seed456_rep3,1000,7.300416,21.197613999999998,1325.0,534.74,6.683097067883394,1.2986070063847621,2.158853502272178,2.6461732502005213,0.5794633090259338,1.0996332184589293,7.300420321948653
pure RL,3000.0,999,1,shufP3000_g1k_purerl_noeps_lr0.01_seed999_rep1,1000,7.34544,21.053988000000004,1167.12,460.76,6.947523407259058,0.9566855738040467,2.3291051130817944,3.017555804611675,0.6441769157615422,1.0641458095155765,7.345440471330992
pure RL,3000.0,999,2,shufP3000_g1k_purerl_noeps_lr0.01_seed999_rep2,902,7.433578,21.03686,1236.12,471.26,7.089611666025386,1.172033454735566,2.4081565725421186,2.90477571277986,0.6046459259678426,1.0554732131949425,7.433583988572663
pure RL,3000.0,999,3,shufP3000_g1k_purerl_noeps_lr0.01_seed999_rep3,1000,7.389244,21.015425999999998,1244.0,493.78,6.94597288132087,1.266491805766791,2.255944013865214,2.8431089096126585,0.5804281520762067,1.0703740600096388,7.389244258112408
pure RL,10000.0,1,1,shufP10000_g1k_purerl_noeps_lr0.01_seed1_rep1,790,7.405994000000001,20.982468000000004,1254.56,498.38,7.0460103310848945,1.4021734840581621,2.11080886170049,2.9212136771633497,0.6118143081628932,1.0602398331786747,7.405993221570759
pure RL,10000.0,1,2,shufP10000_g1k_purerl_noeps_lr0.01_seed1_rep2,1000,7.346656,20.665698,1300.12,505.04,6.933044208778823,1.3585677171963915,2.254017935933722,2.733122315833928,0.5873362398147822,1.0675071648119123,7.3466458635308864
pure RL,10000.0,1,3,shufP10000_g1k_purerl_noeps_lr0.01_seed1_rep3,578,7.286307999999999,20.918062,1244.76,503.08,6.906298107816135,1.145518320497371,2.1692205181232964,2.9680020284326902,0.6235572407627792,1.0681439688790697,7.286308454421065
pure RL,10000.0,42,1,shufP10000_g1k_purerl_noeps_lr0.01_seed42_rep1,1000,7.214041999999999,21.064038,1172.78,469.58,6.603250839971635,1.130106242435896,2.015724134699106,2.84614946291229,0.6112709999243429,1.1054039409422165,7.214043007517905
pure RL,10000.0,42,2,shufP10000_g1k_purerl_noeps_lr0.01_seed42_rep2,824,7.2012719999999995,20.159202,1093.12,427.06,6.946526799767709,0.7653576982643099,2.1616706900625053,3.328503194532144,0.6909952169087508,1.0626613532859976,7.201273636392242
pure RL,10000.0,42,3,shufP10000_g1k_purerl_noeps_lr0.01_seed42_rep3,1000,7.47018,21.278608,1279.62,516.62,6.85032547662813,1.242576357042041,2.215973421588568,2.770247078958204,0.6215286190393177,1.0989869819880986,7.4701765309838235
pure RL,10000.0,123,1,shufP10000_g1k_purerl_noeps_lr0.01_seed123_rep1,1000,7.420677999999999,21.358582000000002,1310.56,536.56,6.869419058950744,1.2923745475494937,2.3172415113396045,2.7195194441880055,0.5402835558736389,1.088483504442236,7.420676052334347
pure RL,10000.0,123,2,shufP10000_g1k_purerl_noeps_lr0.01_seed123_rep2,472,7.282386,20.752024000000002,1239.02,511.74,6.957623310503958,1.2665482454173904,2.310043049298902,2.747448800835562,0.6335832149521036,1.0566342051756399,7.2823868875000155
pure RL,10000.0,123,3,shufP10000_g1k_purerl_noeps_lr0.01_seed123_rep3,1000,7.290233999999999,20.918884000000002,1241.34,508.94,6.770629432155645,1.2241791565131137,2.297425605926447,2.6632106189214757,0.5858140507946084,1.085956639532249,7.290232257177868
pure RL,10000.0,456,1,shufP10000_g1k_purerl_noeps_lr0.01_seed456_rep1,426,7.084581999999999,20.234032000000003,1029.6,418.96,6.976575644338659,0.9412405785442622,2.16901580260396,3.1830823742531136,0.6832368889373213,1.0398624261555882,7.084575374181673
pure RL,10000.0,456,2,shufP10000_g1k_purerl_noeps_lr0.01_seed456_rep2,1000,7.508185999999999,21.217862000000004,1212.58,466.76,7.236250393953782,1.2585276570460242,2.472311443027092,2.895529738091179,0.6098815557894858,1.0514553746242126,7.508180505934513
pure RL,10000.0,456,3,shufP10000_g1k_purerl_noeps_lr0.01_seed456_rep3,133,6.50264,18.011648,761.02,330.6,6.707656441307856,0.6784648990813942,1.8836335548698104,3.265585723796054,0.879972263560597,1.000182510508333,6.50263959067463
pure RL,10000.0,999,1,shufP10000_g1k_purerl_noeps_lr0.01_seed999_rep1,599,7.274682,20.443938,1141.26,439.98,7.029842439350317,0.8019005880994411,2.4326743143028473,3.124633443229953,0.6706340937180744,1.0571443718248448,7.274683007530404
pure RL,10000.0,999,2,shufP10000_g1k_purerl_noeps_lr0.01_seed999_rep2,1000,7.339925999999999,20.664241999999998,1194.02,465.82,6.992580104364219,0.9780445130924087,2.433671736007648,2.9532529318731804,0.6276109233909807,1.0648778323326205,7.339924917897858
pure RL,10000.0,999,3,shufP10000_g1k_purerl_noeps_lr0.01_seed999_rep3,524,7.4141840000000006,20.948704000000003,1177.18,457.86,7.047926958968683,1.0086944772831985,2.400759395786316,2.9876085194953412,0.6508645664038265,1.0644146498427705,7.414175149148835
pure RL,100000.0,1,1,shufP100000_g1k_purerl_noeps_lr0.01_seed1_rep1,1000,7.760448,22.013954,1278.34,501.42,7.052263974050956,1.235250956172675,2.285499007836768,2.930954120780453,0.6005598892610613,1.1112021477420313,7.760437178842824
pure RL,100000.0,1,2,shufP100000_g1k_purerl_noeps_lr0.01_seed1_rep2,607,7.671696,21.959605999999997,1315.6,506.7,6.740825379888539,1.0501914413851348,2.284756386274946,2.8125949591020403,0.5932825931264197,1.147720828404585,7.671696917709305
pure RL,100000.0,1,3,shufP100000_g1k_purerl_noeps_lr0.01_seed1_rep3,1000,7.614661999999999,21.544624000000002,1286.32,485.58,6.932033660425064,1.1310439672037922,2.3017135381091762,2.9065625938921276,0.5927135612199668,1.1126047338549991,7.614663588358346
pure RL,100000.0,42,1,shufP100000_g1k_purerl_noeps_lr0.01_seed42_rep1,380,7.183553999999999,20.528184,1105.58,445.98,6.747652522680339,0.9544054075725582,1.9224524393760805,3.198952595124493,0.6718420806072087,1.0904420180757668,7.183556815383185
pure RL,100000.0,42,2,shufP100000_g1k_purerl_noeps_lr0.01_seed42_rep2,1000,7.503732,21.20961,1255.48,491.08,6.969632171416188,1.287753398136828,2.3530658255963552,2.716192406871224,0.6126205408117794,1.0825917222563128,7.503728710464365
pure RL,100000.0,42,3,shufP100000_g1k_purerl_noeps_lr0.01_seed42_rep3,480,7.361778,20.803335999999998,1203.08,480.92,6.847796177297336,1.2624440475362249,2.2690809359216946,2.7179971802484353,0.5982740135909801,1.0855728290549325,7.361780109510125
pure RL,100000.0,123,1,shufP100000_g1k_purerl_noeps_lr0.01_seed123_rep1,288,7.3591700000000015,21.165116,1246.16,488.36,6.783001874682178,1.2771883468935739,2.0630441896231777,2.8442560742966676,0.5985132638687604,1.0910235413901948,7.35916987039444
pure RL,100000.0,123,2,shufP100000_g1k_purerl_noeps_lr0.01_seed123_rep2,1000,7.164461999999999,20.328788000000003,1238.96,508.66,6.794441140420155,1.2652717953286734,2.2625957319165786,2.6924704521266447,0.5741031610482578,1.063882349548112,7.1644574036874245
pure RL,100000.0,123,3,shufP100000_g1k_purerl_noeps_lr0.01_seed123_rep3,90,6.429836,17.922566,748.6,320.2,6.394839288757143,0.983661798168634,2.132240780282845,2.529209717560544,0.7497269927451193,1.0029573040082929,6.429834494098182
