generation,lifetime,energy_at_death,food_low,food_medium,food_prestige,food_default,cells_visited,predator_touches,drained_ticks,cave_entries,cave_entries_day,cave_entries_night,frac_death_drained,frac_death_starved
1,1448.6,-1.9048148148148147,4.281481481481482,0.5185185185185185,0.022222222222222223,1.3703703703703705,414.57037037037037,9.607407407407408,16.08888888888889,0.007407407407407408,0.007407407407407408,0.0,0.6,0.4
2,1638.359375,-1.789453125,4.4765625,0.34375,0.0390625,1.1328125,473.8984375,5.921875,9.5703125,0.0390625,0.0234375,0.015625,0.4375,0.5625
3,1616.2521008403362,-1.725546218487395,3.8487394957983194,0.25210084033613445,0.03361344537815126,1.3949579831932772,458.03361344537814,6.310924369747899,10.655462184873949,0.12605042016806722,0.05042016806722689,0.07563025210084033,0.5126050420168067,0.48739495798319327
4,1555.5266666666666,-1.9053333333333333,4.866666666666666,0.62,0.15333333333333332,1.4666666666666666,432.96,8.046666666666667,13.566666666666666,0.10666666666666667,0.04,0.06666666666666667,0.5933333333333334,0.4066666666666667
5,1466.456,-2.08048,3.672,0.2,0.072,1.152,422.92,8.12,13.776,0.088,0.024,0.064,0.624,0.376
6,1563.8245614035088,-1.8586842105263157,2.6578947368421053,0.5701754385964912,0.043859649122807015,1.412280701754386,460.6578947368421,6.93859649122807,11.789473684210526,0.05263157894736842,0.008771929824561403,0.043859649122807015,0.4473684210526316,0.5526315789473685
7,1548.7591623036649,-1.938324607329843,5.371727748691099,1.1361256544502618,0.3036649214659686,1.455497382198953,497.78534031413614,8.403141361256544,13.795811518324607,0.03664921465968586,0.010471204188481676,0.02617801047120419,0.612565445026178,0.387434554973822
8,1512.077922077922,-1.6470779220779221,3.6103896103896105,0.6493506493506493,0.23376623376623376,0.8766233766233766,492.47402597402595,7.487012987012987,12.441558441558442,0.05844155844155844,0.01948051948051948,0.03896103896103896,0.45454545454545453,0.5454545454545454
9,1452.5693430656934,-1.7767883211678834,3.4160583941605838,1.0437956204379562,0.2116788321167883,1.1532846715328466,487.2992700729927,9.072992700729927,14.788321167883211,0.6204379562043796,0.38686131386861317,0.23357664233576642,0.5620437956204379,0.43795620437956206
10,1414.889502762431,-2.0262983425414363,3.8232044198895028,1.292817679558011,0.43646408839779005,1.2375690607734806,486.9171270718232,10.58011049723757,16.92265193370166,0.16022099447513813,0.09944751381215469,0.06077348066298342,0.6961325966850829,0.30386740331491713
11,1536.2066666666667,-1.5366,3.7066666666666666,0.9,0.06,1.0066666666666666,532.9933333333333,7.6,12.04,0.32666666666666666,0.16,0.16666666666666666,0.5,0.5
12,1319.8219178082193,-1.9161643835616438,3.143835616438356,0.7534246575342466,0.23972602739726026,1.1917808219178083,481.82876712328766,10.965753424657533,17.91780821917808,0.22602739726027396,0.1232876712328767,0.10273972602739725,0.6438356164383562,0.3561643835616438
13,1428.8480392156862,-2.117009803921569,4.2254901960784315,1.696078431372549,0.3382352941176471,1.0441176470588236,540.9901960784314,9.985294117647058,16.583333333333332,0.18627450980392157,0.03431372549019608,0.15196078431372548,0.6715686274509803,0.3284313725490196
14,1489.4810126582279,-1.6758227848101268,3.9240506329113924,1.1329113924050633,0.13924050632911392,0.7721518987341772,585.3860759493671,8.715189873417721,13.854430379746836,0.5,0.15822784810126583,0.34177215189873417,0.5949367088607594,0.4050632911392405
15,1501.5,-1.8754268292682927,3.1341463414634148,1.0853658536585367,0.39634146341463417,0.8719512195121951,607.079268292683,8.207317073170731,13.841463414634147,0.9451219512195121,0.4146341463414634,0.5304878048780488,0.5548780487804879,0.4451219512195122
16,1447.1857707509882,-1.8240316205533598,2.5177865612648223,2.1620553359683794,0.6640316205533597,0.7984189723320159,614.7430830039526,9.142292490118576,15.73913043478261,0.33201581027667987,0.21739130434782608,0.11462450592885376,0.6403162055335968,0.35968379446640314
17,1474.1526315789474,-1.9947368421052631,3.668421052631579,1.4842105263157894,0.33157894736842103,0.7894736842105263,613.6368421052632,8.094736842105263,14.273684210526316,0.25263157894736843,0.08947368421052632,0.1631578947368421,0.5526315789473685,0.4473684210526316
18,1436.2298136645963,-1.8742857142857143,3.329192546583851,1.1490683229813665,0.22981366459627328,0.7701863354037267,593.6583850931677,8.91304347826087,15.385093167701863,0.3105590062111801,0.18633540372670807,0.12422360248447205,0.5962732919254659,0.40372670807453415
19,1508.367924528302,-1.9844968553459121,3.2169811320754715,2.069182389937107,0.7358490566037735,0.7641509433962265,637.3018867924528,8.022012578616351,14.20440251572327,0.5786163522012578,0.2893081761006289,0.2893081761006289,0.6572327044025157,0.34276729559748426
20,1472.1904761904761,-1.821216931216931,3.3703703703703702,1.0582010582010581,0.5079365079365079,0.6825396825396826,637.1957671957672,7.98941798941799,13.952380952380953,0.18518518518518517,0.05291005291005291,0.13227513227513227,0.5502645502645502,0.4497354497354497
21,1308.3908045977012,-2.008850574712644,3.4482758620689653,1.206896551724138,0.23563218390804597,0.8390804597701149,596.5689655172414,10.735632183908047,18.701149425287355,0.6954022988505747,0.3563218390804598,0.3390804597701149,0.6781609195402298,0.3218390804597701
22,1518.5289855072465,-1.7833695652173913,2.851449275362319,1.6594202898550725,0.8913043478260869,0.8297101449275363,636.695652173913,7.807971014492754,13.960144927536232,0.2391304347826087,0.10507246376811594,0.13405797101449277,0.6630434782608695,0.33695652173913043
23,1413.4343434343434,-1.6023737373737372,3.217171717171717,1.5303030303030303,0.4797979797979798,0.6212121212121212,608.4949494949495,8.146464646464647,15.272727272727273,0.4090909090909091,0.21212121212121213,0.19696969696969696,0.601010101010101,0.398989898989899
24,1348.9415204678362,-1.9053801169590643,3.181286549707602,1.0584795321637428,0.38596491228070173,0.6900584795321637,600.0058479532164,9.450292397660819,17.36842105263158,0.40350877192982454,0.2573099415204678,0.14619883040935672,0.7192982456140351,0.2807017543859649
25,1391.803125,-1.73484375,3.0625,1.40625,1.03125,0.578125,620.790625,8.9875,17.0875,0.3375,0.171875,0.165625,0.653125,0.346875
26,1545.4577114427861,-1.7081592039800997,2.9303482587064678,1.9402985074626866,0.43781094527363185,0.5771144278606966,646.6019900497513,6.656716417910448,12.36318407960199,0.31840796019900497,0.11940298507462686,0.19900497512437812,0.5870646766169154,0.4129353233830846
27,1348.335,-1.8567000000000002,3.83,1.345,0.385,0.83,609.405,9.685,17.49,0.17,0.085,0.085,0.695,0.305
28,1394.6789297658863,-1.8660869565217393,3.1672240802675584,2.140468227424749,0.5518394648829431,0.8494983277591973,626.7023411371238,8.876254180602007,16.76923076923077,0.26755852842809363,0.13712374581939799,0.13043478260869565,0.6789297658862876,0.3210702341137124
29,1356.180412371134,-1.9530927835051546,4.0,1.4484536082474226,0.44329896907216493,0.5670103092783505,615.4020618556701,8.907216494845361,17.257731958762886,0.5927835051546392,0.3247422680412371,0.26804123711340205,0.6752577319587629,0.3247422680412371
