generation,lifetime,energy_at_death,food_low,food_medium,food_prestige,food_default,cells_visited,predator_touches,drained_ticks,cave_entries,cave_entries_day,cave_entries_night,frac_death_drained,frac_death_starved
1,1373.2631578947369,-1.8904511278195488,5.0,0.15789473684210525,0.0,1.556390977443609,356.8496240601504,10.38345864661654,18.037593984962406,0.0,0.0,0.0,0.6766917293233082,0.3233082706766917
2,1443.7767857142858,-2.0586607142857143,3.3214285714285716,0.008928571428571428,0.0,1.2767857142857142,380.0357142857143,8.785714285714286,14.580357142857142,0.0,0.0,0.0,0.6785714285714286,0.32142857142857145
3,1267.4128440366972,-2.1348623853211013,2.4954128440366974,0.027522935779816515,0.0,1.1926605504587156,335.3302752293578,10.559633027522937,18.61467889908257,0.027522935779816515,0.027522935779816515,0.0,0.7155963302752294,0.28440366972477066
4,1423.2033898305085,-2.1505084745762715,3.6016949152542375,0.11864406779661017,0.0,1.4745762711864407,379.33898305084745,9.838983050847459,16.915254237288135,0.11864406779661017,0.07627118644067797,0.0423728813559322,0.7288135593220338,0.2711864406779661
5,1316.0252100840337,-2.1271428571428572,3.319327731092437,0.1092436974789916,0.0,1.1512605042016806,354.83193277310926,10.445378151260504,18.008403361344538,0.0,0.0,0.0,0.7058823529411765,0.29411764705882354
6,1326.3809523809523,-1.9412380952380954,2.1523809523809523,0.0761904761904762,0.0,1.1142857142857143,346.9904761904762,10.438095238095238,17.057142857142857,0.0,0.0,0.0,0.7714285714285715,0.22857142857142856
7,1453.609375,-2.19328125,4.5546875,0.1953125,0.0078125,1.375,408.25,9.6171875,16.125,0.1015625,0.0546875,0.046875,0.6796875,0.3203125
8,1469.7280701754387,-2.032543859649123,3.1228070175438596,0.14912280701754385,0.008771929824561403,1.131578947368421,415.49122807017545,8.56140350877193,13.640350877192983,0.0,0.0,0.0,0.6228070175438597,0.37719298245614036
9,1205.1694915254238,-2.1548305084745762,2.4661016949152543,0.3305084745762712,0.059322033898305086,1.0423728813559323,356.33898305084745,11.898305084745763,20.228813559322035,0.0,0.0,0.0,0.6779661016949152,0.3220338983050847
10,1371.5121951219512,-1.8104878048780488,3.5772357723577235,0.2601626016260163,0.008130081300813009,1.065040650406504,409.0406504065041,11.1869918699187,17.975609756097562,0.12195121951219512,0.032520325203252036,0.08943089430894309,0.7479674796747967,0.25203252032520324
11,1372.639097744361,-2.082406015037594,4.676691729323308,0.21052631578947367,0.03007518796992481,0.7819548872180451,422.02255639097746,10.180451127819548,16.93984962406015,0.12030075187969924,0.015037593984962405,0.10526315789473684,0.7368421052631579,0.2631578947368421
12,1124.009009009009,-2.507747747747748,2.4774774774774775,0.26126126126126126,0.009009009009009009,1.027027027027027,354.2522522522523,14.35135135135135,23.53153153153153,0.09009009009009009,0.04504504504504504,0.04504504504504504,0.8468468468468469,0.15315315315315314
