generation,lifetime,energy_at_death,food_low,food_medium,food_prestige,food_default,cells_visited,predator_touches,drained_ticks,cave_entries,cave_entries_day,cave_entries_night,frac_death_drained,frac_death_starved
1,1538.1353383458647,-2.307293233082707,4.135338345864661,0.45864661654135336,0.015037593984962405,1.6015037593984962,424.3233082706767,8.210526315789474,14.458646616541353,0.09022556390977443,0.06015037593984962,0.03007518796992481,0.6616541353383458,0.3383458646616541
2,1486.4375,-1.9863392857142856,3.1607142857142856,0.19642857142857142,0.008928571428571428,1.3660714285714286,424.64285714285717,8.1875,13.3125,0.008928571428571428,0.008928571428571428,0.0,0.625,0.375
3,1524.5964912280701,-1.656578947368421,2.6578947368421053,0.2894736842105263,0.07017543859649122,1.4473684210526316,431.4298245614035,7.701754385964913,12.719298245614034,0.07894736842105263,0.008771929824561403,0.07017543859649122,0.45614035087719296,0.543859649122807
4,1468.2413793103449,-2.0441379310344825,4.075862068965518,0.5310344827586206,0.1793103448275862,1.4482758620689655,439.2551724137931,9.337931034482759,15.827586206896552,0.14482758620689656,0.034482758620689655,0.1103448275862069,0.6758620689655173,0.32413793103448274
5,1658.128205128205,-1.7193162393162393,2.076923076923077,0.4444444444444444,0.08547008547008547,1.1452991452991452,474.04273504273505,5.504273504273504,8.905982905982906,0.0,0.0,0.0,0.4017094017094017,0.5982905982905983
6,1415.1417322834645,-2.044488188976378,2.84251968503937,0.8346456692913385,0.09448818897637795,1.4566929133858268,446.4488188976378,9.763779527559056,15.700787401574804,0.14960629921259844,0.11023622047244094,0.03937007874015748,0.6220472440944882,0.3779527559055118
7,1500.4197530864199,-1.880246913580247,3.5987654320987654,1.4506172839506173,0.17901234567901234,1.1728395061728396,498.72222222222223,9.666666666666666,15.12962962962963,0.06790123456790123,0.05555555555555555,0.012345679012345678,0.5925925925925926,0.4074074074074074
8,1520.7054263565892,-1.8610077519379844,4.333333333333333,0.32558139534883723,0.08527131782945736,1.1085271317829457,499.06976744186045,7.813953488372093,12.689922480620154,0.2713178294573643,0.11627906976744186,0.15503875968992248,0.5736434108527132,0.4263565891472868
9,1527.103448275862,-1.825,2.1120689655172415,0.5862068965517241,0.07758620689655173,1.5517241379310345,499.2413793103448,7.629310344827586,12.663793103448276,0.09482758620689655,0.02586206896551724,0.06896551724137931,0.5689655172413793,0.43103448275862066
10,1371.025,-2.10315,4.21,1.73,0.25,1.185,478.295,10.995,18.02,0.33,0.125,0.205,0.695,0.305
11,1410.388888888889,-1.739861111111111,3.0069444444444446,1.2777777777777777,0.22916666666666666,0.6666666666666666,514.5555555555555,9.430555555555555,15.1875,0.2986111111111111,0.1388888888888889,0.1597222222222222,0.6388888888888888,0.3611111111111111
12,1370.3125,-2.033125,2.1484375,0.4296875,0.4296875,0.984375,502.765625,10.0390625,16.796875,0.4453125,0.25,0.1953125,0.65625,0.34375
13,1464.7621359223301,-1.9033009708737862,3.1262135922330097,1.9563106796116505,0.6116504854368932,0.9320388349514563,563.3592233009708,9.718446601941748,15.79126213592233,0.23300970873786409,0.07281553398058252,0.16019417475728157,0.6601941747572816,0.33980582524271846
14,1474.3112582781457,-1.827218543046358,2.966887417218543,1.1390728476821192,0.1986754966887417,0.7218543046357616,582.7615894039735,8.721854304635762,14.483443708609272,0.3973509933774834,0.1986754966887417,0.1986754966887417,0.6158940397350994,0.3841059602649007
15,1357.6143790849674,-2.025359477124183,2.1633986928104574,1.2810457516339868,0.41830065359477125,1.0588235294117647,529.2352941176471,10.07843137254902,16.856209150326798,0.0915032679738562,0.0392156862745098,0.05228758169934641,0.6535947712418301,0.3464052287581699
16,1457.4377104377104,-1.7573737373737375,3.037037037037037,1.6161616161616161,0.8956228956228957,0.6936026936026936,578.1616161616162,8.94949494949495,15.427609427609427,0.23905723905723905,0.10774410774410774,0.13131313131313133,0.6363636363636364,0.36363636363636365
17,1476.953642384106,-1.7884105960264902,2.1059602649006623,1.2649006622516556,0.31125827814569534,0.6291390728476821,567.9403973509934,7.827814569536423,13.655629139072847,0.17880794701986755,0.12582781456953643,0.052980132450331126,0.6291390728476821,0.3708609271523179
18,1389.173076923077,-1.743653846153846,2.5576923076923075,1.0256410256410255,0.38461538461538464,0.9551282051282052,566.5320512820513,9.961538461538462,16.487179487179485,0.1987179487179487,0.10897435897435898,0.08974358974358974,0.6923076923076923,0.3076923076923077
19,1403.4429530201342,-1.9063422818791946,2.238255033557047,1.5771812080536913,1.1879194630872483,0.8087248322147651,583.0469798657718,9.942953020134228,17.241610738255034,0.3859060402684564,0.21476510067114093,0.17114093959731544,0.7013422818791947,0.2986577181208054
20,1473.65,-1.7911666666666668,3.316666666666667,1.738888888888889,0.16111111111111112,0.6055555555555555,593.5333333333333,8.03888888888889,13.75,0.4222222222222222,0.18333333333333332,0.2388888888888889,0.6555555555555556,0.34444444444444444
21,1364.874213836478,-2.000440251572327,2.5220125786163523,1.3333333333333333,0.3584905660377358,0.89937106918239,553.2578616352201,9.855345911949685,17.0062893081761,0.5660377358490566,0.2138364779874214,0.3522012578616352,0.6981132075471698,0.3018867924528302
22,1392.391304347826,-1.9855652173913043,2.360869565217391,1.117391304347826,0.9826086956521739,0.7913043478260869,598.4869565217391,9.665217391304347,17.182608695652174,0.24347826086956523,0.16521739130434782,0.0782608695652174,0.7347826086956522,0.26521739130434785
23,1275.9058823529413,-2.2322941176470588,2.3588235294117648,1.388235294117647,0.3941176470588235,0.5941176470588235,573.4176470588235,10.305882352941177,18.970588235294116,0.01764705882352941,0.0,0.01764705882352941,0.788235294117647,0.21176470588235294
24,1427.890625,-1.762421875,2.0546875,0.7265625,0.1484375,0.7109375,591.7578125,8.0625,14.9609375,0.4921875,0.2421875,0.25,0.703125,0.296875
25,1413.439344262295,-1.8856393442622952,1.6754098360655738,1.881967213114754,1.2622950819672132,0.780327868852459,580.360655737705,9.154098360655738,16.64262295081967,0.08852459016393442,0.04590163934426229,0.04262295081967213,0.6786885245901639,0.32131147540983607
