generation,lifetime,energy_at_death,food_low,food_medium,food_prestige,food_default,cells_visited,predator_touches,drained_ticks,cave_entries,cave_entries_day,cave_entries_night,frac_death_drained,frac_death_starved
1,2086.687898089172,-1.045859872611465,4.407643312101911,1.0955414012738853,0.07006369426751592,1.78343949044586,579.0573248407643,0.0,0.0,0.07643312101910828,0.050955414012738856,0.025477707006369428,0.0,1.0
2,1971.6806722689075,-1.1099159663865548,3.0168067226890756,0.2184873949579832,0.008403361344537815,1.1932773109243697,530.655462184874,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2018.4920634920634,-1.079047619047619,2.9523809523809526,0.5079365079365079,0.10317460317460317,1.619047619047619,541.936507936508,0.0,0.0,0.24603174603174602,0.09523809523809523,0.15079365079365079,0.0,1.0
4,2085.0802139037432,-1.0614438502673798,3.641711229946524,1.839572192513369,0.10695187165775401,1.6096256684491979,615.4331550802139,0.0,0.0,0.27807486631016043,0.13368983957219252,0.1443850267379679,0.0,1.0
5,1987.3333333333333,-1.0145925925925925,2.22962962962963,0.8296296296296296,0.24444444444444444,1.1333333333333333,610.3111111111111,0.0,0.0,0.11851851851851852,0.02962962962962963,0.08888888888888889,0.0,1.0
6,2028.9943820224719,-0.7862921348314608,2.6292134831460676,1.1910112359550562,0.4943820224719101,1.146067415730337,664.370786516854,0.0,0.0,0.42696629213483145,0.24157303370786518,0.1853932584269663,0.0,0.9943820224719101
7,2080.8376963350784,-0.9788481675392671,3.518324607329843,1.6963350785340314,0.36649214659685864,1.068062827225131,681.3560209424083,0.0,0.0,0.5130890052356021,0.3193717277486911,0.193717277486911,0.0,1.0
8,2005.944055944056,-0.8830069930069929,3.5174825174825175,0.7622377622377622,0.3146853146853147,0.8601398601398601,695.7762237762238,0.0,0.0,0.7902097902097902,0.34265734265734266,0.44755244755244755,0.0,1.0
9,2034.973544973545,-0.8326455026455026,2.126984126984127,1.4814814814814814,0.6666666666666666,0.8624338624338624,713.2751322751323,0.0,0.0,0.26455026455026454,0.13227513227513227,0.13227513227513227,0.0,1.0
10,2078.266891891892,-0.7368581081081081,2.7466216216216215,2.0574324324324325,0.902027027027027,0.8074324324324325,742.4290540540541,0.0,0.0,0.48986486486486486,0.22635135135135134,0.2635135135135135,0.0,0.9966216216216216
11,1997.5460122699387,-0.8886503067484662,2.9447852760736195,1.4294478527607362,0.3006134969325153,0.7055214723926381,720.9447852760736,0.0,0.0,0.7791411042944786,0.3987730061349693,0.3803680981595092,0.0,1.0
12,2031.3496932515338,-0.9233742331288343,2.8098159509202456,1.1042944785276074,0.4110429447852761,0.9141104294478528,733.0122699386503,0.0,0.0,0.2883435582822086,0.09815950920245399,0.1901840490797546,0.0,1.0
13,2074.0959409594097,-0.8822509225092251,2.7712177121771218,1.8339483394833949,0.8708487084870848,0.8892988929889298,741.9926199261993,0.0,0.0,0.4022140221402214,0.1918819188191882,0.21033210332103322,0.0,1.0
14,2007.5,-0.8296511627906976,3.186046511627907,1.069767441860465,0.38372093023255816,0.7558139534883721,721.9418604651163,0.0,0.0,0.9069767441860465,0.46511627906976744,0.4418604651162791,0.0,1.0
15,2025.6953642384105,-0.9637748344370861,3.006622516556291,1.0662251655629138,0.271523178807947,0.9735099337748344,718.2649006622516,0.0,0.0,0.17218543046357615,0.09933774834437085,0.0728476821192053,0.0,1.0
16,2073.3142857142857,-0.7890285714285715,3.3257142857142856,1.957142857142857,0.92,0.8114285714285714,746.3228571428572,0.0,0.0,0.6114285714285714,0.26857142857142857,0.34285714285714286,0.0,1.0
