generation,lifetime,energy_at_death,food_low,food_medium,food_prestige,food_default,cells_visited,predator_touches,drained_ticks,cave_entries,cave_entries_day,cave_entries_night,frac_death_drained,frac_death_starved
1,1578.3548387096773,-1.8791129032258065,4.193548387096774,0.12903225806451613,0.04838709677419355,1.6048387096774193,438.86290322580646,7.879032258064516,12.75,0.016129032258064516,0.008064516129032258,0.008064516129032258,0.5967741935483871,0.4032258064516129
2,1618.1693548387098,-1.6891935483870968,4.209677419354839,0.4435483870967742,0.06451612903225806,1.2419354838709677,455.9516129032258,5.838709677419355,9.516129032258064,0.03225806451612903,0.03225806451612903,0.0,0.41935483870967744,0.5806451612903226
3,1497.2366412213742,-1.8815267175572519,4.1679389312977095,0.3893129770992366,0.061068702290076333,1.1603053435114503,441.0458015267176,7.893129770992366,13.587786259541986,0.15267175572519084,0.11450381679389313,0.03816793893129771,0.5267175572519084,0.4732824427480916
4,1458.5549450549452,-2.0889010989010988,4.4010989010989015,1.2032967032967032,0.29120879120879123,1.2747252747252746,464.92857142857144,10.076923076923077,16.15934065934066,0.13736263736263737,0.06043956043956044,0.07692307692307693,0.6483516483516484,0.3516483516483517
5,1505.5714285714287,-2.087142857142857,4.180451127819549,0.3458646616541353,0.06015037593984962,1.0601503759398496,464.6015037593985,8.075187969924812,13.172932330827068,0.07518796992481203,0.045112781954887216,0.03007518796992481,0.6015037593984962,0.39849624060150374
6,1491.1487603305786,-2.093305785123967,2.6611570247933884,0.7933884297520661,0.04132231404958678,1.4132231404958677,464.1900826446281,8.363636363636363,14.0,0.09917355371900827,0.04132231404958678,0.05785123966942149,0.5950413223140496,0.4049586776859504
7,1469.8125,-1.9738541666666667,5.041666666666667,1.40625,0.328125,1.0520833333333333,474.1666666666667,9.375,15.541666666666666,0.078125,0.041666666666666664,0.036458333333333336,0.6875,0.3125
8,1526.4,-1.7501333333333333,3.64,0.8666666666666667,0.14666666666666667,0.9866666666666667,493.75333333333333,7.873333333333333,12.92,0.19333333333333333,0.08,0.11333333333333333,0.5333333333333333,0.4666666666666667
9,1613.9470198675497,-1.68841059602649,3.6887417218543046,1.1920529801324504,0.17880794701986755,1.0264900662251655,543.2847682119206,7.152317880794702,11.198675496688741,0.7615894039735099,0.2913907284768212,0.47019867549668876,0.5298013245033113,0.47019867549668876
10,1543.1859296482412,-1.8696984924623115,3.4824120603015074,1.7236180904522613,0.49748743718592964,1.221105527638191,544.9396984924623,8.99497487437186,13.974874371859297,0.4020100502512563,0.24120603015075376,0.16080402010050251,0.5728643216080402,0.4271356783919598
11,1545.1151079136691,-2.0045323741007195,3.7841726618705036,0.8705035971223022,0.11510791366906475,0.9856115107913669,549.8776978417267,8.02158273381295,12.107913669064748,0.3237410071942446,0.16546762589928057,0.15827338129496402,0.5971223021582733,0.4028776978417266
12,1539.0222222222221,-1.9106666666666667,3.0296296296296297,1.1703703703703703,0.15555555555555556,1.1555555555555554,528.5259259259259,7.725925925925926,12.874074074074073,0.4148148148148148,0.22962962962962963,0.18518518518518517,0.5851851851851851,0.4148148148148148
13,1403.9178743961352,-1.8233333333333335,4.207729468599034,1.7391304347826086,0.5507246376811594,1.0,527.4251207729469,10.159420289855072,16.830917874396135,0.13043478260869565,0.06280193236714976,0.06763285024154589,0.642512077294686,0.357487922705314
14,1399.3892215568862,-1.9658083832335331,3.9221556886227544,1.1616766467065869,0.2994011976047904,0.7245508982035929,543.497005988024,9.610778443113773,15.928143712574851,0.25149700598802394,0.15568862275449102,0.09580838323353294,0.718562874251497,0.281437125748503
15,1358.5724137931034,-1.901310344827586,3.5586206896551724,0.8,0.2482758620689655,0.903448275862069,532.4827586206897,10.551724137931034,17.717241379310344,0.4206896551724138,0.1793103448275862,0.2413793103448276,0.7655172413793103,0.23448275862068965
16,1404.450819672131,-1.982704918032787,2.5327868852459017,1.7745901639344261,0.7090163934426229,0.9098360655737705,558.1844262295082,10.651639344262295,16.983606557377048,0.20081967213114754,0.09016393442622951,0.11065573770491803,0.7131147540983607,0.28688524590163933
17,1412.9636363636364,-1.8172121212121215,3.418181818181818,0.9636363636363636,0.36363636363636365,0.703030303030303,561.1454545454545,9.345454545454546,15.672727272727272,0.19393939393939394,0.14545454545454545,0.048484848484848485,0.6424242424242425,0.3575757575757576
18,1445.698795180723,-2.2846385542168677,2.819277108433735,1.2228915662650603,0.35542168674698793,1.0542168674698795,573.7590361445783,8.987951807228916,15.048192771084338,0.2891566265060241,0.12048192771084337,0.1686746987951807,0.7108433734939759,0.2891566265060241
19,1358.7670250896058,-1.9647670250896057,3.6666666666666665,2.089605734767025,0.7132616487455197,0.8351254480286738,562.8530465949821,10.64874551971326,18.695340501792113,0.6523297491039427,0.3225806451612903,0.32974910394265233,0.7204301075268817,0.27956989247311825
20,1429.3157894736842,-1.92093567251462,2.9064327485380117,1.0818713450292399,0.42105263157894735,0.5964912280701754,561.7368421052631,8.789473684210526,15.24561403508772,0.5497076023391813,0.18128654970760233,0.3684210526315789,0.6198830409356725,0.38011695906432746
21,1322.9465240641712,-2.0424064171122995,2.7914438502673797,1.0802139037433156,0.5614973262032086,1.106951871657754,573.3957219251337,10.454545454545455,17.74866310160428,0.5561497326203209,0.25133689839572193,0.3048128342245989,0.7700534759358288,0.22994652406417113
