id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r3_on,1,3,2000,12.245800,9.221404,100,1999.70,1.1400,0.0000,0.0000,99,1,0,0
p0_1_r3_on,1,3,2000,12.586400,8.920404,100,2000.00,1.3700,0.0000,0.0000,100,0,0,0
p0_2_r3_on,1,3,2000,12.636000,8.576497,100,2000.00,1.2700,0.0000,0.0000,100,0,0,0
p0_3_r3_on,1,3,2000,11.906300,9.036843,100,1999.90,1.4600,0.0000,0.0000,99,1,0,0
p0_4_r3_on,1,3,2000,11.429400,9.319974,100,2000.00,1.4700,0.0000,0.0000,100,0,0,0
p0_5_r3_on,1,3,2000,11.999500,8.951509,100,2000.00,1.4800,0.0000,0.0000,99,1,0,0
p0_6_r3_on,1,3,2000,12.220500,12.534724,100,1999.90,1.5500,0.0000,0.0000,99,1,0,0
p0_7_r3_on,1,3,2000,11.440700,9.737982,100,2000.00,1.2100,0.0000,0.0000,100,0,0,0
p0_8_r3_on,1,3,2000,11.315700,8.112191,100,1999.80,1.4700,0.0000,0.0000,98,2,0,0
p0_9_r3_on,1,3,2000,11.350500,7.990353,100,2000.00,1.9400,0.0000,0.0000,100,0,0,0
p0_10_r3_on,1,3,2000,11.914700,8.400939,100,2000.00,1.1200,0.0000,0.0000,100,0,0,0
p0_11_r3_on,1,3,2000,12.169600,8.512856,100,1999.80,1.4100,0.0000,0.0000,99,1,0,0
p0_12_r3_on,1,3,2000,12.135200,8.782695,100,2000.00,1.2900,0.0000,0.0000,98,2,0,0
p0_13_r3_on,1,3,2000,12.765500,8.943897,100,2000.00,1.4300,0.0000,0.0000,100,0,0,0
p0_14_r3_on,1,3,2000,11.530300,8.170473,100,2000.00,1.5300,0.0000,0.0000,100,0,0,0
p0_15_r3_on,1,3,2000,12.614500,8.841742,100,1999.80,1.1100,0.0000,0.0000,99,1,0,0
p0_16_r3_on,1,3,2000,12.470600,8.041977,100,2000.00,1.2900,0.0000,0.0000,100,0,0,0
p0_17_r3_on,1,3,2000,12.980100,8.948286,100,2000.00,1.1400,0.0000,0.0000,100,0,0,0
p0_18_r3_on,1,3,2000,13.425100,9.373947,100,2000.00,1.3500,0.0000,0.0000,100,0,0,0
p0_19_r3_on,1,3,2000,13.890600,9.196470,100,2000.00,1.2900,0.0000,0.0000,100,0,0,0
p0_20_r3_on,1,3,2000,13.510100,10.214564,100,1999.30,1.6800,0.0000,0.0000,99,1,0,0
p0_21_r3_on,1,3,2000,14.080400,10.064628,100,2000.00,1.3600,0.0000,0.0000,100,0,0,0
p0_22_r3_on,1,3,2000,13.519800,9.099010,100,2000.00,1.7900,0.0000,0.0000,100,0,0,0
p0_23_r3_on,1,3,2000,13.165000,9.119301,100,1999.90,0.8700,0.0000,0.0000,99,1,0,0
p0_24_r3_on,1,3,2000,13.041500,9.611920,100,2000.00,0.8900,0.0000,0.0000,100,0,0,0
p1_0_r3_on,1,3,2000,13.175500,9.232901,100,2000.00,1.4100,0.0000,0.0000,100,0,0,0
