id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r6_off,0,6,2000,19.333800,14.321367,100,2000.00,1.0900,0.0000,0.0000,99,1,0,0
p0_1_r6_off,0,6,2000,20.479100,16.739343,100,2000.00,0.8400,0.0000,0.0000,100,0,0,0
p0_2_r6_off,0,6,2000,19.373100,15.303365,100,1999.80,0.9500,0.0000,0.0000,99,1,0,0
p0_3_r6_off,0,6,2000,20.828400,13.675020,100,2000.00,0.5800,0.0000,0.0000,100,0,0,0
p0_4_r6_off,0,6,2000,19.788900,13.419660,100,2000.00,0.5400,0.0000,0.0000,100,0,0,0
p0_5_r6_off,0,6,2000,20.603300,15.410556,100,2000.00,0.7100,0.0000,0.0000,100,0,0,0
p0_6_r6_off,0,6,2000,20.523400,13.486536,100,2000.00,0.8600,0.0000,0.0000,100,0,0,0
p0_7_r6_off,0,6,2000,20.338200,15.636563,100,2000.00,0.5800,0.0000,0.0000,100,0,0,0
p0_8_r6_off,0,6,2000,19.577900,14.053273,100,2000.00,0.7500,0.0000,0.0000,100,0,0,0
p0_9_r6_off,0,6,2000,19.727100,13.715299,100,2000.00,0.8000,0.0000,0.0000,100,0,0,0
p0_10_r6_off,0,6,2000,20.314200,14.823480,100,2000.00,0.6800,0.0000,0.0000,100,0,0,0
p0_11_r6_off,0,6,2000,21.429300,15.186488,100,2000.00,0.4800,0.0000,0.0000,100,0,0,0
p0_12_r6_off,0,6,2000,21.379500,13.144663,100,2000.00,0.6600,0.0000,0.0000,100,0,0,0
p0_13_r6_off,0,6,2000,21.353200,13.445991,100,2000.00,0.5100,0.0000,0.0000,100,0,0,0
p0_14_r6_off,0,6,2000,21.204600,13.353158,100,2000.00,0.5500,0.0000,0.0000,100,0,0,0
p0_15_r6_off,0,6,2000,22.650700,12.878164,100,2000.00,0.8700,0.0000,0.0000,100,0,0,0
p0_16_r6_off,0,6,2000,23.759900,15.293722,100,2000.00,0.6100,0.0000,0.0000,100,0,0,0
p0_17_r6_off,0,6,2000,23.740800,13.806367,100,2000.00,1.3400,0.0000,0.0000,100,0,0,0
p0_18_r6_off,0,6,2000,24.069600,12.822769,100,1999.60,1.1900,0.0000,0.0000,99,1,0,0
p0_19_r6_off,0,6,2000,24.808600,13.407745,100,2000.00,1.1100,0.0000,0.0000,100,0,0,0
p0_20_r6_off,0,6,2000,23.864700,14.226167,100,2000.00,1.4100,0.0000,0.0000,100,0,0,0
p0_21_r6_off,0,6,2000,24.810200,15.085419,100,1998.70,0.6700,0.0000,0.0000,99,1,0,0
p0_22_r6_off,0,6,2000,24.271400,13.927299,100,2000.00,1.0500,0.0000,0.0000,100,0,0,0
p0_23_r6_off,0,6,2000,23.394700,13.875714,100,1999.70,1.3300,0.0000,0.0000,99,1,0,0
p0_24_r6_off,0,6,2000,23.285500,14.847161,100,2000.00,0.9200,0.0000,0.0000,100,0,0,0
p1_0_r6_off,0,6,2000,18.339600,15.051028,100,2000.00,1.1600,0.0000,0.0000,100,0,0,0
p1_1_r6_off,0,6,2000,20.373800,13.588226,100,2000.00,0.8600,0.0000,0.0000,100,0,0,0
p1_2_r6_off,0,6,2000,19.978200,15.291959,100,2000.00,0.7600,0.0000,0.0000,99,1,0,0
p1_3_r6_off,0,6,2000,20.823000,14.541107,100,2000.00,0.6400,0.0000,0.0000,100,0,0,0
p1_4_r6_off,0,6,2000,20.969600,14.088604,100,2000.00,0.6600,0.0000,0.0000,100,0,0,0
p1_5_r6_off,0,6,2000,20.618400,15.304459,100,2000.00,0.9000,0.0000,0.0000,100,0,0,0
p1_6_r6_off,0,6,2000,21.574200,14.386112,100,2000.00,0.7700,0.0000,0.0000,100,0,0,0
p1_7_r6_off,0,6,2000,21.548700,15.052467,100,2000.00,0.4100,0.0000,0.0000,100,0,0,0
p1_8_r6_off,0,6,2000,21.299400,14.410484,100,2000.00,0.7600,0.0000,0.0000,100,0,0,0
p1_9_r6_off,0,6,2000,21.553700,15.265532,100,2000.00,0.5700,0.0000,0.0000,100,0,0,0
p1_10_r6_off,0,6,2000,21.875300,13.500701,100,2000.00,0.5800,0.0000,0.0000,100,0,0,0
p1_11_r6_off,0,6,2000,22.310000,14.318838,100,2000.00,0.4400,0.0000,0.0000,100,0,0,0
p1_12_r6_off,0,6,2000,22.573900,13.924053,100,2000.00,0.6600,0.0000,0.0000,100,0,0,0
p1_13_r6_off,0,6,2000,23.553900,15.006555,100,2000.00,1.1000,0.0000,0.0000,100,0,0,0
p1_14_r6_off,0,6,2000,23.668900,14.486210,100,2000.00,0.7400,0.0000,0.0000,100,0,0,0
p1_15_r6_off,0,6,2000,23.889600,12.962441,100,2000.00,0.8600,0.0000,0.0000,100,0,0,0
p1_16_r6_off,0,6,2000,23.829400,13.216726,100,2000.00,1.0900,0.0000,0.0000,100,0,0,0
p1_17_r6_off,0,6,2000,24.945900,15.138447,100,1999.70,0.6100,0.0000,0.0000,99,1,0,0
p1_18_r6_off,0,6,2000,24.740800,13.460633,100,2000.00,0.6900,0.0000,0.0000,100,0,0,0
p1_19_r6_off,0,6,2000,23.484400,14.493888,100,2000.00,1.3200,0.0000,0.0000,100,0,0,0
p1_20_r6_off,0,6,2000,23.790500,13.560857,100,1999.40,0.7400,0.0000,0.0000,99,1,0,0
p1_21_r6_off,0,6,2000,22.995700,13.827221,100,2000.00,0.9800,0.0000,0.0000,99,1,0,0
p1_22_r6_off,0,6,2000,23.555000,12.828411,100,2000.00,1.1200,0.0000,0.0000,100,0,0,0
p1_23_r6_off,0,6,2000,21.350300,12.219231,100,2000.00,1.4000,0.0000,0.0000,100,0,0,0
p1_24_r6_off,0,6,2000,22.235000,12.497741,100,2000.00,1.3900,0.0000,0.0000,100,0,0,0
p2_0_r6_off,0,6,2000,19.777900,15.583392,100,2000.00,1.6600,0.0000,0.0000,100,0,0,0
p2_1_r6_off,0,6,2000,19.799300,14.687015,100,2000.00,1.1800,0.0000,0.0000,100,0,0,0
p2_2_r6_off,0,6,2000,21.084000,14.737161,100,1999.90,1.3800,0.0000,0.0000,99,1,0,0
p2_3_r6_off,0,6,2000,21.773200,14.802699,100,2000.00,0.5600,0.0000,0.0000,100,0,0,0
p2_4_r6_off,0,6,2000,21.464300,13.764767,100,2000.00,0.8000,0.0000,0.0000,100,0,0,0
p2_5_r6_off,0,6,2000,20.878500,14.173964,100,2000.00,0.6900,0.0000,0.0000,100,0,0,0
p2_6_r6_off,0,6,2000,21.203600,15.659175,100,2000.00,0.7900,0.0000,0.0000,100,0,0,0
p2_7_r6_off,0,6,2000,22.368900,14.256552,100,2000.00,0.8200,0.0000,0.0000,99,1,0,0
p2_8_r6_off,0,6,2000,22.609000,13.529340,100,2000.00,0.8800,0.0000,0.0000,100,0,0,0
p2_9_r6_off,0,6,2000,21.708600,13.815166,100,2000.00,0.9200,0.0000,0.0000,100,0,0,0
p2_10_r6_off,0,6,2000,22.005700,13.521306,100,2000.00,1.0200,0.0000,0.0000,100,0,0,0
p2_11_r6_off,0,6,2000,22.464900,12.870814,100,2000.00,0.7700,0.0000,0.0000,99,1,0,0
p2_12_r6_off,0,6,2000,23.944300,14.160063,100,2000.00,0.7500,0.0000,0.0000,100,0,0,0
p2_13_r6_off,0,6,2000,23.734900,11.546581,100,2000.00,0.4000,0.0000,0.0000,100,0,0,0
p2_14_r6_off,0,6,2000,23.385400,13.462529,100,2000.00,0.7800,0.0000,0.0000,100,0,0,0
p2_15_r6_off,0,6,2000,24.225100,13.280074,100,2000.00,0.9700,0.0000,0.0000,100,0,0,0
p2_16_r6_off,0,6,2000,24.669800,13.567431,100,2000.00,1.0100,0.0000,0.0000,100,0,0,0
p2_17_r6_off,0,6,2000,24.734600,12.842442,100,2000.00,0.9500,0.0000,0.0000,100,0,0,0
p2_18_r6_off,0,6,2000,24.055900,13.913683,100,2000.00,1.0200,0.0000,0.0000,100,0,0,0
p2_19_r6_off,0,6,2000,24.594800,15.009499,100,2000.00,0.6400,0.0000,0.0000,100,0,0,0
