id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r5_on,1,5,2000,14.283600,11.440574,100,2000.00,2.0900,0.0000,0.0000,100,0,0,0
p0_1_r5_on,1,5,2000,14.678100,11.812691,100,2000.00,1.8600,0.0000,0.0000,100,0,0,0
p0_2_r5_on,1,5,2000,14.913200,13.548845,100,1999.90,2.9400,0.0000,0.0000,99,1,0,0
p0_3_r5_on,1,5,2000,14.483200,13.679842,100,1999.80,2.2400,0.0000,0.0000,98,2,0,0
p0_4_r5_on,1,5,2000,15.833000,12.319756,100,2000.00,2.8900,0.0000,0.0000,100,0,0,0
p0_5_r5_on,1,5,2000,15.967700,13.697770,100,2000.00,2.1200,0.0000,0.0000,100,0,0,0
p0_6_r5_on,1,5,2000,15.877700,14.264057,100,2000.00,2.2400,0.0000,0.0000,100,0,0,0
p0_7_r5_on,1,5,2000,16.476700,13.158481,100,1999.90,2.3600,0.0000,0.0000,99,1,0,0
p0_8_r5_on,1,5,2000,16.312300,13.600823,100,2000.00,2.2800,0.0000,0.0000,100,0,0,0
p0_9_r5_on,1,5,2000,16.876400,13.808145,100,2000.00,2.8700,0.0000,0.0000,100,0,0,0
p0_10_r5_on,1,5,2000,16.577600,12.993345,100,2000.00,2.7000,0.0000,0.0000,100,0,0,0
p0_11_r5_on,1,5,2000,18.038000,12.716501,100,1999.80,2.2800,0.0000,0.0000,99,1,0,0
p0_12_r5_on,1,5,2000,17.913000,11.768163,100,2000.00,2.7100,0.0000,0.0000,100,0,0,0
p0_13_r5_on,1,5,2000,18.659700,12.192229,100,2000.00,2.3400,0.0000,0.0000,99,1,0,0
p0_14_r5_on,1,5,2000,18.813800,10.585032,100,2000.00,2.3300,0.0000,0.0000,100,0,0,0
p0_15_r5_on,1,5,2000,19.655300,12.384533,100,2000.00,2.4500,0.0000,0.0000,100,0,0,0
p0_16_r5_on,1,5,2000,19.199000,11.026594,100,2000.00,2.8900,0.0000,0.0000,100,0,0,0
p0_17_r5_on,1,5,2000,20.659500,12.321256,100,2000.00,2.2000,0.0000,0.0000,100,0,0,0
p0_18_r5_on,1,5,2000,19.705800,11.921887,100,2000.00,2.4900,0.0000,0.0000,100,0,0,0
p0_19_r5_on,1,5,2000,20.215000,10.858699,100,2000.00,1.5200,0.0000,0.0000,100,0,0,0
p0_20_r5_on,1,5,2000,21.131100,10.715980,100,2000.00,1.2700,0.0000,0.0000,100,0,0,0
p0_21_r5_on,1,5,2000,21.660700,12.664445,100,2000.00,1.1600,0.0000,0.0000,100,0,0,0
p0_22_r5_on,1,5,2000,22.345400,12.352309,100,2000.00,1.3300,0.0000,0.0000,100,0,0,0
p0_23_r5_on,1,5,2000,22.794700,12.305792,100,2000.00,1.0100,0.0000,0.0000,100,0,0,0
p0_24_r5_on,1,5,2000,22.605100,12.793049,100,2000.00,2.6600,0.0000,0.0000,100,0,0,0
p1_0_r5_on,1,5,2000,14.269900,11.756876,100,2000.00,1.6300,0.0000,0.0000,100,0,0,0
p1_1_r5_on,1,5,2000,15.233600,13.085563,100,1998.80,2.3800,0.0000,0.0000,99,1,0,0
p1_2_r5_on,1,5,2000,15.103600,13.385340,100,2000.00,2.2400,0.0000,0.0000,100,0,0,0
p1_3_r5_on,1,5,2000,15.783900,12.936440,100,1999.60,2.4100,0.0000,0.0000,97,3,0,0
p1_4_r5_on,1,5,2000,16.968400,14.492047,100,2000.00,2.3600,0.0000,0.0000,99,1,0,0
p1_5_r5_on,1,5,2000,16.058400,13.236030,100,1999.90,2.1600,0.0000,0.0000,99,1,0,0
p1_6_r5_on,1,5,2000,18.328200,14.866269,100,2000.00,2.4500,0.0000,0.0000,100,0,0,0
p1_7_r5_on,1,5,2000,17.163800,13.070348,100,2000.00,2.2900,0.0000,0.0000,100,0,0,0
p1_8_r5_on,1,5,2000,16.853000,14.101190,100,2000.00,2.5100,0.0000,0.0000,99,1,0,0
p1_9_r5_on,1,5,2000,17.592400,12.245901,100,1999.80,2.4800,0.0000,0.0000,99,1,0,0
p1_10_r5_on,1,5,2000,17.753000,11.404596,100,1999.80,2.3500,0.0000,0.0000,99,1,0,0
p1_11_r5_on,1,5,2000,17.542900,11.782069,100,2000.00,2.5200,0.0000,0.0000,100,0,0,0
p1_12_r5_on,1,5,2000,18.429500,13.410443,100,2000.00,2.4200,0.0000,0.0000,100,0,0,0
p1_13_r5_on,1,5,2000,19.179700,12.450325,100,2000.00,2.6600,0.0000,0.0000,100,0,0,0
p1_14_r5_on,1,5,2000,19.854500,12.638846,100,1999.90,2.3500,0.0000,0.0000,99,1,0,0
p1_15_r5_on,1,5,2000,20.600000,12.337235,100,2000.00,2.4500,0.0000,0.0000,100,0,0,0
p1_16_r5_on,1,5,2000,19.821000,12.186381,100,2000.00,2.1000,0.0000,0.0000,100,0,0,0
p1_17_r5_on,1,5,2000,22.295500,11.944907,100,2000.00,1.6000,0.0000,0.0000,100,0,0,0
p1_18_r5_on,1,5,2000,22.120100,13.362773,100,2000.00,1.3700,0.0000,0.0000,100,0,0,0
p1_19_r5_on,1,5,2000,22.947100,11.364795,100,2000.00,1.5500,0.0000,0.0000,100,0,0,0
p1_20_r5_on,1,5,2000,22.170300,12.693239,100,2000.00,0.7200,0.0000,0.0000,100,0,0,0
p1_21_r5_on,1,5,2000,22.740100,11.379783,100,2000.00,0.8400,0.0000,0.0000,100,0,0,0
p1_22_r5_on,1,5,2000,23.115700,12.985434,100,2000.00,0.9000,0.0000,0.0000,100,0,0,0
p1_23_r5_on,1,5,2000,22.514700,11.286849,100,2000.00,0.9000,0.0000,0.0000,100,0,0,0
p1_24_r5_on,1,5,2000,22.814800,13.213790,100,2000.00,1.2400,0.0000,0.0000,100,0,0,0
p2_0_r5_on,1,5,2000,15.389100,13.310120,100,2000.00,1.1700,0.0000,0.0000,100,0,0,0
p2_1_r5_on,1,5,2000,16.094100,13.362095,100,2000.00,1.8300,0.0000,0.0000,100,0,0,0
p2_2_r5_on,1,5,2000,16.659200,12.772462,100,2000.00,2.1500,0.0000,0.0000,100,0,0,0
p2_3_r5_on,1,5,2000,17.009500,14.158470,100,1999.70,1.9300,0.0000,0.0000,99,1,0,0
p2_4_r5_on,1,5,2000,16.833300,11.477237,100,1999.90,2.3000,0.0000,0.0000,99,1,0,0
p2_5_r5_on,1,5,2000,17.339300,13.848286,100,2000.00,2.1200,0.0000,0.0000,100,0,0,0
p2_6_r5_on,1,5,2000,16.553400,13.454260,100,2000.00,2.4700,0.0000,0.0000,100,0,0,0
p2_7_r5_on,1,5,2000,17.818900,12.554128,100,1999.90,2.5900,0.0000,0.0000,97,3,0,0
p2_8_r5_on,1,5,2000,17.788500,11.515739,100,2000.00,2.6500,0.0000,0.0000,100,0,0,0
p2_9_r5_on,1,5,2000,18.693800,13.361486,100,2000.00,2.6700,0.0000,0.0000,100,0,0,0
p2_10_r5_on,1,5,2000,18.627800,13.507986,100,2000.00,2.8600,0.0000,0.0000,99,1,0,0
p2_11_r5_on,1,5,2000,18.784200,12.882008,100,1999.40,2.1200,0.0000,0.0000,99,1,0,0
p2_12_r5_on,1,5,2000,18.610100,12.348438,100,2000.00,2.1800,0.0000,0.0000,100,0,0,0
p2_13_r5_on,1,5,2000,20.274900,12.440084,100,2000.00,2.0300,0.0000,0.0000,100,0,0,0
p2_14_r5_on,1,5,2000,21.019800,11.983883,100,2000.00,2.1400,0.0000,0.0000,100,0,0,0
p2_15_r5_on,1,5,2000,21.434900,11.481831,100,2000.00,1.9200,0.0000,0.0000,100,0,0,0
p2_16_r5_on,1,5,2000,22.489500,13.365159,100,1999.70,1.7200,0.0000,0.0000,99,1,0,0
p2_17_r5_on,1,5,2000,22.725800,11.916257,100,2000.00,1.8000,0.0000,0.0000,100,0,0,0
p2_18_r5_on,1,5,2000,22.030400,11.289117,100,2000.00,1.3300,0.0000,0.0000,100,0,0,0
p2_19_r5_on,1,5,2000,21.910300,11.200270,100,2000.00,0.8200,0.0000,0.0000,100,0,0,0
p2_20_r5_on,1,5,2000,24.805700,12.760165,100,2000.00,1.1000,0.0000,0.0000,100,0,0,0
p2_21_r5_on,1,5,2000,23.405400,12.122823,100,2000.00,1.5000,0.0000,0.0000,100,0,0,0
p2_22_r5_on,1,5,2000,22.620700,13.008867,100,2000.00,0.9600,0.0000,0.0000,100,0,0,0
p2_23_r5_on,1,5,2000,21.620100,11.224151,100,2000.00,1.1200,0.0000,0.0000,100,0,0,0
p2_24_r5_on,1,5,2000,19.999100,11.834042,100,2000.00,1.7900,0.0000,0.0000,100,0,0,0
p3_0_r5_on,1,5,2000,15.450000,12.213358,100,2000.00,0.6000,0.0000,0.0000,100,0,0,0
p3_1_r5_on,1,5,2000,17.163700,15.101565,100,2000.00,1.5300,0.0000,0.0000,100,0,0,0
p3_2_r5_on,1,5,2000,16.474300,13.853092,100,1999.70,1.2900,0.0000,0.0000,99,1,0,0
p3_3_r5_on,1,5,2000,18.294800,14.820738,100,2000.00,2.1300,0.0000,0.0000,100,0,0,0
p3_4_r5_on,1,5,2000,17.643800,14.384373,100,2000.00,2.2300,0.0000,0.0000,98,2,0,0
p3_5_r5_on,1,5,2000,18.343300,14.099665,100,2000.00,2.7600,0.0000,0.0000,100,0,0,0
p3_6_r5_on,1,5,2000,18.158500,13.092428,100,2000.00,2.6100,0.0000,0.0000,100,0,0,0
p3_7_r5_on,1,5,2000,19.453300,13.543450,100,1999.90,2.8600,0.0000,0.0000,98,2,0,0
p3_8_r5_on,1,5,2000,19.624400,13.384402,100,1999.90,2.4700,0.0000,0.0000,99,1,0,0
p3_9_r5_on,1,5,2000,20.039000,12.422944,100,1999.90,2.2000,0.0000,0.0000,99,1,0,0
p3_10_r5_on,1,5,2000,20.870100,13.522718,100,2000.00,1.8500,0.0000,0.0000,99,1,0,0
p3_11_r5_on,1,5,2000,19.404300,12.053751,100,2000.00,2.5300,0.0000,0.0000,100,0,0,0
p3_12_r5_on,1,5,2000,21.934400,10.947049,100,2000.00,1.7000,0.0000,0.0000,100,0,0,0
p3_13_r5_on,1,5,2000,21.390100,11.190434,100,2000.00,1.3000,0.0000,0.0000,100,0,0,0
p3_14_r5_on,1,5,2000,22.160400,10.548363,100,2000.00,1.5300,0.0000,0.0000,100,0,0,0
p3_15_r5_on,1,5,2000,22.435600,12.363043,100,2000.00,1.5200,0.0000,0.0000,100,0,0,0
p3_16_r5_on,1,5,2000,22.419900,12.179490,100,2000.00,1.8100,0.0000,0.0000,100,0,0,0
p3_17_r5_on,1,5,2000,23.315000,11.379485,100,2000.00,0.8400,0.0000,0.0000,100,0,0,0
p3_18_r5_on,1,5,2000,22.975500,14.192416,100,2000.00,1.2500,0.0000,0.0000,100,0,0,0
p3_19_r5_on,1,5,2000,21.645100,11.630123,100,2000.00,1.0700,0.0000,0.0000,100,0,0,0
p3_20_r5_on,1,5,2000,22.550300,12.487896,100,2000.00,0.5700,0.0000,0.0000,100,0,0,0
p3_21_r5_on,1,5,2000,20.764700,10.677638,100,2000.00,1.5700,0.0000,0.0000,100,0,0,0
p3_22_r5_on,1,5,2000,20.400000,10.050257,100,2000.00,1.5700,0.0000,0.0000,100,0,0,0
p3_23_r5_on,1,5,2000,20.854400,10.563937,100,2000.00,1.8500,0.0000,0.0000,100,0,0,0
p3_24_r5_on,1,5,2000,19.815100,11.226474,100,2000.00,1.1600,0.0000,0.0000,100,0,0,0
p4_0_r5_on,1,5,2000,15.399900,10.853391,100,2000.00,0.4000,0.0000,0.0000,100,0,0,0
p4_1_r5_on,1,5,2000,16.398900,13.049619,100,2000.00,0.4800,0.0000,0.0000,100,0,0,0
p4_2_r5_on,1,5,2000,18.214000,13.887464,100,2000.00,1.2200,0.0000,0.0000,100,0,0,0
p4_3_r5_on,1,5,2000,18.839200,12.929429,100,2000.00,0.9400,0.0000,0.0000,100,0,0,0
p4_4_r5_on,1,5,2000,20.023900,14.632119,100,2000.00,2.5600,0.0000,0.0000,100,0,0,0
p4_5_r5_on,1,5,2000,19.349500,13.300039,100,2000.00,1.9800,0.0000,0.0000,100,0,0,0
p4_6_r5_on,1,5,2000,19.533400,12.669905,100,2000.00,2.4000,0.0000,0.0000,100,0,0,0
p4_7_r5_on,1,5,2000,20.109000,13.050955,100,1999.70,2.6300,0.0000,0.0000,97,3,0,0
p4_8_r5_on,1,5,2000,20.794300,13.632873,100,2000.00,1.8600,0.0000,0.0000,100,0,0,0
p4_9_r5_on,1,5,2000,21.119400,11.779326,100,2000.00,2.4400,0.0000,0.0000,100,0,0,0
p4_10_r5_on,1,5,2000,21.284600,11.877794,100,1999.90,2.5700,0.0000,0.0000,99,1,0,0
p4_11_r5_on,1,5,2000,21.558800,13.088161,100,2000.00,1.9100,0.0000,0.0000,100,0,0,0
p4_12_r5_on,1,5,2000,21.524700,13.333498,100,2000.00,1.9800,0.0000,0.0000,100,0,0,0
p4_13_r5_on,1,5,2000,21.110000,13.359614,100,2000.00,2.0100,0.0000,0.0000,100,0,0,0
p4_14_r5_on,1,5,2000,23.019000,13.289365,100,2000.00,2.1400,0.0000,0.0000,100,0,0,0
p4_15_r5_on,1,5,2000,23.845000,13.553382,100,2000.00,1.2000,0.0000,0.0000,100,0,0,0
p4_16_r5_on,1,5,2000,23.145200,11.689523,100,2000.00,1.3400,0.0000,0.0000,100,0,0,0
p4_17_r5_on,1,5,2000,22.170800,12.766820,100,2000.00,1.2700,0.0000,0.0000,100,0,0,0
p4_18_r5_on,1,5,2000,21.704500,11.717023,100,1999.10,1.1200,0.0000,0.0000,99,1,0,0
p4_19_r5_on,1,5,2000,20.954600,11.835181,100,2000.00,1.0300,0.0000,0.0000,100,0,0,0
p4_20_r5_on,1,5,2000,21.664300,10.557569,100,2000.00,0.6600,0.0000,0.0000,100,0,0,0
p4_21_r5_on,1,5,2000,19.529900,9.868848,100,2000.00,2.1000,0.0000,0.0000,100,0,0,0
p4_22_r5_on,1,5,2000,20.574700,12.494495,100,2000.00,0.9200,0.0000,0.0000,100,0,0,0
p4_23_r5_on,1,5,2000,19.104800,9.853214,100,2000.00,0.8500,0.0000,0.0000,100,0,0,0
p4_24_r5_on,1,5,2000,18.449300,10.186993,100,2000.00,1.2200,0.0000,0.0000,100,0,0,0
p5_0_r5_on,1,5,2000,15.190800,10.877856,100,2000.00,0.2500,0.0000,0.0000,100,0,0,0
p5_1_r5_on,1,5,2000,16.385300,11.802934,100,2000.00,0.6200,0.0000,0.0000,100,0,0,0
p5_2_r5_on,1,5,2000,17.440100,10.915253,100,2000.00,0.6000,0.0000,0.0000,100,0,0,0
p5_3_r5_on,1,5,2000,19.025100,13.492609,100,2000.00,0.6900,0.0000,0.0000,100,0,0,0
p5_4_r5_on,1,5,2000,18.855000,13.532768,100,2000.00,1.4000,0.0000,0.0000,100,0,0,0
p5_5_r5_on,1,5,2000,20.549000,13.768297,100,2000.00,1.2500,0.0000,0.0000,100,0,0,0
p5_6_r5_on,1,5,2000,19.484000,14.695989,100,2000.00,1.5600,0.0000,0.0000,100,0,0,0
p5_7_r5_on,1,5,2000,20.628800,13.101201,100,1999.80,1.4500,0.0000,0.0000,99,1,0,0
p5_8_r5_on,1,5,2000,20.374100,13.305284,100,2000.00,2.5100,0.0000,0.0000,100,0,0,0
p5_9_r5_on,1,5,2000,20.464800,13.504593,100,2000.00,2.4400,0.0000,0.0000,100,0,0,0
p5_10_r5_on,1,5,2000,21.329300,13.770349,100,2000.00,1.5900,0.0000,0.0000,100,0,0,0
p5_11_r5_on,1,5,2000,22.439200,13.799590,100,2000.00,1.4100,0.0000,0.0000,100,0,0,0
p5_12_r5_on,1,5,2000,22.963900,13.493313,100,2000.00,1.5900,0.0000,0.0000,100,0,0,0
p5_13_r5_on,1,5,2000,22.214900,13.537770,100,2000.00,2.4300,0.0000,0.0000,100,0,0,0
p5_14_r5_on,1,5,2000,23.165200,14.446403,100,2000.00,1.6700,0.0000,0.0000,100,0,0,0
p5_15_r5_on,1,5,2000,21.985300,11.764326,100,2000.00,1.4200,0.0000,0.0000,100,0,0,0
p5_16_r5_on,1,5,2000,21.974500,11.005221,100,2000.00,1.7900,0.0000,0.0000,100,0,0,0
p5_17_r5_on,1,5,2000,21.890000,11.495917,100,2000.00,1.1800,0.0000,0.0000,100,0,0,0
p5_18_r5_on,1,5,2000,21.889600,10.138455,100,2000.00,0.6700,0.0000,0.0000,100,0,0,0
p5_19_r5_on,1,5,2000,20.515200,11.024498,100,1999.70,0.9800,0.0000,0.0000,99,1,0,0
p5_20_r5_on,1,5,2000,19.849700,9.936524,100,2000.00,0.8500,0.0000,0.0000,100,0,0,0
p5_21_r5_on,1,5,2000,19.388800,10.606248,100,2000.00,1.2200,0.0000,0.0000,100,0,0,0
p5_22_r5_on,1,5,2000,19.114500,10.641502,100,2000.00,0.5900,0.0000,0.0000,100,0,0,0
p5_23_r5_on,1,5,2000,18.214500,10.696254,100,2000.00,1.7900,0.0000,0.0000,100,0,0,0
p5_24_r5_on,1,5,2000,18.443700,11.420779,100,2000.00,1.3700,0.0000,0.0000,100,0,0,0
p6_0_r5_on,1,5,2000,15.760500,11.440568,100,2000.00,0.3700,0.0000,0.0000,100,0,0,0
p6_1_r5_on,1,5,2000,16.320300,11.529155,100,2000.00,0.2300,0.0000,0.0000,100,0,0,0
p6_2_r5_on,1,5,2000,17.320800,11.061605,100,1999.80,0.7300,0.0000,0.0000,99,1,0,0
p6_3_r5_on,1,5,2000,18.329700,11.737565,100,2000.00,1.3500,0.0000,0.0000,100,0,0,0
