id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r0_on,1,0,2000,16.574800,11.615022,100,2000.00,0.3100,0.0000,0.0000,100,0,0,0
p0_1_r0_on,1,0,2000,17.659500,11.884929,100,2000.00,0.6300,0.0000,0.0000,100,0,0,0
p0_2_r0_on,1,0,2000,18.409800,12.445496,100,2000.00,0.5500,0.0000,0.0000,100,0,0,0
p0_3_r0_on,1,0,2000,19.890800,11.984537,100,2000.00,0.4100,0.0000,0.0000,100,0,0,0
p0_4_r0_on,1,0,2000,20.265600,13.333025,100,2000.00,0.7600,0.0000,0.0000,100,0,0,0
p0_5_r0_on,1,0,2000,19.230000,12.425723,100,2000.00,0.7600,0.0000,0.0000,100,0,0,0
p0_6_r0_on,1,0,2000,19.975800,14.195827,100,1998.40,1.0500,0.0000,0.0000,99,1,0,0
p0_7_r0_on,1,0,2000,20.134000,14.541207,100,2000.00,1.0900,0.0000,0.0000,100,0,0,0
p0_8_r0_on,1,0,2000,20.230600,12.051525,100,2000.00,1.3600,0.0000,0.0000,100,0,0,0
p0_9_r0_on,1,0,2000,20.270100,13.314545,100,1999.80,1.3700,0.0000,0.0000,99,1,0,0
p0_10_r0_on,1,0,2000,20.290600,13.122749,100,2000.00,1.5500,0.0000,0.0000,100,0,0,0
p0_11_r0_on,1,0,2000,19.474600,12.844524,100,2000.00,1.6500,0.0000,0.0000,100,0,0,0
p0_12_r0_on,1,0,2000,20.209500,13.609327,100,2000.00,1.5300,0.0000,0.0000,100,0,0,0
p0_13_r0_on,1,0,2000,20.070000,12.878753,100,2000.00,1.7000,0.0000,0.0000,100,0,0,0
p0_14_r0_on,1,0,2000,21.377100,12.014874,100,2000.00,1.1400,0.0000,0.0000,100,0,0,0
p0_15_r0_on,1,0,2000,20.520600,12.481349,100,1999.80,1.4700,0.0000,0.0000,99,1,0,0
p0_16_r0_on,1,0,2000,20.666900,12.072132,100,2000.00,1.6300,0.0000,0.0000,100,0,0,0
p0_17_r0_on,1,0,2000,21.645300,13.135028,100,1998.80,1.4400,0.0000,0.0000,99,1,0,0
p0_18_r0_on,1,0,2000,23.486200,12.673350,100,2000.00,1.7800,0.0000,0.0000,100,0,0,0
p0_19_r0_on,1,0,2000,23.391400,10.694480,100,2000.00,1.8800,0.0000,0.0000,100,0,0,0
p0_20_r0_on,1,0,2000,24.356700,12.676571,100,2000.00,1.5100,0.0000,0.0000,100,0,0,0
p0_21_r0_on,1,0,2000,24.011100,11.124883,100,2000.00,1.7400,0.0000,0.0000,100,0,0,0
p0_22_r0_on,1,0,2000,23.316900,11.509557,100,2000.00,1.3400,0.0000,0.0000,100,0,0,0
p0_23_r0_on,1,0,2000,24.041600,10.883824,100,2000.00,2.5100,0.0000,0.0000,100,0,0,0
p0_24_r0_on,1,0,2000,23.566400,11.031053,100,2000.00,1.6900,0.0000,0.0000,100,0,0,0
p1_0_r0_on,1,0,2000,17.215200,12.198979,100,2000.00,0.5200,0.0000,0.0000,100,0,0,0
p1_1_r0_on,1,0,2000,16.955700,12.636757,100,2000.00,0.5700,0.0000,0.0000,100,0,0,0
p1_2_r0_on,1,0,2000,18.446200,11.257084,100,2000.00,0.3800,0.0000,0.0000,100,0,0,0
p1_3_r0_on,1,0,2000,18.750400,11.842423,100,2000.00,0.6400,0.0000,0.0000,100,0,0,0
p1_4_r0_on,1,0,2000,19.009800,11.848402,100,2000.00,0.4800,0.0000,0.0000,100,0,0,0
p1_5_r0_on,1,0,2000,20.400800,13.234831,100,2000.00,0.6500,0.0000,0.0000,100,0,0,0
p1_6_r0_on,1,0,2000,20.510400,14.065727,100,2000.00,0.9900,0.0000,0.0000,100,0,0,0
p1_7_r0_on,1,0,2000,20.694700,13.722601,100,2000.00,1.1900,0.0000,0.0000,100,0,0,0
p1_8_r0_on,1,0,2000,20.064800,12.682599,100,2000.00,1.1900,0.0000,0.0000,100,0,0,0
p1_9_r0_on,1,0,2000,21.550800,13.675557,100,2000.00,1.3600,0.0000,0.0000,100,0,0,0
p1_10_r0_on,1,0,2000,20.955100,12.498072,100,2000.00,0.9500,0.0000,0.0000,100,0,0,0
p1_11_r0_on,1,0,2000,21.570800,14.286750,100,2000.00,1.5900,0.0000,0.0000,100,0,0,0
p1_12_r0_on,1,0,2000,21.575800,13.181352,100,2000.00,1.4200,0.0000,0.0000,100,0,0,0
p1_13_r0_on,1,0,2000,22.246000,12.192900,100,1998.60,1.5000,0.0000,0.0000,99,1,0,0
p1_14_r0_on,1,0,2000,21.925800,13.000706,100,1998.60,1.2600,0.0000,0.0000,98,2,0,0
p1_15_r0_on,1,0,2000,20.936000,12.212370,100,2000.00,1.7200,0.0000,0.0000,100,0,0,0
p1_16_r0_on,1,0,2000,21.541400,11.239429,100,2000.00,1.5900,0.0000,0.0000,100,0,0,0
p1_17_r0_on,1,0,2000,22.505900,11.863513,100,2000.00,1.6800,0.0000,0.0000,100,0,0,0
p1_18_r0_on,1,0,2000,22.056700,11.475002,100,2000.00,1.7100,0.0000,0.0000,100,0,0,0
p1_19_r0_on,1,0,2000,24.617600,11.500539,100,2000.00,1.6400,0.0000,0.0000,100,0,0,0
p1_20_r0_on,1,0,2000,25.276700,11.011618,100,2000.00,2.2900,0.0000,0.0000,100,0,0,0
p1_21_r0_on,1,0,2000,24.565600,12.317140,100,2000.00,2.5500,0.0000,0.0000,100,0,0,0
p1_22_r0_on,1,0,2000,24.110700,11.565788,100,2000.00,2.5500,0.0000,0.0000,100,0,0,0
p1_23_r0_on,1,0,2000,25.755500,11.016137,100,2000.00,3.1300,0.0000,0.0000,100,0,0,0
p1_24_r0_on,1,0,2000,24.331100,10.797577,100,2000.00,2.2700,0.0000,0.0000,100,0,0,0
p2_0_r0_on,1,0,2000,17.806100,12.825232,100,2000.00,0.2100,0.0000,0.0000,100,0,0,0
p2_1_r0_on,1,0,2000,17.946300,13.718631,100,2000.00,0.3000,0.0000,0.0000,100,0,0,0
p2_2_r0_on,1,0,2000,18.940600,11.746801,100,2000.00,0.4600,0.0000,0.0000,100,0,0,0
p2_3_r0_on,1,0,2000,19.106500,11.936713,100,2000.00,0.6000,0.0000,0.0000,100,0,0,0
p2_4_r0_on,1,0,2000,20.874300,11.827686,100,2000.00,0.7200,0.0000,0.0000,100,0,0,0
p2_5_r0_on,1,0,2000,20.481100,13.738576,100,2000.00,0.5700,0.0000,0.0000,100,0,0,0
p2_6_r0_on,1,0,2000,20.406000,11.045468,100,1999.60,0.9500,0.0000,0.0000,99,1,0,0
p2_7_r0_on,1,0,2000,20.465900,12.472741,100,2000.00,1.1400,0.0000,0.0000,100,0,0,0
p2_8_r0_on,1,0,2000,20.101300,11.593423,100,2000.00,1.2100,0.0000,0.0000,100,0,0,0
p2_9_r0_on,1,0,2000,21.320200,13.619740,100,1999.10,1.3900,0.0000,0.0000,99,1,0,0
p2_10_r0_on,1,0,2000,22.021700,11.872678,100,2000.00,1.3300,0.0000,0.0000,100,0,0,0
p2_11_r0_on,1,0,2000,21.375100,11.562375,100,2000.00,1.0900,0.0000,0.0000,99,1,0,0
p2_12_r0_on,1,0,2000,21.101400,12.993678,100,2000.00,1.9200,0.0000,0.0000,100,0,0,0
p2_13_r0_on,1,0,2000,21.606700,11.209803,100,2000.00,1.7600,0.0000,0.0000,100,0,0,0
p2_14_r0_on,1,0,2000,23.835800,12.576719,100,2000.00,1.3600,0.0000,0.0000,100,0,0,0
p2_15_r0_on,1,0,2000,22.876500,12.365088,100,2000.00,1.8500,0.0000,0.0000,100,0,0,0
p2_16_r0_on,1,0,2000,23.697400,13.365507,100,2000.00,2.0700,0.0000,0.0000,100,0,0,0
p2_17_r0_on,1,0,2000,25.036000,11.541010,100,2000.00,2.3200,0.0000,0.0000,100,0,0,0
p2_18_r0_on,1,0,2000,24.182000,11.252568,100,2000.00,2.2400,0.0000,0.0000,100,0,0,0
p2_19_r0_on,1,0,2000,24.781200,12.431104,100,2000.00,1.9400,0.0000,0.0000,100,0,0,0
p2_20_r0_on,1,0,2000,23.100900,10.551661,100,2000.00,3.0100,0.0000,0.0000,100,0,0,0
p2_21_r0_on,1,0,2000,24.671400,11.445443,100,2000.00,2.6800,0.0000,0.0000,100,0,0,0
p2_22_r0_on,1,0,2000,25.316900,11.343722,100,2000.00,2.6400,0.0000,0.0000,100,0,0,0
p2_23_r0_on,1,0,2000,24.310800,12.593461,100,2000.00,3.8900,0.0000,0.0000,100,0,0,0
p2_24_r0_on,1,0,2000,24.444500,12.871239,100,2000.00,3.9200,0.0000,0.0000,100,0,0,0
p3_0_r0_on,1,0,2000,17.052500,10.957604,100,2000.00,0.1900,0.0000,0.0000,100,0,0,0
p3_1_r0_on,1,0,2000,18.667300,11.844764,100,2000.00,0.3400,0.0000,0.0000,100,0,0,0
p3_2_r0_on,1,0,2000,18.616400,11.848436,100,2000.00,0.6500,0.0000,0.0000,100,0,0,0
p3_3_r0_on,1,0,2000,19.855800,11.516805,100,2000.00,0.5800,0.0000,0.0000,100,0,0,0
p3_4_r0_on,1,0,2000,19.421000,11.532738,100,2000.00,0.6700,0.0000,0.0000,100,0,0,0
p3_5_r0_on,1,0,2000,20.486400,11.315907,100,2000.00,0.8000,0.0000,0.0000,100,0,0,0
p3_6_r0_on,1,0,2000,20.205000,12.824812,100,2000.00,0.8900,0.0000,0.0000,100,0,0,0
p3_7_r0_on,1,0,2000,21.455800,12.366844,100,2000.00,0.8400,0.0000,0.0000,100,0,0,0
p3_8_r0_on,1,0,2000,22.130500,11.114519,100,1999.70,1.1300,0.0000,0.0000,99,1,0,0
p3_9_r0_on,1,0,2000,21.770700,11.930885,100,2000.00,1.2300,0.0000,0.0000,100,0,0,0
p3_10_r0_on,1,0,2000,21.925800,11.721201,100,2000.00,1.3100,0.0000,0.0000,100,0,0,0
p3_11_r0_on,1,0,2000,21.659800,10.969050,100,1998.60,1.3800,0.0000,0.0000,99,1,0,0
p3_12_r0_on,1,0,2000,22.122000,10.181003,100,2000.00,1.2800,0.0000,0.0000,100,0,0,0
p3_13_r0_on,1,0,2000,23.600600,12.811156,100,2000.00,1.4400,0.0000,0.0000,100,0,0,0
p3_14_r0_on,1,0,2000,23.736200,11.870617,100,2000.00,1.4900,0.0000,0.0000,100,0,0,0
p3_15_r0_on,1,0,2000,23.102000,11.307473,100,2000.00,1.6600,0.0000,0.0000,100,0,0,0
