id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r3_off,0,3,2000,12.076600,9.510684,100,2000.00,1.5600,0.0000,0.0000,99,1,0,0
p0_1_r3_off,0,3,2000,11.985600,9.089034,100,2000.00,1.1800,0.0000,0.0000,100,0,0,0
p0_2_r3_off,0,3,2000,11.341400,7.920886,100,2000.00,1.4600,0.0000,0.0000,100,0,0,0
p0_3_r3_off,0,3,2000,12.354900,8.930086,100,2000.00,1.6100,0.0000,0.0000,100,0,0,0
p0_4_r3_off,0,3,2000,11.226200,7.508791,100,2000.00,1.2400,0.0000,0.0000,100,0,0,0
p0_5_r3_off,0,3,2000,11.584600,8.651963,100,1999.70,1.5400,0.0000,0.0000,99,1,0,0
p0_6_r3_off,0,3,2000,10.915000,8.958695,100,1999.70,1.2700,0.0000,0.0000,98,2,0,0
p0_7_r3_off,0,3,2000,11.184900,9.342000,100,2000.00,1.3600,0.0000,0.0000,100,0,0,0
p0_8_r3_off,0,3,2000,11.184500,8.428396,100,2000.00,1.4400,0.0000,0.0000,100,0,0,0
p0_9_r3_off,0,3,2000,11.255400,8.134827,100,1999.70,1.5000,0.0000,0.0000,99,1,0,0
p0_10_r3_off,0,3,2000,11.125500,8.276557,100,1999.80,1.5900,0.0000,0.0000,98,2,0,0
p0_11_r3_off,0,3,2000,11.100900,8.263761,100,1999.80,1.4000,0.0000,0.0000,99,1,0,0
p0_12_r3_off,0,3,2000,12.036000,8.672522,100,1999.90,1.3600,0.0000,0.0000,99,1,0,0
p0_13_r3_off,0,3,2000,11.601000,7.438193,100,2000.00,0.8500,0.0000,0.0000,100,0,0,0
p0_14_r3_off,0,3,2000,11.310600,7.892515,100,1999.80,1.0400,0.0000,0.0000,99,1,0,0
p0_15_r3_off,0,3,2000,11.850300,7.642108,100,2000.00,0.9100,0.0000,0.0000,100,0,0,0
p0_16_r3_off,0,3,2000,12.480200,8.008291,100,1999.80,1.1700,0.0000,0.0000,99,1,0,0
p0_17_r3_off,0,3,2000,12.849900,7.597089,100,2000.00,0.7900,0.0000,0.0000,100,0,0,0
p0_18_r3_off,0,3,2000,12.614600,8.798462,100,2000.00,1.7700,0.0000,0.0000,100,0,0,0
p0_19_r3_off,0,3,2000,13.089900,8.626512,100,2000.00,1.4500,0.0000,0.0000,100,0,0,0
p0_20_r3_off,0,3,2000,13.035400,8.110181,100,2000.00,1.4300,0.0000,0.0000,99,1,0,0
p0_21_r3_off,0,3,2000,13.390300,8.462521,100,2000.00,1.7000,0.0000,0.0000,100,0,0,0
p0_22_r3_off,0,3,2000,13.735300,8.766088,100,2000.00,0.9100,0.0000,0.0000,100,0,0,0
p0_23_r3_off,0,3,2000,13.099900,8.500111,100,2000.00,0.9700,0.0000,0.0000,100,0,0,0
p0_24_r3_off,0,3,2000,12.730100,8.317219,100,2000.00,0.7900,0.0000,0.0000,100,0,0,0
p1_0_r3_off,0,3,2000,12.286000,8.247375,100,2000.00,1.3600,0.0000,0.0000,99,1,0,0
p1_1_r3_off,0,3,2000,13.041600,8.929674,100,2000.00,1.4600,0.0000,0.0000,100,0,0,0
p1_2_r3_off,0,3,2000,12.221600,8.354019,100,2000.00,1.3300,0.0000,0.0000,100,0,0,0
p1_3_r3_off,0,3,2000,11.720800,8.018116,100,1999.60,1.3600,0.0000,0.0000,97,3,0,0
p1_4_r3_off,0,3,2000,12.130300,8.516350,100,2000.00,1.1900,0.0000,0.0000,100,0,0,0
p1_5_r3_off,0,3,2000,12.480000,8.829605,100,1999.60,1.1600,0.0000,0.0000,98,2,0,0
p1_6_r3_off,0,3,2000,12.275400,8.098176,100,1999.40,1.2300,0.0000,0.0000,98,2,0,0
p1_7_r3_off,0,3,2000,12.036700,8.992749,100,2000.00,1.1700,0.0000,0.0000,100,0,0,0
p1_8_r3_off,0,3,2000,11.455100,8.471327,100,1999.60,1.4500,0.0000,0.0000,99,1,0,0
p1_9_r3_off,0,3,2000,11.855600,7.770959,100,2000.00,1.3600,0.0000,0.0000,100,0,0,0
p1_10_r3_off,0,3,2000,12.146400,8.502701,100,1999.80,1.6800,0.0000,0.0000,99,1,0,0
p1_11_r3_off,0,3,2000,11.785200,8.365686,100,2000.00,1.6200,0.0000,0.0000,100,0,0,0
p1_12_r3_off,0,3,2000,11.851200,7.800783,100,2000.00,1.5900,0.0000,0.0000,100,0,0,0
p1_13_r3_off,0,3,2000,12.176200,7.960654,100,2000.00,0.9000,0.0000,0.0000,100,0,0,0
p1_14_r3_off,0,3,2000,12.330500,7.371659,100,2000.00,1.4400,0.0000,0.0000,100,0,0,0
p1_15_r3_off,0,3,2000,12.500100,8.697524,100,1999.70,1.0600,0.0000,0.0000,99,1,0,0
p1_16_r3_off,0,3,2000,12.480400,8.242955,100,2000.00,1.0800,0.0000,0.0000,100,0,0,0
p1_17_r3_off,0,3,2000,13.125400,8.635987,100,1998.80,1.6400,0.0000,0.0000,99,1,0,0
p1_18_r3_off,0,3,2000,12.920000,8.349973,100,1999.90,1.6300,0.0000,0.0000,97,3,0,0
p1_19_r3_off,0,3,2000,13.175900,7.952497,100,1999.70,1.5300,0.0000,0.0000,99,1,0,0
p1_20_r3_off,0,3,2000,13.805200,9.003413,100,2000.00,1.3600,0.0000,0.0000,100,0,0,0
p1_21_r3_off,0,3,2000,13.041000,8.884816,100,2000.00,1.2800,0.0000,0.0000,100,0,0,0
p1_22_r3_off,0,3,2000,12.621800,8.358021,100,2000.00,1.0400,0.0000,0.0000,100,0,0,0
p1_23_r3_off,0,3,2000,13.695900,10.361304,100,2000.00,0.7800,0.0000,0.0000,100,0,0,0
p1_24_r3_off,0,3,2000,12.830500,9.282188,100,2000.00,0.6900,0.0000,0.0000,100,0,0,0
p2_0_r3_off,0,3,2000,12.006000,8.732464,100,2000.00,1.0800,0.0000,0.0000,100,0,0,0
p2_1_r3_off,0,3,2000,12.771900,7.981115,100,1999.30,1.2400,0.0000,0.0000,99,1,0,0
p2_2_r3_off,0,3,2000,13.241100,9.050861,100,2000.00,1.2200,0.0000,0.0000,100,0,0,0
p2_3_r3_off,0,3,2000,12.565500,7.913788,100,2000.00,1.1800,0.0000,0.0000,100,0,0,0
p2_4_r3_off,0,3,2000,12.616800,8.665080,100,1999.90,1.5900,0.0000,0.0000,99,1,0,0
p2_5_r3_off,0,3,2000,12.552400,8.912168,100,2000.00,1.2300,0.0000,0.0000,100,0,0,0
p2_6_r3_off,0,3,2000,12.450700,9.054411,100,2000.00,1.3800,0.0000,0.0000,100,0,0,0
p2_7_r3_off,0,3,2000,12.365600,8.202044,100,1999.40,1.1600,0.0000,0.0000,99,1,0,0
p2_8_r3_off,0,3,2000,12.940500,8.582899,100,1999.90,1.3800,0.0000,0.0000,99,1,0,0
p2_9_r3_off,0,3,2000,12.616000,9.133233,100,2000.00,1.5000,0.0000,0.0000,99,1,0,0
p2_10_r3_off,0,3,2000,12.750200,8.184882,100,2000.00,1.4500,0.0000,0.0000,100,0,0,0
p2_11_r3_off,0,3,2000,12.040600,7.577596,100,2000.00,1.3900,0.0000,0.0000,100,0,0,0
p2_12_r3_off,0,3,2000,12.635200,8.174656,100,2000.00,1.1500,0.0000,0.0000,100,0,0,0
p2_13_r3_off,0,3,2000,12.700400,7.249014,100,2000.00,1.4100,0.0000,0.0000,100,0,0,0
p2_14_r3_off,0,3,2000,12.735600,8.103242,100,2000.00,1.0100,0.0000,0.0000,100,0,0,0
p2_15_r3_off,0,3,2000,13.060900,8.685374,100,2000.00,1.4200,0.0000,0.0000,99,1,0,0
p2_16_r3_off,0,3,2000,12.740000,7.633336,100,1999.30,1.5200,0.0000,0.0000,98,2,0,0
p2_17_r3_off,0,3,2000,13.290000,8.856109,100,2000.00,1.2800,0.0000,0.0000,100,0,0,0
p2_18_r3_off,0,3,2000,13.246200,8.776041,100,2000.00,1.6500,0.0000,0.0000,100,0,0,0
p2_19_r3_off,0,3,2000,12.860700,8.193183,100,2000.00,1.3000,0.0000,0.0000,100,0,0,0
p2_20_r3_off,0,3,2000,13.525100,9.476747,100,2000.00,1.2500,0.0000,0.0000,100,0,0,0
p2_21_r3_off,0,3,2000,13.185400,9.238091,100,2000.00,0.6200,0.0000,0.0000,100,0,0,0
p2_22_r3_off,0,3,2000,12.629800,9.339227,100,2000.00,0.8500,0.0000,0.0000,100,0,0,0
p2_23_r3_off,0,3,2000,12.785600,10.150702,100,1999.70,0.6100,0.0000,0.0000,99,1,0,0
p2_24_r3_off,0,3,2000,12.835000,10.420010,100,2000.00,0.9000,0.0000,0.0000,100,0,0,0
p3_0_r3_off,0,3,2000,11.242100,8.477888,100,2000.00,0.9500,0.0000,0.0000,100,0,0,0
p3_1_r3_off,0,3,2000,11.997700,9.104690,100,2000.00,1.3200,0.0000,0.0000,100,0,0,0
p3_2_r3_off,0,3,2000,13.006000,9.469634,100,2000.00,1.3500,0.0000,0.0000,100,0,0,0
p3_3_r3_off,0,3,2000,13.082200,9.330086,100,2000.00,1.4800,0.0000,0.0000,100,0,0,0
p3_4_r3_off,0,3,2000,13.191100,9.664101,100,2000.00,1.6500,0.0000,0.0000,100,0,0,0
p3_5_r3_off,0,3,2000,12.356300,8.935683,100,2000.00,1.5500,0.0000,0.0000,100,0,0,0
p3_6_r3_off,0,3,2000,12.900600,8.726312,100,2000.00,1.6300,0.0000,0.0000,100,0,0,0
p3_7_r3_off,0,3,2000,13.040700,9.388481,100,2000.00,1.3300,0.0000,0.0000,100,0,0,0
p3_8_r3_off,0,3,2000,13.280100,8.014982,100,1999.80,1.4700,0.0000,0.0000,97,3,0,0
p3_9_r3_off,0,3,2000,13.701700,10.017216,100,2000.00,1.5200,0.0000,0.0000,100,0,0,0
p3_10_r3_off,0,3,2000,13.676100,9.267353,100,2000.00,1.2900,0.0000,0.0000,100,0,0,0
p3_11_r3_off,0,3,2000,13.001100,7.931781,100,1999.90,1.1800,0.0000,0.0000,99,1,0,0
