id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r6_on,1,6,2000,19.223600,14.070979,100,2000.00,0.8600,0.0000,0.0000,100,0,0,0
p0_1_r6_on,1,6,2000,19.638400,16.408836,100,2000.00,1.0100,0.0000,0.0000,100,0,0,0
p0_2_r6_on,1,6,2000,20.118800,15.424596,100,2000.00,1.1700,0.0000,0.0000,100,0,0,0
p0_3_r6_on,1,6,2000,19.568000,13.244255,100,2000.00,1.0200,0.0000,0.0000,100,0,0,0
p0_4_r6_on,1,6,2000,21.293500,15.894887,100,1999.90,0.4900,0.0000,0.0000,99,1,0,0
p0_5_r6_on,1,6,2000,20.383400,15.312659,100,2000.00,0.8400,0.0000,0.0000,100,0,0,0
p0_6_r6_on,1,6,2000,20.513300,14.825206,100,2000.00,0.7800,0.0000,0.0000,100,0,0,0
p0_7_r6_on,1,6,2000,21.228300,14.640307,100,2000.00,0.7600,0.0000,0.0000,100,0,0,0
p0_8_r6_on,1,6,2000,21.033000,14.451740,100,2000.00,0.7400,0.0000,0.0000,100,0,0,0
p0_9_r6_on,1,6,2000,21.423400,14.536356,100,2000.00,0.8900,0.0000,0.0000,100,0,0,0
p0_10_r6_on,1,6,2000,20.978900,14.264998,100,2000.00,0.7000,0.0000,0.0000,100,0,0,0
p0_11_r6_on,1,6,2000,21.339800,14.311549,100,2000.00,0.4800,0.0000,0.0000,100,0,0,0
p0_12_r6_on,1,6,2000,21.953600,15.410473,100,2000.00,0.8600,0.0000,0.0000,100,0,0,0
p0_13_r6_on,1,6,2000,22.164100,14.538132,100,2000.00,0.9000,0.0000,0.0000,100,0,0,0
p0_14_r6_on,1,6,2000,22.273400,13.747748,100,2000.00,1.0900,0.0000,0.0000,100,0,0,0
p0_15_r6_on,1,6,2000,23.090300,13.254624,100,2000.00,1.0700,0.0000,0.0000,100,0,0,0
p0_16_r6_on,1,6,2000,22.799000,14.722161,100,2000.00,0.6600,0.0000,0.0000,100,0,0,0
p0_17_r6_on,1,6,2000,24.515100,13.635196,100,2000.00,0.9800,0.0000,0.0000,100,0,0,0
p0_18_r6_on,1,6,2000,24.309300,13.632047,100,2000.00,1.1500,0.0000,0.0000,99,1,0,0
p0_19_r6_on,1,6,2000,24.669000,15.230518,100,2000.00,1.2400,0.0000,0.0000,100,0,0,0
p0_20_r6_on,1,6,2000,24.749100,13.725777,100,2000.00,0.7800,0.0000,0.0000,100,0,0,0
p0_21_r6_on,1,6,2000,24.944800,14.705196,100,2000.00,0.5500,0.0000,0.0000,100,0,0,0
p0_22_r6_on,1,6,2000,24.155100,13.223053,100,2000.00,0.7500,0.0000,0.0000,100,0,0,0
p0_23_r6_on,1,6,2000,22.435900,13.905250,100,2000.00,1.0100,0.0000,0.0000,100,0,0,0
p0_24_r6_on,1,6,2000,23.915300,15.450434,100,2000.00,0.8300,0.0000,0.0000,100,0,0,0
p1_0_r6_on,1,6,2000,18.188800,14.411675,100,2000.00,1.5100,0.0000,0.0000,100,0,0,0
p1_1_r6_on,1,6,2000,19.738300,15.648460,100,2000.00,1.1100,0.0000,0.0000,100,0,0,0
p1_2_r6_on,1,6,2000,21.154000,14.210749,100,2000.00,0.7400,0.0000,0.0000,100,0,0,0
p1_3_r6_on,1,6,2000,20.739100,16.267454,100,2000.00,1.2700,0.0000,0.0000,99,1,0,0
p1_4_r6_on,1,6,2000,20.218100,14.307143,100,2000.00,1.6200,0.0000,0.0000,100,0,0,0
p1_5_r6_on,1,6,2000,21.474100,13.758762,100,2000.00,0.6200,0.0000,0.0000,100,0,0,0
p1_6_r6_on,1,6,2000,21.738900,13.887771,100,2000.00,0.9100,0.0000,0.0000,100,0,0,0
p1_7_r6_on,1,6,2000,21.013200,15.382970,100,2000.00,1.0000,0.0000,0.0000,100,0,0,0
p1_8_r6_on,1,6,2000,21.603400,15.043301,100,2000.00,0.9800,0.0000,0.0000,100,0,0,0
p1_9_r6_on,1,6,2000,21.778300,14.835465,100,2000.00,0.9300,0.0000,0.0000,100,0,0,0
p1_10_r6_on,1,6,2000,21.703400,14.396167,100,2000.00,0.7900,0.0000,0.0000,100,0,0,0
p1_11_r6_on,1,6,2000,22.584300,13.135108,100,2000.00,0.9600,0.0000,0.0000,100,0,0,0
p1_12_r6_on,1,6,2000,22.885300,13.672146,100,2000.00,1.3500,0.0000,0.0000,100,0,0,0
p1_13_r6_on,1,6,2000,22.759400,14.427629,100,2000.00,0.7700,0.0000,0.0000,100,0,0,0
p1_14_r6_on,1,6,2000,23.874800,15.138497,100,2000.00,0.8800,0.0000,0.0000,100,0,0,0
p1_15_r6_on,1,6,2000,23.658900,11.714920,100,2000.00,1.1700,0.0000,0.0000,100,0,0,0
p1_16_r6_on,1,6,2000,24.089100,12.829628,100,2000.00,0.8200,0.0000,0.0000,100,0,0,0
p1_17_r6_on,1,6,2000,24.968100,13.354551,100,2000.00,0.6300,0.0000,0.0000,100,0,0,0
p1_18_r6_on,1,6,2000,24.629400,14.176454,100,2000.00,0.8900,0.0000,0.0000,100,0,0,0
p1_19_r6_on,1,6,2000,24.559100,13.081674,100,2000.00,0.7800,0.0000,0.0000,100,0,0,0
p1_20_r6_on,1,6,2000,24.405400,13.471597,100,2000.00,0.4300,0.0000,0.0000,100,0,0,0
p1_21_r6_on,1,6,2000,24.030100,13.098020,100,2000.00,0.8900,0.0000,0.0000,100,0,0,0
p1_22_r6_on,1,6,2000,24.455100,14.328949,100,2000.00,0.5400,0.0000,0.0000,100,0,0,0
p1_23_r6_on,1,6,2000,23.590600,13.912346,100,2000.00,1.2300,0.0000,0.0000,100,0,0,0
p1_24_r6_on,1,6,2000,22.360200,13.043674,100,2000.00,0.8800,0.0000,0.0000,99,1,0,0
p2_0_r6_on,1,6,2000,19.249000,16.024181,100,2000.00,1.9500,0.0000,0.0000,100,0,0,0
p2_1_r6_on,1,6,2000,20.668700,15.682916,100,2000.00,1.4900,0.0000,0.0000,100,0,0,0
p2_2_r6_on,1,6,2000,21.579200,14.082955,100,2000.00,1.8500,0.0000,0.0000,100,0,0,0
p2_3_r6_on,1,6,2000,22.093500,13.990037,100,2000.00,0.6600,0.0000,0.0000,100,0,0,0
p2_4_r6_on,1,6,2000,22.008900,15.510355,100,2000.00,0.9300,0.0000,0.0000,100,0,0,0
