id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r8_off,0,8,2000,14.904400,11.390698,100,2000.00,0.7900,0.0000,0.0000,99,1,0,0
p0_1_r8_off,0,8,2000,15.914300,10.992380,100,2000.00,0.7100,0.0000,0.0000,100,0,0,0
p0_2_r8_off,0,8,2000,15.239400,11.400167,100,2000.00,0.6200,0.0000,0.0000,100,0,0,0
p0_3_r8_off,0,8,2000,14.913900,11.251664,100,2000.00,0.9400,0.0000,0.0000,100,0,0,0
p0_4_r8_off,0,8,2000,14.679000,10.427944,100,2000.00,0.7800,0.0000,0.0000,100,0,0,0
p0_5_r8_off,0,8,2000,15.144000,10.656495,100,2000.00,0.8700,0.0000,0.0000,100,0,0,0
p0_6_r8_off,0,8,2000,15.009000,11.486442,100,1999.70,0.9500,0.0000,0.0000,98,2,0,0
p0_7_r8_off,0,8,2000,15.449400,10.486345,100,2000.00,0.7900,0.0000,0.0000,100,0,0,0
p0_8_r8_off,0,8,2000,15.484800,10.323320,100,2000.00,0.4300,0.0000,0.0000,100,0,0,0
p0_9_r8_off,0,8,2000,15.047900,10.208572,100,2000.00,0.8200,0.0000,0.0000,100,0,0,0
p0_10_r8_off,0,8,2000,15.358100,9.204895,100,1999.90,0.8200,0.0000,0.0000,98,2,0,0
p0_11_r8_off,0,8,2000,16.589100,11.190891,100,1999.50,0.8000,0.0000,0.0000,99,1,0,0
p0_12_r8_off,0,8,2000,15.744900,10.666404,100,2000.00,0.8400,0.0000,0.0000,99,1,0,0
p0_13_r8_off,0,8,2000,16.359300,10.290145,100,2000.00,0.6200,0.0000,0.0000,100,0,0,0
p0_14_r8_off,0,8,2000,17.069400,10.214088,100,2000.00,1.0500,0.0000,0.0000,100,0,0,0
p0_15_r8_off,0,8,2000,16.859000,9.945870,100,2000.00,1.4100,0.0000,0.0000,100,0,0,0
p0_16_r8_off,0,8,2000,17.199500,9.474087,100,1999.90,1.1900,0.0000,0.0000,99,1,0,0
