id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r7_off,0,7,2000,22.147600,16.026703,100,2000.00,1.2800,0.0000,0.0000,100,0,0,0
p0_1_r7_off,0,7,2000,22.922300,16.614124,100,2000.00,1.0900,0.0000,0.0000,100,0,0,0
p0_2_r7_off,0,7,2000,23.193600,16.831367,100,2000.00,1.0000,0.0000,0.0000,100,0,0,0
p0_3_r7_off,0,7,2000,23.193000,16.641507,100,2000.00,0.7200,0.0000,0.0000,100,0,0,0
p0_4_r7_off,0,7,2000,23.622400,17.389688,100,2000.00,0.9000,0.0000,0.0000,100,0,0,0
p0_5_r7_off,0,7,2000,23.131800,15.471162,100,2000.00,0.8800,0.0000,0.0000,100,0,0,0
p0_6_r7_off,0,7,2000,23.573200,16.220677,100,2000.00,0.5500,0.0000,0.0000,100,0,0,0
p0_7_r7_off,0,7,2000,22.407500,16.472229,100,2000.00,0.5500,0.0000,0.0000,100,0,0,0
p0_8_r7_off,0,7,2000,21.932700,14.189738,100,2000.00,0.5700,0.0000,0.0000,100,0,0,0
p0_9_r7_off,0,7,2000,23.037400,15.139015,100,2000.00,0.5300,0.0000,0.0000,100,0,0,0
p0_10_r7_off,0,7,2000,23.451800,14.102859,100,2000.00,0.4400,0.0000,0.0000,100,0,0,0
p0_11_r7_off,0,7,2000,24.027600,15.654748,100,2000.00,0.3300,0.0000,0.0000,100,0,0,0
p0_12_r7_off,0,7,2000,23.822200,13.754182,100,2000.00,0.2500,0.0000,0.0000,100,0,0,0
p0_13_r7_off,0,7,2000,23.566400,15.639124,100,2000.00,0.1700,0.0000,0.0000,100,0,0,0
p0_14_r7_off,0,7,2000,24.522500,15.731004,100,2000.00,0.0800,0.0000,0.0000,100,0,0,0
p0_15_r7_off,0,7,2000,25.642400,15.554681,100,2000.00,0.1100,0.0000,0.0000,100,0,0,0
p0_16_r7_off,0,7,2000,26.982100,14.311280,100,2000.00,0.1400,0.0000,0.0000,100,0,0,0
p0_17_r7_off,0,7,2000,27.013100,14.605541,100,2000.00,0.1300,0.0000,0.0000,100,0,0,0
p0_18_r7_off,0,7,2000,25.747900,14.435618,100,2000.00,0.1300,0.0000,0.0000,100,0,0,0
p0_19_r7_off,0,7,2000,27.448300,16.011899,100,2000.00,0.0400,0.0000,0.0000,100,0,0,0
p0_20_r7_off,0,7,2000,28.158800,15.906515,100,2000.00,0.2400,0.0000,0.0000,100,0,0,0
p0_21_r7_off,0,7,2000,26.929000,15.195262,100,2000.00,0.2400,0.0000,0.0000,100,0,0,0
p0_22_r7_off,0,7,2000,27.984200,16.952522,100,2000.00,0.3800,0.0000,0.0000,100,0,0,0
p0_23_r7_off,0,7,2000,28.129100,16.342464,100,2000.00,0.9600,0.0000,0.0000,100,0,0,0
p0_24_r7_off,0,7,2000,26.774000,18.610359,100,2000.00,0.9700,0.0000,0.0000,100,0,0,0
p1_0_r7_off,0,7,2000,23.323600,17.328908,100,2000.00,0.8300,0.0000,0.0000,100,0,0,0
p1_1_r7_off,0,7,2000,24.508700,17.959050,100,2000.00,0.7800,0.0000,0.0000,100,0,0,0
p1_2_r7_off,0,7,2000,24.548300,15.421084,100,2000.00,0.7800,0.0000,0.0000,100,0,0,0
p1_3_r7_off,0,7,2000,23.457900,17.271899,100,1999.90,1.0600,0.0000,0.0000,98,2,0,0
p1_4_r7_off,0,7,2000,23.628200,16.118839,100,2000.00,0.8600,0.0000,0.0000,100,0,0,0
p1_5_r7_off,0,7,2000,24.113000,16.983224,100,1999.80,0.6600,0.0000,0.0000,99,1,0,0
p1_6_r7_off,0,7,2000,24.162900,16.478467,100,2000.00,0.5500,0.0000,0.0000,100,0,0,0
p1_7_r7_off,0,7,2000,22.722500,14.384224,100,2000.00,0.7900,0.0000,0.0000,100,0,0,0
p1_8_r7_off,0,7,2000,25.407800,16.297537,100,2000.00,0.6000,0.0000,0.0000,100,0,0,0
p1_9_r7_off,0,7,2000,24.482400,14.244495,100,2000.00,0.4200,0.0000,0.0000,100,0,0,0
p1_10_r7_off,0,7,2000,25.468100,14.159705,100,2000.00,0.3500,0.0000,0.0000,100,0,0,0
p1_11_r7_off,0,7,2000,24.563000,17.192853,100,2000.00,0.2800,0.0000,0.0000,100,0,0,0
p1_12_r7_off,0,7,2000,24.062000,15.703782,100,2000.00,0.2400,0.0000,0.0000,100,0,0,0
p1_13_r7_off,0,7,2000,25.472900,15.769473,100,2000.00,0.0800,0.0000,0.0000,100,0,0,0
p1_14_r7_off,0,7,2000,26.098300,14.474534,100,2000.00,0.0700,0.0000,0.0000,100,0,0,0
p1_15_r7_off,0,7,2000,24.788400,15.391140,100,2000.00,0.0800,0.0000,0.0000,100,0,0,0
p1_16_r7_off,0,7,2000,26.162700,14.454234,100,2000.00,0.0400,0.0000,0.0000,100,0,0,0
p1_17_r7_off,0,7,2000,27.068200,14.154271,100,2000.00,0.0200,0.0000,0.0000,100,0,0,0
p1_18_r7_off,0,7,2000,27.388500,15.012493,100,2000.00,0.0400,0.0000,0.0000,100,0,0,0
p1_19_r7_off,0,7,2000,27.373900,16.721364,100,2000.00,0.0000,0.0000,0.0000,100,0,0,0
p1_20_r7_off,0,7,2000,28.759000,17.147900,100,2000.00,0.0900,0.0000,0.0000,100,0,0,0
p1_21_r7_off,0,7,2000,27.023900,15.936771,100,2000.00,0.4800,0.0000,0.0000,100,0,0,0
p1_22_r7_off,0,7,2000,27.819600,16.918963,100,2000.00,0.4000,0.0000,0.0000,100,0,0,0
p1_23_r7_off,0,7,2000,26.884900,17.094931,100,2000.00,0.6700,0.0000,0.0000,100,0,0,0
p1_24_r7_off,0,7,2000,27.515000,16.671289,100,2000.00,1.6700,0.0000,0.0000,100,0,0,0
p2_0_r7_off,0,7,2000,22.609400,17.447511,100,2000.00,0.4100,0.0000,0.0000,100,0,0,0
p2_1_r7_off,0,7,2000,23.278900,15.436649,100,1999.90,1.2000,0.0000,0.0000,99,1,0,0
p2_2_r7_off,0,7,2000,24.113200,17.490856,100,2000.00,0.9500,0.0000,0.0000,100,0,0,0
p2_3_r7_off,0,7,2000,24.128800,16.633911,100,1999.80,0.6800,0.0000,0.0000,99,1,0,0
p2_4_r7_off,0,7,2000,26.212500,17.902704,100,2000.00,0.6300,0.0000,0.0000,100,0,0,0
p2_5_r7_off,0,7,2000,26.272800,14.538127,100,2000.00,0.6000,0.0000,0.0000,100,0,0,0
p2_6_r7_off,0,7,2000,25.752600,18.243066,100,2000.00,0.5700,0.0000,0.0000,100,0,0,0
p2_7_r7_off,0,7,2000,25.687700,16.846215,100,2000.00,0.7300,0.0000,0.0000,100,0,0,0
p2_8_r7_off,0,7,2000,26.574300,15.161690,100,2000.00,0.6100,0.0000,0.0000,100,0,0,0
p2_9_r7_off,0,7,2000,25.392400,15.893426,100,2000.00,0.3200,0.0000,0.0000,100,0,0,0
p2_10_r7_off,0,7,2000,26.248400,15.057446,100,2000.00,0.4300,0.0000,0.0000,100,0,0,0
p2_11_r7_off,0,7,2000,26.713500,15.816037,100,2000.00,0.3300,0.0000,0.0000,100,0,0,0
p2_12_r7_off,0,7,2000,27.282500,15.042976,100,2000.00,0.1300,0.0000,0.0000,100,0,0,0
p2_13_r7_off,0,7,2000,26.372600,12.937152,100,2000.00,0.0600,0.0000,0.0000,100,0,0,0
p2_14_r7_off,0,7,2000,25.498700,13.446281,100,2000.00,0.1000,0.0000,0.0000,100,0,0,0
p2_15_r7_off,0,7,2000,27.833500,14.773988,100,2000.00,0.0600,0.0000,0.0000,100,0,0,0
p2_16_r7_off,0,7,2000,26.544000,15.887400,100,2000.00,0.0600,0.0000,0.0000,100,0,0,0
p2_17_r7_off,0,7,2000,27.104100,15.211829,100,2000.00,0.0500,0.0000,0.0000,100,0,0,0
p2_18_r7_off,0,7,2000,28.184100,15.568041,100,2000.00,0.0200,0.0000,0.0000,100,0,0,0
p2_19_r7_off,0,7,2000,27.334300,17.833256,100,2000.00,0.2200,0.0000,0.0000,100,0,0,0
p2_20_r7_off,0,7,2000,28.114800,17.868281,100,2000.00,0.0700,0.0000,0.0000,100,0,0,0
p2_21_r7_off,0,7,2000,27.560300,18.467159,100,2000.00,0.2800,0.0000,0.0000,100,0,0,0
p2_22_r7_off,0,7,2000,27.419600,16.481796,100,2000.00,0.7300,0.0000,0.0000,100,0,0,0
p2_23_r7_off,0,7,2000,25.814200,17.243256,100,2000.00,0.1100,0.0000,0.0000,100,0,0,0
p2_24_r7_off,0,7,2000,25.869600,16.456482,100,2000.00,0.3400,0.0000,0.0000,100,0,0,0
p3_0_r7_off,0,7,2000,21.479400,14.724353,100,2000.00,0.4100,0.0000,0.0000,100,0,0,0
p3_1_r7_off,0,7,2000,22.403700,15.328692,100,1999.90,0.6900,0.0000,0.0000,99,1,0,0
p3_2_r7_off,0,7,2000,25.284100,15.923061,100,2000.00,1.0600,0.0000,0.0000,100,0,0,0
p3_3_r7_off,0,7,2000,24.859200,18.097793,100,2000.00,0.6700,0.0000,0.0000,99,1,0,0
p3_4_r7_off,0,7,2000,26.623500,17.761449,100,2000.00,0.6100,0.0000,0.0000,100,0,0,0
p3_5_r7_off,0,7,2000,26.408600,17.125966,100,1999.70,0.8200,0.0000,0.0000,99,1,0,0
p3_6_r7_off,0,7,2000,27.874200,17.484192,100,2000.00,0.2800,0.0000,0.0000,100,0,0,0
p3_7_r7_off,0,7,2000,27.883800,16.328355,100,2000.00,0.4000,0.0000,0.0000,100,0,0,0
p3_8_r7_off,0,7,2000,27.812700,13.910491,100,2000.00,0.2500,0.0000,0.0000,100,0,0,0
p3_9_r7_off,0,7,2000,27.323100,15.806999,100,2000.00,0.3500,0.0000,0.0000,100,0,0,0
p3_10_r7_off,0,7,2000,27.068900,15.741524,100,2000.00,0.4200,0.0000,0.0000,100,0,0,0
p3_11_r7_off,0,7,2000,27.588700,15.180605,100,2000.00,0.1400,0.0000,0.0000,100,0,0,0
p3_12_r7_off,0,7,2000,27.003500,14.323227,100,2000.00,0.1200,0.0000,0.0000,100,0,0,0
