id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r2_off,0,2,2000,19.182800,14.162630,100,2000.00,0.8900,0.0000,0.0000,100,0,0,0
p0_1_r2_off,0,2,2000,19.783200,13.954502,100,2000.00,0.5200,0.0000,0.0000,100,0,0,0
p0_2_r2_off,0,2,2000,19.837600,13.697395,100,2000.00,0.2900,0.0000,0.0000,100,0,0,0
p0_3_r2_off,0,2,2000,19.811200,14.717279,100,2000.00,0.4200,0.0000,0.0000,100,0,0,0
p0_4_r2_off,0,2,2000,19.992500,14.630950,100,2000.00,0.3000,0.0000,0.0000,100,0,0,0
p0_5_r2_off,0,2,2000,20.297300,14.574298,100,2000.00,0.2700,0.0000,0.0000,100,0,0,0
p0_6_r2_off,0,2,2000,20.312100,14.022022,100,2000.00,0.2900,0.0000,0.0000,100,0,0,0
p0_7_r2_off,0,2,2000,19.931400,13.879832,100,2000.00,0.3200,0.0000,0.0000,100,0,0,0
p0_8_r2_off,0,2,2000,20.067300,14.120484,100,2000.00,0.4000,0.0000,0.0000,100,0,0,0
p0_9_r2_off,0,2,2000,19.562400,14.779762,100,2000.00,0.3700,0.0000,0.0000,100,0,0,0
p0_10_r2_off,0,2,2000,20.913000,14.538673,100,2000.00,0.4500,0.0000,0.0000,100,0,0,0
p0_11_r2_off,0,2,2000,20.018000,13.542330,100,2000.00,0.4000,0.0000,0.0000,100,0,0,0
p0_12_r2_off,0,2,2000,19.722000,13.203857,100,2000.00,0.4100,0.0000,0.0000,100,0,0,0
p0_13_r2_off,0,2,2000,20.136400,13.415614,100,2000.00,0.5000,0.0000,0.0000,100,0,0,0
p0_14_r2_off,0,2,2000,20.802800,14.987959,100,2000.00,0.5900,0.0000,0.0000,100,0,0,0
p0_15_r2_off,0,2,2000,19.487300,13.650096,100,2000.00,0.5300,0.0000,0.0000,100,0,0,0
p0_16_r2_off,0,2,2000,20.712000,14.190137,100,2000.00,1.1100,0.0000,0.0000,100,0,0,0
p0_17_r2_off,0,2,2000,21.207700,14.162235,100,2000.00,1.0900,0.0000,0.0000,100,0,0,0
p0_18_r2_off,0,2,2000,22.087600,13.455567,100,2000.00,1.0300,0.0000,0.0000,100,0,0,0
