id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r1_on,1,1,2000,22.232800,16.689947,100,2000.00,1.6000,0.0000,0.0000,100,0,0,0
p0_1_r1_on,1,1,2000,23.423200,15.707861,100,2000.00,1.9500,0.0000,0.0000,100,0,0,0
p0_2_r1_on,1,1,2000,23.012700,16.418360,100,2000.00,1.9800,0.0000,0.0000,100,0,0,0
p0_3_r1_on,1,1,2000,22.689300,14.894335,100,2000.00,1.4000,0.0000,0.0000,99,1,0,0
p0_4_r1_on,1,1,2000,24.303800,16.719403,100,2000.00,1.7200,0.0000,0.0000,100,0,0,0
p0_5_r1_on,1,1,2000,25.223100,17.556427,100,2000.00,1.2300,0.0000,0.0000,100,0,0,0
p0_6_r1_on,1,1,2000,24.327900,16.652558,100,2000.00,1.0400,0.0000,0.0000,100,0,0,0
p0_7_r1_on,1,1,2000,24.237200,15.000435,100,2000.00,1.3900,0.0000,0.0000,100,0,0,0
p0_8_r1_on,1,1,2000,24.158700,15.971291,100,2000.00,1.1900,0.0000,0.0000,100,0,0,0
p0_9_r1_on,1,1,2000,26.117900,16.740092,100,2000.00,1.2100,0.0000,0.0000,100,0,0,0
p0_10_r1_on,1,1,2000,24.463200,14.893269,100,2000.00,1.7400,0.0000,0.0000,100,0,0,0
p0_11_r1_on,1,1,2000,25.338500,15.560702,100,2000.00,1.4400,0.0000,0.0000,100,0,0,0
p0_12_r1_on,1,1,2000,25.638000,15.216917,100,2000.00,0.9800,0.0000,0.0000,100,0,0,0
p0_13_r1_on,1,1,2000,25.543300,13.933067,100,2000.00,1.0700,0.0000,0.0000,100,0,0,0
p0_14_r1_on,1,1,2000,25.138500,14.465740,100,2000.00,1.3400,0.0000,0.0000,100,0,0,0
p0_15_r1_on,1,1,2000,26.204500,13.810275,100,2000.00,1.0900,0.0000,0.0000,100,0,0,0
p0_16_r1_on,1,1,2000,26.408200,15.369045,100,2000.00,0.7300,0.0000,0.0000,100,0,0,0
p0_17_r1_on,1,1,2000,26.548600,14.127066,100,2000.00,1.1800,0.0000,0.0000,100,0,0,0
p0_18_r1_on,1,1,2000,27.038800,15.100375,100,2000.00,0.8400,0.0000,0.0000,100,0,0,0
p0_19_r1_on,1,1,2000,24.735200,15.480785,100,2000.00,0.4400,0.0000,0.0000,100,0,0,0
p0_20_r1_on,1,1,2000,25.550000,14.016943,100,2000.00,0.2600,0.0000,0.0000,100,0,0,0
p0_21_r1_on,1,1,2000,25.146100,13.924332,100,2000.00,0.1900,0.0000,0.0000,100,0,0,0
p0_22_r1_on,1,1,2000,25.180000,16.085864,100,2000.00,0.1900,0.0000,0.0000,100,0,0,0
p0_23_r1_on,1,1,2000,23.385900,14.766038,100,2000.00,0.2400,0.0000,0.0000,100,0,0,0
p0_24_r1_on,1,1,2000,24.730500,15.444793,100,2000.00,0.1800,0.0000,0.0000,100,0,0,0
p1_0_r1_on,1,1,2000,22.268000,15.394546,100,1999.70,1.5300,0.0000,0.0000,99,1,0,0
p1_1_r1_on,1,1,2000,22.903800,18.106121,100,2000.00,2.2600,0.0000,0.0000,99,1,0,0
p1_2_r1_on,1,1,2000,24.357900,15.782437,100,1999.80,1.3400,0.0000,0.0000,98,2,0,0
p1_3_r1_on,1,1,2000,24.133800,17.047589,100,1999.80,1.6300,0.0000,0.0000,99,1,0,0
p1_4_r1_on,1,1,2000,25.353400,17.345727,100,2000.00,1.8700,0.0000,0.0000,100,0,0,0
p1_5_r1_on,1,1,2000,24.374200,16.160377,100,2000.00,1.1600,0.0000,0.0000,100,0,0,0
p1_6_r1_on,1,1,2000,24.883400,16.720410,100,2000.00,1.5800,0.0000,0.0000,100,0,0,0
p1_7_r1_on,1,1,2000,25.118500,15.930917,100,2000.00,1.4200,0.0000,0.0000,100,0,0,0
p1_8_r1_on,1,1,2000,25.329100,16.555156,100,2000.00,1.1400,0.0000,0.0000,100,0,0,0
p1_9_r1_on,1,1,2000,25.337100,15.162155,100,1999.70,1.4100,0.0000,0.0000,99,1,0,0
p1_10_r1_on,1,1,2000,24.728500,15.158124,100,2000.00,1.2500,0.0000,0.0000,100,0,0,0
p1_11_r1_on,1,1,2000,25.993400,16.453250,100,2000.00,2.0300,0.0000,0.0000,100,0,0,0
p1_12_r1_on,1,1,2000,25.443300,15.246160,100,2000.00,1.3300,0.0000,0.0000,100,0,0,0
p1_13_r1_on,1,1,2000,26.017800,16.473226,100,1999.60,1.5700,0.0000,0.0000,99,1,0,0
