id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r9_on,1,9,2000,6.549600,7.412229,100,1998.50,2.4200,0.0000,0.0000,98,2,0,0
p0_1_r9_on,1,9,2000,6.444200,6.195768,100,1999.50,1.9600,0.0000,0.0000,98,2,0,0
p0_2_r9_on,1,9,2000,6.949300,6.287037,100,2000.00,2.8300,0.0000,0.0000,98,2,0,0
p0_3_r9_on,1,9,2000,6.719600,6.803334,100,2000.00,2.5800,0.0000,0.0000,100,0,0,0
p0_4_r9_on,1,9,2000,7.259300,7.280803,100,1998.60,2.8800,0.0000,0.0000,97,3,0,0
p0_5_r9_on,1,9,2000,7.629700,7.471820,100,2000.00,3.1500,0.0000,0.0000,99,1,0,0
p0_6_r9_on,1,9,2000,7.338700,7.473241,100,2000.00,2.7700,0.0000,0.0000,100,0,0,0
p0_7_r9_on,1,9,2000,7.619400,5.697202,100,1999.90,3.5100,0.0000,0.0000,97,3,0,0
p0_8_r9_on,1,9,2000,7.709200,6.352907,100,2000.00,2.7000,0.0000,0.0000,100,0,0,0
p0_9_r9_on,1,9,2000,7.704400,5.929074,100,1999.40,2.8800,0.0000,0.0000,98,2,0,0
p0_10_r9_on,1,9,2000,7.409100,6.157379,100,1998.60,3.0700,0.0000,0.0000,99,1,0,0
p0_11_r9_on,1,9,2000,8.589000,7.882299,100,1998.90,3.5800,0.0000,0.0000,98,2,0,0
p0_12_r9_on,1,9,2000,7.964200,8.589574,100,1999.90,3.2900,0.0000,0.0000,99,1,0,0
p0_13_r9_on,1,9,2000,7.795600,6.074332,100,2000.00,2.4700,0.0000,0.0000,100,0,0,0
p0_14_r9_on,1,9,2000,8.225600,6.213766,100,2000.00,2.5900,0.0000,0.0000,99,1,0,0
p0_15_r9_on,1,9,2000,8.419800,6.586655,100,1999.60,2.8300,0.0000,0.0000,99,1,0,0
p0_16_r9_on,1,9,2000,8.351200,5.920745,100,2000.00,2.7000,0.0000,0.0000,100,0,0,0
p0_17_r9_on,1,9,2000,8.480300,6.629389,100,1999.80,3.0700,0.0000,0.0000,98,2,0,0
p0_18_r9_on,1,9,2000,8.415800,5.576694,100,1999.90,1.9400,0.0000,0.0000,99,1,0,0
p0_19_r9_on,1,9,2000,8.801200,5.932958,100,2000.00,2.0600,0.0000,0.0000,99,1,0,0
