id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r2_on,1,2,2000,19.932700,15.784903,100,2000.00,0.8000,0.0000,0.0000,100,0,0,0
p0_1_r2_on,1,2,2000,20.626800,13.612645,100,2000.00,0.5500,0.0000,0.0000,100,0,0,0
p0_2_r2_on,1,2,2000,20.172200,14.878060,100,2000.00,0.1600,0.0000,0.0000,100,0,0,0
p0_3_r2_on,1,2,2000,19.653000,13.676356,100,2000.00,0.4700,0.0000,0.0000,100,0,0,0
p0_4_r2_on,1,2,2000,21.593000,14.990390,100,2000.00,0.5200,0.0000,0.0000,100,0,0,0
p0_5_r2_on,1,2,2000,21.042500,14.282585,100,2000.00,0.1200,0.0000,0.0000,100,0,0,0
p0_6_r2_on,1,2,2000,20.836300,15.282759,100,2000.00,0.2000,0.0000,0.0000,100,0,0,0
p0_7_r2_on,1,2,2000,20.782900,13.301057,100,2000.00,0.3200,0.0000,0.0000,100,0,0,0
p0_8_r2_on,1,2,2000,21.091800,15.035641,100,2000.00,0.3300,0.0000,0.0000,100,0,0,0
p0_9_r2_on,1,2,2000,22.015900,14.352345,100,2000.00,0.4200,0.0000,0.0000,100,0,0,0
p0_10_r2_on,1,2,2000,20.682900,14.160895,100,2000.00,0.4200,0.0000,0.0000,100,0,0,0
p0_11_r2_on,1,2,2000,20.752300,15.420754,100,2000.00,0.5500,0.0000,0.0000,100,0,0,0
p0_12_r2_on,1,2,2000,20.216400,15.666614,100,2000.00,0.4100,0.0000,0.0000,100,0,0,0
p0_13_r2_on,1,2,2000,21.526500,14.606169,100,2000.00,0.6200,0.0000,0.0000,100,0,0,0
p0_14_r2_on,1,2,2000,21.477600,13.986220,100,2000.00,0.7800,0.0000,0.0000,100,0,0,0
p0_15_r2_on,1,2,2000,22.611900,13.981585,100,2000.00,0.7800,0.0000,0.0000,100,0,0,0
p0_16_r2_on,1,2,2000,21.083000,13.879788,100,2000.00,0.9900,0.0000,0.0000,100,0,0,0
