id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r8_on,1,8,2000,14.850200,11.229760,100,2000.00,1.2700,0.0000,0.0000,99,1,0,0
p0_1_r8_on,1,8,2000,15.338400,12.958805,100,2000.00,1.0200,0.0000,0.0000,100,0,0,0
p0_2_r8_on,1,8,2000,15.394000,12.598023,100,2000.00,0.4900,0.0000,0.0000,100,0,0,0
p0_3_r8_on,1,8,2000,15.052900,12.070173,100,1999.70,1.0500,0.0000,0.0000,99,1,0,0
p0_4_r8_on,1,8,2000,15.838900,12.675164,100,1999.90,0.5900,0.0000,0.0000,98,2,0,0
p0_5_r8_on,1,8,2000,14.843400,11.111742,100,2000.00,0.8200,0.0000,0.0000,100,0,0,0
p0_6_r8_on,1,8,2000,15.213900,10.821986,100,2000.00,0.7300,0.0000,0.0000,100,0,0,0
p0_7_r8_on,1,8,2000,15.713000,10.992211,100,2000.00,0.8800,0.0000,0.0000,100,0,0,0
p0_8_r8_on,1,8,2000,15.278900,10.724217,100,2000.00,1.0500,0.0000,0.0000,100,0,0,0
p0_9_r8_on,1,8,2000,16.088800,11.616470,100,2000.00,0.6900,0.0000,0.0000,100,0,0,0
p0_10_r8_on,1,8,2000,15.907700,11.638153,100,2000.00,1.1200,0.0000,0.0000,100,0,0,0
p0_11_r8_on,1,8,2000,16.768300,12.578042,100,2000.00,1.0600,0.0000,0.0000,100,0,0,0
p0_12_r8_on,1,8,2000,16.324700,10.505015,100,2000.00,1.1700,0.0000,0.0000,100,0,0,0
p0_13_r8_on,1,8,2000,16.835700,11.274977,100,2000.00,0.9800,0.0000,0.0000,100,0,0,0
p0_14_r8_on,1,8,2000,16.900200,9.289083,100,2000.00,1.2700,0.0000,0.0000,100,0,0,0
p0_15_r8_on,1,8,2000,17.344600,10.050704,100,2000.00,0.8000,0.0000,0.0000,100,0,0,0
p0_16_r8_on,1,8,2000,17.994900,9.513893,100,2000.00,1.3800,0.0000,0.0000,100,0,0,0
