id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r9_off,0,9,2000,0.913300,1.740653,100,875.60,0.4600,28.8900,12.5800,0,5,95,0
p0_1_r9_off,0,9,2000,1.043700,2.050002,100,905.07,0.6500,28.8200,13.6700,0,8,92,0
p0_2_r9_off,0,9,2000,1.098800,2.011649,100,847.65,0.6300,30.2700,15.1500,0,8,92,0
p0_3_r9_off,0,9,2000,1.288600,2.416094,100,1039.50,1.2300,25.9900,13.4100,3,6,91,0
p0_4_r9_off,0,9,2000,1.298800,2.322870,100,877.07,1.0600,30.4500,15.6000,0,14,86,0
p0_5_r9_off,0,9,2000,1.468700,2.233832,100,994.74,0.9400,27.4400,13.9000,0,21,79,0
p0_6_r9_off,0,9,2000,1.729500,2.467641,100,1020.95,1.2000,26.6400,16.1600,3,8,89,0
p0_7_r9_off,0,9,2000,1.994700,2.423021,100,1078.81,3.4700,25.0400,14.8800,3,14,83,0
p0_8_r9_off,0,9,2000,2.039500,2.606886,100,1002.81,5.0600,26.5800,14.8800,3,12,85,0
p0_9_r9_off,0,9,2000,2.520300,2.716419,100,1046.18,6.5000,25.7900,15.3300,2,12,86,0
p0_10_r9_off,0,9,2000,3.832500,4.881121,100,1111.09,5.5500,23.9700,14.1800,4,10,86,0
p0_11_r9_off,0,9,2000,4.765700,4.343886,100,1251.44,6.4700,21.2400,13.0700,4,19,77,0
p0_12_r9_off,0,9,2000,6.485300,6.091123,100,1194.44,4.4600,22.1000,13.0000,6,25,69,0
p0_13_r9_off,0,9,2000,7.065700,5.468622,100,1294.99,3.2900,19.9200,12.3000,4,23,73,0
p0_14_r9_off,0,9,2000,7.586100,6.025418,100,1337.26,4.3900,18.9800,11.0600,15,22,63,0
p0_15_r9_off,0,9,2000,6.789900,5.389017,100,1020.26,2.4500,26.4300,14.9700,0,20,80,0
p0_16_r9_off,0,9,2000,7.645600,5.929742,100,1247.20,3.3000,20.6800,11.5500,10,21,69,0
p0_17_r9_off,0,9,2000,7.940500,6.535189,100,1334.63,5.7700,19.2800,11.0700,6,25,69,0
p0_18_r9_off,0,9,2000,8.464600,6.634966,100,1451.71,5.3700,15.8600,8.8900,25,22,53,0
p0_19_r9_off,0,9,2000,7.949300,5.394236,100,1322.81,4.9300,19.9700,11.1700,12,26,62,0
p0_20_r9_off,0,9,2000,7.724200,5.415460,100,1322.42,5.2400,19.0000,10.1200,14,23,63,0
p0_21_r9_off,0,9,2000,8.414200,6.048771,100,1367.63,4.6500,18.4000,10.5800,11,28,61,0
p0_22_r9_off,0,9,2000,8.124500,6.785827,100,1398.67,6.8100,17.9300,9.2200,20,13,67,0
p0_23_r9_off,0,9,2000,8.139500,6.557308,100,1380.88,3.4500,18.9200,9.3700,14,38,48,0
p0_24_r9_off,0,9,2000,7.980400,5.944672,100,1312.30,2.0400,19.9000,9.5500,22,30,48,0
p1_0_r9_off,0,9,2000,1.063500,1.812223,100,757.09,0.4100,31.8900,14.2100,0,5,95,0
p1_1_r9_off,0,9,2000,1.063600,2.018672,100,859.90,0.5200,30.5100,14.9300,0,12,88,0
p1_2_r9_off,0,9,2000,1.138600,2.109449,100,848.44,0.5500,29.7400,12.3000,0,5,95,0
p1_3_r9_off,0,9,2000,1.328500,2.313804,100,708.89,0.4800,33.5900,16.7800,0,4,96,0
p1_4_r9_off,0,9,2000,1.379000,2.109540,100,937.18,0.6800,27.8200,13.2800,0,12,88,0
p1_5_r9_off,0,9,2000,1.438800,2.203302,100,854.78,0.6200,30.6200,15.6300,0,4,96,0
p1_6_r9_off,0,9,2000,1.563800,2.283048,100,943.50,0.8300,28.2300,16.0300,1,11,88,0
p1_7_r9_off,0,9,2000,1.669200,2.201722,100,1006.03,1.7800,26.6300,16.5700,2,11,87,0
p1_8_r9_off,0,9,2000,1.919400,2.193331,100,1038.09,2.5200,26.1400,15.8600,5,10,85,0
p1_9_r9_off,0,9,2000,2.105300,2.372756,100,1036.02,5.5100,25.0800,14.9600,3,14,83,0
p1_10_r9_off,0,9,2000,2.806800,2.519721,100,1108.33,8.6100,24.3900,14.8400,0,21,79,0
p1_11_r9_off,0,9,2000,3.893600,4.037402,100,1119.28,6.6600,24.4500,15.1100,4,17,79,0
p1_12_r9_off,0,9,2000,5.664900,5.618239,100,1178.87,7.4600,22.9700,14.0200,7,16,77,0
p1_13_r9_off,0,9,2000,6.455000,6.121102,100,1264.08,6.3400,20.3500,11.9700,13,13,74,0
