id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r6_off,0,6,2000,4.242900,6.762008,100,825.14,0.6200,30.7100,13.5200,0,10,90,0
p0_1_r6_off,0,6,2000,4.672900,6.333582,100,740.30,0.7700,33.2300,14.3700,0,3,97,0
p0_2_r6_off,0,6,2000,4.173000,6.582880,100,968.36,0.9000,27.1700,12.7900,7,3,90,0
p0_3_r6_off,0,6,2000,4.633200,6.421344,100,849.51,0.8000,30.8900,13.7600,0,3,97,0
p0_4_r6_off,0,6,2000,5.088400,6.869230,100,1004.90,0.9700,27.3000,13.4200,0,9,91,0
p0_5_r6_off,0,6,2000,5.773100,6.764761,100,1111.40,0.9200,24.3300,12.3500,4,12,84,0
p0_6_r6_off,0,6,2000,7.963800,8.489907,100,1132.12,1.1900,24.0000,12.1500,10,6,84,0
p0_7_r6_off,0,6,2000,7.629600,7.927792,100,941.12,1.0700,28.0800,15.2900,4,7,89,0
p0_8_r6_off,0,6,2000,9.320000,9.419900,100,1053.14,1.8500,25.7000,14.6800,6,13,81,0
p0_9_r6_off,0,6,2000,10.355400,8.518775,100,1064.61,1.9100,24.7300,14.1100,9,9,82,0
p0_10_r6_off,0,6,2000,10.647500,9.067557,100,1152.02,4.5100,23.8900,13.9800,2,13,85,0
p0_11_r6_off,0,6,2000,13.454600,10.046190,100,1101.65,1.3900,25.2600,14.6900,7,15,78,0
p0_12_r6_off,0,6,2000,15.444400,10.671466,100,1138.81,1.3500,24.1100,13.3600,7,8,85,0
p0_13_r6_off,0,6,2000,17.545100,10.584941,100,1122.02,0.6400,25.0700,14.2000,6,15,79,0
p0_14_r6_off,0,6,2000,17.319100,10.148876,100,1013.88,0.2000,27.1700,14.1500,3,12,85,0
p0_15_r6_off,0,6,2000,19.458900,11.503779,100,1082.08,0.1100,25.5600,13.3300,8,10,82,0
p0_16_r6_off,0,6,2000,21.168800,11.958920,100,1082.20,0.3600,26.4900,14.0800,3,8,89,0
p0_17_r6_off,0,6,2000,21.023600,11.236679,100,1068.56,0.1900,27.0400,14.3700,6,13,81,0
p0_18_r6_off,0,6,2000,21.393000,11.464167,100,1224.46,0.6800,22.9200,12.0200,10,17,73,0
p0_19_r6_off,0,6,2000,20.768600,12.169903,100,1070.90,0.6700,26.1100,13.1900,5,15,80,0
p0_20_r6_off,0,6,2000,20.648600,12.153942,100,1118.83,0.5700,25.6400,13.0700,12,8,80,0
p0_21_r6_off,0,6,2000,20.493700,12.786949,100,1069.09,0.4700,27.0000,13.4600,3,22,75,0
p0_22_r6_off,0,6,2000,22.668300,13.574655,100,1169.27,0.4100,24.2300,12.3700,5,22,73,0
p0_23_r6_off,0,6,2000,21.624500,12.346424,100,1146.96,0.3800,24.7500,12.0000,8,14,78,0
p0_24_r6_off,0,6,2000,22.678100,12.580142,100,1188.24,0.3200,24.2600,11.9100,10,16,74,0
p1_0_r6_off,0,6,2000,4.622300,6.471690,100,808.04,0.4600,30.8200,13.9200,0,7,93,0
p1_1_r6_off,0,6,2000,4.847800,6.456919,100,743.31,0.4900,33.4500,14.5500,0,2,98,0
p1_2_r6_off,0,6,2000,4.998400,6.789985,100,767.26,0.5200,32.8900,15.7700,0,9,91,0
p1_3_r6_off,0,6,2000,5.368300,6.451339,100,743.41,0.5200,31.9800,14.5900,0,9,91,0
p1_4_r6_off,0,6,2000,6.188100,7.988861,100,959.66,0.5900,27.9100,12.9900,1,11,88,0
p1_5_r6_off,0,6,2000,6.328200,7.078718,100,866.66,0.6400,30.4600,14.7200,1,9,90,0
p1_6_r6_off,0,6,2000,7.188300,8.296756,100,883.84,0.7900,29.6700,16.0300,0,8,92,0
p1_7_r6_off,0,6,2000,8.473500,8.632015,100,1041.49,0.7400,26.0600,14.3600,5,9,86,0
p1_8_r6_off,0,6,2000,8.933500,8.899167,100,922.71,0.9300,28.6300,16.9400,5,11,84,0
p1_9_r6_off,0,6,2000,9.714100,8.873122,100,1162.54,1.0800,22.9800,13.5000,11,15,74,0
p1_10_r6_off,0,6,2000,10.410500,8.646120,100,1073.66,2.2400,25.5400,14.9200,5,11,84,0
p1_11_r6_off,0,6,2000,11.604100,9.961294,100,1177.33,4.4800,23.2700,13.4700,7,12,81,0
p1_12_r6_off,0,6,2000,14.814600,10.343113,100,1122.85,1.6500,24.9200,14.1900,5,15,80,0
p1_13_r6_off,0,6,2000,16.250100,10.257496,100,1186.85,1.2300,23.5600,12.9000,9,15,76,0
p1_14_r6_off,0,6,2000,17.269500,11.651491,100,1116.44,0.8600,23.9800,13.0200,7,13,80,0
p1_15_r6_off,0,6,2000,17.619200,10.744455,100,1055.03,0.4700,26.4300,14.7300,6,17,77,0
p1_16_r6_off,0,6,2000,18.944100,11.080491,100,1143.17,0.7000,24.4600,12.4600,13,18,69,0
p1_17_r6_off,0,6,2000,21.418700,11.727259,100,1219.42,1.1000,22.4300,12.2500,6,10,84,0
p1_18_r6_off,0,6,2000,20.428500,12.439955,100,1062.24,0.3900,26.8200,14.1500,5,15,80,0
p1_19_r6_off,0,6,2000,20.837900,10.304323,100,1099.74,0.4800,25.7900,13.6700,8,17,75,0
p1_20_r6_off,0,6,2000,20.863300,11.753468,100,1130.36,0.5300,24.3300,12.0500,13,14,73,0
p1_21_r6_off,0,6,2000,22.053900,12.196312,100,1163.96,0.4600,23.8600,12.3100,8,19,73,0
p1_22_r6_off,0,6,2000,22.708800,12.977537,100,1237.33,0.3800,22.3100,11.7400,16,11,73,0
p1_23_r6_off,0,6,2000,22.398100,12.127491,100,1218.80,0.3900,23.1800,12.4200,10,20,70,0
p1_24_r6_off,0,6,2000,22.683300,13.499677,100,1173.89,0.2600,23.9700,12.0000,13,15,72,0
p2_0_r6_off,0,6,2000,5.162600,6.695417,100,702.48,0.3700,34.3500,13.9200,0,4,96,0
p2_1_r6_off,0,6,2000,5.207100,6.531482,100,813.79,0.3800,31.7500,13.7600,2,7,91,0
p2_2_r6_off,0,6,2000,5.523100,6.789804,100,969.96,0.3100,28.2000,11.6100,2,6,92,0
p2_3_r6_off,0,6,2000,5.453000,6.704302,100,835.60,0.5100,30.0700,13.6800,0,6,94,0
p2_4_r6_off,0,6,2000,6.238300,7.634716,100,784.30,0.4400,32.0300,14.4300,0,6,94,0
p2_5_r6_off,0,6,2000,6.702700,7.478133,100,858.05,0.3300,30.1300,14.7400,0,8,92,0
p2_6_r6_off,0,6,2000,7.593600,7.871807,100,926.52,0.3500,28.2900,14.3100,1,13,86,0
p2_7_r6_off,0,6,2000,8.178500,7.073182,100,940.59,0.7300,29.2000,15.1900,2,7,91,0
p2_8_r6_off,0,6,2000,8.488800,7.948953,100,1010.41,0.5200,26.8300,14.6600,4,8,88,0
p2_9_r6_off,0,6,2000,9.383900,8.160363,100,1084.19,0.7000,25.3600,14.8900,4,14,82,0
p2_10_r6_off,0,6,2000,9.719800,9.684744,100,908.96,0.8600,28.3600,16.9100,1,8,91,0
p2_11_r6_off,0,6,2000,11.105900,9.831093,100,1216.24,3.9200,22.0400,13.3400,8,10,82,0
p2_12_r6_off,0,6,2000,12.348600,9.737117,100,1201.91,2.0600,21.9900,12.6000,6,16,78,0
p2_13_r6_off,0,6,2000,13.589700,10.019602,100,1153.92,1.7700,23.6200,13.6400,10,12,78,0
p2_14_r6_off,0,6,2000,16.609000,11.180029,100,1099.04,1.0200,25.4700,14.7000,7,15,78,0
p2_15_r6_off,0,6,2000,17.379200,11.041851,100,1088.84,0.9300,25.1800,13.7200,10,12,78,0
p2_16_r6_off,0,6,2000,19.225100,11.507356,100,1278.20,1.1100,21.1800,11.7800,18,19,63,0
p2_17_r6_off,0,6,2000,18.158600,11.919393,100,1006.20,0.7600,27.8500,14.3800,4,11,85,0
