id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r8_off,0,8,2000,3.872300,5.323111,100,784.51,0.0000,32.5500,13.7100,0,5,95,0
p0_1_r8_off,0,8,2000,3.972500,5.261254,100,756.16,0.0000,31.6900,12.5700,0,8,92,0
p0_2_r8_off,0,8,2000,3.972900,5.474781,100,824.70,0.0000,31.2200,13.9700,0,11,89,0
p0_3_r8_off,0,8,2000,3.932600,5.612605,100,860.21,0.0000,30.0600,13.1200,0,3,97,0
p0_4_r8_off,0,8,2000,4.407400,5.818093,100,940.20,0.0200,27.7100,13.3900,0,6,94,0
p0_5_r8_off,0,8,2000,4.622200,5.885152,100,878.76,0.0900,29.6100,15.2800,1,9,90,0
p0_6_r8_off,0,8,2000,4.953200,5.918996,100,983.97,0.5400,27.8500,15.0900,1,11,88,0
p0_7_r8_off,0,8,2000,5.843300,6.695159,100,1195.11,0.9800,22.5000,12.9100,4,14,82,0
p0_8_r8_off,0,8,2000,6.744500,7.265014,100,1061.26,0.9800,25.8500,15.2800,5,26,69,0
p0_9_r8_off,0,8,2000,7.159700,7.139274,100,1230.22,3.8400,21.0800,12.7700,14,20,66,0
p0_10_r8_off,0,8,2000,8.124100,7.809410,100,1100.91,1.7500,23.7800,13.1200,11,14,75,0
p0_11_r8_off,0,8,2000,10.570400,7.103150,100,1125.59,0.4700,23.4700,13.4600,3,24,73,0
p0_12_r8_off,0,8,2000,11.691500,8.854530,100,1215.78,1.1000,21.9600,11.6100,7,13,80,0
p0_13_r8_off,0,8,2000,13.121600,9.694439,100,1188.14,0.4200,23.0200,13.0200,12,17,71,0
p0_14_r8_off,0,8,2000,13.625800,8.685742,100,1256.81,0.2700,21.7600,12.0300,10,20,70,0
p0_15_r8_off,0,8,2000,14.260100,9.670644,100,1196.39,0.3700,22.2600,11.9300,17,18,65,0
p0_16_r8_off,0,8,2000,15.770200,9.617615,100,1213.83,0.3200,22.3200,12.4200,4,17,79,0
