id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r8_on,1,8,2000,4.152400,5.202684,100,884.53,0.3800,29.4500,11.5200,1,12,87,0
p0_1_r8_on,1,8,2000,3.782400,5.236222,100,845.35,0.1500,30.1000,11.5500,0,16,84,0
p0_2_r8_on,1,8,2000,4.618300,6.167238,100,977.15,0.3900,28.1400,10.8900,0,20,80,0
p0_3_r8_on,1,8,2000,4.673000,5.930259,100,1583.80,0.0100,11.6200,4.9500,54,13,33,0
p0_4_r8_on,1,8,2000,4.748400,5.245898,100,1474.26,0.7900,14.5700,6.4000,22,26,52,0
p0_5_r8_on,1,8,2000,4.908000,5.823505,100,1201.94,0.2100,21.1100,9.6800,5,20,75,0
p0_6_r8_on,1,8,2000,5.615900,6.251601,100,1108.38,0.3700,23.6500,10.7600,11,16,73,0
p0_7_r8_on,1,8,2000,7.300600,8.122359,100,1109.16,1.9100,24.1900,11.1300,6,16,78,0
p0_8_r8_on,1,8,2000,7.354400,7.060642,100,1280.78,2.9100,19.5900,8.4800,26,13,61,0
p0_9_r8_on,1,8,2000,8.501900,7.456550,100,1476.91,4.9300,14.3000,6.9900,37,12,51,0
p0_10_r8_on,1,8,2000,9.579800,7.746359,100,1508.09,3.7500,13.6100,6.9400,37,11,52,0
p0_11_r8_on,1,8,2000,11.440700,7.965574,100,1525.81,2.2900,13.7400,7.0600,36,15,49,0
p0_12_r8_on,1,8,2000,13.575200,9.123790,100,1346.99,1.5200,19.2000,9.9000,17,18,65,0
p0_13_r8_on,1,8,2000,15.129900,9.521162,100,1469.44,0.8800,15.9700,8.1800,31,14,55,0
p0_14_r8_on,1,8,2000,15.601400,10.421898,100,1420.10,0.8500,16.8600,8.4200,24,19,57,0
p0_15_r8_on,1,8,2000,15.910600,9.753487,100,1372.96,1.1300,18.1200,8.6500,26,10,64,0
p0_16_r8_on,1,8,2000,15.165400,8.167381,100,1337.98,0.3500,18.7500,8.4200,26,16,58,0
p0_17_r8_on,1,8,2000,15.740300,9.705605,100,1362.92,0.4700,18.7200,9.3700,27,16,57,0
p0_18_r8_on,1,8,2000,16.789600,8.910912,100,1415.15,0.4800,17.5400,8.3600,26,21,53,0
p0_19_r8_on,1,8,2000,17.215200,9.649251,100,1514.33,1.6700,14.4800,7.3500,36,16,48,0
p0_20_r8_on,1,8,2000,16.439300,9.101191,100,1412.10,1.6900,17.3000,8.3500,35,10,55,0
p0_21_r8_on,1,8,2000,17.050200,9.113903,100,1436.20,0.5100,17.0700,8.3100,27,22,51,0
p0_22_r8_on,1,8,2000,17.085000,9.538910,100,1468.25,0.5300,16.0300,7.7400,27,21,52,0
p0_23_r8_on,1,8,2000,17.044600,9.465592,100,1365.64,0.5500,18.9100,9.4700,19,19,62,0
p0_24_r8_on,1,8,2000,17.229900,9.807097,100,1484.17,0.8200,16.0000,7.9400,35,21,44,0
p1_0_r8_on,1,8,2000,4.477900,5.207840,100,942.83,0.0700,27.1700,10.3000,1,14,85,0
p1_1_r8_on,1,8,2000,4.413400,5.531151,100,1254.75,0.1300,20.4700,9.2700,1,14,85,0
p1_2_r8_on,1,8,2000,4.308200,5.133762,100,1365.68,0.1100,18.7200,7.0900,8,17,75,0
p1_3_r8_on,1,8,2000,4.383100,5.390873,100,994.06,0.0900,27.8000,11.5600,1,14,85,0
p1_4_r8_on,1,8,2000,5.083700,5.795546,100,1388.54,0.0800,16.5000,7.2800,31,20,49,0
p1_5_r8_on,1,8,2000,5.363300,5.686106,100,1300.04,1.0400,17.9900,8.2200,17,15,68,0
p1_6_r8_on,1,8,2000,5.543200,6.048596,100,1287.19,0.3800,19.2800,8.4000,6,21,73,0
p1_7_r8_on,1,8,2000,6.228200,6.660586,100,1121.25,0.4800,24.8600,11.6100,2,25,73,0
p1_8_r8_on,1,8,2000,7.639100,6.903586,100,1306.63,2.3500,19.2000,9.0100,18,23,59,0
p1_9_r8_on,1,8,2000,7.884400,7.412609,100,1428.52,5.1100,16.5300,8.0300,29,11,60,0
