id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r5_off,0,5,2000,4.587700,5.798617,100,897.03,0.0000,29.1000,14.0000,1,9,90,0
p0_1_r5_off,0,5,2000,5.043900,6.922282,100,889.89,0.0000,29.2300,12.5100,1,6,93,0
p0_2_r5_off,0,5,2000,4.919100,5.977818,100,1014.07,0.0100,26.9300,12.2200,0,6,94,0
p0_3_r5_off,0,5,2000,5.262800,7.131964,100,930.56,0.0000,28.8900,14.9700,1,10,89,0
p0_4_r5_off,0,5,2000,5.613000,6.581413,100,941.48,0.0200,29.2900,14.9800,0,6,94,0
p0_5_r5_off,0,5,2000,6.358700,7.414591,100,1101.21,0.1600,25.4900,13.5100,1,14,85,0
p0_6_r5_off,0,5,2000,6.898400,8.290608,100,1147.46,0.7100,23.0400,12.1800,4,10,86,0
p0_7_r5_off,0,5,2000,7.648700,7.592331,100,1030.98,0.8500,27.0100,15.3800,3,20,77,0
p0_8_r5_off,0,5,2000,9.140600,8.148260,100,1227.86,1.9600,21.6900,13.0500,11,10,79,0
p0_9_r5_off,0,5,2000,9.442400,8.504501,100,1078.31,1.9000,25.1900,14.4100,2,14,84,0
p0_10_r5_off,0,5,2000,11.348300,9.597646,100,1048.16,0.7500,26.6200,15.6000,1,18,81,0
p0_11_r5_off,0,5,2000,13.934200,10.967799,100,1096.02,0.4200,25.4100,15.2400,1,12,87,0
p0_12_r5_off,0,5,2000,14.580000,8.923419,100,965.51,0.1000,28.2700,16.0100,2,10,88,0
p0_13_r5_off,0,5,2000,14.969700,9.562689,100,1050.71,0.4700,26.1700,14.4500,2,14,84,0
p0_14_r5_off,0,5,2000,17.704100,10.096951,100,1199.88,0.8000,22.8100,12.7300,15,13,72,0
p0_15_r5_off,0,5,2000,18.224200,10.139001,100,1148.19,1.3300,24.8100,13.6600,6,13,81,0
p0_16_r5_off,0,5,2000,18.418700,9.804269,100,1190.61,0.7000,24.0000,14.1000,7,17,76,0
p0_17_r5_off,0,5,2000,17.773600,9.333350,100,1105.28,0.6200,25.0100,13.9300,5,20,75,0
p0_18_r5_off,0,5,2000,19.224200,10.359728,100,1262.29,2.5400,22.5700,12.1200,7,19,74,0
p0_19_r5_off,0,5,2000,20.024200,11.203377,100,1333.87,2.8800,20.0300,10.2600,19,23,58,0
p0_20_r5_off,0,5,2000,19.909200,12.077368,100,1370.79,1.6200,19.2000,10.5700,25,19,56,0
p0_21_r5_off,0,5,2000,19.328800,10.764590,100,1093.57,0.8300,26.3200,13.5900,5,15,80,0
p0_22_r5_off,0,5,2000,19.409800,10.919448,100,1239.67,0.8700,22.5600,12.0800,18,15,67,0
p0_23_r5_off,0,5,2000,19.619600,11.063482,100,1333.08,0.8200,19.6300,9.6200,23,22,55,0
p0_24_r5_off,0,5,2000,19.343800,9.816620,100,1172.24,0.3900,24.1500,12.4800,12,17,71,0
p1_0_r5_off,0,5,2000,4.988000,6.620138,100,831.39,0.0200,30.8100,12.8200,0,13,87,0
p1_1_r5_off,0,5,2000,4.662700,6.049139,100,766.76,0.0000,32.0100,14.1300,0,3,97,0
p1_2_r5_off,0,5,2000,4.808500,6.105238,100,810.45,0.0000,32.1800,14.4500,0,11,89,0
p1_3_r5_off,0,5,2000,5.153000,6.135281,100,821.72,0.0400,31.2900,15.3200,0,10,90,0
p1_4_r5_off,0,5,2000,5.688200,7.440663,100,843.21,0.0800,31.4500,14.9900,0,11,89,0
p1_5_r5_off,0,5,2000,6.098000,7.100879,100,1023.08,0.3300,25.6800,13.2200,0,5,95,0
p1_6_r5_off,0,5,2000,6.193800,6.812570,100,843.99,0.5800,31.4800,16.5200,0,6,94,0
p1_7_r5_off,0,5,2000,6.678500,7.777642,100,960.50,0.8400,28.9300,15.8200,0,9,91,0
p1_8_r5_off,0,5,2000,8.174900,7.862771,100,981.53,1.2200,27.7300,15.8000,0,10,90,0
p1_9_r5_off,0,5,2000,9.695200,8.299186,100,1075.16,2.3100,25.7800,15.4700,4,11,85,0
p1_10_r5_off,0,5,2000,11.542000,9.616193,100,1167.81,2.5300,23.2500,14.0800,7,16,77,0
p1_11_r5_off,0,5,2000,12.433600,8.506499,100,1138.30,1.0700,24.2500,14.3200,3,10,87,0
p1_12_r5_off,0,5,2000,14.609600,9.335242,100,1096.46,1.4000,25.4500,14.9800,3,17,80,0
p1_13_r5_off,0,5,2000,16.129200,10.519262,100,1246.50,3.7700,21.8200,11.9000,16,11,73,0
p1_14_r5_off,0,5,2000,16.654600,9.828251,100,1097.38,2.5300,25.9800,14.4700,2,14,84,0
p1_15_r5_off,0,5,2000,17.478800,9.729294,100,1120.57,0.7400,25.6100,14.1300,5,15,80,0
p1_16_r5_off,0,5,2000,18.214300,10.160351,100,1202.66,0.5200,23.3300,12.4900,13,21,66,0
p1_17_r5_off,0,5,2000,19.728700,9.974473,100,1247.75,1.5800,22.1800,11.7400,11,12,77,0
p1_18_r5_off,0,5,2000,18.079100,9.986181,100,1064.09,1.4600,26.4300,13.2100,4,20,76,0
p1_19_r5_off,0,5,2000,18.929100,10.230950,100,1317.00,1.8700,20.6900,11.4600,14,18,68,0
p1_20_r5_off,0,5,2000,18.689100,10.125073,100,1273.56,1.3600,22.2800,11.7100,15,16,69,0
p1_21_r5_off,0,5,2000,20.529500,9.529189,100,1287.82,1.0300,20.9900,10.8200,23,12,65,0
p1_22_r5_off,0,5,2000,19.829100,10.026317,100,1338.26,0.7900,20.2700,10.5600,13,10,77,0
p1_23_r5_off,0,5,2000,19.819600,9.947009,100,1177.22,0.2700,24.2500,12.1600,7,12,81,0
p1_24_r5_off,0,5,2000,19.878500,9.239670,100,1220.49,0.3300,23.3400,11.8900,10,21,69,0
p2_0_r5_off,0,5,2000,4.632800,5.434560,100,735.88,0.0300,32.4900,14.4500,1,9,90,0
p2_1_r5_off,0,5,2000,4.683600,5.721907,100,756.76,0.0400,32.5500,14.3800,0,7,93,0
p2_2_r5_off,0,5,2000,5.047600,6.150128,100,738.28,0.0400,33.8500,15.7300,0,5,95,0
p2_3_r5_off,0,5,2000,5.223600,5.702939,100,780.22,0.1000,32.0000,14.6300,1,8,91,0
p2_4_r5_off,0,5,2000,5.322800,6.443948,100,844.69,0.1700,30.6600,14.3000,0,10,90,0
p2_5_r5_off,0,5,2000,5.664000,6.379283,100,875.32,0.2700,29.2200,13.4100,0,5,95,0
p2_6_r5_off,0,5,2000,6.389100,6.722507,100,872.91,0.2900,30.4400,14.8900,2,12,86,0
