id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r1_off,0,1,2000,5.773500,8.551374,100,841.39,0.5100,30.8500,14.5300,0,8,92,0
p0_1_r1_off,0,1,2000,6.213600,9.961519,100,876.68,0.6200,29.3900,12.9300,0,1,99,0
p0_2_r1_off,0,1,2000,6.108700,9.580651,100,1029.81,0.7100,26.9200,11.1900,0,7,93,0
p0_3_r1_off,0,1,2000,6.373000,8.875458,100,707.73,0.5400,33.7700,16.4200,0,9,91,0
p0_4_r1_off,0,1,2000,7.563800,9.333030,100,827.56,0.5700,31.8500,15.4700,0,6,94,0
p0_5_r1_off,0,1,2000,7.984000,9.956021,100,1136.59,1.2700,23.7200,11.7500,3,15,82,0
p0_6_r1_off,0,1,2000,9.848700,10.362172,100,1101.96,1.5400,24.9500,13.7300,1,13,86,0
p0_7_r1_off,0,1,2000,11.133600,9.886826,100,1120.00,1.9900,24.5300,13.5400,4,8,88,0
p0_8_r1_off,0,1,2000,11.874800,10.523030,100,1046.96,1.6000,26.6900,14.9900,2,17,81,0
p0_9_r1_off,0,1,2000,14.110400,13.002172,100,1362.86,0.7500,18.1500,10.6400,18,16,66,0
p0_10_r1_off,0,1,2000,14.433400,11.364300,100,1095.74,1.6600,25.8400,15.1000,2,16,82,0
p0_11_r1_off,0,1,2000,15.714600,11.464099,100,1084.06,1.4900,25.8200,15.0000,4,22,74,0
p0_12_r1_off,0,1,2000,18.385700,11.866113,100,1180.33,1.4400,24.2000,13.7900,2,16,82,0
p0_13_r1_off,0,1,2000,20.434700,12.806949,100,1026.46,0.4400,27.2300,14.3600,1,11,88,0
p0_14_r1_off,0,1,2000,21.454600,13.509381,100,1158.05,2.1800,24.7000,14.1000,5,14,81,0
p0_15_r1_off,0,1,2000,22.089900,14.162924,100,1051.13,0.7600,27.0600,14.1800,2,15,83,0
p0_16_r1_off,0,1,2000,24.484500,14.917185,100,1217.63,1.6500,23.2900,12.3200,11,13,76,0
p0_17_r1_off,0,1,2000,24.109900,13.324319,100,1226.67,1.6600,23.2700,12.2900,17,15,68,0
p0_18_r1_off,0,1,2000,24.828500,14.414606,100,1237.33,1.5200,23.5000,12.1600,12,17,71,0
p0_19_r1_off,0,1,2000,25.689200,13.728628,100,1233.50,2.1100,24.1700,12.9200,13,19,68,0
p0_20_r1_off,0,1,2000,26.699900,14.628385,100,1315.76,1.2400,21.3100,11.2200,16,10,74,0
p0_21_r1_off,0,1,2000,26.015000,13.656711,100,1201.18,0.8900,24.0200,12.0100,12,14,74,0
p0_22_r1_off,0,1,2000,26.528800,14.391557,100,1235.37,0.8700,23.2900,11.5100,15,17,68,0
p0_23_r1_off,0,1,2000,27.864900,15.006036,100,1385.39,0.5600,19.1500,9.6900,29,16,55,0
p0_24_r1_off,0,1,2000,25.279500,15.138888,100,1199.31,0.4800,23.8700,11.7900,15,13,72,0
p1_0_r1_off,0,1,2000,6.793500,9.768432,100,835.77,0.3900,30.3700,12.6100,0,13,87,0
p1_1_r1_off,0,1,2000,7.033900,9.945355,100,707.34,0.2600,33.8800,15.8600,0,8,92,0
p1_2_r1_off,0,1,2000,6.187900,9.577409,100,727.93,0.4900,33.3800,14.7200,0,4,96,0
p1_3_r1_off,0,1,2000,7.354000,10.181814,100,737.71,0.4000,33.5900,16.1500,1,5,94,0
p1_4_r1_off,0,1,2000,7.263200,9.186861,100,913.15,0.4300,29.5000,14.4700,1,17,82,0
p1_5_r1_off,0,1,2000,8.418500,9.656926,100,862.83,0.7000,29.5500,14.8100,0,8,92,0
p1_6_r1_off,0,1,2000,9.223400,9.779268,100,963.74,1.2800,28.6700,14.7800,1,10,89,0
p1_7_r1_off,0,1,2000,9.848600,9.401415,100,871.56,1.1900,30.9700,16.4700,0,8,92,0
p1_8_r1_off,0,1,2000,10.958800,9.748899,100,1145.59,1.5100,24.0100,14.0000,4,27,69,0
p1_9_r1_off,0,1,2000,12.768700,11.378273,100,1348.27,1.3800,18.5000,10.0300,20,11,69,0
p1_10_r1_off,0,1,2000,13.645100,11.086744,100,1092.08,1.5200,25.7400,15.2700,6,14,80,0
p1_11_r1_off,0,1,2000,15.970100,10.964599,100,1090.06,1.5700,25.6000,15.2100,8,8,84,0
p1_12_r1_off,0,1,2000,17.264800,10.993849,100,1153.74,1.7300,24.4200,14.0600,4,15,81,0
p1_13_r1_off,0,1,2000,18.089600,11.363918,100,1175.70,1.9800,23.6300,13.1700,11,11,78,0
p1_14_r1_off,0,1,2000,19.124400,12.296548,100,1042.45,2.2100,27.1700,14.6200,3,13,84,0
p1_15_r1_off,0,1,2000,20.059900,12.563084,100,1066.82,1.3500,26.0500,14.6600,6,11,83,0
p1_16_r1_off,0,1,2000,22.639500,12.134402,100,1292.98,1.8300,20.2300,11.2300,19,12,69,0
p1_17_r1_off,0,1,2000,24.404300,13.347267,100,1130.47,2.3400,26.3200,13.4300,3,15,82,0
p1_18_r1_off,0,1,2000,23.934300,13.766659,100,1219.96,1.6000,23.0200,12.3700,10,15,75,0
p1_19_r1_off,0,1,2000,23.393400,13.565527,100,1097.43,1.4400,26.2600,13.1700,7,12,81,0
p1_20_r1_off,0,1,2000,25.529100,14.576771,100,1226.68,1.0900,23.0300,11.9400,11,18,71,0
p1_21_r1_off,0,1,2000,24.574400,15.244212,100,1222.67,0.9200,23.2500,11.8900,17,19,64,0
p1_22_r1_off,0,1,2000,24.749300,15.758245,100,1090.68,0.9000,26.4500,13.4800,6,15,79,0
p1_23_r1_off,0,1,2000,23.634200,14.208104,100,1181.96,0.7000,24.9800,12.7900,6,16,78,0
p1_24_r1_off,0,1,2000,25.075200,14.697140,100,1290.09,0.3100,22.3700,11.7000,15,20,65,0
p2_0_r1_off,0,1,2000,6.957800,9.064737,100,683.65,0.2500,35.8800,15.4900,0,7,93,0
p2_1_r1_off,0,1,2000,7.673500,10.060019,100,730.37,0.2700,34.0100,14.6900,0,3,97,0
p2_2_r1_off,0,1,2000,7.433200,8.884926,100,771.09,0.3500,33.2700,14.6200,0,8,92,0
p2_3_r1_off,0,1,2000,7.838600,9.203157,100,835.06,0.2100,30.8700,13.3600,1,8,91,0
p2_4_r1_off,0,1,2000,8.343300,9.468391,100,805.73,0.1500,31.8200,14.1000,0,8,92,0
p2_5_r1_off,0,1,2000,8.368500,9.459774,100,741.15,0.3400,33.6600,16.3000,0,3,97,0
p2_6_r1_off,0,1,2000,8.783600,9.423055,100,885.18,0.6000,29.7400,14.1200,1,5,94,0
p2_7_r1_off,0,1,2000,9.554000,10.213382,100,824.64,0.8200,31.4600,15.9900,0,10,90,0
p2_8_r1_off,0,1,2000,10.114000,9.004887,100,970.28,2.2600,28.1600,14.8400,1,14,85,0
p2_9_r1_off,0,1,2000,11.009000,10.559514,100,1050.12,1.6700,25.8500,15.4700,1,11,88,0
p2_10_r1_off,0,1,2000,12.365300,12.406193,100,1262.66,1.8700,21.5700,12.7700,14,15,71,0
p2_11_r1_off,0,1,2000,13.968100,12.212053,100,1224.92,2.6300,23.0300,13.4200,1,16,83,0
p2_12_r1_off,0,1,2000,15.948600,11.902191,100,1256.52,3.5200,22.4400,13.2000,5,15,80,0
p2_13_r1_off,0,1,2000,17.819700,10.771141,100,1127.61,3.5600,24.4500,14.8200,1,16,83,0
p2_14_r1_off,0,1,2000,18.829800,13.250281,100,1079.06,3.3500,26.5000,15.2900,3,13,84,0
