id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r3_on,1,3,2000,0.964000,1.931543,100,1024.11,1.3800,25.6600,10.0900,1,19,80,0
p0_1_r3_on,1,3,2000,1.084300,2.389965,100,1325.94,1.5000,18.3600,7.4100,5,4,91,0
p0_2_r3_on,1,3,2000,1.299700,2.585632,100,1092.05,1.5100,23.3700,9.5400,6,22,72,0
p0_3_r3_on,1,3,2000,1.609200,2.947092,100,1195.74,2.0200,20.2500,8.7100,20,15,65,0
p0_4_r3_on,1,3,2000,1.860100,3.582677,100,1394.42,3.1800,16.6700,7.9700,16,16,68,0
p0_5_r3_on,1,3,2000,2.359700,4.426690,100,1382.40,3.7700,17.2200,8.5600,23,20,57,0
p0_6_r3_on,1,3,2000,2.881300,4.764268,100,1595.08,5.4100,12.2800,5.3600,32,22,46,0
p0_7_r3_on,1,3,2000,3.854900,6.018408,100,1442.07,8.8700,14.6300,6.6600,32,16,52,0
p0_8_r3_on,1,3,2000,4.602100,6.072235,100,1408.80,8.3200,16.9600,8.7500,29,9,62,0
p0_9_r3_on,1,3,2000,5.943000,7.272562,100,1336.19,7.6200,18.9200,9.0100,22,15,63,0
p0_10_r3_on,1,3,2000,7.624500,7.641853,100,1623.19,10.3600,11.5100,6.1300,48,10,42,0
p0_11_r3_on,1,3,2000,9.370400,8.654062,100,1541.39,8.3700,13.1700,6.7600,44,15,41,0
p0_12_r3_on,1,3,2000,10.840600,7.561334,100,1445.46,4.0800,16.3000,8.0400,20,18,62,0
p0_13_r3_on,1,3,2000,11.430800,7.778635,100,1366.63,2.5400,17.7000,8.3900,25,15,60,0
p0_14_r3_on,1,3,2000,11.441600,8.729634,100,1487.18,2.9500,14.6100,7.6500,29,15,56,0
p0_15_r3_on,1,3,2000,12.110500,7.281354,100,1481.48,2.6700,14.6500,7.3000,32,19,49,0
p0_16_r3_on,1,3,2000,12.631200,7.583576,100,1481.72,2.8200,15.2100,7.2500,33,12,55,0
p0_17_r3_on,1,3,2000,12.945700,7.893413,100,1440.30,2.9000,15.4500,7.9400,34,19,47,0
p0_18_r3_on,1,3,2000,12.340200,7.162949,100,1373.18,2.7200,18.0400,8.6300,24,23,53,0
p0_19_r3_on,1,3,2000,12.955700,7.948020,100,1527.46,5.1800,13.9500,6.8500,35,17,48,0
p0_20_r3_on,1,3,2000,13.420100,7.758772,100,1578.50,3.3100,12.2300,6.0800,44,13,43,0
p0_21_r3_on,1,3,2000,13.670200,7.873623,100,1430.90,3.9300,17.2800,7.7600,23,24,53,0
p0_22_r3_on,1,3,2000,13.254900,8.386112,100,1428.32,4.3400,17.2000,8.5200,27,15,58,0
p0_23_r3_on,1,3,2000,13.530300,8.663393,100,1483.50,2.1500,14.5200,6.8500,36,18,46,0
p0_24_r3_on,1,3,2000,13.910400,7.695810,100,1446.48,1.4100,16.1600,8.1000,29,18,53,0
p1_0_r3_on,1,3,2000,1.339200,3.430492,100,1039.26,1.7600,24.9600,10.9900,2,14,84,0
p1_1_r3_on,1,3,2000,1.373600,3.443669,100,1021.89,0.9100,24.1900,9.7700,3,21,76,0
p1_2_r3_on,1,3,2000,1.063800,2.092698,100,1306.70,1.3000,18.9100,8.5200,1,16,83,0
p1_3_r3_on,1,3,2000,1.259000,2.624062,100,1234.90,1.8400,19.5400,8.7700,8,25,67,0
p1_4_r3_on,1,3,2000,1.834500,4.311699,100,1528.99,2.0900,12.8600,5.5600,11,16,73,0
p1_5_r3_on,1,3,2000,2.333900,4.879520,100,1303.91,2.1200,18.5300,9.0800,12,19,69,0
p1_6_r3_on,1,3,2000,2.759600,5.366914,100,1258.08,4.8500,20.0900,8.9800,22,12,66,0
p1_7_r3_on,1,3,2000,3.466000,5.295679,100,1315.95,5.1400,18.9700,9.4500,9,17,74,0
