id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r6_on,1,6,2000,4.988000,7.117740,100,1312.17,0.9400,19.2500,8.0500,5,17,78,0
p0_1_r6_on,1,6,2000,4.697300,7.138909,100,990.79,1.1700,26.7600,11.1100,1,15,84,0
p0_2_r6_on,1,6,2000,5.357800,6.950205,100,1175.30,0.5400,22.1800,9.6700,22,16,62,0
p0_3_r6_on,1,6,2000,5.792400,7.342149,100,1362.32,1.4000,17.2900,7.8600,28,16,56,0
p0_4_r6_on,1,6,2000,6.263300,7.353135,100,1415.84,1.0800,16.1400,7.8600,17,22,61,0
p0_5_r6_on,1,6,2000,6.699800,7.107565,100,1361.83,1.6400,18.1100,7.9100,24,17,59,0
p0_6_r6_on,1,6,2000,7.939300,7.746196,100,1288.18,1.5200,19.9300,9.6800,12,19,69,0
p0_7_r6_on,1,6,2000,9.079000,9.675442,100,1289.14,1.9100,20.7000,9.6800,13,17,70,0
p0_8_r6_on,1,6,2000,10.199700,9.311788,100,1250.08,2.4400,21.3100,9.8100,20,15,65,0
p0_9_r6_on,1,6,2000,11.562200,9.140783,100,1309.85,1.5400,18.9600,8.7100,29,9,62,0
p0_10_r6_on,1,6,2000,13.068800,10.129992,100,1422.28,3.1000,16.7200,8.2700,31,18,51,0
p0_11_r6_on,1,6,2000,15.119900,10.995980,100,1341.56,4.3300,19.3500,9.5400,22,16,62,0
p0_12_r6_on,1,6,2000,17.994300,11.367472,100,1405.63,2.6500,17.1400,8.7200,27,21,52,0
p0_13_r6_on,1,6,2000,19.624600,12.465863,100,1439.13,1.8700,17.3100,9.0200,22,22,56,0
p0_14_r6_on,1,6,2000,20.460200,11.410255,100,1380.48,0.9400,18.9800,9.6500,24,14,62,0
p0_15_r6_on,1,6,2000,20.904600,11.084973,100,1361.08,1.0200,18.3600,8.1000,32,10,58,0
p0_16_r6_on,1,6,2000,21.184300,12.439904,100,1307.20,0.6200,20.5600,10.2100,14,15,71,0
p0_17_r6_on,1,6,2000,21.513900,12.906898,100,1291.09,0.4100,21.5000,9.8900,21,21,58,0
p0_18_r6_on,1,6,2000,22.793500,11.638759,100,1345.45,0.5700,19.9500,9.9800,22,11,67,0
p0_19_r6_on,1,6,2000,23.874300,14.361939,100,1332.81,0.4400,19.4800,9.0000,26,12,62,0
p0_20_r6_on,1,6,2000,24.073900,12.353152,100,1435.96,0.7300,17.8000,8.3400,28,16,56,0
p0_21_r6_on,1,6,2000,23.793700,11.861249,100,1378.01,0.3600,19.9200,10.0000,16,23,61,0
p0_22_r6_on,1,6,2000,22.763500,13.066430,100,1389.68,0.3200,18.9500,9.2000,26,16,58,0
p0_23_r6_on,1,6,2000,24.823200,12.953994,100,1433.13,0.7300,18.0000,9.3700,28,18,54,0
p0_24_r6_on,1,6,2000,22.849200,14.202829,100,1309.61,0.4200,20.5200,10.0100,22,18,60,0
p1_0_r6_on,1,6,2000,5.233100,6.632322,100,908.58,0.3700,29.2000,10.1200,0,10,90,0
p1_1_r6_on,1,6,2000,5.037500,6.504032,100,1159.28,0.5800,22.1500,7.9300,1,12,87,0
p1_2_r6_on,1,6,2000,5.798000,7.194470,100,1498.55,0.4600,13.6300,5.5500,35,19,46,0
p1_3_r6_on,1,6,2000,5.413900,6.802883,100,956.96,0.4500,27.0500,10.3400,1,20,79,0
p1_4_r6_on,1,6,2000,6.273700,7.143096,100,1187.60,0.5300,21.9600,9.6600,5,21,74,0
p1_5_r6_on,1,6,2000,6.833500,7.678782,100,965.06,0.5000,26.8400,12.0200,3,19,78,0
p1_6_r6_on,1,6,2000,7.943900,8.299731,100,1182.70,1.0500,21.2500,8.7600,23,9,68,0
p1_7_r6_on,1,6,2000,8.853200,9.227386,100,1284.46,0.7400,19.8400,8.8600,17,18,65,0
p1_8_r6_on,1,6,2000,10.770000,9.648122,100,1552.04,1.5100,12.2700,6.1500,45,10,45,0
p1_9_r6_on,1,6,2000,11.140300,8.728603,100,1457.36,1.9600,16.2800,8.0700,13,19,68,0
p1_10_r6_on,1,6,2000,12.121200,9.620457,100,1379.36,4.0200,17.7900,7.8800,25,12,63,0
p1_11_r6_on,1,6,2000,13.048400,9.883693,100,1255.81,1.0400,21.0700,10.0500,21,12,67,0
p1_12_r6_on,1,6,2000,14.774300,10.290678,100,1323.82,2.7100,18.8700,8.8900,21,14,65,0
p1_13_r6_on,1,6,2000,17.614900,11.441568,100,1347.11,1.4600,19.0800,9.0500,21,19,60,0
p1_14_r6_on,1,6,2000,18.634800,11.335115,100,1410.30,1.3300,17.2100,8.2400,31,12,57,0
p1_15_r6_on,1,6,2000,20.244800,12.059488,100,1418.77,0.8400,17.3500,8.6200,32,13,55,0
p1_16_r6_on,1,6,2000,19.398600,10.917706,100,1355.88,1.2400,19.6700,9.8600,25,16,59,0
p1_17_r6_on,1,6,2000,22.368700,11.754172,100,1401.92,1.2300,18.7700,8.9900,28,7,65,0
p1_18_r6_on,1,6,2000,21.918600,12.103568,100,1324.87,0.3000,20.9000,10.2700,20,15,65,0
p1_19_r6_on,1,6,2000,23.013300,12.540123,100,1301.38,0.4700,20.7900,10.4400,19,20,61,0
p1_20_r6_on,1,6,2000,23.709700,13.249226,100,1409.19,0.8300,18.1500,8.9000,31,12,57,0
p1_21_r6_on,1,6,2000,23.853600,13.335282,100,1232.79,0.3100,22.6700,11.0400,15,20,65,0
p1_22_r6_on,1,6,2000,23.438700,11.571690,100,1340.67,0.3600,20.1000,9.7300,21,13,66,0
p1_23_r6_on,1,6,2000,24.183700,12.337604,100,1365.98,0.2400,19.4900,9.8600,27,21,52,0
