id,rl,map_index,ticks,mean_fitness,std_clones,n_clones,mean_lifetime,mean_cave_entries,mean_drained_ticks,mean_predator_touches,deaths_survived,deaths_starved,deaths_drained,deaths_lifespan
p0_0_r1_on,1,1,2000,5.848800,8.886790,100,831.87,0.5900,30.6200,13.0800,0,12,88,0
p0_1_r1_on,1,1,2000,5.569300,9.278549,100,1256.57,0.5900,21.4000,8.4500,5,21,74,0
p0_2_r1_on,1,1,2000,7.549500,9.662704,100,1154.62,0.6100,22.6900,9.7000,19,15,66,0
p0_3_r1_on,1,1,2000,7.473100,9.157043,100,887.29,0.5800,29.3800,12.3200,1,9,90,0
p0_4_r1_on,1,1,2000,7.414500,9.904617,100,1124.10,0.8800,24.0700,11.1100,5,14,81,0
p0_5_r1_on,1,1,2000,9.649600,10.391502,100,1066.70,0.8000,25.3400,10.7500,4,13,83,0
p0_6_r1_on,1,1,2000,10.183700,10.525809,100,1367.14,1.6500,18.2400,9.2000,21,25,54,0
p0_7_r1_on,1,1,2000,12.444700,10.140803,100,1259.93,1.7300,20.2700,8.0300,19,7,74,0
p0_8_r1_on,1,1,2000,12.703700,11.075414,100,1492.38,1.7200,15.7700,7.5000,24,20,56,0
p0_9_r1_on,1,1,2000,14.100700,12.296811,100,1484.86,1.2500,15.8300,7.4800,22,17,61,0
p0_10_r1_on,1,1,2000,15.908200,12.845098,100,1259.69,1.1100,21.2700,10.2600,15,9,76,0
p0_11_r1_on,1,1,2000,18.344700,10.993446,100,1411.05,1.5400,18.3200,9.0400,16,20,64,0
p0_12_r1_on,1,1,2000,18.514400,12.344669,100,1309.77,2.6200,20.7800,10.3600,17,21,62,0
p0_13_r1_on,1,1,2000,20.909800,12.043881,100,1431.12,2.8800,17.8300,8.8400,26,15,59,0
p0_14_r1_on,1,1,2000,21.404600,13.300365,100,1331.16,1.6000,20.8700,10.4300,16,15,69,0
p0_15_r1_on,1,1,2000,24.709700,12.847215,100,1336.91,1.4100,20.0500,9.3900,23,16,61,0
p0_16_r1_on,1,1,2000,24.700200,13.754059,100,1417.97,1.9200,17.9200,8.8800,31,17,52,0
p0_17_r1_on,1,1,2000,25.789600,14.506841,100,1403.90,1.4700,18.5000,8.9100,30,13,57,0
p0_18_r1_on,1,1,2000,27.343800,14.590154,100,1315.75,1.3400,21.4100,10.1200,16,13,71,0
p0_19_r1_on,1,1,2000,27.218800,16.633522,100,1376.93,1.6400,19.0000,9.0800,36,10,54,0
p0_20_r1_on,1,1,2000,27.474700,14.753953,100,1402.02,1.7700,18.1100,8.8900,33,11,56,0
p0_21_r1_on,1,1,2000,24.384200,13.981446,100,1325.82,1.0400,20.5400,10.3100,24,12,64,0
p0_22_r1_on,1,1,2000,26.254300,13.871963,100,1366.02,0.9100,19.1800,9.2900,35,9,56,0
p0_23_r1_on,1,1,2000,26.314300,13.292087,100,1336.68,1.4900,20.5400,10.2300,28,14,58,0
p0_24_r1_on,1,1,2000,24.439000,15.350177,100,1260.90,0.6100,21.8300,10.2100,18,20,62,0
p1_0_r1_on,1,1,2000,5.813200,8.492914,100,935.51,0.4400,28.4700,12.4700,3,16,81,0
p1_1_r1_on,1,1,2000,6.097800,8.652504,100,1204.66,0.3000,21.5100,9.2100,0,11,89,0
p1_2_r1_on,1,1,2000,6.503500,9.460670,100,883.85,0.3600,30.2200,11.2800,0,10,90,0
p1_3_r1_on,1,1,2000,7.748800,9.598100,100,1417.84,0.4300,16.1800,6.2400,25,19,56,0
p1_4_r1_on,1,1,2000,8.123600,10.208066,100,1010.61,0.4000,26.4300,10.9500,0,21,79,0
p1_5_r1_on,1,1,2000,8.829400,9.161765,100,1204.61,0.6100,22.1400,10.2000,2,16,82,0
p1_6_r1_on,1,1,2000,9.778700,9.472944,100,1422.29,1.8500,16.0800,7.2300,27,16,57,0
p1_7_r1_on,1,1,2000,10.854200,9.780096,100,1335.12,1.8000,19.2900,9.0400,23,15,62,0
p1_8_r1_on,1,1,2000,11.560000,10.669844,100,1360.02,2.1600,18.5600,8.6400,26,15,59,0
p1_9_r1_on,1,1,2000,13.065400,11.431264,100,1308.71,1.7700,19.4900,8.4800,22,13,65,0
p1_10_r1_on,1,1,2000,14.543300,11.095208,100,1371.81,1.2700,19.0000,9.7000,18,16,66,0
p1_11_r1_on,1,1,2000,17.198900,12.276737,100,1307.86,1.4300,20.0200,9.9700,27,16,57,0
p1_12_r1_on,1,1,2000,18.579400,10.734301,100,1384.48,1.0200,19.5300,9.8400,20,13,67,0
p1_13_r1_on,1,1,2000,19.699200,12.190156,100,1318.31,0.8900,19.4900,9.9500,22,10,68,0
p1_14_r1_on,1,1,2000,21.239800,11.595416,100,1259.12,3.3600,22.5600,10.9300,19,10,71,0
p1_15_r1_on,1,1,2000,22.439600,11.727866,100,1396.26,1.0000,19.2900,9.8600,22,14,64,0
p1_16_r1_on,1,1,2000,23.355000,12.882626,100,1278.77,1.9000,21.8700,10.8000,14,17,69,0
p1_17_r1_on,1,1,2000,23.329400,11.536562,100,1387.91,2.1600,18.9500,9.4900,31,12,57,0
p1_18_r1_on,1,1,2000,25.744300,12.330477,100,1439.58,1.2500,18.0900,8.7900,34,18,48,0
p1_19_r1_on,1,1,2000,24.729400,14.274201,100,1234.10,2.0700,22.1000,10.2500,21,17,62,0
p1_20_r1_on,1,1,2000,25.724900,12.456589,100,1475.34,0.9600,16.7500,7.9800,37,11,52,0
p1_21_r1_on,1,1,2000,27.299400,12.933940,100,1403.30,0.7800,19.2100,9.0300,30,8,62,0
p1_22_r1_on,1,1,2000,23.799800,12.350977,100,1295.82,1.1100,21.5000,10.4200,23,15,62,0
p1_23_r1_on,1,1,2000,25.399000,13.413098,100,1309.91,0.7600,21.0700,10.3400,26,20,54,0
p1_24_r1_on,1,1,2000,25.754200,13.665151,100,1387.23,0.4000,18.6500,9.1700,31,12,57,0
p2_0_r1_on,1,1,2000,7.663700,8.974983,100,1183.89,0.3400,22.9000,9.3000,0,9,91,0
p2_1_r1_on,1,1,2000,7.827900,9.143852,100,883.16,0.2000,30.4800,10.8200,0,6,94,0
p2_2_r1_on,1,1,2000,7.423200,8.867785,100,922.08,0.3300,28.1400,10.2800,2,4,94,0
p2_3_r1_on,1,1,2000,8.119000,8.683804,100,944.15,0.1700,27.8700,10.7500,2,11,87,0
p2_4_r1_on,1,1,2000,8.053600,8.942898,100,1233.38,0.3300,20.7500,7.8200,12,14,74,0
p2_5_r1_on,1,1,2000,9.384000,10.740900,100,1032.88,0.4400,24.9800,9.9700,14,13,73,0
p2_6_r1_on,1,1,2000,9.304300,9.041305,100,1170.75,0.6700,22.8400,8.7600,2,14,84,0
p2_7_r1_on,1,1,2000,10.564400,9.833056,100,1337.33,0.9700,19.0100,8.6000,14,19,67,0
p2_8_r1_on,1,1,2000,11.029500,11.147841,100,1246.42,0.7500,21.8100,9.3600,15,20,65,0
p2_9_r1_on,1,1,2000,12.619400,11.372207,100,1362.22,0.9500,18.7800,8.7300,18,21,61,0
p2_10_r1_on,1,1,2000,13.864700,10.832068,100,1236.84,2.3100,21.0800,9.9300,6,11,83,0
p2_11_r1_on,1,1,2000,14.232200,10.872066,100,1393.88,1.4100,18.3700,9.1500,31,17,52,0
p2_12_r1_on,1,1,2000,16.684600,11.281700,100,1275.29,1.5300,22.0500,11.1600,15,19,66,0
p2_13_r1_on,1,1,2000,17.410000,11.832569,100,1437.00,1.4200,16.7300,7.9700,33,13,54,0
p2_14_r1_on,1,1,2000,18.699800,10.567195,100,1408.02,1.8700,18.2100,8.5300,27,19,54,0
p2_15_r1_on,1,1,2000,19.144700,11.855068,100,1344.67,3.8900,19.2500,9.2600,21,18,61,0
p2_16_r1_on,1,1,2000,20.144900,11.276952,100,1317.71,1.1600,19.8900,9.5200,24,11,65,0
p2_17_r1_on,1,1,2000,23.029300,13.739096,100,1325.71,1.6700,20.1600,9.3700,26,17,57,0
p2_18_r1_on,1,1,2000,23.024000,12.189369,100,1363.02,1.2100,18.9600,9.4300,25,16,59,0
p2_19_r1_on,1,1,2000,22.274400,12.577021,100,1382.87,1.7900,19.2200,9.3300,25,20,55,0
p2_20_r1_on,1,1,2000,22.554900,12.471251,100,1322.99,1.5600,20.3000,9.8600,31,13,56,0
p2_21_r1_on,1,1,2000,23.384000,14.395522,100,1371.96,1.1800,19.3900,9.7100,22,18,60,0
p2_22_r1_on,1,1,2000,23.104700,13.604572,100,1381.19,0.6400,18.4800,8.7600,29,19,52,0
p2_23_r1_on,1,1,2000,24.598900,14.520523,100,1418.77,0.8900,17.9500,8.2800,36,15,49,0
p2_24_r1_on,1,1,2000,23.754700,11.880114,100,1355.50,0.6300,19.2400,9.0700,26,9,65,0
p3_0_r1_on,1,1,2000,8.128400,9.072330,100,1015.40,0.2800,28.1700,12.3900,2,16,82,0
p3_1_r1_on,1,1,2000,7.788400,8.432716,100,798.09,0.2400,31.9500,12.9000,0,13,87,0
p3_2_r1_on,1,1,2000,8.033200,8.479887,100,1204.31,0.1900,22.5000,9.3000,6,18,76,0
p3_3_r1_on,1,1,2000,8.319100,8.794880,100,977.47,0.2500,28.6300,11.7600,0,17,83,0
p3_4_r1_on,1,1,2000,8.254000,9.443753,100,1163.58,0.1800,22.7500,10.3300,5,13,82,0
p3_5_r1_on,1,1,2000,9.488400,8.938806,100,927.15,0.3100,27.3800,10.9800,2,18,80,0
p3_6_r1_on,1,1,2000,9.278800,8.740025,100,1007.04,0.3300,25.8900,11.1800,8,18,74,0
p3_7_r1_on,1,1,2000,9.869000,8.732029,100,1306.53,1.2300,19.9900,9.6500,9,20,71,0
p3_8_r1_on,1,1,2000,10.824100,10.444466,100,1188.13,0.9200,23.2400,10.3100,5,8,87,0
p3_9_r1_on,1,1,2000,10.608800,10.404669,100,1358.47,0.9100,19.1700,8.9300,8,21,71,0
p3_10_r1_on,1,1,2000,11.079500,10.275966,100,1187.32,2.5500,22.2700,9.9600,11,11,78,0
p3_11_r1_on,1,1,2000,13.106200,11.613577,100,1276.74,1.3900,20.2800,9.5800,23,13,64,0
p3_12_r1_on,1,1,2000,15.056500,11.298419,100,1386.15,2.8100,18.1500,8.9000,23,13,64,0
p3_13_r1_on,1,1,2000,18.448800,13.187785,100,1353.63,3.3000,19.2000,8.4400,24,12,64,0
p3_14_r1_on,1,1,2000,17.339400,10.206450,100,1310.47,2.1000,19.9500,9.7800,22,10,68,0
p3_15_r1_on,1,1,2000,18.169600,11.380637,100,1375.71,3.1400,18.6500,9.0900,31,18,51,0
p3_16_r1_on,1,1,2000,20.059200,11.281625,100,1367.99,1.6800,19.5500,10.0000,23,18,59,0
p3_17_r1_on,1,1,2000,21.209400,12.566061,100,1449.27,2.1800,16.4100,8.4400,37,11,52,0
p3_18_r1_on,1,1,2000,22.644100,14.093847,100,1473.49,1.3600,16.0500,8.0500,32,21,47,0
p3_19_r1_on,1,1,2000,21.489200,11.339047,100,1368.55,1.4300,18.8100,8.5900,27,13,60,0
p3_20_r1_on,1,1,2000,23.014200,13.062646,100,1338.07,1.5800,19.0500,8.5400,25,12,63,0
p3_21_r1_on,1,1,2000,23.899200,12.352440,100,1406.19,0.4700,18.3900,9.0000,30,20,50,0
p3_22_r1_on,1,1,2000,23.094100,12.762797,100,1376.24,0.6100,19.8200,9.7300,20,16,64,0
p3_23_r1_on,1,1,2000,23.899500,12.221357,100,1360.96,0.5800,20.5600,9.7300,25,18,57,0
p3_24_r1_on,1,1,2000,23.354200,13.573174,100,1481.10,0.4500,17.1200,8.7100,30,17,53,0
p4_0_r1_on,1,1,2000,7.868500,8.664640,100,812.53,0.1400,30.6200,11.7700,1,11,88,0
p4_1_r1_on,1,1,2000,7.803300,8.796458,100,767.12,0.1400,31.8700,10.5200,0,7,93,0
p4_2_r1_on,1,1,2000,8.293300,8.315350,100,1057.88,0.1300,25.8200,10.9700,6,11,83,0
p4_3_r1_on,1,1,2000,8.393600,8.791130,100,1014.50,0.1400,26.4100,10.9900,7,13,80,0
p4_4_r1_on,1,1,2000,8.629000,9.493037,100,1058.49,0.1500,25.3200,10.1400,0,10,90,0
p4_5_r1_on,1,1,2000,9.293900,8.880727,100,865.81,0.1000,30.5500,12.3100,0,11,89,0
p4_6_r1_on,1,1,2000,9.279000,9.668066,100,1178.09,0.1000,22.3100,8.5300,4,20,76,0
