generation,cells_visited,cave_entries,predator_touches,drained_ticks,lifetime,energy_at_death,cave_entries_day,cave_entries_night,food_total,lifetime_median,lifetime_p90,survived_frac,drained_frac,starved_frac,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,417.6933333333333,0.04666666666666667,9.873333333333333,16.566666666666666,1439.8733333333332,-2.1715333333333335,0.02,0.02666666666666667,7.006666666666667,1486.5,2110.9,0.0,0.6666666666666666,0.3333333333333333,0.2159847764034253,0.6603235014272122,0.10941960038058991,0.014272121788772598,0.5714285714285714
2,455.64666666666665,0.05333333333333334,8.806666666666667,17.233333333333334,1321.0666666666666,-1.7542666666666666,0.02666666666666667,0.02666666666666667,6.3533333333333335,1419.5,1960.0,0.0,0.6,0.4,0.14270724029380902,0.6432318992654774,0.18677859391395593,0.02728226652675761,0.5
3,437.58620689655174,0.2413793103448276,9.255172413793103,17.73103448275862,1335.558620689655,-1.8856551724137933,0.11724137931034483,0.12413793103448276,6.179310344827586,1380.0,2010.0,0.0,0.6275862068965518,0.3724137931034483,0.17633928571428573,0.6294642857142857,0.16629464285714285,0.027901785714285716,0.5142857142857142
4,474.616,0.296,9.272,16.872,1415.416,-1.78472,0.16,0.136,3.808,1510.0,2110.0,0.0,0.608,0.392,0.19117647058823528,0.5756302521008403,0.18067226890756302,0.052521008403361345,0.4594594594594595
5,466.73275862068965,0.10775862068965517,9.181034482758621,18.33189655172414,1308.051724137931,-1.888103448275862,0.07758620689655173,0.03017241379310345,6.482758620689655,1296.5,1960.0,0.0,0.6163793103448276,0.38362068965517243,0.09707446808510638,0.6043882978723404,0.1875,0.1110372340425532,0.28
6,455.4144736842105,0.23026315789473684,11.453947368421053,21.723684210526315,1187.0855263157894,-2.1175,0.10526315789473684,0.125,6.546052631578948,1109.5,2010.0,0.0,0.7171052631578947,0.28289473684210525,0.16482412060301507,0.5859296482412061,0.2050251256281407,0.044221105527638194,0.5428571428571428
7,427.9758064516129,0.13709677419354838,10.620967741935484,22.629032258064516,1162.3709677419354,-1.8662903225806453,0.08870967741935484,0.04838709677419355,3.2338709677419355,1067.0,2086.5,0.0,0.717741935483871,0.28225806451612906,0.14463840399002495,0.6034912718204489,0.19451371571072318,0.057356608478802994,0.35294117647058826
8,439.3715596330275,0.0963302752293578,8.55045871559633,18.793577981651374,1269.211009174312,-1.982935779816514,0.06880733944954129,0.027522935779816515,6.697247706422019,1286.0,1970.0,0.0,0.6834862385321101,0.3165137614678899,0.08356164383561644,0.6335616438356164,0.19041095890410958,0.09246575342465753,0.2857142857142857
9,390.3715415019763,0.03557312252964427,8.130434782608695,19.32806324110672,1248.3280632411067,-1.7450592885375493,0.019762845849802372,0.015810276679841896,6.984189723320158,1239.0,2030.0,0.0,0.5533596837944664,0.44664031620553357,0.1414827391058291,0.5964912280701754,0.12620260328239954,0.13582342954159593,0.4444444444444444
10,390.55555555555554,0.03418803418803419,6.752136752136752,17.77777777777778,1357.1538461538462,-1.5941025641025641,0.017094017094017096,0.017094017094017096,2.376068376068376,1555.0,2102.8,0.0,0.5641025641025641,0.4358974358974359,0.17625899280575538,0.5251798561151079,0.22302158273381295,0.07553956834532374,0.5
11,423.11439114391146,0.08118081180811808,6.645756457564576,16.649446494464943,1312.5461254612546,-1.6715129151291515,0.05166051660516605,0.02952029520295203,5.874538745387454,1472.0,2038.0,0.0,0.5756457564575646,0.42435424354243545,0.09547738693467336,0.6149497487437185,0.11746231155778894,0.1721105527638191,0.36363636363636365
12,422.5813953488372,0.07441860465116279,8.837209302325581,21.74418604651163,1161.4232558139536,-1.9462325581395348,0.03255813953488372,0.04186046511627907,6.181395348837209,1017.0,2010.0,0.0,0.6604651162790698,0.3395348837209302,0.15500376222723852,0.5545522949586155,0.255079006772009,0.035364936042136946,0.5625
13,407.4396551724138,0.3103448275862069,7.137931034482759,18.67241379310345,1293.5603448275863,-1.3961206896551723,0.19827586206896552,0.11206896551724138,2.5775862068965516,1328.0,2108.0,0.0,0.5258620689655172,0.47413793103448276,0.18394648829431437,0.4983277591973244,0.25752508361204013,0.06020066889632107,0.3611111111111111
14,402.19565217391306,0.10434782608695652,7.386956521739131,20.604347826086958,1169.5260869565218,-1.7262608695652175,0.0391304347826087,0.06521739130434782,6.6,1135.0,1990.0,0.0,0.6217391304347826,0.3782608695652174,0.09617918313570488,0.6949934123847167,0.13306982872200263,0.07575757575757576,0.625
15,461.6392694063927,0.1461187214611872,7.69406392694064,17.680365296803654,1308.7853881278538,-1.4914155251141552,0.1095890410958904,0.0365296803652968,6.401826484018265,1326.0,2032.0000000000002,0.0,0.502283105022831,0.4977168949771689,0.1340941512125535,0.5627674750356634,0.24037089871611983,0.06276747503566334,0.25
16,415.77477477477476,0.22522522522522523,7.423423423423423,17.71171171171171,1352.6846846846847,-1.617117117117117,0.15315315315315314,0.07207207207207207,2.369369369369369,1590.0,2100.0,0.0,0.5675675675675675,0.43243243243243246,0.19011406844106463,0.5551330798479087,0.18631178707224336,0.06844106463878327,0.32
17,431.2183908045977,0.09961685823754789,7.272030651340996,19.17241379310345,1271.6858237547892,-1.7565134099616857,0.05747126436781609,0.0421455938697318,7.022988505747127,1242.0,2010.0,0.0,0.6168582375478927,0.3831417624521073,0.0845608292416803,0.5946535733769777,0.23295144571740317,0.0878341516639389,0.4230769230769231
18,414.62380952380954,0.12857142857142856,8.957142857142857,22.214285714285715,1124.452380952381,-1.7984761904761906,0.06190476190476191,0.06666666666666667,6.604761904761904,1006.0,2010.0,0.0,0.6571428571428571,0.34285714285714286,0.13121845710165825,0.61211247296323,0.14491708723864455,0.11175198269646719,0.5185185185185185
19,410.38961038961037,0.01948051948051948,7.0064935064935066,16.844155844155843,1368.0844155844156,-1.6266883116883117,0.01948051948051948,0.0,4.1558441558441555,1534.5,2110.0,0.0,0.538961038961039,0.461038961038961,0.2328125,0.39375,0.24375,0.1296875,0.0
20,473.1866028708134,0.1291866028708134,6.7990430622009566,17.00956937799043,1336.9617224880383,-1.4556937799043064,0.06698564593301436,0.06220095693779904,5.502392344497608,1428.0,2000.0,0.0,0.507177033492823,0.49282296650717705,0.15304347826086956,0.5095652173913043,0.26,0.07739130434782608,0.48148148148148145
21,456.9956331877729,0.08296943231441048,6.842794759825328,15.77292576419214,1396.2794759825329,-1.5765938864628821,0.034934497816593885,0.048034934497816595,6.794759825327511,1550.0,2032.0000000000002,0.0,0.5283842794759825,0.47161572052401746,0.19023136246786632,0.5449871465295629,0.13753213367609254,0.12724935732647816,0.5789473684210527
22,483.92537313432837,0.8134328358208955,7.134328358208955,15.298507462686567,1480.2985074626865,-1.597313432835821,0.417910447761194,0.39552238805970147,3.8134328358208953,1652.5,2110.0,0.0,0.4626865671641791,0.5373134328358209,0.2857142857142857,0.46771037181996084,0.1643835616438356,0.0821917808219178,0.48623853211009177
23,464.0925925925926,0.5416666666666666,5.685185185185185,13.092592592592593,1504.601851851852,-1.4383796296296296,0.36574074074074076,0.17592592592592593,6.185185185185185,1694.0,2050.0,0.0,0.3148148148148148,0.6851851851851852,0.13547904191616766,0.5232035928143712,0.3023952095808383,0.038922155688622756,0.3247863247863248
24,490.3098591549296,0.26291079812206575,6.685446009389671,16.35211267605634,1376.6760563380283,-1.855868544600939,0.15023474178403756,0.11267605633802817,7.431924882629108,1474.0,2020.0,0.0,0.539906103286385,0.460093896713615,0.17056222362602652,0.6506632975363235,0.1301326595072647,0.04864181933038535,0.42857142857142855
25,444.40410958904107,0.00684931506849315,7.972602739726027,17.027397260273972,1381.5479452054794,-1.5873972602739725,0.0,0.00684931506849315,3.506849315068493,1553.5,2105.0,0.0,0.5136986301369864,0.4863013698630137,0.2421875,0.39453125,0.19140625,0.171875,1.0
26,461.16990291262135,1.4514563106796117,7.106796116504855,16.436893203883496,1350.4563106796118,-1.6216990291262137,0.7669902912621359,0.6844660194174758,5.20873786407767,1401.5,1990.0,0.0,0.49029126213592233,0.5097087378640777,0.13327120223671948,0.5712954333643989,0.2022367194780988,0.09319664492078285,0.47157190635451507
27,462.3333333333333,0.0735930735930736,6.194805194805195,14.333333333333334,1468.3419913419914,-1.6888744588744589,0.03463203463203463,0.03896103896103896,6.6103896103896105,1710.0,2040.0,0.0,0.45454545454545453,0.5454545454545454,0.15520628683693516,0.5795677799607073,0.19842829076620824,0.06679764243614932,0.5294117647058824
