generation,cells_visited,cave_entries,predator_touches,drained_ticks,lifetime,energy_at_death,cave_entries_day,cave_entries_night,food_total,lifetime_median,lifetime_p90,survived_frac,drained_frac,starved_frac,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,434.52258064516127,0.07741935483870968,9.258064516129032,14.916129032258064,1496.348387096774,-1.787741935483871,0.025806451612903226,0.05161290322580645,6.890322580645162,1645.0,2110.0,0.0,0.5741935483870968,0.4258064516129032,0.2247191011235955,0.6601123595505618,0.11329588014981273,0.0018726591760299626,0.6666666666666666
2,504.4887218045113,0.06766917293233082,5.293233082706767,9.045112781954888,1665.812030075188,-1.6271428571428572,0.03759398496240601,0.03007518796992481,5.7443609022556394,1931.0,1970.0,0.0,0.3533834586466165,0.6466165413533834,0.2081151832460733,0.6884816753926701,0.09293193717277487,0.010471204188481676,0.4444444444444444
3,476.7739130434783,0.05217391304347826,7.3652173913043475,11.773913043478261,1571.9217391304348,-1.768608695652174,0.017391304347826087,0.034782608695652174,4.3478260869565215,1767.0,2010.0,0.0,0.48695652173913045,0.5130434782608696,0.322,0.572,0.05,0.056,0.6666666666666666
4,456.83529411764704,0.10588235294117647,10.605882352941176,17.641176470588235,1378.4470588235295,-1.8760588235294118,0.058823529411764705,0.047058823529411764,6.817647058823529,1429.0,2101.0,0.0,0.6529411764705882,0.34705882352941175,0.17860224331320104,0.6522864538395168,0.1622088006902502,0.006902502157031924,0.4444444444444444
5,487.9609375,0.234375,8.03125,13.1875,1512.890625,-1.922734375,0.0234375,0.2109375,4.8125,1675.0,1960.0,0.0,0.5546875,0.4453125,0.22564935064935066,0.599025974025974,0.16558441558441558,0.00974025974025974,0.9
6,500.67605633802816,0.22535211267605634,8.873239436619718,14.267605633802816,1480.887323943662,-1.9142957746478872,0.09154929577464789,0.13380281690140844,4.957746478873239,1677.5,2010.0,0.0,0.6056338028169014,0.39436619718309857,0.2372159090909091,0.5610795454545454,0.15767045454545456,0.04403409090909091,0.59375
7,493.1151832460733,0.17801047120418848,10.06282722513089,16.774869109947645,1426.1465968586388,-1.9393193717277488,0.1099476439790576,0.06806282722513089,6.172774869109948,1454.0,2110.0,0.0,0.6649214659685864,0.33507853403141363,0.13486005089058525,0.5835453774385072,0.2366412213740458,0.04495335029686175,0.38235294117647056
8,525.2818791946308,0.33557046979865773,8.422818791946309,13.939597315436242,1476.9060402684563,-1.754026845637584,0.21476510067114093,0.12080536912751678,5.758389261744966,1632.0,1960.0,0.0,0.6241610738255033,0.37583892617449666,0.13403263403263405,0.7051282051282052,0.13053613053613053,0.030303030303030304,0.36
9,556.9185185185186,0.42962962962962964,7.377777777777778,11.474074074074075,1592.0148148148148,-1.8456296296296295,0.23703703703703705,0.1925925925925926,4.9185185185185185,1843.0,2020.0,0.0,0.5111111111111111,0.4888888888888889,0.20180722891566266,0.5707831325301205,0.19728915662650603,0.030120481927710843,0.4482758620689655
10,546.3632286995515,0.15246636771300448,8.820627802690582,14.90134529147982,1487.982062780269,-2.00237668161435,0.06726457399103139,0.08520179372197309,6.708520179372197,1502.0,2104.8,0.0,0.695067264573991,0.30493273542600896,0.13168449197860962,0.46858288770053474,0.32887700534759357,0.07085561497326204,0.5588235294117647
