generation,cells_visited,cave_entries,predator_touches,drained_ticks,lifetime,energy_at_death,cave_entries_day,cave_entries_night,food_total,lifetime_median,lifetime_p90,survived_frac,drained_frac,starved_frac,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,566.7733333333333,0.12,0.0,0.0,2094.5333333333333,-1.0828,0.08,0.04,7.446666666666666,2110.0,2150.0,0.0,0.0,1.0,0.23097582811101164,0.6338406445837064,0.12444046553267682,0.010743061772605193,0.3333333333333333
2,612.3560606060606,0.29545454545454547,0.0,0.0,1994.090909090909,-0.9581060606060606,0.06818181818181818,0.22727272727272727,5.128787878787879,1960.0,2089.0,0.0,0.0,1.0,0.2259970457902511,0.6440177252584933,0.11521418020679468,0.014771048744460856,0.7692307692307693
3,652.6294117647059,0.6176470588235294,0.0,0.0,2031.7823529411764,-0.38794117647058823,0.32941176470588235,0.28823529411764703,5.817647058823529,2020.0,2101.0,0.011764705882352941,0.0,0.9882352941176471,0.20728008088978767,0.5257836198179979,0.20626895854398383,0.06066734074823053,0.4666666666666667
4,695.0883977900553,0.44751381215469616,0.0,0.0,2080.7734806629833,-0.9424861878453039,0.2265193370165746,0.22099447513812154,5.276243093922652,2110.0,2140.0,0.0,0.0,1.0,0.2,0.43664921465968587,0.2523560209424084,0.11099476439790576,0.49382716049382713
5,705.2557077625571,0.1780821917808219,0.0,0.0,2012.7853881278538,-0.8335616438356165,0.0730593607305936,0.1050228310502283,6.575342465753424,1990.0,2110.0,0.0,0.0,1.0,0.13541666666666666,0.5784722222222223,0.20555555555555555,0.08055555555555556,0.5897435897435898
6,730.1460176991151,0.6637168141592921,0.0,0.0,2027.0353982300885,-0.17991150442477874,0.3805309734513274,0.2831858407079646,5.6902654867256635,2020.0,2110.0,0.017699115044247787,0.0,0.9823008849557522,0.18195956454121306,0.447900466562986,0.25894245723172626,0.11119751166407466,0.4266666666666667
7,727.0,0.3037974683544304,0.0,0.0,2087.1518987341774,-0.8682911392405063,0.18354430379746836,0.12025316455696203,4.493670886075949,2110.0,2130.0,0.0,0.0,1.0,0.2549295774647887,0.35774647887323946,0.24084507042253522,0.14647887323943662,0.3958333333333333
8,698.0864197530864,0.31275720164609055,0.0,0.0,2018.80658436214,-0.7455144032921811,0.1728395061728395,0.13991769547325103,6.518518518518518,2000.0,2110.0,0.0,0.0,1.0,0.11616161616161616,0.6287878787878788,0.13383838383838384,0.12121212121212122,0.4473684210526316
9,720.3828828828829,0.30180180180180183,0.0,0.0,2032.4774774774776,-0.8927027027027027,0.18468468468468469,0.11711711711711711,6.747747747747748,2030.0,2090.0,0.0,0.0,1.0,0.12149532710280374,0.5994659546061415,0.19292389853137518,0.08611481975967958,0.3880597014925373
10,720.530487804878,0.5914634146341463,0.0,0.0,2088.8414634146343,-0.877560975609756,0.2865853658536585,0.3048780487804878,4.2317073170731705,2110.0,2137.0,0.0,0.0,1.0,0.15561959654178675,0.40634005763688763,0.3371757925072046,0.10086455331412104,0.5154639175257731
11,707.2119565217391,0.42934782608695654,0.0,0.0,2012.9347826086957,-0.7672826086956522,0.18478260869565216,0.24456521739130435,6.032608695652174,1990.0,2090.0,0.0,0.0,1.0,0.07387387387387387,0.618018018018018,0.24324324324324326,0.06486486486486487,0.569620253164557
12,686.3903743315508,0.35294117647058826,0.0,0.0,2031.9786096256685,-0.8212834224598932,0.22459893048128343,0.12834224598930483,5.7272727272727275,2020.0,2100.0,0.0,0.0,1.0,0.13258636788048553,0.5901027077497666,0.20634920634920634,0.07096171802054155,0.36363636363636365
13,694.9674796747968,0.6260162601626016,0.0,0.0,2104.308943089431,-0.6766666666666667,0.37398373983739835,0.25203252032520324,2.8780487804878048,2110.0,2130.0,0.0,0.0,1.0,0.07627118644067797,0.4548022598870056,0.3446327683615819,0.12429378531073447,0.4025974025974026
14,698.004329004329,0.35064935064935066,0.0,0.0,2024.2857142857142,-0.7056277056277056,0.12987012987012986,0.22077922077922077,6.151515151515151,2000.0,2110.0,0.0,0.0,1.0,0.07037297677691766,0.6108374384236454,0.18226600985221675,0.13652357494722026,0.6296296296296297
15,679.6187845303867,0.13812154696132597,0.0,0.0,2030.3867403314916,-0.893425414364641,0.07734806629834254,0.06077348066298342,5.939226519337017,2020.0,2090.0,0.0,0.0,1.0,0.12,0.6511627906976745,0.1786046511627907,0.05023255813953489,0.44
16,701.7862595419847,0.3435114503816794,0.0,0.0,2103.664122137405,-0.8009923664122138,0.03816793893129771,0.3053435114503817,2.9770992366412212,2110.0,2140.0,0.0,0.0,1.0,0.14615384615384616,0.44358974358974357,0.2717948717948718,0.13846153846153847,0.8888888888888888
17,703.2181069958848,0.21810699588477367,0.0,0.0,2022.5514403292182,-0.719835390946502,0.11522633744855967,0.102880658436214,6.609053497942387,2010.0,2100.0,0.0,0.0,1.0,0.06724782067247821,0.6027397260273972,0.25653798256537985,0.07347447073474471,0.4716981132075472
