generation,cells_visited,cave_entries,predator_touches,drained_ticks,lifetime,energy_at_death,cave_entries_day,cave_entries_night,food_total,lifetime_median,lifetime_p90,survived_frac,drained_frac,starved_frac,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,464.65497076023394,0.08187134502923976,7.87719298245614,12.859649122807017,1575.2748538011697,-1.875263157894737,0.07602339181286549,0.005847953216374269,7.625730994152047,1750.0,2110.0,0.0,0.5497076023391813,0.4502923976608187,0.17868098159509202,0.6717791411042945,0.1357361963190184,0.013803680981595092,0.07142857142857142
2,490.7093023255814,0.13953488372093023,8.872093023255815,16.877906976744185,1355.9186046511627,-1.8779651162790698,0.08139534883720931,0.05813953488372093,6.773255813953488,1458.5,1960.0,0.0,0.5930232558139535,0.4069767441860465,0.1278969957081545,0.6600858369098712,0.18283261802575107,0.029184549356223177,0.4166666666666667
3,429.0612244897959,0.2585034013605442,10.08843537414966,20.34013605442177,1226.795918367347,-1.9172108843537414,0.1292517006802721,0.1292517006802721,6.1020408163265305,1150.0,2010.0,0.0,0.6598639455782312,0.3401360544217687,0.18617614269788182,0.6276477146042363,0.16722408026755853,0.0189520624303233,0.5
4,396.39130434782606,0.2608695652173913,11.2,22.06086956521739,1196.4608695652173,-2.174,0.0782608695652174,0.1826086956521739,3.2695652173913046,1134.0,2106.4,0.0,0.7217391304347827,0.2782608695652174,0.13031914893617022,0.6888297872340425,0.15159574468085107,0.02925531914893617,0.7
5,367.9065040650407,0.10569105691056911,10.40650406504065,24.130081300813007,1040.6544715447155,-2.1784146341463413,0.06097560975609756,0.044715447154471545,6.288617886178862,885.5,1960.0,0.0,0.7276422764227642,0.27235772357723576,0.10407239819004525,0.5746606334841629,0.19069166127989656,0.1305753070458953,0.4230769230769231
6,380.98214285714283,0.26785714285714285,9.583333333333334,21.904761904761905,1173.6011904761904,-1.780297619047619,0.10714285714285714,0.16071428571428573,6.190476190476191,1092.5,2000.0,0.0,0.6369047619047619,0.3630952380952381,0.13557692307692307,0.6067307692307692,0.22692307692307692,0.03076923076923077,0.6
7,393.47899159663865,0.16806722689075632,8.394957983193278,19.49579831932773,1285.2521008403362,-1.8452941176470588,0.07563025210084033,0.09243697478991597,2.9495798319327733,1377.0,2078.0,0.0,0.680672268907563,0.31932773109243695,0.1168091168091168,0.603988603988604,0.21367521367521367,0.06552706552706553,0.55
8,387.0,0.0845771144278607,8.502487562189055,18.09950248756219,1301.6119402985075,-1.858457711442786,0.014925373134328358,0.06965174129353234,6.651741293532338,1372.0,1970.0,0.0,0.572139303482587,0.42786069651741293,0.10845175766641735,0.6207928197456993,0.156320119670905,0.11443530291697832,0.8235294117647058
9,365.6243654822335,0.02030456852791878,6.715736040609137,16.33502538071066,1366.3857868020305,-1.6455837563451776,0.02030456852791878,0.0,7.223350253807107,1604.0,2040.0,0.0,0.4416243654822335,0.5583756345177665,0.12789880534082923,0.6788475052705552,0.12789880534082923,0.06535488404778636,0.0
10,385.54545454545456,0.17355371900826447,9.338842975206612,20.669421487603305,1254.6446280991736,-1.6315702479338845,0.10743801652892562,0.06611570247933884,2.7024793388429753,1250.0,2055.0,0.0,0.6942148760330579,0.30578512396694213,0.17737003058103976,0.5137614678899083,0.2324159021406728,0.0764525993883792,0.38095238095238093
11,371.79425837320576,0.1291866028708134,8.583732057416269,20.033492822966508,1221.4114832535886,-1.8370813397129186,0.04784688995215311,0.08133971291866028,6.92822966507177,1210.0,1981.8000000000002,0.0,0.6220095693779905,0.37799043062200954,0.10704419889502763,0.625,0.13259668508287292,0.13535911602209943,0.6296296296296297
12,387.6263736263736,0.16483516483516483,8.763736263736265,19.791208791208792,1246.3956043956043,-1.737857142857143,0.06043956043956044,0.1043956043956044,6.5,1195.5,2020.0,0.0,0.5494505494505495,0.45054945054945056,0.1445477599323753,0.6407438715131023,0.1386306001690617,0.0760777683854607,0.6333333333333333
13,380.8347107438017,0.14049586776859505,8.776859504132231,18.305785123966942,1347.1652892561983,-1.7998347107438017,0.10743801652892562,0.03305785123966942,3.43801652892562,1310.0,2110.0,0.0,0.6694214876033058,0.3305785123966942,0.17307692307692307,0.5120192307692307,0.27884615384615385,0.036057692307692304,0.23529411764705882
