generation,cells_visited,cave_entries,predator_touches,drained_ticks,lifetime,energy_at_death,cave_entries_day,cave_entries_night,food_total,lifetime_median,lifetime_p90,survived_frac,drained_frac,starved_frac,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,569.6241134751773,0.19858156028368795,0.0,0.0,2093.049645390071,-1.1070921985815603,0.11347517730496454,0.0851063829787234,6.99290780141844,2110.0,2140.0,0.0,0.0,1.0,0.29411764705882354,0.5841784989858012,0.11561866125760649,0.006085192697768763,0.42857142857142855
2,542.5304347826087,0.16521739130434782,0.0,0.0,1977.2173913043478,-1.0865217391304347,0.06956521739130435,0.09565217391304348,5.121739130434783,1960.0,2006.0,0.0,0.0,1.0,0.2631578947368421,0.6943972835314092,0.042444821731748725,0.0,0.5789473684210527
3,565.5869565217391,0.4420289855072464,0.0,0.0,2026.7391304347825,-1.0706521739130435,0.2753623188405797,0.16666666666666666,6.615942028985507,2020.0,2073.0,0.0,0.0,1.0,0.24644030668127054,0.6352683461117196,0.11062431544359255,0.007667031763417305,0.3770491803278688
4,637.2972972972973,0.12972972972972974,0.0,0.0,2086.324324324324,-1.0356216216216216,0.06486486486486487,0.06486486486486487,7.1891891891891895,2110.0,2150.0,0.0,0.0,1.0,0.21879699248120302,0.543609022556391,0.20075187969924813,0.03684210526315789,0.5
5,630.5490196078431,0.20261437908496732,0.0,0.0,1992.0261437908496,-0.9558823529411765,0.058823529411764705,0.1437908496732026,6.516339869281046,1970.0,2070.0,0.0,0.0,1.0,0.17552657973921765,0.6579739217652959,0.15546639919759278,0.011033099297893681,0.7096774193548387
6,660.2484076433121,0.07643312101910828,0.0,0.0,2026.0382165605095,-0.9722292993630572,0.03184713375796178,0.044585987261146494,5.464968152866242,2010.0,2090.0,0.006369426751592357,0.0,0.9936305732484076,0.27505827505827507,0.3822843822843823,0.27972027972027974,0.06293706293706294,0.5833333333333334
7,723.9047619047619,0.25274725274725274,0.0,0.0,2073.040293040293,-0.9001465201465202,0.1282051282051282,0.12454212454212454,6.985347985347985,2090.0,2150.0,0.0,0.0,1.0,0.1447299423177766,0.44834819087572103,0.2994231777661248,0.10749868904037756,0.4927536231884058
8,691.7469879518072,0.39156626506024095,0.0,0.0,2005.0602409638554,-0.8635542168674698,0.21686746987951808,0.1746987951807229,5.578313253012048,1980.0,2095.0,0.0,0.0,1.0,0.17818574514038876,0.5550755939524838,0.21274298056155508,0.05399568034557235,0.4461538461538462
9,700.2307692307693,0.20710059171597633,0.0,0.0,2032.8402366863904,-0.9668639053254439,0.08284023668639054,0.1242603550295858,5.911242603550296,2020.0,2102.0,0.0,0.0,1.0,0.21021021021021022,0.5575575575575575,0.15015015015015015,0.08208208208208208,0.6
10,714.0771929824562,0.5929824561403508,0.0,0.0,2077.157894736842,-0.8178596491228071,0.23157894736842105,0.36140350877192984,7.221052631578948,2090.0,2180.0,0.0,0.0,1.0,0.141399416909621,0.4557823129251701,0.27356656948493685,0.1292517006802721,0.6094674556213018
11,706.6352201257862,0.7484276729559748,0.0,0.0,2004.1509433962265,-0.891194968553459,0.33962264150943394,0.4088050314465409,5.2578616352201255,1970.0,2102.0,0.0,0.0,1.0,0.15550239234449761,0.6291866028708134,0.1674641148325359,0.04784688995215311,0.5462184873949579
12,690.5272727272727,0.7515151515151515,0.0,0.0,2031.3939393939395,-0.975939393939394,0.3575757575757576,0.3939393939393939,5.442424242424242,2020.0,2090.0,0.0,0.0,1.0,0.21937639198218262,0.5055679287305123,0.18596881959910913,0.08908685968819599,0.5241935483870968
13,694.5035971223022,0.8992805755395683,0.0,0.0,2085.3956834532373,-0.8748920863309353,0.4568345323741007,0.44244604316546765,7.0647482014388485,2090.0,2190.0,0.0,0.0,1.0,0.1415478615071283,0.48981670061099797,0.2484725050916497,0.12016293279022404,0.492
14,698.8409090909091,0.6988636363636364,0.0,0.0,2007.7045454545455,-0.7559659090909091,0.32386363636363635,0.375,5.732954545454546,1980.0,2095.0,0.005681818181818182,0.0,0.9943181818181818,0.14370664023785926,0.514370664023786,0.28543111992071357,0.05649157581764123,0.5365853658536586
15,680.0,0.24242424242424243,0.0,0.0,2027.030303030303,-0.9205454545454544,0.10303030303030303,0.1393939393939394,5.448484848484848,2020.0,2080.0,0.0,0.0,1.0,0.17908787541713014,0.5595105672969967,0.1746384872080089,0.0867630700778643,0.575
16,723.3615384615384,0.17692307692307693,0.0,0.0,2067.269230769231,-0.8606923076923076,0.1076923076923077,0.06923076923076923,5.923076923076923,2090.0,2151.0,0.0,0.0,1.0,0.14415584415584415,0.37662337662337664,0.3357142857142857,0.1435064935064935,0.391304347826087
17,675.1762114537445,0.5726872246696035,0.0,0.0,2014.8105726872247,0.7671806167400881,0.2026431718061674,0.3700440528634361,5.405286343612334,2000.0,2110.0,0.013215859030837005,0.0,0.986784140969163,0.13447432762836187,0.49959250203748984,0.2404237978810106,0.12550937245313773,0.6461538461538462
18,695.0648648648648,0.3837837837837838,0.0,0.0,2034.972972972973,-0.9319999999999999,0.14054054054054055,0.24324324324324326,5.064864864864865,2020.0,2100.0,0.0,0.0,1.0,0.16862326574172892,0.4610458911419424,0.2529348986125934,0.11739594450373532,0.6338028169014085
19,717.7025316455696,0.28164556962025317,0.0,0.0,2063.2911392405063,-0.7479113924050633,0.17721518987341772,0.10443037974683544,6.708860759493671,2065.0,2150.0,0.0,0.0,1.0,0.12547169811320755,0.4962264150943396,0.25566037735849056,0.12264150943396226,0.3707865168539326
20,688.7553191489362,0.6223404255319149,0.0,0.0,2013.404255319149,-0.7849468085106382,0.34574468085106386,0.2765957446808511,5.74468085106383,1990.0,2100.0,0.0,0.0,1.0,0.13240740740740742,0.5777777777777777,0.18981481481481483,0.1,0.4444444444444444
21,688.3012048192771,0.6867469879518072,0.0,0.0,2031.144578313253,-0.9390963855421686,0.3313253012048193,0.35542168674698793,4.957831325301205,2010.0,2110.0,0.0,0.0,1.0,0.19562575941676794,0.5236938031591738,0.17132442284325639,0.10935601458080195,0.5175438596491229
22,737.6096774193549,0.6774193548387096,0.0,0.0,2067.483870967742,-0.8434516129032257,0.3903225806451613,0.2870967741935484,6.216129032258064,2070.0,2170.0,0.0,0.0,1.0,0.13129216398546964,0.4058121432278153,0.30980799169693823,0.15308770108977685,0.4238095238095238
23,683.8982300884956,1.0176991150442478,0.0,0.0,2020.353982300885,-0.7834955752212389,0.588495575221239,0.42920353982300885,6.261061946902655,2000.0,2110.0,0.0,0.0,1.0,0.1010600706713781,0.5915194346289753,0.2127208480565371,0.09469964664310954,0.4217391304347826
24,707.8379888268156,0.39106145251396646,0.0,0.0,2035.0837988826815,-0.8762569832402234,0.15083798882681565,0.24022346368715083,5.279329608938547,2020.0,2110.0,0.0,0.0,1.0,0.1746031746031746,0.4582010582010582,0.30158730158730157,0.0656084656084656,0.6142857142857143
25,697.8982300884956,0.5221238938053098,0.0,0.0,2074.6017699115046,-0.7625663716814159,0.23008849557522124,0.2920353982300885,6.646017699115045,2100.0,2155.0,0.0,0.0,1.0,0.14380825565912117,0.47070572569906793,0.32956058588548603,0.0559254327563249,0.559322033898305
26,723.519801980198,0.33663366336633666,0.0,0.0,2013.118811881188,-0.8127722772277228,0.12376237623762376,0.21287128712871287,5.945544554455446,1990.0,2090.0,0.0,0.0,1.0,0.10990840965861781,0.5187343880099917,0.27310574521232306,0.09825145711906745,0.6323529411764706
27,722.9907834101382,0.48847926267281105,0.0,0.0,2030.6451612903227,-0.9211981566820276,0.2672811059907834,0.22119815668202766,6.064516129032258,2020.0,2114.0,0.0,0.0,1.0,0.1595744680851064,0.49848024316109424,0.21428571428571427,0.1276595744680851,0.4528301886792453
28,740.9090909090909,0.48128342245989303,0.0,0.0,2066.2032085561495,-0.8179679144385027,0.22994652406417113,0.25133689839572193,5.89572192513369,2070.0,2160.0,0.0,0.0,1.0,0.13968253968253969,0.36099773242630384,0.3020408163265306,0.19727891156462585,0.5222222222222223
29,697.7291666666666,0.1875,0.0,0.0,2014.8333333333333,-0.809625,0.1,0.0875,6.608333333333333,1995.0,2100.0,0.0,0.0,1.0,0.13808322824716268,0.573139974779319,0.19861286254728877,0.09016393442622951,0.4666666666666667
30,723.0932642487047,0.49222797927461137,0.0,0.0,2030.8911917098446,-0.5483419689119171,0.2849740932642487,0.20725388601036268,5.979274611398964,2020.0,2100.0,0.0051813471502590676,0.0,0.9948186528497409,0.18804159445407279,0.511265164644714,0.21577123050259966,0.08492201039861352,0.42105263157894735
31,734.2175438596491,0.9087719298245615,0.0,0.0,2064.6666666666665,-0.8287017543859649,0.48771929824561405,0.42105263157894735,5.87719298245614,2070.0,2156.0,0.0,0.0,1.0,0.16835820895522388,0.448955223880597,0.2137313432835821,0.16895522388059703,0.46332046332046334
32,713.0,0.38990825688073394,0.0,0.0,2014.1743119266055,-0.7177522935779816,0.1834862385321101,0.20642201834862386,6.055045871559633,2000.0,2090.0,0.0,0.0,1.0,0.1159090909090909,0.5075757575757576,0.2909090909090909,0.0856060606060606,0.5294117647058824
33,714.0208333333334,0.5583333333333333,0.0,0.0,2035.875,-0.8368333333333333,0.32083333333333336,0.2375,6.570833333333334,2020.0,2120.0,0.0,0.0,1.0,0.13696892834495877,0.5808497146480659,0.17755231452124287,0.1046290424857324,0.4253731343283582
34,731.8904109589041,0.6301369863013698,0.0,0.0,2066.5068493150684,-0.799041095890411,0.3184931506849315,0.3116438356164384,5.969178082191781,2075.0,2160.0,0.0,0.0,1.0,0.12507171543316123,0.4125071715433161,0.31554790590935167,0.14687320711417096,0.4945652173913043
35,720.5467289719626,0.8037383177570093,0.0,0.0,2022.8504672897195,-0.731588785046729,0.35046728971962615,0.4532710280373832,6.168224299065421,2000.0,2110.0,0.0,0.0,1.0,0.10909090909090909,0.546969696969697,0.2446969696969697,0.09924242424242424,0.563953488372093
36,729.4585635359116,0.3425414364640884,0.0,0.0,2033.4254143646408,-0.8541988950276242,0.18232044198895028,0.16022099447513813,5.502762430939226,2020.0,2110.0,0.0,0.0,1.0,0.1897590361445783,0.4347389558232932,0.3032128514056225,0.07228915662650602,0.46774193548387094
37,710.4525139664804,0.4106145251396648,0.0,0.0,2064.5195530726255,-0.25013966480446925,0.2122905027932961,0.19832402234636873,6.069832402234637,2065.0,2170.0,0.002793296089385475,0.0,0.9972067039106145,0.13575701794753797,0.40266912103083297,0.27289461573861024,0.18867924528301888,0.48299319727891155
38,702.5964125560538,0.5426008968609866,0.0,0.0,2015.5156950672647,-0.7548430493273544,0.30493273542600896,0.23766816143497757,5.686098654708521,2000.0,2090.0,0.0,0.0,1.0,0.13170347003154576,0.5173501577287066,0.24290220820189273,0.10804416403785488,0.4380165289256198
39,710.1875,0.13020833333333334,0.0,0.0,2028.28125,-0.88140625,0.057291666666666664,0.07291666666666667,6.640625,2020.0,2089.0,0.0,0.0,1.0,0.1388235294117647,0.6054901960784314,0.18901960784313726,0.06666666666666667,0.56
40,701.4873096446701,0.5253807106598984,0.0,0.0,2065.9137055837564,-0.7489086294416244,0.25888324873096447,0.26649746192893403,6.449238578680203,2065.0,2167.0,0.0,0.0,1.0,0.11530893349075168,0.4266036993309721,0.30578512396694213,0.15230224321133412,0.5072463768115942
41,702.8227848101266,0.9451476793248945,0.0,0.0,2020.379746835443,-0.7344725738396625,0.4092827004219409,0.5358649789029536,6.135021097046414,2000.0,2110.0,0.0,0.0,1.0,0.1327372764786795,0.5199449793672627,0.21320495185694635,0.13411279229711143,0.5669642857142857
42,717.0698529411765,0.7352941176470589,0.0,0.0,2033.4191176470588,0.3199632352941177,0.34558823529411764,0.3897058823529412,6.5625,2030.0,2120.0,0.011029411764705883,0.0,0.9889705882352942,0.14173669467787114,0.4969187675070028,0.23361344537815126,0.12773109243697478,0.53
43,750.7892473118279,0.8150537634408602,0.0,0.0,2066.064516129032,-0.8162795698924731,0.4043010752688172,0.410752688172043,6.84731182795699,2070.0,2176.0,0.0,0.0,1.0,0.10772613065326633,0.4434673366834171,0.25722361809045224,0.19158291457286433,0.503957783641161
44,725.594262295082,0.6434426229508197,0.0,0.0,2020.532786885246,-0.808483606557377,0.3114754098360656,0.3319672131147541,6.504098360655738,2000.0,2110.0,0.0,0.0,1.0,0.1090107120352867,0.520478890989288,0.29174543163201005,0.07876496534341525,0.5159235668789809
45,721.5335820895523,0.23134328358208955,0.0,0.0,2033.94776119403,-0.3741791044776119,0.12686567164179105,0.1044776119402985,6.391791044776119,2020.0,2103.0,0.0037313432835820895,0.0,0.996268656716418,0.1295971978984238,0.4921190893169877,0.276707530647986,0.10157618213660245,0.45161290322580644
46,733.0486111111111,0.16435185185185186,0.0,0.0,2060.347222222222,-0.8184027777777778,0.07407407407407407,0.09027777777777778,6.430555555555555,2050.0,2169.0000000000005,0.0,0.0,1.0,0.10619150467962563,0.3567314614830814,0.34521238300935925,0.19186465082793377,0.5492957746478874
47,732.0722021660649,0.3971119133574007,0.0,0.0,2024.014440433213,-0.7737906137184115,0.19133574007220217,0.20577617328519857,6.350180505415162,2010.0,2110.0,0.0036101083032490976,0.0,0.9963898916967509,0.12279704377487209,0.4747015349630472,0.2495736213757817,0.15292779988629904,0.5181818181818182
48,737.956228956229,0.9090909090909091,0.0,0.0,2041.2154882154882,-0.16336700336700338,0.4478114478114478,0.4612794612794613,6.589225589225589,2030.0,2120.0,0.006734006734006734,0.0,0.9932659932659933,0.1267245784363822,0.456821665815023,0.31016862544711293,0.10628513030148186,0.5074074074074074
49,784.1699604743083,0.4189723320158103,0.0,0.0,2053.901185770751,0.28456521739130436,0.21146245059288538,0.2075098814229249,6.875494071146245,2055.0,2160.0,0.011857707509881422,0.0,0.9881422924901185,0.10031618281115263,0.42857142857142855,0.28628916355274503,0.18482322506467375,0.49528301886792453
50,765.1514285714286,0.7257142857142858,0.0,0.0,2020.642857142857,-0.2882571428571429,0.4342857142857143,0.2914285714285714,6.571428571428571,2010.0,2110.0,0.008571428571428572,0.0,0.9914285714285714,0.11347826086956522,0.4865217391304348,0.2678260869565217,0.13217391304347825,0.4015748031496063
51,773.9219330855019,0.5947955390334573,0.0,0.0,2041.282527881041,-0.7999256505576209,0.31970260223048325,0.275092936802974,6.234200743494424,2030.0,2120.0,0.0037174721189591076,0.0,0.9962825278810409,0.1383422778771616,0.47883124627310675,0.24388789505068575,0.13893858079904592,0.4625
52,809.2966666666666,0.5333333333333333,0.0,0.0,2061.983333333333,-0.25251666666666667,0.24333333333333335,0.29,6.888333333333334,2060.0,2170.0,0.0033333333333333335,0.0,0.9966666666666667,0.1086377933704331,0.38132107428018386,0.3097023953544641,0.20033873699491894,0.54375
