generation,cells_visited,cave_entries,predator_touches,drained_ticks,lifetime,energy_at_death,cave_entries_day,cave_entries_night,food_total,lifetime_median,lifetime_p90,survived_frac,drained_frac,starved_frac,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,627.0227272727273,0.2909090909090909,0.0,0.0,2078.681818181818,-1.0066818181818182,0.12727272727272726,0.16363636363636364,7.827272727272727,2110.0,2160.0,0.0,0.0,1.0,0.20499419279907086,0.5493612078977933,0.1986062717770035,0.047038327526132406,0.5625
2,638.641975308642,0.13580246913580246,0.0,0.0,1997.0987654320988,-1.008456790123457,0.10493827160493827,0.030864197530864196,6.320987654320987,1970.0,2079.0,0.0,0.0,1.0,0.2080078125,0.5712890625,0.1826171875,0.0380859375,0.22727272727272727
3,682.2359550561798,0.33146067415730335,0.0,0.0,2027.4719101123596,-0.9510112359550562,0.1853932584269663,0.14606741573033707,5.280898876404494,2020.0,2080.0,0.0,0.0,1.0,0.23617021276595745,0.4478723404255319,0.18723404255319148,0.12872340425531914,0.4406779661016949
4,703.5905511811023,0.2755905511811024,0.0,0.0,2074.763779527559,-0.9470472440944883,0.12992125984251968,0.14566929133858267,7.149606299212598,2100.0,2160.0,0.0,0.0,1.0,0.16244493392070486,0.4498898678414097,0.31607929515418504,0.07158590308370044,0.5285714285714286
5,681.7866666666666,0.58,0.0,0.0,2008.2,-0.8973999999999999,0.24,0.34,4.8,1970.0,2110.0,0.0,0.0,1.0,0.19305555555555556,0.5194444444444445,0.24722222222222223,0.04027777777777778,0.5862068965517241
6,708.4848484848485,0.8242424242424242,0.0,0.0,2029.878787878788,-0.9888484848484849,0.3393939393939394,0.48484848484848486,5.351515151515152,2020.0,2096.0,0.0,0.0,1.0,0.20838052095130238,0.45979614949037373,0.21404303510758776,0.11778029445073612,0.5882352941176471
7,740.171206225681,0.32684824902723736,0.0,0.0,2071.7509727626457,-0.877976653696498,0.12062256809338522,0.20622568093385213,6.2412451361867705,2100.0,2160.0,0.0,0.0,1.0,0.14713216957605985,0.46633416458852867,0.2724438902743142,0.11408977556109726,0.6309523809523809
8,726.2142857142857,0.7523809523809524,0.0,0.0,2013.4285714285713,-0.8086190476190477,0.3904761904761905,0.3619047619047619,6.214285714285714,1990.0,2110.0,0.0,0.0,1.0,0.12950191570881225,0.5923371647509579,0.16551724137931034,0.11264367816091954,0.4810126582278481
9,737.9204545454545,0.3352272727272727,0.0,0.0,2031.9886363636363,-0.9264204545454546,0.19886363636363635,0.13636363636363635,5.846590909090909,2020.0,2100.0,0.0,0.0,1.0,0.18950437317784258,0.478134110787172,0.2662779397473275,0.06608357628765792,0.4067796610169492
10,751.092879256966,0.34674922600619196,0.0,0.0,2062.3931888544894,0.06356037151702779,0.14860681114551083,0.19814241486068113,7.043343653250774,2070.0,2160.0,0.009287925696594427,0.0,0.9907120743034056,0.1331868131868132,0.4575824175824176,0.2835164835164835,0.12571428571428572,0.5714285714285714
11,722.1291866028708,0.7559808612440191,0.0,0.0,2007.7033492822966,-0.8339234449760765,0.3684210526315789,0.3875598086124402,6.3253588516746415,1980.0,2100.0,0.0,0.0,1.0,0.12934947049924356,0.5688350983358548,0.26550680786686837,0.036308623298033284,0.5126582278481012
12,734.6086956521739,0.4891304347826087,0.0,0.0,2034.6195652173913,-0.9489673913043477,0.20652173913043478,0.2826086956521739,5.885869565217392,2020.0,2110.0,0.0,0.0,1.0,0.1745152354570637,0.577100646352724,0.17082179132040629,0.07756232686980609,0.5777777777777777
13,730.9183673469388,0.6632653061224489,0.0,0.0,2073.173469387755,-0.8590136054421769,0.3163265306122449,0.3469387755102041,6.561224489795919,2080.0,2167.0,0.003401360544217687,0.0,0.9965986394557823,0.15292897874546396,0.4370139968895801,0.2405391394504925,0.16951788491446346,0.5230769230769231
14,707.756906077348,0.569060773480663,0.0,0.0,2000.9392265193371,-0.8233149171270718,0.19889502762430938,0.3701657458563536,5.226519337016574,1980.0,2080.0,0.0,0.0,1.0,0.15644820295983086,0.5528541226215645,0.23150105708245244,0.05919661733615222,0.6504854368932039
15,734.8563829787234,0.7393617021276596,0.0,0.0,2034.1489361702127,-0.9344148936170212,0.5053191489361702,0.23404255319148937,4.8563829787234045,2020.0,2110.0,0.0,0.0,1.0,0.2004381161007667,0.34501642935377874,0.3263964950711939,0.12814895947426067,0.31654676258992803
16,797.8538205980067,0.4152823920265781,0.0,0.0,2065.8471760797343,-0.8435215946843854,0.2757475083056478,0.13953488372093023,5.850498338870432,2060.0,2160.0,0.0,0.0,1.0,0.14764338444065872,0.37649063032367974,0.28563316297558206,0.1902328222600795,0.336
17,739.7192118226601,0.3694581280788177,0.0,0.0,2011.3300492610838,-0.7876354679802955,0.15763546798029557,0.21182266009852216,6.044334975369458,1990.0,2100.0,0.0,0.0,1.0,0.13121434392828035,0.5957620211898941,0.18337408312958436,0.08964955175224124,0.5733333333333334
18,751.5801104972376,0.4861878453038674,0.0,0.0,2031.1049723756905,-0.907900552486188,0.2541436464088398,0.23204419889502761,6.110497237569061,2030.0,2100.0,0.0,0.0,1.0,0.15099457504520797,0.5858951175406871,0.15732368896925858,0.1057866184448463,0.4772727272727273
19,798.4148606811145,0.2755417956656347,0.0,0.0,2066.842105263158,-0.8412693498452013,0.14860681114551083,0.12693498452012383,6.724458204334366,2070.0,2160.0,0.0,0.0,1.0,0.1505524861878453,0.39134438305709024,0.31583793738489874,0.14226519337016574,0.4606741573033708
20,779.646511627907,0.5395348837209303,0.0,0.0,2005.7441860465117,0.8909767441860466,0.21395348837209302,0.32558139534883723,6.362790697674418,1990.0,2100.0,0.013953488372093023,0.0,0.986046511627907,0.15058479532163743,0.5592105263157895,0.23538011695906433,0.05482456140350877,0.603448275862069
21,832.0919540229885,0.8505747126436781,0.0,0.0,2038.2835249042146,-0.6229501915708813,0.3946360153256705,0.4559386973180077,6.268199233716475,2020.0,2130.0,0.007662835249042145,0.0,0.9923371647509579,0.17787286063569682,0.4712713936430318,0.22860635696821516,0.12224938875305623,0.536036036036036
22,811.2027777777778,0.4222222222222222,0.0,0.0,2072.8888888888887,-0.7965,0.21388888888888888,0.20833333333333334,6.788888888888889,2070.0,2170.0,0.0,0.0,1.0,0.15384615384615385,0.42266775777414073,0.26268412438625205,0.16080196399345337,0.4934210526315789
23,794.6490384615385,0.6105769230769231,0.0,0.0,2016.0096153846155,-0.8512019230769231,0.3701923076923077,0.2403846153846154,6.158653846153846,1990.0,2103.0,0.0,0.0,1.0,0.1522248243559719,0.5480093676814989,0.18579234972677597,0.11397345823575332,0.3937007874015748
24,810.2838983050848,0.7033898305084746,0.0,0.0,2036.6906779661017,-0.44101694915254236,0.2838983050847458,0.4194915254237288,6.148305084745763,2030.0,2120.0,0.00847457627118644,0.0,0.9915254237288136,0.1667815299793246,0.5051688490696071,0.2377670572019297,0.09028256374913853,0.5963855421686747
25,810.2542787286063,1.0440097799511003,0.0,0.0,2069.195599022005,-0.7398288508557457,0.5965770171149144,0.4474327628361858,6.356968215158925,2070.0,2180.0,0.004889975550122249,0.0,0.9951100244498777,0.1503846153846154,0.33576923076923076,0.3019230769230769,0.21192307692307694,0.42857142857142855
26,788.5441176470588,0.5735294117647058,0.0,0.0,2015.3921568627452,-0.7865686274509804,0.3137254901960784,0.25980392156862747,5.867647058823529,1990.0,2100.0,0.0,0.0,1.0,0.1286549707602339,0.556390977443609,0.19548872180451127,0.11946532999164577,0.452991452991453
