generation,cells_visited,cave_entries,predator_touches,drained_ticks,lifetime,energy_at_death,cave_entries_day,cave_entries_night,food_total,lifetime_median,lifetime_p90,survived_frac,drained_frac,starved_frac,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,610.9590643274854,0.2807017543859649,0.0,0.0,2087.309941520468,-1.0010526315789474,0.15204678362573099,0.1286549707602339,7.748538011695906,2110.0,2150.0,0.0,0.0,1.0,0.21283018867924527,0.5645283018867925,0.19924528301886793,0.02339622641509434,0.4583333333333333
2,605.75,0.0625,0.0,0.0,1990.4166666666667,-0.9229861111111111,0.034722222222222224,0.027777777777777776,5.673611111111111,1970.0,2050.0,0.0,0.0,1.0,0.19461444308445533,0.6156670746634026,0.16401468788249693,0.025703794369645042,0.4444444444444444
3,647.0,0.45751633986928103,0.0,0.0,2029.3464052287582,-0.9873856209150327,0.27450980392156865,0.1830065359477124,5.633986928104576,2020.0,2090.0,0.0,0.0,1.0,0.22389791183294663,0.505800464037123,0.20417633410672853,0.06612529002320186,0.4
4,673.1611721611722,0.24175824175824176,0.0,0.0,2071.062271062271,-0.9187179487179488,0.15384615384615385,0.08791208791208792,7.915750915750916,2080.0,2160.0,0.0,0.0,1.0,0.14761684405367886,0.5266080518278575,0.24525682554372977,0.08051827857473393,0.36363636363636365
5,650.987012987013,0.08441558441558442,0.0,0.0,1995.1948051948052,-0.9001298701298701,0.03896103896103896,0.045454545454545456,5.428571428571429,1970.0,2070.0,0.0,0.0,1.0,0.16507177033492823,0.6626794258373205,0.1291866028708134,0.0430622009569378,0.5384615384615384
6,691.2185792349727,0.6174863387978142,0.0,0.0,2032.7868852459017,-0.9826229508196721,0.3114754098360656,0.30601092896174864,5.945355191256831,2020.0,2110.0,0.0,0.0,1.0,0.20036764705882354,0.4540441176470588,0.2775735294117647,0.06801470588235294,0.49557522123893805
7,738.390625,0.365625,0.0,0.0,2066.884375,-0.35890625,0.184375,0.18125,6.825,2070.0,2170.0,0.003125,0.0,0.996875,0.12133699633699634,0.483974358974359,0.24954212454212454,0.14514652014652016,0.49572649572649574
8,709.4974093264249,0.21761658031088082,0.0,0.0,2005.699481865285,-0.5717098445595855,0.09844559585492228,0.11917098445595854,6.227979274611399,1980.0,2100.0,0.0051813471502590676,0.0,0.9948186528497409,0.13810316139767054,0.6389351081530782,0.1589018302828619,0.06405990016638935,0.5476190476190477
9,725.0089686098655,0.4125560538116592,0.0,0.0,2033.4529147982062,-0.8306278026905829,0.23318385650224216,0.17937219730941703,6.829596412556054,2030.0,2110.0,0.0,0.0,1.0,0.1490479317137229,0.5246224556795798,0.22193040052527904,0.10439921208141825,0.43478260869565216
10,736.6833855799373,0.47335423197492166,0.0,0.0,2066.896551724138,-0.823949843260188,0.23197492163009403,0.2413793103448276,6.777429467084639,2060.0,2160.0,0.0,0.0,1.0,0.1461609620721554,0.42183163737280294,0.3057354301572618,0.12627197039777982,0.5099337748344371
11,717.3937823834196,0.5284974093264249,0.0,0.0,2012.5906735751296,-0.8969948186528498,0.24870466321243523,0.27979274611398963,6.0880829015544045,1980.0,2110.0,0.0,0.0,1.0,0.16,0.5276595744680851,0.2297872340425532,0.0825531914893617,0.5294117647058824
12,725.8194444444445,0.4236111111111111,0.0,0.0,2025.138888888889,-0.9093749999999999,0.2013888888888889,0.2222222222222222,5.222222222222222,2020.0,2067.0,0.0,0.0,1.0,0.20611702127659576,0.5412234042553191,0.20212765957446807,0.05053191489361702,0.5245901639344263
13,760.3207547169811,0.9088050314465409,0.0,0.0,2074.2138364779876,-0.859622641509434,0.46226415094339623,0.44654088050314467,6.59433962264151,2090.0,2170.0,0.0,0.0,1.0,0.1497377205531712,0.4010491177873152,0.28135431568907965,0.16785884597043396,0.4913494809688581
14,713.6705882352941,0.3235294117647059,0.0,0.0,2002.4705882352941,-0.8222941176470587,0.19411764705882353,0.12941176470588237,5.911764705882353,1980.0,2100.0,0.0,0.0,1.0,0.12039800995024875,0.6786069651741293,0.13134328358208955,0.06965174129353234,0.4
15,760.5310734463277,0.2711864406779661,0.0,0.0,2030.6214689265537,-1.044180790960452,0.10734463276836158,0.1638418079096045,6.141242937853107,2020.0,2094.0,0.0,0.0,1.0,0.20055197792088317,0.48206071757129715,0.23643054277828887,0.08095676172953081,0.6041666666666666
16,769.9937888198758,0.6242236024844721,0.0,0.0,2070.1024844720496,-0.6757142857142857,0.30745341614906835,0.3167701863354037,6.65527950310559,2080.0,2170.0,0.003105590062111801,0.0,0.9968944099378882,0.13625758282781147,0.4139057396173588,0.2949136724218385,0.15492300513299112,0.5074626865671642
17,749.9234234234234,0.5405405405405406,0.0,0.0,2015.4054054054054,-0.8546846846846847,0.26126126126126126,0.27927927927927926,7.081081081081081,1990.0,2109.0,0.0,0.0,1.0,0.14376590330788805,0.6170483460559797,0.16412213740458015,0.07506361323155217,0.5166666666666667
18,760.3520408163265,0.40816326530612246,0.0,0.0,2036.2755102040817,-0.8418367346938775,0.1836734693877551,0.22448979591836735,6.530612244897959,2020.0,2105.0,0.0,0.0,1.0,0.15625,0.56875,0.16640625,0.10859375,0.55
19,780.5126436781609,0.3793103448275862,0.0,0.0,2067.3793103448274,-0.812551724137931,0.17701149425287357,0.20229885057471264,6.524137931034483,2060.0,2166.0,0.0,0.0,1.0,0.10711768851303735,0.4062720225510923,0.29704016913319237,0.18957011980267793,0.5333333333333333
20,751.4202127659574,0.425531914893617,0.0,0.0,2002.712765957447,-0.8179787234042554,0.2978723404255319,0.1276595744680851,5.553191489361702,1980.0,2080.0,0.0,0.0,1.0,0.11685823754789272,0.60727969348659,0.1839080459770115,0.09195402298850575,0.3
21,766.726368159204,0.3034825870646766,0.0,0.0,2031.592039800995,-0.9267164179104478,0.1691542288557214,0.13432835820895522,5.661691542288557,2020.0,2090.0,0.0,0.0,1.0,0.15202108963093147,0.47627416520210897,0.2680140597539543,0.10369068541300527,0.4426229508196721
22,788.0196078431372,0.8352941176470589,0.0,0.0,2079.9607843137255,-0.7844705882352941,0.4588235294117647,0.3764705882352941,6.623529411764705,2090.0,2176.0,0.0,0.0,1.0,0.11604499703966845,0.48904677323860274,0.30609828300769687,0.08880994671403197,0.4507042253521127
23,774.8721461187215,0.5525114155251142,0.0,0.0,2014.4794520547946,-0.6454337899543379,0.3287671232876712,0.2237442922374429,6.575342465753424,1990.0,2110.0,0.0045662100456621,0.0,0.9954337899543378,0.14930555555555555,0.5618055555555556,0.22916666666666666,0.059722222222222225,0.4049586776859504
24,790.3701067615658,0.5587188612099644,0.0,0.0,2043.6832740213524,-0.662099644128114,0.302491103202847,0.25622775800711745,6.925266903914591,2030.0,2130.0,0.0035587188612099642,0.0,0.99644128113879,0.15159301130524153,0.5169578622816033,0.19013360739979446,0.14131551901336073,0.4585987261146497
25,796.2936708860759,0.3848101265822785,0.0,0.0,2067.8481012658226,-0.8048860759493671,0.20759493670886076,0.17721518987341772,7.291139240506329,2060.0,2170.0,0.0,0.0,1.0,0.12395833333333334,0.44479166666666664,0.2760416666666667,0.15520833333333334,0.4605263157894737
26,772.8755980861245,1.0909090909090908,0.0,0.0,2012.0095693779904,-0.9246411483253588,0.5598086124401914,0.5311004784688995,6.248803827751196,1990.0,2100.0,0.0,0.0,1.0,0.1339969372128637,0.6033690658499234,0.18453292496171517,0.0781010719754977,0.4868421052631579
27,768.3870967741935,0.44086021505376344,0.0,0.0,2028.6827956989248,-0.6944623655913977,0.20967741935483872,0.23118279569892472,6.532258064516129,2020.0,2090.0,0.005376344086021506,0.0,0.9946236559139785,0.19176954732510287,0.5654320987654321,0.1720164609053498,0.07078189300411522,0.524390243902439
28,817.9612403100775,0.6692506459948321,0.0,0.0,2067.8552971576228,-0.862454780361757,0.3850129198966408,0.2842377260981912,7.449612403100775,2060.0,2170.0,0.0,0.0,1.0,0.1293791189732917,0.4921956295525494,0.2410683315990288,0.13735691987513007,0.4247104247104247
29,779.3225806451613,0.3046594982078853,0.0,0.0,2020.1075268817203,-0.7960931899641577,0.16487455197132617,0.13978494623655913,7.146953405017921,2000.0,2110.0,0.0,0.0,1.0,0.11985957873620863,0.5992978936810431,0.1810431293881645,0.09979939819458375,0.4588235294117647
30,800.286995515695,0.6995515695067265,0.0,0.0,2036.6367713004483,-0.8468609865470852,0.3183856502242152,0.3811659192825112,6.690582959641255,2020.0,2110.0,0.0,0.0,1.0,0.17761394101876676,0.5073726541554959,0.21715817694369974,0.09785522788203753,0.5448717948717948
31,815.4467120181406,0.673469387755102,0.0,0.0,2071.049886621315,-0.4876190476190476,0.3378684807256236,0.3356009070294785,6.804988662131519,2060.0,2180.0,0.0022675736961451248,0.0,0.9977324263038548,0.11529490169943352,0.3842052649116961,0.33288903698767075,0.1676107964011996,0.4983164983164983
32,778.0133333333333,0.6044444444444445,0.0,0.0,2021.4222222222222,-0.8055555555555556,0.24,0.36444444444444446,6.328888888888889,2000.0,2110.0,0.0,0.0,1.0,0.12289325842696629,0.5646067415730337,0.2345505617977528,0.07794943820224719,0.6029411764705882
33,800.8888888888889,0.8304093567251462,0.0,0.0,2049.0058479532163,-0.8736842105263158,0.39766081871345027,0.4327485380116959,6.046783625730995,2030.0,2140.0,0.0,0.0,1.0,0.15473887814313347,0.5512572533849129,0.21470019342359767,0.07930367504835589,0.5211267605633803
34,816.0633608815427,0.5151515151515151,0.0,0.0,2065.6721763085397,-0.5899449035812673,0.27823691460055094,0.2369146005509642,6.774104683195592,2060.0,2160.0,0.005509641873278237,0.0,0.9944903581267218,0.11590077267181781,0.48312322082147213,0.2175681171207808,0.18340788938592925,0.45989304812834225
35,787.7394957983194,0.5840336134453782,0.0,0.0,2023.4033613445379,-0.8011344537815126,0.3025210084033613,0.2815126050420168,7.184873949579832,2010.0,2110.0,0.0,0.0,1.0,0.10701754385964912,0.5701754385964912,0.25087719298245614,0.07192982456140351,0.48201438848920863
36,798.7466666666667,0.88,0.0,0.0,2038.888888888889,-0.8147555555555556,0.4177777777777778,0.4622222222222222,5.906666666666666,2020.0,2130.0,0.0,0.0,1.0,0.16403310759969902,0.5229495861550038,0.18510158013544017,0.12791572610985705,0.5252525252525253
37,820.2169312169312,0.7116402116402116,0.0,0.0,2069.489417989418,-0.7766931216931217,0.29894179894179895,0.4126984126984127,6.658730158730159,2060.0,2170.0,0.0026455026455026454,0.0,0.9973544973544973,0.11561382598331346,0.4676201827572507,0.26181962653953117,0.15494636471990464,0.5799256505576208
38,796.4722222222222,0.6296296296296297,0.0,0.0,2024.7222222222222,-0.8037962962962963,0.27314814814814814,0.35648148148148145,6.462962962962963,2000.0,2115.0,0.0,0.0,1.0,0.0988538681948424,0.6404011461318052,0.16475644699140402,0.09598853868194843,0.5661764705882353
39,809.9723183391003,0.4532871972318339,0.0,0.0,2038.5501730103806,0.03982698961937713,0.21453287197231835,0.23875432525951557,7.432525951557094,2030.0,2120.0,0.01384083044982699,0.0,0.986159169550173,0.14013035381750466,0.5386405959031657,0.21880819366852886,0.10242085661080075,0.5267175572519084
40,811.9458762886597,0.7628865979381443,0.0,0.0,2069.226804123711,-0.8096391752577319,0.37628865979381443,0.3865979381443299,6.938144329896907,2060.0,2170.0,0.0,0.0,1.0,0.12481426448736999,0.4312778603268945,0.2685735512630015,0.17533432392273401,0.5067567567567568
41,809.7339055793991,0.7467811158798283,0.0,0.0,2027.038626609442,-0.8184549356223175,0.33905579399141633,0.40772532188841204,6.96137339055794,2000.0,2110.0,0.0,0.0,1.0,0.11097410604192355,0.5752157829839704,0.24599260172626386,0.06781750924784218,0.5459770114942529
42,823.4832535885167,0.645933014354067,0.0,0.0,2044.952153110048,-0.32220095693779904,0.33014354066985646,0.3157894736842105,7.124401913875598,2030.0,2130.0,0.004784688995215311,0.0,0.9952153110047847,0.1786433848220282,0.5251846877098724,0.21490933512424445,0.08126259234385494,0.4888888888888889
43,844.654501216545,1.1265206812652069,0.0,0.0,2069.919708029197,-0.7575669099756691,0.6301703163017032,0.49635036496350365,7.170316301703163,2060.0,2180.0,0.0024330900243309003,0.0,0.9975669099756691,0.12351543942992874,0.3970139124533424,0.3148965049202579,0.16457414319647098,0.4406047516198704
44,798.377358490566,0.6037735849056604,0.0,0.0,2019.5056603773585,0.042943396226415124,0.27169811320754716,0.3320754716981132,7.584905660377358,2000.0,2110.0,0.018867924528301886,0.0,0.9811320754716981,0.14328358208955225,0.6343283582089553,0.12238805970149254,0.1,0.55
45,838.1709677419354,0.5483870967741935,0.0,0.0,2044.1387096774195,-0.45512903225806445,0.24838709677419354,0.3,6.82258064516129,2030.0,2130.0,0.00967741935483871,0.0,0.9903225806451613,0.1375886524822695,0.4756501182033097,0.25626477541371157,0.13049645390070921,0.5470588235294118
46,851.4051724137931,0.9331896551724138,0.0,0.0,2068.168103448276,-0.794073275862069,0.5107758620689655,0.4224137931034483,7.021551724137931,2060.0,2170.0,0.0,0.0,1.0,0.10896255371393493,0.40085942295887045,0.3096992019643953,0.18047882136279927,0.45265588914549654
47,832.3345588235294,1.088235294117647,0.0,0.0,2037.7941176470588,-0.8123897058823529,0.47794117647058826,0.6102941176470589,7.794117647058823,2010.0,2130.0,0.0,0.0,1.0,0.11933962264150944,0.5900943396226415,0.21556603773584906,0.075,0.5608108108108109
48,840.039755351682,0.5321100917431193,0.0,0.0,2033.633027522936,0.7306727828746178,0.25688073394495414,0.27522935779816515,6.703363914373089,2030.0,2120.0,0.01529051987767584,0.0,0.9847094801223242,0.13366788321167883,0.5264598540145985,0.19753649635036497,0.14233576642335766,0.5172413793103449
