generation,cells_visited,cave_entries,predator_touches,drained_ticks,lifetime,energy_at_death,cave_entries_day,cave_entries_night,food_total,lifetime_median,lifetime_p90,survived_frac,drained_frac,starved_frac,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,342.8943089430894,0.0,11.089430894308943,19.943089430894307,1270.30081300813,-2.298780487804878,0.0,0.0,5.170731707317073,1310.0,2090.0,0.0,0.7886178861788617,0.21138211382113822,0.2751572327044025,0.6933962264150944,0.026729559748427674,0.0047169811320754715,
2,404.2952380952381,0.0,6.419047619047619,11.2,1555.6,-1.804952380952381,0.0,0.0,3.9904761904761905,1758.0,1960.0,0.0,0.6095238095238096,0.3904761904761905,0.3532219570405728,0.639618138424821,0.007159904534606206,0.0,
3,301.3207547169811,0.009433962264150943,12.19811320754717,21.754716981132077,1150.5188679245282,-2.063867924528302,0.0,0.009433962264150943,2.8207547169811322,1152.5,1956.0,0.0,0.7358490566037735,0.2641509433962264,0.411371237458194,0.5484949832775919,0.04013377926421405,0.0,1.0
4,370.8181818181818,0.05303030303030303,10.56060606060606,17.954545454545453,1369.1969696969697,-1.8720454545454546,0.05303030303030303,0.0,6.7727272727272725,1422.0,2109.0,0.0,0.6666666666666666,0.3333333333333333,0.21140939597315436,0.7740492170022372,0.0145413870246085,0.0,0.0
5,358.92436974789916,0.0,10.428571428571429,18.613445378151262,1288.5378151260504,-2.0776470588235294,0.0,0.0,4.1344537815126055,1330.0,1872.6000000000001,0.0,0.7983193277310925,0.20168067226890757,0.25609756097560976,0.717479674796748,0.024390243902439025,0.0020325203252032522,
6,338.8095238095238,0.0,11.17142857142857,19.247619047619047,1258.4761904761904,-2.0893333333333333,0.0,0.0,3.038095238095238,1319.0,1956.0,0.0,0.8380952380952381,0.1619047619047619,0.3510971786833856,0.6175548589341693,0.03134796238244514,0.0,
7,322.5234375,0.15625,13.6171875,23.3359375,1156.8203125,-2.190859375,0.1328125,0.0234375,5.8671875,1134.5,1991.8,0.0,0.7890625,0.2109375,0.20905459387483355,0.7643142476697736,0.02663115845539281,0.0,0.15
8,312.5607476635514,0.06542056074766354,13.495327102803738,23.682242990654206,1104.1588785046729,-2.231121495327103,0.018691588785046728,0.04672897196261682,4.4672897196261685,1167.0,1674.0000000000002,0.0,0.8411214953271028,0.1588785046728972,0.26569037656903766,0.7238493723849372,0.010460251046025104,0.0,0.7142857142857143
9,319.2818181818182,0.0,12.645454545454545,22.9,1100.418181818182,-2.1024545454545454,0.0,0.0,4.590909090909091,1119.0,1694.0,0.0,0.8636363636363636,0.13636363636363635,0.24356435643564356,0.7425742574257426,0.013861386138613862,0.0,
10,449.15384615384613,0.08333333333333333,9.314102564102564,15.717948717948717,1475.6025641025642,-2.053974358974359,0.05128205128205128,0.03205128205128205,6.487179487179487,1547.5,2110.0,0.0,0.7435897435897436,0.2564102564102564,0.20553359683794467,0.6847826086956522,0.09683794466403162,0.012845849802371542,0.38461538461538464
