condition,metric,label,baseline_hidden,hidden_size,mean_baseline,mean_arm,std_baseline,std_arm,diff,pct_change,mannwhitney_p,cliffs_delta,n_baseline,n_arm,final_frac
evolution,cave_entries,Cave entries / organism,64,32,2.1282920434341084,1.7880081459302184,0.44411138952684615,0.2907316399275337,-0.34028389750389,-15.98859040767847,0.04211061679180702,-0.44,15,15,0.2
evolution,food_total,Food eaten / organism,64,32,7.717754812037951,7.759438044101738,0.049133231406222985,0.05039522566682745,0.04168323206378677,0.5400953137144284,0.046486686395286025,0.4311111111111111,15,15,0.2
evolution,avg_fitness,Mean average fitness,64,128,7.495974066666665,7.456088733333332,0.042803242046550415,0.04387455101265658,-0.03988533333333333,-0.5320900656620023,0.04211061679180702,-0.44,15,15,0.2
evolution,top20percent_fitness,Top-20% fitness,64,128,21.01842256666667,20.9466291,0.1386725397440389,0.12521560832968648,-0.0717934666666693,-0.3415739998515745,0.17106923105635186,-0.29777777777777775,15,15,0.2
evolution,peak_population,Peak population,64,128,588.2009999999999,589.0333333333333,7.560867719162043,9.103073229532002,0.8323333333333949,0.14150491640330345,0.7400217511938185,0.07555555555555556,15,15,0.2
evolution,total_agents,Total agents,64,128,1375.5493333333334,1380.1063333333332,15.238116666949201,14.631900932171758,4.556999999999789,0.3312858281103541,0.4067868333984651,0.18222222222222223,15,15,0.2
evolution,avg_lifetime,Mean lifetime (ticks),64,128,2075.163133333333,2064.9926666666665,13.735445407735822,15.40590036173013,-10.17046666666647,-0.4901044406243695,0.056392364226831596,-0.41333333333333333,15,15,0.2
evolution,lifetime_p90,p90 lifetime (ticks),64,128,2272.916966666666,2239.172,46.25371594350259,49.049069688085495,-33.74496666666619,-1.4846546161408916,0.046486686395286025,-0.4311111111111111,15,15,0.2
evolution,survived_frac,Survived to window close,64,128,0.06258012972966256,0.06067807481524555,0.0037692277277355133,0.0036281983146675104,-0.0019020549144170146,-3.0393911336291994,0.21337370709311843,-0.27111111111111114,15,15,0.2
evolution,avg_learned_weight_diff,Learned weight diff (MAD),64,128,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,15,15,0.2
evolution,genome_variance,Genomic variance,64,128,0.04863016233333333,0.048357879666666666,0.0009384182238459701,0.0010955647844338343,-0.000272282666666665,-0.5599049100439256,0.7089232340537643,-0.08444444444444445,15,15,0.2
evolution,cells_visited,Cells explored / organism,64,128,944.0670374788556,915.9759672199559,17.212956478698523,14.36117055690577,-28.091070258899663,-2.9755376624436822,0.00018919298065443363,-0.8044444444444444,15,15,0.2
evolution,cave_entries,Cave entries / organism,64,128,2.1282920434341084,1.6658814510116415,0.44411138952684615,0.2907721570863184,-0.46241059242246685,-21.726839314605698,0.0042099460286678944,-0.6177777777777778,15,15,0.2
evolution,food_total,Food eaten / organism,64,128,7.717754812037951,7.6865725868542345,0.049133231406222985,0.05633568862196716,-0.031182225183716383,-0.4040323376829641,0.15846460599820356,-0.30666666666666664,15,15,0.2
learning,avg_fitness,Mean average fitness,64,32,7.515353933333333,7.553566099999999,0.04781007619594641,0.05004156524936724,0.038212166666666825,0.5084546517121694,0.0744956919139866,0.38666666666666666,15,15,0.2
learning,top20percent_fitness,Top-20% fitness,64,32,20.986847466666667,21.0879271,0.16433824250677517,0.1751975854126041,0.10107963333333458,0.48163323955100446,0.22902896662469463,0.26222222222222225,15,15,0.2
learning,peak_population,Peak population,64,32,585.7473333333332,584.8373333333333,9.03470104037145,9.379040083552743,-0.9099999999999682,-0.15535708798218487,0.5614474146848649,-0.1288888888888889,15,15,0.2
learning,total_agents,Total agents,64,32,1377.254,1373.8653333333336,16.38434854772488,16.629132415399464,-3.3886666666662677,-0.24604514974480146,0.38373262766250305,-0.19111111111111112,15,15,0.2
learning,avg_lifetime,Mean lifetime (ticks),64,32,2067.2224,2069.800366666667,7.44884549935987,9.929061611361996,2.5779666666667254,0.12470678852293421,0.5897385933186072,0.12,15,15,0.2
learning,lifetime_p90,p90 lifetime (ticks),64,32,2244.9021666666667,2255.9005666666667,23.455838235335406,32.30024087674202,10.998399999999947,0.4899278090292404,0.43064798984807773,0.17333333333333334,15,15,0.2
learning,survived_frac,Survived to window close,64,32,0.06247634278630734,0.06380116913398493,0.004080769679876646,0.0034299352221519425,0.0013248263476775823,2.120524807620363,0.3195059648919748,0.21777777777777776,15,15,0.2
learning,avg_learned_weight_diff,Learned weight diff (MAD),64,32,0.0012540526666666668,0.001592702,1.8878886696224682e-05,4.3425975321996714e-05,0.00033864933333333327,27.004394818080463,3.3918213908250945e-06,1.0,15,15,0.2
learning,genome_variance,Genomic variance,64,32,0.049150044666666656,0.04883794,0.001004341231901896,0.0009064719344800466,-0.000312104666666653,-0.6350038311935066,0.3400858902842717,-0.2088888888888889,15,15,0.2
learning,cells_visited,Cells explored / organism,64,32,943.0646315246114,972.6344536884883,15.288404954960097,12.135259384459749,29.569822163876893,3.1355032492388832,8.134028075983559e-05,0.8488888888888889,15,15,0.2
learning,cave_entries,Cave entries / organism,64,32,1.935027763207052,2.0881007190065777,0.25967125212097797,0.3164167464107285,0.15307295579952562,7.9106335686795255,0.24548500120312422,0.25333333333333335,15,15,0.2
learning,food_total,Food eaten / organism,64,32,7.724897726706373,7.774167285332209,0.050478180705269625,0.053642976139473476,0.04926955862583604,0.6378020831978427,0.03808828420629213,0.4488888888888889,15,15,0.2
learning,avg_fitness,Mean average fitness,64,128,7.515353933333333,7.471616266666667,0.04781007619594641,0.04231285646974099,-0.04373766666666601,-0.5819774697858676,0.018066622998912377,-0.5111111111111111,15,15,0.2
learning,top20percent_fitness,Top-20% fitness,64,128,20.986847466666667,20.895079233333334,0.16433824250677517,0.12375679646142936,-0.09176823333333317,-0.4372654515123737,0.09709106759647708,-0.36,15,15,0.2
learning,peak_population,Peak population,64,128,585.7473333333332,588.5776666666667,9.03470104037145,7.542859949795051,2.830333333333442,0.48320037877539507,0.506914933812496,0.14666666666666667,15,15,0.2
learning,total_agents,Total agents,64,128,1377.254,1381.7,16.38434854772488,14.786679140361462,4.44600000000014,0.3228162706370895,0.5338294217441396,0.13777777777777778,15,15,0.2
learning,avg_lifetime,Mean lifetime (ticks),64,128,2067.2224,2064.271566666667,7.44884549935987,9.534400398673284,-2.950833333333321,-0.14274387377639294,0.4067868333984651,-0.18222222222222223,15,15,0.2
learning,lifetime_p90,p90 lifetime (ticks),64,128,2244.9021666666667,2234.4176666666667,23.455838235335406,27.72255873391844,-10.484500000000025,-0.46703594284324157,0.26275304114766074,-0.24444444444444444,15,15,0.2
learning,survived_frac,Survived to window close,64,128,0.06247634278630734,0.0618034310895556,0.004080769679876646,0.003728322114241334,-0.0006729116967517448,-1.0770664010429623,0.5897385933186072,-0.12,15,15,0.2
learning,avg_learned_weight_diff,Learned weight diff (MAD),64,128,0.0012540526666666668,0.0009394790000000001,1.8878886696224682e-05,2.4858715453538602e-05,-0.0003145736666666667,-25.084565826315643,3.3918213908250945e-06,-1.0,15,15,0.2
learning,genome_variance,Genomic variance,64,128,0.049150044666666656,0.04923787933333333,0.001004341231901896,0.0009031700775968064,8.783466666667517e-05,0.17870719602060556,0.8034625743147712,0.057777777777777775,15,15,0.2
learning,cells_visited,Cells explored / organism,64,128,943.0646315246114,903.8302747689977,15.288404954960097,10.853602202827485,-39.2343567556137,-4.160304123820786,9.073400856319232e-06,-0.9555555555555556,15,15,0.2
learning,cave_entries,Cave entries / organism,64,128,1.935027763207052,1.6399237622862013,0.25967125212097797,0.2346325842933855,-0.29510400092085076,-15.250633946034707,0.011400982911555167,-0.5466666666666666,15,15,0.2
learning,food_total,Food eaten / organism,64,128,7.724897726706373,7.691136519560212,0.050478180705269625,0.0437012352128452,-0.03376120714616082,-0.43704406634980036,0.22902896662469463,-0.26222222222222225,15,15,0.2
pure_rl,avg_fitness,Mean average fitness,64,32,7.089047666666667,7.144217366666667,0.07371733102278058,0.09441356553103082,0.05516970000000043,0.7782385250336695,0.034397448892502264,0.4577777777777778,15,15,0.2
pure_rl,top20percent_fitness,Top-20% fitness,64,32,19.992660666666662,20.017439533333334,0.2822229975969752,0.27229214156468406,0.024778866666672172,0.12393981511418062,0.7400217511938185,0.07555555555555556,15,15,0.2
pure_rl,peak_population,Peak population,64,32,464.7453333333333,448.136,12.883925833723547,12.088499520894498,-16.609333333333268,-3.5738569367022377,0.0036905851986807144,-0.6266666666666667,15,15,0.2
pure_rl,total_agents,Total agents,64,32,1140.4176666666667,1108.6239999999998,30.02875288045699,40.040242265334356,-31.793666666666923,-2.7878967150339586,0.02792505735330741,-0.47555555555555556,15,15,0.2
pure_rl,avg_lifetime,Mean lifetime (ticks),64,32,2083.2861666666663,2069.0805333333333,28.82093803566349,12.773224550424034,-14.205633333333026,-0.6818858378953553,0.14657603430900065,-0.31555555555555553,15,15,0.2
pure_rl,lifetime_p90,p90 lifetime (ticks),64,32,2300.8152333333337,2251.8893333333335,88.81718553426978,40.65559821216367,-48.92590000000018,-2.126459321512671,0.12486035998214667,-0.3333333333333333,15,15,0.2
pure_rl,survived_frac,Survived to window close,64,32,0.055896992668401244,0.05457906220388473,0.004308080416756994,0.006546960412506829,-0.0013179304645165105,-2.3577842055562694,0.48073111045562256,-0.15555555555555556,15,15,0.2
pure_rl,avg_learned_weight_diff,Learned weight diff (MAD),64,32,0.0012634193333333334,0.0015889753333333332,3.342862914063667e-05,6.780136509114121e-05,0.00032555599999999985,25.767850104135377,3.3918213908250945e-06,1.0,15,15,0.2
pure_rl,genome_variance,Genomic variance,64,32,0.07731268833333331,0.08708010566666666,0.03040554398578986,0.03943330157497585,0.009767417333333347,12.633653729930037,0.7400217511938185,0.07555555555555556,15,15,0.2
pure_rl,cells_visited,Cells explored / organism,64,32,960.5239701166257,971.732724653999,18.90970410035021,24.968861698293114,11.208754537373238,1.1669416783021338,0.1985058531538877,0.28,15,15,0.2
pure_rl,cave_entries,Cave entries / organism,64,32,2.176927112614221,2.136275702157102,0.6505229790023467,0.3945736352791641,-0.04065141045711895,-1.8673758171122974,0.7715511878155722,-0.06666666666666667,15,15,0.2
pure_rl,food_total,Food eaten / organism,64,32,7.376936724552956,7.427367216234123,0.11835156245051769,0.14202982479347645,0.05043049168116731,0.6836237528419821,0.3400858902842717,0.2088888888888889,15,15,0.2
pure_rl,avg_fitness,Mean average fitness,64,128,7.089047666666667,7.0502502666666675,0.07371733102278058,0.08610513050352399,-0.038797399999999094,-0.5472864878935421,0.21337370709311843,-0.27111111111111114,15,15,0.2
pure_rl,top20percent_fitness,Top-20% fitness,64,128,19.992660666666662,19.781957366666667,0.2822229975969752,0.3385049469070565,-0.21070329999999515,-1.0539032473616494,0.08901797772326323,-0.3688888888888889,15,15,0.2
pure_rl,peak_population,Peak population,64,128,464.7453333333333,465.6313333333333,12.883925833723547,10.040278460060536,0.8860000000000241,0.190642043384339,0.9174021048159461,0.02666666666666667,15,15,0.2
pure_rl,total_agents,Total agents,64,128,1140.4176666666667,1132.178,30.02875288045699,28.86840388152188,-8.239666666666608,-0.7225130675807905,0.43064798984807773,-0.17333333333333334,15,15,0.2
pure_rl,avg_lifetime,Mean lifetime (ticks),64,128,2083.2861666666663,2091.399266666667,28.82093803566349,21.144385883622952,8.113100000000486,0.38943761686766926,0.48073111045562256,0.15555555555555556,15,15,0.2
pure_rl,lifetime_p90,p90 lifetime (ticks),64,128,2300.8152333333337,2322.566366666667,88.81718553426978,67.0202702917723,21.7511333333332,0.9453663648523826,0.5614474146848649,0.1288888888888889,15,15,0.2
pure_rl,survived_frac,Survived to window close,64,128,0.055896992668401244,0.05500478739950156,0.004308080416756994,0.004496376834263977,-0.0008922052688996804,-1.5961596971638994,0.4067868333984651,-0.18222222222222223,15,15,0.2
pure_rl,avg_learned_weight_diff,Learned weight diff (MAD),64,128,0.0012634193333333334,0.0009667203333333334,3.342862914063667e-05,2.6901301360508375e-05,-0.000296699,-23.483810336921653,3.3918213908250945e-06,-1.0,15,15,0.2
pure_rl,genome_variance,Genomic variance,64,128,0.07731268833333331,0.07041206133333335,0.03040554398578986,0.038616596809418285,-0.006900626999999965,-8.925607359878553,0.28084201086629834,-0.23555555555555555,15,15,0.2
pure_rl,cells_visited,Cells explored / organism,64,128,960.5239701166257,912.4791205618397,18.90970410035021,25.233972570519956,-48.04484955478597,-5.001941757783767,4.019973092747168e-05,-0.8844444444444445,15,15,0.2
pure_rl,cave_entries,Cave entries / organism,64,128,2.176927112614221,1.9511039570406383,0.6505229790023467,0.3749866055735243,-0.2258231555735828,-10.373482615244615,0.1844100692216365,-0.28888888888888886,15,15,0.2
pure_rl,food_total,Food eaten / organism,64,128,7.376936724552956,7.378484720318727,0.11835156245051769,0.13468529383574987,0.0015479957657706933,0.020984262486872587,0.9669147771731937,-0.013333333333333334,15,15,0.2
