generation,cells_visited,cave_entries,predator_touches,drained_ticks,food_total,lifetime,cave_entries_day,cave_entries_night,energy_at_death,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,571.8391608391609,0.16083916083916083,0.0,0.0,6.153846153846154,2091.048951048951,0.09090909090909091,0.06993006993006994,-1.0283916083916085,0.2772727272727273,0.6170454545454546,0.10113636363636364,0.004545454545454545,0.43478260869565216
2,597.2028985507246,0.5,0.0,0.0,5.384057971014493,1990.2173913043478,0.26811594202898553,0.2318840579710145,-0.9713043478260869,0.19650067294751009,0.7012113055181696,0.08613728129205922,0.016150740242261104,0.463768115942029
3,674.7512437810946,0.39303482587064675,0.0,0.0,7.0049751243781095,2034.726368159204,0.17412935323383086,0.21890547263681592,-0.9788059701492537,0.19602272727272727,0.5816761363636364,0.1484375,0.07386363636363637,0.5569620253164557
4,725.8650306748466,0.5398773006134969,0.0,0.0,4.822085889570552,2096.871165644172,0.22085889570552147,0.31901840490797545,-0.9053374233128834,0.18193384223918574,0.3893129770992366,0.3053435114503817,0.12340966921119594,0.5909090909090909
5,703.9086021505376,0.5053763440860215,0.0,0.0,6.494623655913978,2010.5913978494623,0.1881720430107527,0.3172043010752688,-0.8816129032258064,0.12582781456953643,0.6713576158940397,0.15480132450331127,0.048013245033112585,0.6276595744680851
6,678.1153846153846,0.2692307692307692,0.0,0.0,5.516483516483516,2033.6263736263736,0.12087912087912088,0.14835164835164835,-1.0063186813186813,0.2340637450199203,0.39741035856573703,0.24900398406374502,0.11952191235059761,0.5510204081632653
7,762.8531073446328,0.5480225988700564,0.0,0.0,4.638418079096045,2083.502824858757,0.2655367231638418,0.2824858757062147,-0.8535593220338984,0.23386114494518878,0.34348355663824603,0.2618757612667479,0.1607795371498173,0.5154639175257731
8,749.0049504950495,0.5247524752475248,0.0,0.0,5.782178217821782,2013.5544554455446,0.3069306930693069,0.21782178217821782,-0.7427722772277228,0.1678082191780822,0.5462328767123288,0.18493150684931506,0.10102739726027397,0.41509433962264153
9,740.4553191489362,0.09787234042553192,0.0,0.0,6.7106382978723405,2038.463829787234,0.05531914893617021,0.0425531914893617,-0.46927659574468084,0.2041851616994293,0.47368421052631576,0.22511097019657578,0.09701965757767914,0.43478260869565216
10,787.8177339901478,0.24630541871921183,0.0,0.0,5.5073891625615765,2079.6059113300494,0.12807881773399016,0.11822660098522167,-0.8732512315270936,0.19946332737030412,0.3336314847942755,0.32468694096601075,0.14221824686940965,0.48
11,747.7967032967033,0.8901098901098901,0.0,0.0,5.5054945054945055,2003.6263736263736,0.4065934065934066,0.4835164835164835,-0.8071428571428572,0.1596806387225549,0.563872255489022,0.21756487025948104,0.05888223552894212,0.5432098765432098
12,728.5643564356436,0.9455445544554455,0.0,0.0,6.0495049504950495,2045.6435643564357,0.40594059405940597,0.5396039603960396,-0.9294554455445545,0.18412438625204583,0.46317512274959083,0.25040916530278234,0.10229132569558101,0.5706806282722513
13,737.5448275862069,0.2689655172413793,0.0,0.0,4.144827586206897,2088.3931034482757,0.14482758620689656,0.12413793103448276,-0.4316551724137931,0.15141430948419302,0.4475873544093178,0.30282861896838603,0.09816971713810316,0.46153846153846156
14,663.9886363636364,0.14772727272727273,0.0,0.0,5.568181818181818,2003.8352272727273,0.08522727272727272,0.0625,-0.48693181818181813,0.1326530612244898,0.5408163265306123,0.26326530612244897,0.06326530612244897,0.4230769230769231
15,672.3061224489796,0.7040816326530612,0.0,0.0,5.683673469387755,2029.469387755102,0.42346938775510207,0.28061224489795916,0.30576530612244907,0.1732495511669659,0.49012567324955114,0.21813285457809695,0.118491921005386,0.39855072463768115
16,753.583850931677,0.20496894409937888,0.0,0.0,4.198757763975156,2086.086956521739,0.14285714285714285,0.062111801242236024,-0.8537888198757765,0.15384615384615385,0.3801775147928994,0.3239644970414201,0.14201183431952663,0.30303030303030304
17,714.1684782608696,0.7989130434782609,0.0,0.0,5.304347826086956,2004.5652173913043,0.3967391304347826,0.40217391304347827,-0.7899999999999999,0.1168032786885246,0.548155737704918,0.26741803278688525,0.06762295081967214,0.5034013605442177
18,764.0284360189573,0.10426540284360189,0.0,0.0,5.459715639810427,2035.260663507109,0.052132701421800945,0.052132701421800945,-0.7911374407582938,0.1362847222222222,0.4609375,0.2838541666666667,0.1189236111111111,0.5
19,782.2285714285714,0.08571428571428572,0.0,0.0,4.857142857142857,2085.8,0.045714285714285714,0.04,-0.8824,0.18588235294117647,0.35294117647058826,0.31176470588235294,0.14941176470588236,0.4666666666666667
20,738.0177514792899,0.3727810650887574,0.0,0.0,5.414201183431953,1997.810650887574,0.1893491124260355,0.1834319526627219,-0.7649112426035504,0.13442622950819672,0.5956284153005464,0.23497267759562843,0.034972677595628415,0.49206349206349204
21,795.7428571428571,0.4057142857142857,0.0,0.0,5.508571428571429,2030.5142857142857,0.22857142857142856,0.17714285714285713,-0.9673714285714285,0.17738589211618258,0.5186721991701245,0.1950207468879668,0.10892116182572614,0.43661971830985913
22,817.6623376623377,0.4935064935064935,0.0,0.0,3.5844155844155843,2088.246753246753,0.24675324675324675,0.24675324675324675,-0.6833116883116883,0.13949275362318841,0.4057971014492754,0.2554347826086957,0.19927536231884058,0.5
23,805.6,1.0585365853658537,0.0,0.0,6.819512195121951,2017.7560975609756,0.4195121951219512,0.6390243902439025,-0.8562439024390244,0.10515021459227468,0.6781115879828327,0.16452074391988555,0.05221745350500715,0.6036866359447005
24,785.5685279187817,0.9796954314720813,0.0,0.0,5.888324873096447,2031.0355329949239,0.39593908629441626,0.583756345177665,0.5461928934010153,0.13793103448275862,0.5155172413793103,0.2853448275862069,0.061206896551724135,0.5958549222797928
25,819.8159509202454,0.34355828220858897,0.0,0.0,4.9447852760736195,2083.2515337423315,0.24539877300613497,0.09815950920245399,-0.8533128834355829,0.17493796526054592,0.3933002481389578,0.3399503722084367,0.09181141439205956,0.2857142857142857
26,799.872,0.192,0.0,0.0,6.336,2020.48,0.108,0.084,-0.73556,0.10164141414141414,0.5511363636363636,0.26704545454545453,0.08017676767676768,0.4375
27,780.1957671957672,0.15873015873015872,0.0,0.0,5.9523809523809526,1991.111111111111,0.08465608465608465,0.07407407407407407,4.607566137566137,0.16266666666666665,0.5564444444444444,0.20177777777777778,0.0791111111111111,0.4666666666666667
28,826.3037037037037,0.2222222222222222,0.0,0.0,5.87037037037037,2062.3814814814814,0.12222222222222222,0.1,0.415962962962963,0.14574132492113565,0.34321766561514194,0.3451104100946372,0.16593059936908516,0.45
29,810.8073394495412,0.40825688073394495,0.0,0.0,7.08256880733945,2022.2477064220184,0.13302752293577982,0.27522935779816515,-0.8243577981651377,0.08354922279792747,0.6269430051813472,0.22085492227979275,0.06865284974093264,0.6741573033707865
30,833.3703703703703,0.35390946502057613,0.0,0.0,6.3539094650205765,2026.9506172839506,0.2139917695473251,0.13991769547325103,0.07695473251028807,0.14248704663212436,0.5071243523316062,0.26424870466321243,0.086139896373057,0.3953488372093023
31,782.25,0.4525862068965517,0.0,0.0,5.271551724137931,2074.0086206896553,0.19827586206896552,0.2543103448275862,-0.8356896551724138,0.1733442354865086,0.3417825020441537,0.2878168438266558,0.19705641864268192,0.5619047619047619
32,764.1494661921708,0.3914590747330961,0.0,0.0,6.419928825622776,2024.7188612099644,0.1601423487544484,0.2313167259786477,-0.018256227758007126,0.10365853658536585,0.5509977827050998,0.24611973392461198,0.0992239467849224,0.5909090909090909
33,817.5266272189349,0.665680473372781,0.0,0.0,6.985207100591716,2027.8402366863904,0.3816568047337278,0.28402366863905326,1.191656804733728,0.11774671749258789,0.5514612452350699,0.21939855993223212,0.11139347734011013,0.4266666666666667
34,805.7022222222222,0.5244444444444445,0.0,0.0,5.871111111111111,2063.5333333333333,0.24,0.28444444444444444,1.703022222222222,0.16502649507948525,0.42089326267978805,0.3255109765329296,0.08856926570779712,0.5423728813559322
35,797.9314516129032,0.0967741935483871,0.0,0.0,6.681451612903226,2023.467741935484,0.07661290322580645,0.020161290322580645,-0.6930241935483871,0.09837054918527459,0.5546167773083887,0.3204586602293301,0.026554013277006638,0.20833333333333334
36,762.3745454545455,0.4218181818181818,0.0,0.0,7.025454545454545,2034.9781818181818,0.24727272727272728,0.17454545454545456,-0.282,0.15269151138716355,0.527432712215321,0.2391304347826087,0.08074534161490683,0.41379310344827586
37,797.5436893203884,0.558252427184466,0.0,0.0,5.936893203883495,2076.6650485436894,0.2621359223300971,0.2961165048543689,-0.009611650485436855,0.1651676206050695,0.44153720359771054,0.3336058871627146,0.059689288634505316,0.5304347826086957
38,767.9635761589404,0.13245033112582782,0.0,0.0,6.576158940397351,2028.658940397351,0.07947019867549669,0.052980132450331126,-0.15192052980132453,0.08157099697885196,0.5,0.3282980866062437,0.09013091641490432,0.4
