generation,cells_visited,cave_entries,predator_touches,drained_ticks,food_total,lifetime,cave_entries_day,cave_entries_night,energy_at_death,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,468.98064516129034,0.04516129032258064,7.264516129032258,12.012903225806452,7.303225806451613,1613.2,0.03225806451612903,0.012903225806451613,-1.7327096774193549,0.2146643109540636,0.6978798586572438,0.0812720848056537,0.006183745583038869,0.2857142857142857
2,397.90441176470586,0.21323529411764705,9.676470588235293,19.595588235294116,5.970588235294118,1241.3529411764705,0.16176470588235295,0.051470588235294115,-1.9301470588235294,0.18472906403940886,0.6502463054187192,0.13916256157635468,0.02586206896551724,0.2413793103448276
3,440.793893129771,0.2366412213740458,10.48091603053435,20.251908396946565,6.137404580152672,1229.6335877862596,0.07633587786259542,0.16030534351145037,-2.082213740458015,0.21517412935323382,0.6305970149253731,0.1318407960199005,0.022388059701492536,0.6774193548387096
4,430.856,0.264,10.632,19.6,4.064,1321.84,0.152,0.112,-1.9628800000000002,0.12598425196850394,0.7125984251968503,0.1141732283464567,0.047244094488188976,0.42424242424242425
5,422.62857142857143,0.0761904761904762,9.32857142857143,18.314285714285713,6.733333333333333,1294.1142857142856,0.0380952380952381,0.0380952380952381,-1.8504761904761906,0.09900990099009901,0.6308345120226309,0.19306930693069307,0.07708628005657708,0.5
6,401.04487179487177,0.26282051282051283,8.98076923076923,19.71153846153846,6.788461538461538,1229.275641025641,0.10256410256410256,0.16025641025641027,-1.8755128205128204,0.13408876298394712,0.6364494806421152,0.17186024551463644,0.05760151085930123,0.6097560975609756
7,390.0088495575221,0.22123893805309736,9.778761061946902,19.991150442477878,2.7610619469026547,1273.2212389380531,0.12389380530973451,0.09734513274336283,-1.8776106194690267,0.10576923076923077,0.6442307692307693,0.17307692307692307,0.07692307692307693,0.44
8,391.4587628865979,0.09278350515463918,7.27319587628866,16.603092783505154,6.484536082474227,1360.0567010309278,0.061855670103092786,0.030927835051546393,-1.769536082474227,0.09618441971383147,0.6112877583465819,0.19236883942766295,0.10015898251192369,0.3333333333333333
9,342.2685714285714,0.011428571428571429,8.04,18.81142857142857,6.857142857142857,1266.2514285714285,0.011428571428571429,0.0,-1.834742857142857,0.16,0.615,0.1225,0.1025,0.0
10,370.0782608695652,0.2956521739130435,8.391304347826088,16.391304347826086,2.5043478260869567,1415.0347826086957,0.23478260869565218,0.06086956521739131,-1.6825217391304348,0.17708333333333334,0.5347222222222222,0.22916666666666666,0.059027777777777776,0.20588235294117646
11,338.67857142857144,0.1326530612244898,7.209183673469388,18.755102040816325,6.591836734693878,1257.341836734694,0.030612244897959183,0.10204081632653061,-1.7604591836734695,0.11222910216718267,0.6091331269349846,0.12848297213622292,0.15015479876160992,0.7692307692307693
12,348.52517985611513,0.30935251798561153,7.697841726618705,16.496402877697843,5.079136690647482,1367.021582733813,0.1079136690647482,0.2014388489208633,-1.5866906474820144,0.20538243626062322,0.6118980169971672,0.16855524079320114,0.014164305949008499,0.6511627906976745
13,321.56756756756755,0.34234234234234234,6.63063063063063,14.26126126126126,2.234234234234234,1517.081081081081,0.09009009009009009,0.25225225225225223,-1.436846846846847,0.2056451612903226,0.5080645161290323,0.25,0.036290322580645164,0.7368421052631579
14,328.92,0.07333333333333333,7.953333333333333,17.713333333333335,7.346666666666667,1317.58,0.02,0.05333333333333334,-1.6874,0.12613430127041741,0.7105263157894737,0.11978221415607986,0.043557168784029036,0.7272727272727273
15,271.0625,0.05555555555555555,7.138888888888889,18.21527777777778,5.034722222222222,1284.076388888889,0.04861111111111111,0.006944444444444444,-1.566736111111111,0.1917241379310345,0.5737931034482758,0.13517241379310344,0.0993103448275862,0.125
16,299.0,0.25,7.083333333333333,16.12037037037037,1.7685185185185186,1428.462962962963,0.2037037037037037,0.046296296296296294,-1.580925925925926,0.13612565445026178,0.5968586387434555,0.24083769633507854,0.02617801047120419,0.18518518518518517
17,319.8047337278106,0.029585798816568046,6.72189349112426,15.792899408284024,6.094674556213017,1379.1775147928995,0.023668639053254437,0.005917159763313609,-1.5870414201183431,0.12524271844660195,0.616504854368932,0.1796116504854369,0.07864077669902912,0.2
18,340.39877300613495,0.06134969325153374,6.9815950920245395,18.742331288343557,6.852760736196319,1251.1288343558283,0.03680981595092025,0.024539877300613498,-1.6715950920245402,0.18173679498657117,0.6365264100268576,0.12175470008952552,0.05998209489704566,0.4
19,379.4113475177305,0.07092198581560284,7.170212765957447,16.18439716312057,4.702127659574468,1440.4964539007092,0.03546099290780142,0.03546099290780142,-1.7131914893617022,0.2171945701357466,0.5098039215686274,0.1870286576168929,0.08597285067873303,0.5
20,426.41520467836256,0.05263157894736842,6.684210526315789,15.385964912280702,6.1345029239766085,1398.3567251461989,0.011695906432748537,0.04093567251461988,-1.7348538011695909,0.12774070543374644,0.5948522402287894,0.2440419447092469,0.03336510962821735,0.7777777777777778
21,473.03097345132744,0.2345132743362832,8.216814159292035,17.123893805309734,7.004424778761062,1363.8274336283187,0.11504424778761062,0.11946902654867257,-1.5757964601769912,0.18130132659507264,0.5319014529374605,0.1983575489576753,0.08843967150979154,0.5094339622641509
22,513.4328358208955,0.3358208955223881,10.007462686567164,21.15671641791045,3.626865671641791,1226.5820895522388,0.12686567164179105,0.208955223880597,-1.9526119402985074,0.1748971193415638,0.5123456790123457,0.23868312757201646,0.07407407407407407,0.6222222222222222
23,427.11453744493394,0.6167400881057269,9.537444933920705,22.136563876651984,6.462555066079295,1134.1321585903083,0.4052863436123348,0.21145374449339208,-1.8783259911894272,0.11042944785276074,0.5753237900477164,0.2876618950238582,0.026584867075664622,0.34285714285714286
24,405.9807692307692,0.15865384615384615,9.26923076923077,20.442307692307693,7.456730769230769,1217.3317307692307,0.12980769230769232,0.028846153846153848,-1.8270192307692308,0.15989684074790458,0.6428110896196002,0.14893617021276595,0.048355899419729204,0.18181818181818182
25,484.1302083333333,0.041666666666666664,8.78125,18.276041666666668,5.005208333333333,1346.6302083333333,0.041666666666666664,0.0,-1.6752604166666665,0.2445369406867846,0.3184183142559833,0.2976066597294485,0.13943808532778357,0.0
26,595.1239669421487,0.512396694214876,7.4421487603305785,14.537190082644628,6.735537190082645,1443.8057851239669,0.2727272727272727,0.2396694214876033,-1.676900826446281,0.1343558282208589,0.5803680981595092,0.2196319018404908,0.0656441717791411,0.46774193548387094
27,516.5572519083969,0.15267175572519084,8.438931297709924,19.045801526717558,6.99236641221374,1259.0687022900763,0.04961832061068702,0.10305343511450382,-1.6656488549618322,0.16921397379912664,0.5070960698689956,0.23744541484716158,0.08624454148471616,0.675
28,487.3081081081081,0.2756756756756757,10.508108108108107,22.524324324324326,5.124324324324324,1185.0432432432433,0.1837837837837838,0.0918918918918919,-1.6540000000000001,0.2120253164556962,0.43670886075949367,0.18354430379746836,0.16772151898734178,0.3333333333333333
29,562.4431818181819,0.4159090909090909,8.545454545454545,19.197727272727274,6.736363636363636,1267.084090909091,0.2818181818181818,0.1340909090909091,-1.6824545454545454,0.12550607287449392,0.5182186234817814,0.1950067476383266,0.1612685560053981,0.3224043715846995
30,473.0469483568075,0.215962441314554,8.070422535211268,18.694835680751172,6.112676056338028,1261.7840375586854,0.09859154929577464,0.11737089201877934,-1.7863849765258215,0.19201228878648233,0.45468509984639016,0.29493087557603687,0.05837173579109063,0.5434782608695652
31,523.7209302325581,0.21511627906976744,7.1686046511627906,15.482558139534884,4.6104651162790695,1416.1220930232557,0.20930232558139536,0.005813953488372093,-1.5142441860465115,0.19546027742749053,0.3858764186633039,0.29255989911727615,0.12610340479192939,0.02702702702702703
32,491.5444444444444,0.9444444444444444,7.15,16.25,5.377777777777778,1360.138888888889,0.4,0.5444444444444444,-1.7140555555555554,0.1518595041322314,0.5578512396694215,0.27479338842975204,0.015495867768595042,0.5764705882352941
33,510.51776649746193,0.40609137055837563,6.659898477157361,14.48223350253807,6.035532994923858,1440.2588832487309,0.20812182741116753,0.19796954314720813,-1.6581725888324874,0.15475189234650968,0.5323801513877208,0.23128679562657695,0.0815811606391926,0.4875
34,626.2358974358974,0.1282051282051282,7.338461538461538,14.871794871794872,5.338461538461538,1477.4153846153847,0.07179487179487179,0.05641025641025641,-1.648974358974359,0.1873198847262248,0.473583093179635,0.207492795389049,0.13160422670509125,0.44
35,624.2389937106918,0.33962264150943394,6.320754716981132,13.716981132075471,6.537735849056604,1494.7861635220127,0.12264150943396226,0.2169811320754717,-1.4623584905660378,0.1188071188071188,0.5016835016835017,0.24579124579124578,0.1337181337181337,0.6388888888888888
36,763.25,0.3882978723404255,5.542553191489362,11.720744680851064,6.582446808510638,1559.8989361702127,0.18351063829787234,0.2047872340425532,-0.7151861702127659,0.14505050505050504,0.46424242424242423,0.2808080808080808,0.1098989898989899,0.5273972602739726
37,816.6117647058824,0.4,5.949019607843137,11.847058823529412,5.564705882352941,1589.2392156862745,0.20392156862745098,0.19607843137254902,-1.194156862745098,0.14023960535588442,0.4249471458773784,0.26990838618745594,0.1649048625792812,0.49019607843137253
38,726.3468013468014,0.2828282828282828,5.6127946127946124,12.070707070707071,6.30976430976431,1527.5387205387206,0.08080808080808081,0.20202020202020202,-1.2756902356902358,0.13980789754535752,0.5192102454642475,0.2198505869797225,0.12113127001067236,0.7142857142857143
39,718.4212962962963,0.2638888888888889,6.268518518518518,12.770833333333334,6.581018518518518,1530.8101851851852,0.125,0.1388888888888889,-1.5116666666666665,0.13928948294055576,0.44882166725290185,0.20541681322546607,0.20647203658107632,0.5263157894736842
40,830.2848484848485,0.38484848484848483,6.733333333333333,13.357575757575757,5.151515151515151,1498.0787878787878,0.23939393939393938,0.14545454545454545,2.4765757575757577,0.13352941176470587,0.2564705882352941,0.3911764705882353,0.2188235294117647,0.3779527559055118
