generation,cells_visited,cave_entries,predator_touches,drained_ticks,food_total,lifetime,cave_entries_day,cave_entries_night,energy_at_death,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,576.3881578947369,0.0,0.0,0.0,7.6118421052631575,2088.75,0.0,0.0,-1.1628947368421052,0.28003457216940364,0.5929127052722558,0.11754537597234227,0.00950734658599827,
2,624.58125,0.24375,0.0,0.0,5.9375,1995.9375,0.175,0.06875,-1.0444375,0.19894736842105262,0.6126315789473684,0.14105263157894737,0.04736842105263158,0.28205128205128205
3,702.8404255319149,0.5,0.0,0.0,6.085106382978723,2040.5851063829787,0.3191489361702128,0.18085106382978725,-0.881968085106383,0.19143356643356643,0.4370629370629371,0.30332167832167833,0.06818181818181818,0.3617021276595745
4,768.1272727272727,0.3090909090909091,0.0,0.0,5.345454545454546,2085.3333333333335,0.18787878787878787,0.12121212121212122,-0.857030303030303,0.18027210884353742,0.47845804988662133,0.21882086167800455,0.12244897959183673,0.39215686274509803
5,732.6958762886597,0.24742268041237114,0.0,0.0,5.943298969072165,2014.1237113402062,0.08762886597938144,0.15979381443298968,-0.8805154639175258,0.14570685169124023,0.5784908933217693,0.1821335646140503,0.09366869037294015,0.6458333333333334
6,747.7818930041152,0.4897119341563786,0.0,0.0,6.012345679012346,2029.5720164609054,0.18106995884773663,0.30864197530864196,-0.02304526748971193,0.19849418206707733,0.4182067077344285,0.2648870636550308,0.11841204654346338,0.6302521008403361
7,784.0116279069767,0.42441860465116277,0.0,0.0,4.790697674418604,2083.8372093023254,0.14534883720930233,0.27906976744186046,-0.683953488372093,0.1650485436893204,0.4053398058252427,0.25485436893203883,0.17475728155339806,0.6575342465753424
8,768.6342592592592,0.4444444444444444,0.0,0.0,7.185185185185185,2017.7777777777778,0.18055555555555555,0.2638888888888889,-0.7681481481481481,0.1018041237113402,0.6694587628865979,0.16108247422680413,0.06765463917525773,0.59375
9,764.7977099236641,0.21374045801526717,0.0,0.0,7.156488549618321,2038.7404580152672,0.08396946564885496,0.1297709923664122,-0.9055725190839694,0.14613333333333334,0.5728,0.18293333333333334,0.09813333333333334,0.6071428571428571
10,792.6545454545454,0.4303030303030303,0.0,0.0,4.381818181818182,2086.5454545454545,0.2727272727272727,0.15757575757575756,-0.8881818181818183,0.20055325034578148,0.3651452282157676,0.2697095435684647,0.16459197786998617,0.36619718309859156
