generation,cells_visited,cave_entries,predator_touches,drained_ticks,food_total,lifetime,cave_entries_day,cave_entries_night,energy_at_death,food_default_frac,food_low_frac,food_medium_frac,food_prestige_frac,night_share
1,427.9389312977099,0.0,10.305343511450381,17.580152671755727,6.145038167938932,1401.1068702290077,0.0,0.0,-1.9430534351145037,0.24347826086956523,0.6273291925465838,0.11428571428571428,0.014906832298136646,
2,488.9,0.375,10.455,19.985,6.55,1244.97,0.21,0.165,-1.98285,0.10916030534351145,0.6519083969465649,0.18473282442748093,0.05419847328244275,0.44
3,452.3229166666667,0.3125,9.229166666666666,20.15625,7.723958333333333,1198.9166666666667,0.19270833333333334,0.11979166666666667,-1.8119270833333332,0.14227916385704653,0.6797033041132838,0.1375590020229265,0.04045853000674309,0.38333333333333336
4,460.344,0.192,8.928,18.192,3.4,1345.896,0.048,0.144,-1.6953600000000002,0.13647058823529412,0.49176470588235294,0.23529411764705882,0.13647058823529412,0.75
5,427.0186046511628,0.2744186046511628,8.12093023255814,17.53488372093023,7.21860465116279,1335.7674418604652,0.14883720930232558,0.12558139534883722,-1.9191162790697676,0.0895618556701031,0.6675257731958762,0.2338917525773196,0.00902061855670103,0.4576271186440678
6,415.36196319018404,0.1165644171779141,8.312883435582823,19.613496932515336,6.45398773006135,1261.4049079754602,0.06748466257668712,0.049079754601226995,-2.0130674846625767,0.13022813688212928,0.6473384030418251,0.1806083650190114,0.04182509505703422,0.42105263157894735
7,371.91818181818184,0.045454545454545456,9.527272727272727,19.4,2.5454545454545454,1301.6727272727273,0.02727272727272727,0.01818181818181818,-1.750090909090909,0.175,0.5785714285714286,0.19285714285714287,0.05357142857142857,0.4
8,403.12307692307695,0.28205128205128205,8.61025641025641,19.871794871794872,6.128205128205129,1192.9948717948719,0.1641025641025641,0.11794871794871795,-1.6373333333333335,0.10209205020920502,0.5598326359832636,0.29707112970711297,0.04100418410041841,0.41818181818181815
9,362.43654822335026,0.37055837563451777,7.9543147208121825,19.97969543147208,6.761421319796955,1216.1421319796955,0.2233502538071066,0.14720812182741116,-1.6583248730964466,0.09834834834834835,0.7057057057057057,0.08858858858858859,0.10735735735735735,0.3972602739726027
10,352.43243243243245,0.018018018018018018,7.648648648648648,17.972972972972972,2.5585585585585586,1355.954954954955,0.009009009009009009,0.009009009009009009,-1.6232432432432433,0.11267605633802817,0.6514084507042254,0.1936619718309859,0.04225352112676056,0.5
11,395.2192513368984,0.15508021390374332,8.032085561497325,19.834224598930483,6.336898395721925,1227.2032085561498,0.0855614973262032,0.06951871657754011,-1.8459893048128342,0.10970464135021098,0.6523206751054852,0.14177215189873418,0.09620253164556962,0.4482758620689655
12,399.56716417910445,0.13930348258706468,7.746268656716418,18.736318407960198,6.9950248756218905,1273.9751243781095,0.06965174129353234,0.06965174129353234,-1.862587064676617,0.1507823613086771,0.6109530583214794,0.16145092460881935,0.07681365576102418,0.5
13,403.3032786885246,0.19672131147540983,8.573770491803279,18.508196721311474,3.8852459016393444,1332.5819672131147,0.11475409836065574,0.08196721311475409,-1.774344262295082,0.21729957805907174,0.5886075949367089,0.11814345991561181,0.0759493670886076,0.4166666666666667
14,424.1470588235294,0.08403361344537816,8.626050420168067,21.054621848739497,5.73109243697479,1173.5,0.046218487394957986,0.037815126050420166,-1.7567226890756305,0.10263929618768329,0.4934017595307918,0.3357771260997067,0.06818181818181818,0.45
15,478.8346774193548,0.5524193548387096,8.673387096774194,18.14516129032258,7.431451612903226,1312.7459677419354,0.2540322580645161,0.29838709677419356,-1.7850806451612902,0.1519262072707542,0.5680954964731416,0.19045035268583832,0.08952794357026587,0.5401459854014599
16,476.6904761904762,0.007936507936507936,9.523809523809524,22.071428571428573,3.5555555555555554,1175.404761904762,0.007936507936507936,0.0,-2.0635714285714286,0.22098214285714285,0.45535714285714285,0.265625,0.05803571428571429,0.0
17,512.6705882352941,0.2901960784313726,7.4941176470588236,17.95686274509804,6.1686274509803924,1308.8313725490195,0.12549019607843137,0.16470588235294117,-1.8503921568627453,0.1048951048951049,0.5410044500953591,0.2670057215511761,0.08709472345835982,0.5675675675675675
18,582.5867052023121,0.546242774566474,7.627167630057803,16.372832369942195,6.861271676300578,1408.2167630057804,0.29190751445086704,0.2543352601156069,-1.805028901734104,0.14574557708508845,0.44397641112047176,0.3150800336983993,0.09519797809604044,0.4656084656084656
19,646.5580110497237,0.03314917127071823,8.535911602209945,18.845303867403317,5.276243093922652,1279.4088397790056,0.022099447513812154,0.011049723756906077,-1.9746408839779006,0.218848167539267,0.40523560209424087,0.24397905759162303,0.1319371727748691,0.3333333333333333
20,558.871186440678,0.3050847457627119,7.593220338983051,17.891525423728815,6.345762711864407,1302.464406779661,0.15254237288135594,0.15254237288135594,-1.760135593220339,0.09401709401709402,0.561965811965812,0.21794871794871795,0.12606837606837606,0.5
